,hr,time
0,96.9085,0.0
2,96.9085,1.0
4,57.2507,2.0
6,43.2323,3.0
8,24.1509,4.0
10,24.1509,5.0
12,51.2142,6.0
14,54.2784,7.0
16,47.317,8.0
18,54.3454,9.0
20,85.8101,10.0
22,89.2071,11.0
24,85.6989,12.0
26,84.2002,13.0
28,84.6942,14.0
30,81.6733,15.0
32,61.9739,16.0
34,103.24700000000001,17.0
36,81.7435,18.0
38,86.9507,19.0
40,85.0211,20.0
42,81.4005,21.0
44,66.2708,22.0
46,43.1785,23.0
48,75.6132,24.0
50,96.2719,25.0
52,84.81700000000001,26.0
54,82.8144,27.0
56,79.6569,28.0
58,38.6902,29.0
60,63.7143,30.0
62,90.7886,31.0
64,91.6992,32.0
66,86.662,33.0
68,70.6847,34.0
70,76.2439,35.0
72,105.15799999999999,36.0
74,107.086,37.0
76,83.8561,38.0
78,75.6831,39.0
80,106.73100000000001,40.0
82,108.816,41.0
84,77.2809,42.0
86,74.7449,43.0
88,74.5955,44.0
90,45.2537,45.0
92,52.925,46.0
94,73.5911,47.0
96,62.1813,48.0
98,90.2909,49.0
100,85.1582,50.0
102,47.4168,51.0
104,44.0551,52.0
106,81.9735,53.0
108,77.7033,54.0
110,91.1667,55.0
112,91.1667,56.0
114,82.1466,57.0
116,77.7227,58.0
118,80.4559,59.0
120,81.8073,60.0
122,77.7368,61.0
124,77.9741,62.0
126,73.9642,63.0
128,75.9365,64.0
130,44.3931,65.0
132,44.3931,66.0
134,75.1569,67.0
136,107.62299999999999,68.0
138,107.62299999999999,69.0
140,108.81,70.0
142,83.2006,71.0
144,124.616,72.0
146,81.5984,73.0
148,75.5435,74.0
150,73.1282,75.0
152,74.0777,76.0
154,122.39,77.0
156,83.6762,78.0
158,78.8549,79.0
160,72.9731,80.0
162,71.2761,81.0
164,75.8407,82.0
166,72.4603,83.0
168,73.6291,84.0
170,55.815,85.0
172,43.3286,86.0
174,81.1807,87.0
176,67.571,88.0
178,69.3205,89.0
180,65.7695,90.0
182,82.0403,91.0
184,72.8536,92.0
186,67.301,93.0
188,34.5524,94.0
190,42.0517,95.0
192,65.3617,96.0
194,67.8674,97.0
196,70.2421,98.0
198,68.3691,99.0
200,72.4664,100.0
202,66.8275,101.0
204,73.089,102.0
206,72.4909,103.0
208,64.7355,104.0
210,69.7795,105.0
212,39.4943,106.0
214,32.6809,107.0
