,hr,time
596,49.1691,0.0
598,48.8166,1.0
600,49.3704,2.0
602,49.5314,3.0
604,49.152,4.0
606,48.2665,5.0
608,48.4251,6.0
610,47.9294,7.0
612,46.615,8.0
614,49.2308,9.0
616,47.3518,10.0
618,49.0827,11.0
620,49.5746,12.0
622,47.629,13.0
624,48.2261,14.0
626,46.107,15.0
628,46.2859,16.0
630,46.6869,17.0
632,46.6869,18.0
634,55.7532,19.0
636,46.7578,20.0
638,46.7876,21.0
640,47.2008,22.0
642,48.2043,23.0
644,50.6931,24.0
646,51.1082,25.0
648,55.1218,26.0
650,57.3064,27.0
652,55.2451,28.0
654,55.2346,29.0
656,52.8247,30.0
658,51.3057,31.0
660,52.8963,32.0
662,48.1505,33.0
664,52.8941,34.0
666,49.5964,35.0
668,50.7834,36.0
670,50.5506,37.0
672,50.0928,38.0
674,53.6436,39.0
676,48.4543,40.0
678,52.8532,41.0
680,50.9034,42.0
682,51.9836,43.0
684,51.7498,44.0
686,50.5981,45.0
688,53.407,46.0
690,50.4433,47.0
692,50.675,48.0
694,49.1985,49.0
696,49.7124,50.0
698,50.1104,51.0
700,49.3846,52.0
702,53.5192,53.0
704,49.3145,54.0
706,50.9267,55.0
708,48.7004,56.0
710,48.8454,57.0
712,52.7947,58.0
714,50.9351,59.0
716,50.9351,60.0
718,50.9351,61.0
720,59.0276,62.0
722,48.378,63.0
724,50.9998,64.0
726,49.1153,65.0
728,48.9097,66.0
730,50.6357,67.0
732,47.9251,68.0
734,51.9918,69.0
736,48.8194,70.0
738,49.1982,71.0
740,48.7628,72.0
742,46.1117,73.0
744,50.6096,74.0
746,46.5385,75.0
748,47.2328,76.0
750,47.3962,77.0
752,45.1765,78.0
754,49.5328,79.0
756,45.4522,80.0
758,46.405,81.0
760,48.7498,82.0
762,45.5786,83.0
764,48.8798,84.0
766,46.6826,85.0
768,45.3075,86.0
770,45.217,87.0
772,47.4807,88.0
774,45.3475,89.0
776,46.4009,90.0
778,48.0165,91.0
780,44.0115,92.0
782,46.1481,93.0
784,45.465,94.0
786,44.7764,95.0
788,46.1955,96.0
790,43.8765,97.0
792,45.4838,98.0
794,46.372,99.0
796,43.3286,100.0
798,45.1381,101.0
800,44.7789,102.0
802,45.0535,103.0
804,48.9952,104.0
806,46.9989,105.0
808,46.5666,106.0
810,46.4048,107.0
812,46.3803,108.0
814,46.1261,109.0
816,48.5078,110.0
818,46.8627,111.0
