,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,periodOrig,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade_x_x,fair value,trade price,mispricing,time secs,buy/sell_x_x,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
10,10,10,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837287,19837287,19837287,19837291.0,LIMIT,SELL,1,695,2021-05-27T07:01:00.418,2021-05-27T07:01:04.632,01:00.4,07:01:00,0,750,0,,31.095,-1,0,0,0,0,0,0,0,0,5.0,19837291.0,19837287.0,1.0,1.0,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,31.095,695.0,540.0,155.0
11,11,11,limpid-josh,M1@bmm,1,1280,32686,1,32686,2236,,19837288,19837288,19837288,19837366.0,LIMIT,BUY,1,420,2021-05-27T07:01:00.455,2021-05-27T07:03:34.289,01:00.5,07:01:00,0,750,0,,31.131999999999998,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,31.131999999999998,695.0,540.0,155.0
12,12,12,limpid-josh,M8@bmm,8,1280,32686,1,32686,2236,,19837289,19837286,19837289,19837286.0,CANCEL,BUY,1,540,2021-05-27T07:01:01.465,2021-05-27T07:01:01.471,01:01.5,07:01:01,0,750,0,,32.141999999999996,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,32.141999999999996,695.0,540.0,155.0
13,13,13,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837290,19837290,19837290,0.0,LIMIT,BUY,1,795,2021-05-27T07:01:04.619,2021-05-27T07:01:04.631,01:04.6,07:01:04,0,750,0,,35.296,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,,,,
14,14,14,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837291,19837290,19837290,19837287.0,LIMIT,BUY,1,695,2021-05-27T07:01:04.626,2021-05-27T07:01:04.632,01:04.6,07:01:04,1,750,695,-55.0,35.30300000000001,1,0,0,0,0,1,0,0,0,,,,,,3.0,19837287.0,0.0,-1.0,,,-55.0,,-55.0,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,695,23900.0,24340.0,23900.0,24340.0,29900.0,24340.0,23900.0,24340.0,,,,
15,15,15,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837292,19837292,19837292,19837295.0,LIMIT,SELL,1,695,2021-05-27T07:01:10.726,2021-05-27T07:01:14.997,01:10.7,07:01:10,0,750,0,,41.403,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,41.403,695.0,450.0,245.0
16,16,16,limpid-josh,M4@bmm,4,1280,32686,1,32686,2236,,19837293,19837293,19837293,19837302.0,LIMIT,SELL,1,640,2021-05-27T07:01:11.108,2021-05-27T07:01:34.794,01:11.1,07:01:11,0,750,0,,41.785,-1,0,0,0,0,0,0,0,0,2.0,19837302.0,19837293.0,1.0,1.0,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,41.785,640.0,450.0,190.0
17,17,17,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837294,19837294,19837294,,LIMIT,SELL,1,1000,2021-05-27T07:01:14.481,2021-05-27T07:01:14.484,01:14.5,07:01:14,0,750,0,,45.158,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,45.158,640.0,450.0,190.0
18,18,18,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837295,19837292,19837295,19837292.0,CANCEL,SELL,1,695,2021-05-27T07:01:14.989,2021-05-27T07:01:14.996,01:15.0,07:01:14,0,750,0,,45.666000000000004,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,45.666000000000004,640.0,450.0,190.0
19,19,19,limpid-josh,M1@bmm,1,1280,32686,1,32686,2236,,19837296,19837296,19837296,,LIMIT,SELL,1,700,2021-05-27T07:01:20.053,2021-05-27T07:01:20.056,01:20.1,07:01:20,0,750,0,,50.73,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,50.73,640.0,450.0,190.0
20,20,20,limpid-josh,M2@bmm,2,1280,32686,1,32686,2236,,19837297,19837297,19837297,19837299.0,LIMIT,BUY,1,635,2021-05-27T07:01:20.690,2021-05-27T07:01:20.942,01:20.7,07:01:20,0,750,0,,51.367,1,0,0,0,0,0,0,0,0,3.0,19837299.0,19837297.0,1.0,-1.0,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,51.367,640.0,635.0,5.0
21,21,21,limpid-josh,M1@bmm,1,1280,32686,1,32686,2236,,19837298,19837298,19837298,,LIMIT,SELL,1,700,2021-05-27T07:01:20.698,2021-05-27T07:01:20.701,01:20.7,07:01:20,0,750,0,,51.375,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,19.0,12.0,21.0,12.0,20.0,12.0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10695.0,16000.0,15305.0,16000.0,10000.0,16000.0,51.375,640.0,635.0,5.0
22,22,22,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837299,19837299,19837299,19837297.0,LIMIT,SELL,1,635,2021-05-27T07:01:20.934,2021-05-27T07:01:20.941,01:20.9,07:01:20,1,750,635,-115.0,51.611000000000004,-1,0,0,1,0,0,0,0,0,,,,,,2.0,19837297.0,0.0,1.0,,-115.0,-115.0,,,,,,20.0,13.0,18.0,12.0,21.0,12.0,20.0,12.0,10000.0,15365.0,11330.0,16000.0,15305.0,16000.0,10000.0,16000.0,635,22700.0,23620.0,22760.0,23620.0,28640.0,23620.0,22700.0,23620.0,51.611000000000004,640.0,635.0,5.0
23,23,23,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837300,19837300,19837300,,LIMIT,SELL,1,1000,2021-05-27T07:01:24.337,2021-05-27T07:01:24.340,01:24.3,07:01:24,0,750,0,,55.013999999999996,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,13.0,18.0,12.0,21.0,12.0,20.0,12.0,10000.0,15365.0,11330.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,15365.0,11330.0,16000.0,15305.0,16000.0,10000.0,16000.0,55.013999999999996,640.0,450.0,190.0
24,24,24,limpid-josh,M6@bmm,6,1280,32686,1,32686,2236,,19837301,19837301,19837301,,LIMIT,SELL,1,705,2021-05-27T07:01:24.691,2021-05-27T07:01:24.694,01:24.7,07:01:24,0,750,0,,55.368,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,13.0,18.0,12.0,21.0,12.0,20.0,12.0,10000.0,15365.0,11330.0,16000.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,15365.0,11330.0,16000.0,15305.0,16000.0,10000.0,16000.0,55.368,640.0,450.0,190.0
25,25,25,limpid-josh,M2@bmm,2,1280,32686,1,32686,2236,,19837302,19837302,19837302,19837293.0,LIMIT,BUY,1,640,2021-05-27T07:01:34.786,2021-05-27T07:01:34.793,01:34.8,07:01:34,1,750,640,-110.0,65.46300000000001,1,0,1,0,0,0,0,0,0,,,,,,4.0,19837293.0,0.0,-1.0,,-110.0,,-110.0,,,,,20.0,14.0,18.0,11.0,21.0,12.0,20.0,12.0,10000.0,14725.0,11330.0,16640.0,15305.0,16000.0,10000.0,16000.0,640,22800.0,23685.0,22850.0,23680.0,28745.0,23680.0,22800.0,23680.0,65.46300000000001,640.0,450.0,190.0
26,26,26,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837303,19837303,19837303,0.0,LIMIT,BUY,1,760,2021-05-27T07:01:35.689,2021-05-27T07:01:35.700,01:35.7,07:01:35,0,750,0,,66.366,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,18.0,11.0,21.0,12.0,20.0,12.0,10000.0,14725.0,11330.0,16640.0,15305.0,16000.0,10000.0,16000.0,0,10000.0,14725.0,11330.0,16640.0,15305.0,16000.0,10000.0,16000.0,,,,
27,27,27,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837304,19837303,19837303,19837284.0,LIMIT,BUY,1,700,2021-05-27T07:01:35.696,2021-05-27T07:01:35.700,01:35.7,07:01:35,1,750,700,-50.0,66.373,1,0,0,0,0,1,0,0,0,,,,,,4.0,19837284.0,0.0,-1.0,,,,-50.0,-50.0,,,,20.0,14.0,18.0,10.0,22.0,12.0,20.0,12.0,10000.0,14725.0,11330.0,17340.0,14605.0,16000.0,10000.0,16000.0,700,24000.0,24525.0,23930.0,24340.0,30005.0,24400.0,24000.0,24400.0,66.373,700.0,450.0,250.0
28,28,28,limpid-josh,M7@bmm,7,1280,32686,1,32686,2236,,19837305,19837305,19837305,19837307.0,LIMIT,SELL,1,625,2021-05-27T07:01:36.596,2021-05-27T07:01:39.620,01:36.6,07:01:36,0,750,0,,67.273,-1,0,0,0,0,0,0,0,0,5.0,19837307.0,19837305.0,1.0,1.0,,,,,,,,,,,,,20.0,14.0,18.0,10.0,22.0,12.0,20.0,12.0,10000.0,14725.0,11330.0,17340.0,14605.0,16000.0,10000.0,16000.0,0,10000.0,14725.0,11330.0,17340.0,14605.0,16000.0,10000.0,16000.0,67.273,625.0,450.0,175.0
29,29,29,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837306,19837306,19837306,0.0,LIMIT,BUY,1,760,2021-05-27T07:01:39.610,2021-05-27T07:01:39.620,01:39.6,07:01:39,0,750,0,,70.28699999999999,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,18.0,10.0,22.0,12.0,20.0,12.0,10000.0,14725.0,11330.0,17340.0,14605.0,16000.0,10000.0,16000.0,0,10000.0,14725.0,11330.0,17340.0,14605.0,16000.0,10000.0,16000.0,,,,
30,30,30,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837307,19837306,19837306,19837305.0,LIMIT,BUY,1,625,2021-05-27T07:01:39.616,2021-05-27T07:01:39.620,01:39.6,07:01:39,1,750,625,-125.0,70.293,1,0,0,0,0,1,0,0,0,,,,,,7.0,19837305.0,0.0,-1.0,,,,,-125.0,,-125.0,,20.0,14.0,18.0,10.0,23.0,12.0,19.0,12.0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,625,22500.0,23475.0,22580.0,23590.0,28355.0,23500.0,22500.0,23500.0,70.293,625.0,450.0,175.0
31,31,31,limpid-josh,M4@bmm,4,1280,32686,1,32686,2236,,19837308,19837308,19837308,19837330.0,LIMIT,SELL,1,640,2021-05-27T07:01:41.398,2021-05-27T07:02:11.825,01:41.4,07:01:41,0,750,0,,72.075,-1,0,0,0,0,0,0,0,0,5.0,19837330.0,19837308.0,1.0,1.0,,,,,,,,,,,,,20.0,14.0,18.0,10.0,23.0,12.0,19.0,12.0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,72.075,640.0,450.0,190.0
32,32,32,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837309,19837309,19837309,19837311.0,LIMIT,SELL,1,635,2021-05-27T07:01:42.345,2021-05-27T07:01:45.752,01:42.3,07:01:42,0,750,0,,73.02199999999998,-1,0,0,0,0,0,0,0,0,5.0,19837311.0,19837309.0,1.0,1.0,,,,,,,,,,,,,20.0,14.0,18.0,10.0,23.0,12.0,19.0,12.0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,,,,
33,33,33,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837310,19837310,19837310,0.0,LIMIT,BUY,1,730,2021-05-27T07:01:45.741,2021-05-27T07:01:45.751,01:45.7,07:01:45,0,750,0,,76.418,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,18.0,10.0,23.0,12.0,19.0,12.0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11330.0,17340.0,13980.0,16000.0,10625.0,16000.0,,,,
34,34,34,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837311,19837310,19837310,19837309.0,LIMIT,BUY,1,635,2021-05-27T07:01:45.747,2021-05-27T07:01:45.752,01:45.7,07:01:45,1,750,635,-115.0,76.42399999999998,1,0,0,0,0,1,0,0,0,,,,,,3.0,19837309.0,0.0,-1.0,,,-115.0,,-115.0,,,,20.0,14.0,17.0,10.0,24.0,12.0,19.0,12.0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,635,22700.0,23615.0,22760.0,23690.0,28585.0,23620.0,22690.0,23620.0,,,,
35,35,35,limpid-josh,M8@bmm,8,1280,32686,1,32686,2236,,19837312,19837312,19837312,19837316.0,LIMIT,SELL,1,600,2021-05-27T07:01:46.508,2021-05-27T07:01:54.998,01:46.5,07:01:46,0,750,0,,77.185,-1,0,0,0,0,0,0,0,0,5.0,19837316.0,19837312.0,1.0,1.0,,,,,,,,,,,,,20.0,14.0,17.0,10.0,24.0,12.0,19.0,12.0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,77.185,600.0,450.0,150.0
36,36,36,limpid-josh,M1@bmm,1,1280,32686,1,32686,2236,,19837313,19837313,19837313,,LIMIT,BUY,1,500,2021-05-27T07:01:48.570,2021-05-27T07:01:48.574,01:48.6,07:01:48,0,750,0,,79.247,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,17.0,10.0,24.0,12.0,19.0,12.0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,79.247,600.0,500.0,100.0
37,37,37,limpid-josh,M1@bmm,1,1280,32686,1,32686,2236,,19837314,19837314,19837314,,LIMIT,BUY,1,500,2021-05-27T07:01:50.236,2021-05-27T07:01:50.238,01:50.2,07:01:50,0,750,0,,80.913,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,17.0,10.0,24.0,12.0,19.0,12.0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,80.913,600.0,500.0,100.0
38,38,38,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837315,19837315,19837315,0.0,LIMIT,BUY,1,705,2021-05-27T07:01:54.988,2021-05-27T07:01:54.998,01:55.0,07:01:54,0,750,0,,85.665,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,17.0,10.0,24.0,12.0,19.0,12.0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,0,10000.0,14725.0,11965.0,17340.0,13345.0,16000.0,10625.0,16000.0,,,,
39,39,39,limpid-josh,M5@bmm,5,1280,32686,1,32686,2236,,19837316,19837315,19837315,19837312.0,LIMIT,BUY,1,600,2021-05-27T07:01:54.994,2021-05-27T07:01:54.998,01:55.0,07:01:54,1,750,600,-150.0,85.671,1,0,0,0,0,1,0,0,0,,,,,,8.0,19837312.0,0.0,-1.0,,,,,-150.0,,,-150.0,20.0,14.0,17.0,10.0,25.0,12.0,19.0,11.0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,600,22000.0,23125.0,22165.0,23340.0,27745.0,23200.0,22025.0,23200.0,85.671,600.0,500.0,100.0
40,40,40,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837317,19837317,19837317,19837319.0,LIMIT,SELL,1,590,2021-05-27T07:01:55.432,2021-05-27T07:01:58.906,01:55.4,07:01:55,0,750,0,,86.109,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,17.0,10.0,25.0,12.0,19.0,11.0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,86.109,590.0,500.0,90.0
41,41,41,limpid-josh,M8@bmm,8,1280,32686,1,32686,2236,,19837318,19837318,19837318,19837321.0,LIMIT,SELL,1,560,2021-05-27T07:01:55.803,2021-05-27T07:01:59.563,01:55.8,07:01:55,0,750,0,,86.48,-1,0,0,0,0,0,0,0,0,5.0,19837321.0,19837318.0,1.0,1.0,,,,,,,,,,,,,20.0,14.0,17.0,10.0,25.0,12.0,19.0,11.0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,86.48,560.0,500.0,60.0
42,42,42,limpid-josh,M3@bmm,3,1280,32686,1,32686,2236,,19837319,19837317,19837319,19837317.0,CANCEL,SELL,1,590,2021-05-27T07:01:58.899,2021-05-27T07:01:58.906,01:58.9,07:01:58,0,750,0,,89.57600000000002,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,14.0,17.0,10.0,25.0,12.0,19.0,11.0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,0,10000.0,14725.0,11965.0,17340.0,12745.0,16000.0,10625.0,16600.0,,,,
