account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,,trade,fair value,trade price,mispricing,time mins,time secs,buy/sell
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252111,1252111,1252111,1252115,LIMIT,SELL,1,665,2018-08-24T07:42:31.027,2018-08-24T07:42:31.729,,42:31.0,07:42:31,0,750,#N/A,#N/A,00:00:33,33.025,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252114,1252114,1252114,0,LIMIT,BUY,1,700,2018-08-24T07:42:31.722,2018-08-24T07:42:31.729,,42:31.7,07:42:31,0,750,#N/A,#N/A,00:00:34,33.72,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252115,1252114,1252114,1252111,LIMIT,BUY,1,665,2018-08-24T07:42:31.726,2018-08-24T07:42:31.729,,42:31.7,07:42:31,1,750,665,-85,00:00:34,33.724,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252117,1252117,1252117,1252098,LIMIT,BUY,1,700,2018-08-24T07:42:33.828,2018-08-24T07:42:33.832,,42:33.8,07:42:33,1,750,700,-50,00:00:36,35.826,1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252118,1252118,1252118,1252214,LIMIT,BUY,1,515,2018-08-24T07:42:35.285,2018-08-24T07:44:40.578,,42:35.3,07:42:35,0,750,#N/A,#N/A,00:00:37,37.283,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252119,1252119,1252119,1252129,LIMIT,SELL,1,715,2018-08-24T07:42:39.398,2018-08-24T07:42:49.952,,42:39.4,07:42:39,0,750,#N/A,#N/A,00:00:41,41.396,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252120,1252120,1252120,1252243,LIMIT,BUY,1,690,2018-08-24T07:42:39.570,2018-08-24T07:45:30.344,,42:39.6,07:42:39,0,750,#N/A,#N/A,00:00:42,41.568,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252121,1252121,1252121,1252123,LIMIT,BUY,1,700,2018-08-24T07:42:40.011,2018-08-24T07:42:43.975,,42:40.0,07:42:40,0,750,#N/A,#N/A,00:00:42,42.009,1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252122,1252122,1252122,1252250,LIMIT,BUY,1,700,2018-08-24T07:42:43.795,2018-08-24T07:45:40.800,,42:43.8,07:42:43,0,750,#N/A,#N/A,00:00:46,45.793,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252123,1252123,1252123,1252121,LIMIT,SELL,1,700,2018-08-24T07:42:43.970,2018-08-24T07:42:43.975,,42:44.0,07:42:43,1,750,700,-50,00:00:46,45.968,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252124,1252124,1252124,NULL,LIMIT,BUY,1,700,2018-08-24T07:42:44.211,2018-08-24T07:42:44.213,,42:44.2,07:42:44,0,750,#N/A,#N/A,00:00:46,46.209,1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252125,1252125,1252125,NULL,LIMIT,SELL,1,765,2018-08-24T07:42:45.080,2018-08-24T07:42:45.082,,42:45.1,07:42:45,0,750,#N/A,#N/A,00:00:47,47.078,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252126,1252126,1252126,1252130,LIMIT,BUY,1,705,2018-08-24T07:42:45.490,2018-08-24T07:42:50.898,,42:45.5,07:42:45,0,750,#N/A,#N/A,00:00:47,47.488,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252127,1252096,1252096,1252096,CANCEL,SELL,1,765,2018-08-24T07:42:45.573,2018-08-24T07:42:45.577,,42:45.6,07:42:45,0,750,#N/A,#N/A,00:00:48,47.571,-1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252128,1252128,1252128,1252132,LIMIT,SELL,1,720,2018-08-24T07:42:47.635,2018-08-24T07:42:54.567,,42:47.6,07:42:47,0,750,#N/A,#N/A,00:00:50,49.633,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252129,1252129,1252129,1252119,LIMIT,BUY,1,715,2018-08-24T07:42:49.947,2018-08-24T07:42:49.952,,42:49.9,07:42:49,1,750,715,-35,00:00:52,51.945,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252130,1252130,1252130,1252126,LIMIT,SELL,1,705,2018-08-24T07:42:50.893,2018-08-24T07:42:50.897,,42:50.9,07:42:50,1,750,705,-45,00:00:53,52.891,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252131,1252131,1252131,0,LIMIT,BUY,1,730,2018-08-24T07:42:54.559,2018-08-24T07:42:54.567,,42:54.6,07:42:54,0,750,#N/A,#N/A,00:00:57,56.557,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252132,1252131,1252131,1252128,LIMIT,BUY,1,720,2018-08-24T07:42:54.564,2018-08-24T07:42:54.567,,42:54.6,07:42:54,1,750,720,-30,00:00:57,56.562,1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252134,1252134,1252134,NULL,LIMIT,BUY,1,710,2018-08-24T07:42:56.218,2018-08-24T07:42:56.221,,42:56.2,07:42:56,0,750,#N/A,#N/A,00:00:58,58.216,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252135,1252135,1252135,NULL,LIMIT,SELL,1,810,2018-08-24T07:42:58.982,2018-08-24T07:42:58.984,,42:59.0,07:42:58,0,750,#N/A,#N/A,00:01:01,60.98,-1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252136,1252136,1252136,1252145,LIMIT,SELL,1,735,2018-08-24T07:43:00.016,2018-08-24T07:43:08.559,,43:00.0,07:43:00,0,750,#N/A,#N/A,00:01:02,62.014,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252137,1252137,1252137,1252266,LIMIT,SELL,1,755,2018-08-24T07:43:01.324,2018-08-24T07:46:20.826,,43:01.3,07:43:01,0,750,#N/A,#N/A,00:01:03,63.322,-1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252138,1252138,1252138,1252141,LIMIT,SELL,1,725,2018-08-24T07:43:02.788,2018-08-24T07:43:04.572,,43:02.8,07:43:02,0,750,#N/A,#N/A,00:01:05,64.786,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252139,1252139,1252139,1252265,LIMIT,SELL,1,755,2018-08-24T07:43:03.155,2018-08-24T07:46:19.166,,43:03.2,07:43:03,0,750,#N/A,#N/A,00:01:05,65.153,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252140,1252140,1252140,0,LIMIT,BUY,1,735,2018-08-24T07:43:04.564,2018-08-24T07:43:04.572,,43:04.6,07:43:04,0,750,#N/A,#N/A,00:01:07,66.562,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252141,1252140,1252140,1252138,LIMIT,BUY,1,725,2018-08-24T07:43:04.569,2018-08-24T07:43:04.572,,43:04.6,07:43:04,1,750,725,-25,00:01:07,66.567,1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252142,1252142,1252142,1252107,LIMIT,BUY,1,735,2018-08-24T07:43:05.366,2018-08-24T07:43:05.370,,43:05.4,07:43:05,1,750,735,-15,00:01:07,67.364,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252143,1252143,1252143,1252158,LIMIT,BUY,1,725,2018-08-24T07:43:07.173,2018-08-24T07:43:19.141,,43:07.2,07:43:07,0,750,#N/A,#N/A,00:01:09,69.171,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252144,1252144,1252144,1252242,LIMIT,BUY,1,515,2018-08-24T07:43:07.348,2018-08-24T07:45:28.843,,43:07.3,07:43:07,0,750,#N/A,#N/A,00:01:09,69.346,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252145,1252145,1252145,1252136,LIMIT,BUY,1,735,2018-08-24T07:43:08.555,2018-08-24T07:43:08.559,,43:08.6,07:43:08,1,750,735,-15,00:01:11,70.553,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252146,1252146,1252146,1252150,LIMIT,SELL,1,730,2018-08-24T07:43:10.412,2018-08-24T07:43:14.138,,43:10.4,07:43:10,0,750,#N/A,#N/A,00:01:12,72.41,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252149,1252149,1252149,0,LIMIT,BUY,1,735,2018-08-24T07:43:14.131,2018-08-24T07:43:14.138,,43:14.1,07:43:14,0,750,#N/A,#N/A,00:01:16,76.129,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252150,1252149,1252149,1252146,LIMIT,BUY,1,730,2018-08-24T07:43:14.135,2018-08-24T07:43:14.138,,43:14.1,07:43:14,1,750,730,-20,00:01:16,76.133,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252151,1252151,1252151,1252156,LIMIT,SELL,1,730,2018-08-24T07:43:16.569,2018-08-24T07:43:18.805,,43:16.6,07:43:16,0,750,#N/A,#N/A,00:01:19,78.567,-1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252152,1252152,1252152,1252163,LIMIT,SELL,1,730,2018-08-24T07:43:16.802,2018-08-24T07:43:21.982,,43:16.8,07:43:16,0,750,#N/A,#N/A,00:01:19,78.8,-1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252154,1252154,1252154,1252182,LIMIT,SELL,1,745,2018-08-24T07:43:18.308,2018-08-24T07:43:47.838,,43:18.3,07:43:18,0,750,#N/A,#N/A,00:01:20,80.306,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252155,1252155,1252155,0,LIMIT,BUY,1,735,2018-08-24T07:43:18.796,2018-08-24T07:43:18.805,,43:18.8,07:43:18,0,750,#N/A,#N/A,00:01:21,80.794,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252156,1252155,1252155,1252151,LIMIT,BUY,1,730,2018-08-24T07:43:18.801,2018-08-24T07:43:18.806,,43:18.8,07:43:18,1,750,730,-20,00:01:21,80.799,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252157,1252157,1252157,0,LIMIT,SELL,1,715,2018-08-24T07:43:19.134,2018-08-24T07:43:19.141,,43:19.1,07:43:19,0,750,#N/A,#N/A,00:01:21,81.132,-1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252158,1252157,1252157,1252143,LIMIT,SELL,1,725,2018-08-24T07:43:19.138,2018-08-24T07:43:19.141,,43:19.1,07:43:19,1,750,725,-25,00:01:21,81.136,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252162,1252162,1252162,0,LIMIT,BUY,1,735,2018-08-24T07:43:21.972,2018-08-24T07:43:21.982,,43:22.0,07:43:21,0,750,#N/A,#N/A,00:01:24,83.97,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252163,1252162,1252162,1252152,LIMIT,BUY,1,730,2018-08-24T07:43:21.977,2018-08-24T07:43:21.982,,43:22.0,07:43:21,1,750,730,-20,00:01:24,83.975,1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252165,1252165,1252165,1252262,LIMIT,BUY,1,715,2018-08-24T07:43:23.475,2018-08-24T07:46:11.065,,43:23.5,07:43:23,0,750,#N/A,#N/A,00:01:25,85.473,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252167,1252167,1252167,1252172,LIMIT,BUY,1,730,2018-08-24T07:43:24.221,2018-08-24T07:43:28.741,,43:24.2,07:43:24,0,750,#N/A,#N/A,00:01:26,86.219,1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252168,1252168,1252168,1252185,LIMIT,BUY,1,725,2018-08-24T07:43:24.588,2018-08-24T07:43:48.310,,43:24.6,07:43:24,0,750,#N/A,#N/A,00:01:27,86.586,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252170,1252094,1252094,1252094,CANCEL,SELL,1,765,2018-08-24T07:43:27.806,2018-08-24T07:43:27.810,,43:27.8,07:43:27,0,750,#N/A,#N/A,00:01:30,89.804,-1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252172,1252172,1252172,1252167,LIMIT,SELL,1,730,2018-08-24T07:43:28.736,2018-08-24T07:43:28.741,,43:28.7,07:43:28,1,750,730,-20,00:01:31,90.734,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252174,1252174,1252174,1252176,LIMIT,BUY,1,735,2018-08-24T07:43:31.132,2018-08-24T07:43:32.806,,43:31.1,07:43:31,0,750,#N/A,#N/A,00:01:33,93.13,1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252175,1252175,1252175,0,LIMIT,SELL,1,720,2018-08-24T07:43:32.799,2018-08-24T07:43:32.806,,43:32.8,07:43:32,0,750,#N/A,#N/A,00:01:35,94.797,-1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252176,1252175,1252175,1252174,LIMIT,SELL,1,735,2018-08-24T07:43:32.803,2018-08-24T07:43:32.806,,43:32.8,07:43:32,1,750,735,-15,00:01:35,94.801,-1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252177,1252177,1252177,NULL,LIMIT,BUY,1,380,2018-08-24T07:43:34.089,2018-08-24T07:43:34.091,,43:34.1,07:43:34,0,750,#N/A,#N/A,00:01:36,96.087,1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252178,1252178,1252178,1252180,LIMIT,SELL,1,735,2018-08-24T07:43:36.164,2018-08-24T07:43:39.897,,43:36.2,07:43:36,0,750,#N/A,#N/A,00:01:38,98.162,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252179,1252179,1252179,1252258,LIMIT,SELL,1,760,2018-08-24T07:43:36.707,2018-08-24T07:46:01.969,,43:36.7,07:43:36,0,750,#N/A,#N/A,00:01:39,98.705,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252180,1252180,1252180,1252178,LIMIT,BUY,1,735,2018-08-24T07:43:39.893,2018-08-24T07:43:39.897,,43:39.9,07:43:39,1,750,735,-15,00:01:42,101.891,1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252181,1252181,1252181,1252187,LIMIT,SELL,1,745,2018-08-24T07:43:44.402,2018-08-24T07:43:50.041,,43:44.4,07:43:44,0,750,#N/A,#N/A,00:01:46,106.4,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252182,1252182,1252182,1252154,LIMIT,BUY,1,745,2018-08-24T07:43:47.830,2018-08-24T07:43:47.838,,43:47.8,07:43:47,1,750,745,-5,00:01:50,109.828,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252183,1252183,1252183,NULL,LIMIT,SELL,1,755,2018-08-24T07:43:47.989,2018-08-24T07:43:47.992,,43:48.0,07:43:47,0,750,#N/A,#N/A,00:01:50,109.987,-1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252184,1252184,1252184,0,LIMIT,SELL,1,720,2018-08-24T07:43:48.302,2018-08-24T07:43:48.310,,43:48.3,07:43:48,0,750,#N/A,#N/A,00:01:50,110.3,-1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252185,1252184,1252184,1252168,LIMIT,SELL,1,725,2018-08-24T07:43:48.307,2018-08-24T07:43:48.310,,43:48.3,07:43:48,1,750,725,-25,00:01:50,110.305,-1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252186,1252186,1252186,NULL,LIMIT,SELL,1,750,2018-08-24T07:43:49.924,2018-08-24T07:43:49.926,,43:49.9,07:43:49,0,750,#N/A,#N/A,00:01:52,111.922,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252187,1252187,1252187,1252181,LIMIT,BUY,1,745,2018-08-24T07:43:50.035,2018-08-24T07:43:50.041,,43:50.0,07:43:50,1,750,745,-5,00:01:52,112.033,1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252188,1252188,1252188,1252194,LIMIT,BUY,1,735,2018-08-24T07:43:59.108,2018-08-24T07:44:09.698,,43:59.1,07:43:59,0,750,#N/A,#N/A,00:02:01,121.106,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252189,1252189,1252189,1252190,LIMIT,SELL,1,745,2018-08-24T07:44:00.176,2018-08-24T07:44:02.049,,44:00.2,07:44:00,0,750,#N/A,#N/A,00:02:02,122.174,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252190,1252190,1252190,1252189,LIMIT,BUY,1,745,2018-08-24T07:44:02.044,2018-08-24T07:44:02.049,,44:02.0,07:44:02,1,750,745,-5,00:02:04,124.042,1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252191,1252191,1252191,1252193,LIMIT,BUY,1,740,2018-08-24T07:44:06.188,2018-08-24T07:44:06.473,,44:06.2,07:44:06,0,750,#N/A,#N/A,00:02:08,128.186,1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252192,1252192,1252192,0,LIMIT,SELL,1,720,2018-08-24T07:44:06.464,2018-08-24T07:44:06.473,,44:06.5,07:44:06,0,750,#N/A,#N/A,00:02:08,128.462,-1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252193,1252192,1252192,1252191,LIMIT,SELL,1,740,2018-08-24T07:44:06.469,2018-08-24T07:44:06.473,,44:06.5,07:44:06,1,750,740,-10,00:02:08,128.467,-1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252194,1252194,1252194,1252188,LIMIT,SELL,1,735,2018-08-24T07:44:09.694,2018-08-24T07:44:09.698,,44:09.7,07:44:09,1,750,735,-15,00:02:12,131.692,-1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252196,1252196,1252196,1252218,LIMIT,SELL,1,740,2018-08-24T07:44:11.949,2018-08-24T07:44:44.105,,44:11.9,07:44:11,0,750,#N/A,#N/A,00:02:14,133.947,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252198,1252198,1252198,1252245,LIMIT,BUY,1,730,2018-08-24T07:44:15.315,2018-08-24T07:45:31.896,,44:15.3,07:44:15,0,750,#N/A,#N/A,00:02:17,137.313,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252201,1252201,1252201,1252211,LIMIT,SELL,1,740,2018-08-24T07:44:16.761,2018-08-24T07:44:32.970,,44:16.8,07:44:16,0,750,#N/A,#N/A,00:02:19,138.759,-1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252203,1252203,1252203,NULL,LIMIT,BUY,1,525,2018-08-24T07:44:23.658,2018-08-24T07:44:23.660,,44:23.7,07:44:23,0,750,#N/A,#N/A,00:02:26,145.656,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252204,1252204,1252204,1252205,LIMIT,SELL,1,735,2018-08-24T07:44:27.822,2018-08-24T07:44:28.525,,44:27.8,07:44:27,0,750,#N/A,#N/A,00:02:30,149.82,-1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252205,1252205,1252205,1252204,LIMIT,BUY,1,735,2018-08-24T07:44:28.519,2018-08-24T07:44:28.524,,44:28.5,07:44:28,1,750,735,-15,00:02:31,150.517,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252206,1252206,1252206,NULL,LIMIT,SELL,1,755,2018-08-24T07:44:28.908,2018-08-24T07:44:28.910,,44:28.9,07:44:28,0,750,#N/A,#N/A,00:02:31,150.906,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252207,1252207,1252207,NULL,LIMIT,SELL,1,755,2018-08-24T07:44:30.491,2018-08-24T07:44:30.493,,44:30.5,07:44:30,0,750,#N/A,#N/A,00:02:32,152.489,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252208,1252208,1252208,1252210,LIMIT,BUY,1,735,2018-08-24T07:44:30.812,2018-08-24T07:44:31.990,,44:30.8,07:44:30,0,750,#N/A,#N/A,00:02:33,152.81,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252209,1252209,1252209,NULL,LIMIT,SELL,1,755,2018-08-24T07:44:31.197,2018-08-24T07:44:31.199,,44:31.2,07:44:31,0,750,#N/A,#N/A,00:02:33,153.195,-1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252210,1252210,1252210,1252208,LIMIT,SELL,1,735,2018-08-24T07:44:31.985,2018-08-24T07:44:31.990,,44:32.0,07:44:31,1,750,735,-15,00:02:34,153.983,-1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252211,1252201,1252201,1252201,CANCEL,SELL,1,740,2018-08-24T07:44:32.966,2018-08-24T07:44:32.969,,44:33.0,07:44:32,0,750,#N/A,#N/A,00:02:35,154.964,-1
pert-josh,M5@bmm,5,288,6557,1,567,NULL,1252212,1252212,1252212,1252227,LIMIT,SELL,1,740,2018-08-24T07:44:34.426,2018-08-24T07:45:02.211,,44:34.4,07:44:34,0,750,#N/A,#N/A,00:02:36,156.424,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252213,1252213,1252213,1252222,LIMIT,BUY,1,735,2018-08-24T07:44:39.028,2018-08-24T07:44:48.836,,44:39.0,07:44:39,0,750,#N/A,#N/A,00:02:41,161.026,1
pert-josh,M8@bmm,8,288,6557,1,567,NULL,1252214,1252118,1252118,1252118,CANCEL,BUY,1,515,2018-08-24T07:44:40.574,2018-08-24T07:44:40.578,,44:40.6,07:44:40,0,750,#N/A,#N/A,00:02:43,162.572,1
pert-josh,M1@bmm,1,288,6557,1,567,NULL,1252215,1252215,1252215,1252235,LIMIT,SELL,1,745,2018-08-24T07:44:40.695,2018-08-24T07:45:16.955,,44:40.7,07:44:40,0,750,#N/A,#N/A,00:02:43,162.693,-1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252217,1252217,1252217,1252228,LIMIT,SELL,1,740,2018-08-24T07:44:42.146,2018-08-24T07:45:02.405,,44:42.1,07:44:42,0,750,#N/A,#N/A,00:02:44,164.144,-1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252218,1252218,1252218,1252196,LIMIT,BUY,1,740,2018-08-24T07:44:44.100,2018-08-24T07:44:44.105,,44:44.1,07:44:44,1,750,740,-10,00:02:46,166.098,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252220,1252220,1252220,1252264,LIMIT,BUY,1,720,2018-08-24T07:44:46.102,2018-08-24T07:46:15.428,,44:46.1,07:44:46,0,750,#N/A,#N/A,00:02:48,168.1,1
pert-josh,M6@bmm,6,288,6557,1,567,NULL,1252221,1252221,1252221,1252271,LIMIT,BUY,1,720,2018-08-24T07:44:48.822,2018-08-24T07:46:29.186,,44:48.8,07:44:48,0,750,#N/A,#N/A,00:02:51,170.82,1
pert-josh,M3@bmm,3,288,6557,1,567,NULL,1252222,1252222,1252222,1252213,LIMIT,SELL,1,735,2018-08-24T07:44:48.831,2018-08-24T07:44:48.835,,44:48.8,07:44:48,1,750,735,-15,00:02:51,170.829,-1
pert-josh,M7@bmm,7,288,6557,1,567,NULL,1252225,1252225,1252225,1252230,LIMIT,BUY,1,735,2018-08-24T07:44:53.196,2018-08-24T07:45:07.283,,44:53.2,07:44:53,0,750,#N/A,#N/A,00:02:55,175.194,1
pert-josh,M4@bmm,4,288,6557,1,567,NULL,1252227,1252227,1252227,1252212,LIMIT,BUY,1,740,2018-08-24T07:45:02.206,2018-08-24T07:45:02.210,,45:02.2,07:45:02,1,750,740,-10,00:03:04,184.204,1
pert-josh,M2@bmm,2,288,6557,1,567,NULL,1252228,1252217,1252217,1252217,CANCEL,SELL,1,740,2018-08-24T07:45:02.400,2018-08-24T07:45:02.405,,45:02.4,07:45:02,0,750,#N/A,#N/A,00:03:04,184.398,-1
