,hr,time
0,57.8531,0.0
2,57.8531,1.0
4,61.7151,2.0
6,71.8021,3.0
8,87.8645,4.0
10,84.0497,5.0
12,75.0501,6.0
14,70.2321,7.0
16,72.5821,8.0
18,69.4769,9.0
20,67.4999,10.0
22,68.6446,11.0
24,65.1842,12.0
26,64.1904,13.0
28,65.7751,14.0
30,65.4707,15.0
32,62.576,16.0
34,64.7459,17.0
36,66.4324,18.0
38,66.9276,19.0
40,61.6554,20.0
42,59.7185,21.0
44,62.9531,22.0
46,61.2666,23.0
48,57.9083,24.0
50,64.4004,25.0
52,69.8221,26.0
54,67.6813,27.0
56,74.7035,28.0
58,78.6906,29.0
60,77.779,30.0
62,83.1512,31.0
64,85.71600000000001,32.0
66,86.9646,33.0
68,91.2966,34.0
70,94.9011,35.0
72,93.7736,36.0
74,96.6019,37.0
76,96.7517,38.0
78,95.624,39.0
80,100.228,40.0
82,103.25299999999999,41.0
84,101.38799999999999,42.0
86,101.035,43.0
88,103.319,44.0
90,102.611,45.0
92,105.257,46.0
94,104.307,47.0
96,100.212,48.0
98,100.212,49.0
100,94.7919,50.0
102,85.6769,51.0
104,85.7496,52.0
106,87.6156,53.0
108,82.5984,54.0
110,79.9862,55.0
112,86.3951,56.0
114,82.6413,57.0
116,79.6157,58.0
118,88.5541,59.0
120,87.8903,60.0
122,86.8935,61.0
124,87.4931,62.0
126,90.2661,63.0
128,88.7422,64.0
130,88.7422,65.0
132,88.7422,66.0
134,52.6733,67.0
136,68.3698,68.0
138,81.1982,69.0
140,74.8986,70.0
142,71.6446,71.0
144,89.5219,72.0
146,94.1206,73.0
148,78.0421,74.0
150,78.48899999999999,75.0
152,80.9892,76.0
154,76.5071,77.0
156,75.4563,78.0
158,77.7882,79.0
160,81.2742,80.0
162,60.3524,81.0
164,69.4649,82.0
166,78.2895,83.0
168,77.1045,84.0
170,77.0955,85.0
172,81.0646,86.0
174,75.6677,87.0
176,72.1111,88.0
178,75.2066,89.0
180,74.2108,90.0
182,70.1988,91.0
184,72.5273,92.0
186,72.5273,93.0
188,77.1452,94.0
190,73.1818,95.0
192,71.5153,96.0
194,73.2298,97.0
196,69.3943,98.0
198,65.7418,99.0
200,69.9076,100.0
202,69.9955,101.0
204,69.9697,102.0
206,73.2182,103.0
208,74.1316,104.0
210,70.6829,105.0
212,69.76899999999999,106.0
214,69.3681,107.0
216,67.0933,108.0
218,64.5151,109.0
220,67.4688,110.0
222,68.5909,111.0
224,62.2212,112.0
226,65.7014,113.0
228,69.4588,114.0
230,70.7726,115.0
232,70.848,116.0
234,74.7092,117.0
236,75.7947,118.0
238,74.7064,119.0
240,78.6866,120.0
242,77.8854,121.0
244,69.4842,122.0
246,73.889,123.0
248,73.3542,124.0
250,73.1511,125.0
252,70.0779,126.0
254,70.0779,127.0
256,54.9877,128.0
258,54.9877,129.0
260,54.9877,130.0
262,82.0071,131.0
264,77.7744,132.0
266,73.5933,133.0
268,76.0426,134.0
270,76.3102,135.0
272,77.932,136.0
274,82.7915,137.0
276,78.5599,138.0
278,76.5593,139.0
280,77.9542,140.0
