,hr,time
0,80.6299,0.0
2,80.6299,1.0
4,74.6593,2.0
6,74.0802,3.0
8,78.5346,4.0
10,78.2151,5.0
12,74.4743,6.0
14,76.3249,7.0
16,79.4424,8.0
18,76.5749,9.0
20,76.0892,10.0
22,80.4431,11.0
24,75.8972,12.0
26,78.6669,13.0
28,81.6802,14.0
30,79.7082,15.0
32,77.0309,16.0
34,81.4663,17.0
36,80.0761,18.0
38,76.4381,19.0
40,80.4654,20.0
42,81.7808,21.0
44,79.3098,22.0
46,81.0044,23.0
48,82.4347,24.0
50,77.8595,25.0
52,79.142,26.0
54,82.6775,27.0
56,79.1162,28.0
58,78.3105,29.0
60,80.4834,30.0
62,77.4863,31.0
64,74.0099,32.0
66,77.1597,33.0
68,75.7879,34.0
70,77.767,35.0
72,82.1967,36.0
74,77.4013,37.0
76,78.032,38.0
78,83.8239,39.0
80,86.9784,40.0
82,90.6973,41.0
84,96.5758,42.0
86,94.48200000000001,43.0
88,90.9209,44.0
90,90.0304,45.0
92,89.1724,46.0
94,87.3272,47.0
96,90.2453,48.0
98,87.0526,49.0
100,81.947,50.0
102,81.8037,51.0
104,77.135,52.0
106,75.7688,53.0
108,75.1876,54.0
110,74.4578,55.0
112,81.4396,56.0
114,82.2289,57.0
116,83.4299,58.0
118,81.5872,59.0
120,78.3224,60.0
122,84.044,61.0
124,82.9671,62.0
126,74.3012,63.0
128,73.9729,64.0
130,72.5138,65.0
132,67.945,66.0
134,70.1679,67.0
136,70.3294,68.0
138,69.4027,69.0
140,72.6604,70.0
142,69.1763,71.0
144,69.9084,72.0
146,71.9773,73.0
148,67.0082,74.0
150,66.7546,75.0
152,63.7582,76.0
154,61.9084,77.0
156,64.9751,78.0
158,62.8201,79.0
160,62.3124,80.0
162,66.2585,81.0
164,64.0863,82.0
166,66.8248,83.0
168,68.205,84.0
170,66.817,85.0
172,67.9201,86.0
174,63.7446,87.0
176,64.6688,88.0
178,64.4879,89.0
180,65.9414,90.0
182,67.482,91.0
184,62.1792,92.0
186,66.0867,93.0
188,68.5266,94.0
190,68.5259,95.0
192,68.8767,96.0
194,63.8723,97.0
196,65.0221,98.0
198,64.2801,99.0
200,63.6239,100.0
202,67.5045,101.0
204,67.5045,102.0
206,67.5045,103.0
208,67.5045,104.0
210,83.6755,105.0
212,75.4577,106.0
214,71.8602,107.0
216,68.7495,108.0
218,73.8535,109.0
220,71.6818,110.0
222,71.2624,111.0
224,69.8587,112.0
226,79.8566,113.0
228,83.4456,114.0
230,74.3483,115.0
232,70.7661,116.0
234,70.5619,117.0
236,63.0674,118.0
238,63.0182,119.0
240,64.2429,120.0
242,66.3086,121.0
244,68.51,122.0
246,67.8091,123.0
248,71.9459,124.0
250,74.9399,125.0
252,71.7946,126.0
254,70.2349,127.0
256,66.2266,128.0
258,63.8678,129.0
260,67.6456,130.0
262,69.8267,131.0
264,74.4191,132.0
266,79.7814,133.0
268,72.7359,134.0
270,62.2815,135.0
272,63.8806,136.0
274,62.9537,137.0
276,61.8798,138.0
278,65.8938,139.0
280,67.8139,140.0
282,69.8005,141.0
284,71.0798,142.0
286,66.0819,143.0
288,61.54,144.0
290,64.0341,145.0
292,62.446000000000005,146.0
294,61.7193,147.0
296,66.1252,148.0
298,66.3551,149.0
300,70.0373,150.0
302,70.6229,151.0
304,68.7552,152.0
306,70.6009,153.0
308,75.9277,154.0
310,75.6814,155.0
312,77.6606,156.0
314,69.9146,157.0
316,69.6245,158.0
318,68.8068,159.0
320,64.2283,160.0
322,69.5855,161.0
324,70.3069,162.0
326,71.0598,163.0
328,75.421,164.0
330,69.1868,165.0
332,62.3697,166.0
334,65.5011,167.0
336,65.1485,168.0
338,64.9406,169.0
340,68.8762,170.0
342,71.6487,171.0
344,70.1088,172.0
346,70.8336,173.0
348,64.9934,174.0
350,62.3685,175.0
352,67.2403,176.0
354,67.9456,177.0
356,69.8542,178.0
358,75.7611,179.0
360,75.7725,180.0
362,76.5251,181.0
364,78.6572,182.0
366,71.4091,183.0
368,70.9306,184.0
370,69.2364,185.0
372,75.7419,186.0
374,82.5448,187.0
376,82.6177,188.0
378,75.5291,189.0
380,73.223,190.0
382,77.1143,191.0
384,69.2191,192.0
386,68.2226,193.0
388,72.90100000000001,194.0
390,74.5357,195.0
392,71.6516,196.0
394,72.38600000000001,197.0
396,76.3491,198.0
398,72.6725,199.0
400,71.5381,200.0
402,72.9109,201.0
404,67.1456,202.0
406,62.6187,203.0
408,64.0684,204.0
410,61.835,205.0
412,63.5687,206.0
414,66.2887,207.0
416,67.1235,208.0
418,70.0796,209.0
420,69.1208,210.0
422,60.9956,211.0
424,60.0256,212.0
426,63.5875,213.0
428,60.9828,214.0
430,60.0188,215.0
432,64.6851,216.0
434,63.0617,217.0
436,62.6183,218.0
438,65.2307,219.0
440,64.748,220.0
442,66.6636,221.0
444,69.1485,222.0
446,67.1455,223.0
448,67.7535,224.0
450,67.7535,225.0
452,74.9461,226.0
454,68.9972,227.0
456,68.9972,228.0
458,72.483,229.0
460,67.0127,230.0
462,68.7057,231.0
464,67.972,232.0
466,64.8894,233.0
468,69.2347,234.0
470,73.0534,235.0
472,71.0741,236.0
474,71.6419,237.0
476,69.6177,238.0
478,67.1868,239.0
480,67.475,240.0
482,71.5248,241.0
484,71.4025,242.0
486,77.4879,243.0
488,79.6052,244.0
490,82.1575,245.0
492,83.6297,246.0
494,75.7499,247.0
496,77.0218,248.0
498,84.9311,249.0
500,84.7043,250.0
502,75.7513,251.0
504,71.35600000000001,252.0
506,72.9982,253.0
508,76.1266,254.0
510,76.8782,255.0
512,80.3572,256.0
514,84.6527,257.0
516,85.7964,258.0
518,80.2654,259.0
520,82.4777,260.0
522,89.84700000000001,261.0
524,93.3988,262.0
526,91.9266,263.0
528,91.9266,264.0
530,91.9266,265.0
532,91.9266,266.0
534,66.4669,267.0
536,70.0019,268.0
538,72.8322,269.0
540,71.3765,270.0
542,70.0113,271.0
544,69.6431,272.0
546,70.9012,273.0
548,72.891,274.0
550,77.6974,275.0
552,76.7132,276.0
554,73.8865,277.0
556,73.0612,278.0
558,74.0081,279.0
560,68.6599,280.0
562,66.8192,281.0
564,68.3152,282.0
566,66.7601,283.0
568,62.6939,284.0
570,64.9125,285.0
572,68.071,286.0
574,67.61399999999999,287.0
576,70.2628,288.0
578,76.6017,289.0
580,73.9275,290.0
582,71.5493,291.0
584,73.5922,292.0
586,65.8993,293.0
588,70.741,294.0
590,79.0021,295.0
592,76.7442,296.0
594,76.7442,297.0
596,67.8261,298.0
598,69.39699999999999,299.0
600,71.5053,300.0
602,75.8501,301.0
604,71.0521,302.0
606,66.0663,303.0
608,70.9708,304.0
610,76.8611,305.0
612,68.9518,306.0
614,64.5799,307.0
616,64.6014,308.0
618,69.6485,309.0
620,68.8319,310.0
622,65.9484,311.0
624,64.7642,312.0
626,69.1164,313.0
628,78.351,314.0
630,86.5605,315.0
632,90.1588,316.0
634,85.7882,317.0
636,77.9965,318.0
638,74.1773,319.0
640,78.7329,320.0
642,78.7329,321.0
644,82.72399999999999,322.0
646,75.1787,323.0
648,75.5287,324.0
650,86.2472,325.0
652,86.2472,326.0
654,94.9379,327.0
656,146.77200000000002,328.0
658,146.77200000000002,329.0
660,88.955,330.0
662,87.2896,331.0
664,85.1161,332.0
666,86.4093,333.0
668,84.3194,334.0
670,81.1753,335.0
672,81.8461,336.0
674,76.9404,337.0
676,71.7835,338.0
678,73.9779,339.0
680,75.2749,340.0
682,75.748,341.0
684,74.8332,342.0
686,78.73,343.0
688,79.4371,344.0
690,73.2225,345.0
692,72.3529,346.0
694,75.0193,347.0
696,72.6745,348.0
698,67.6003,349.0
700,69.6213,350.0
702,71.6229,351.0
704,68.60300000000001,352.0
706,72.9017,353.0
708,76.0396,354.0
710,71.4702,355.0
712,72.97,356.0
714,75.8158,357.0
716,75.4251,358.0
718,72.4309,359.0
720,76.0677,360.0
722,76.3077,361.0
724,70.5376,362.0
726,70.0679,363.0
728,74.4158,364.0
730,71.0579,365.0
732,72.5909,366.0
734,74.7482,367.0
736,69.1252,368.0
738,68.7089,369.0
740,71.2156,370.0
742,70.475,371.0
744,66.7722,372.0
746,68.0223,373.0
748,66.9342,374.0
750,64.3968,375.0
752,68.9035,376.0
754,72.3732,377.0
756,78.5041,378.0
758,85.2681,379.0
760,90.1378,380.0
762,90.1551,381.0
764,85.4076,382.0
766,85.2812,383.0
768,81.79899999999999,384.0
770,86.0622,385.0
772,86.9274,386.0
774,83.5189,387.0
776,82.7903,388.0
