,hr,time
568,89.8927,0.0
570,89.8927,1.0
572,128.961,2.0
574,73.7457,3.0
576,82.8157,4.0
578,83.6541,5.0
580,83.0256,6.0
582,85.1688,7.0
584,86.2312,8.0
586,81.8089,9.0
588,85.4504,10.0
590,86.9946,11.0
592,82.9521,12.0
594,83.785,13.0
596,85.5445,14.0
598,87.6223,15.0
600,83.9187,16.0
602,87.5325,17.0
604,100.71600000000001,18.0
606,100.71600000000001,19.0
608,98.1515,20.0
610,111.54299999999999,21.0
612,127.12,22.0
614,81.7024,23.0
616,89.2489,24.0
618,87.6771,25.0
620,80.1259,26.0
622,142.048,27.0
624,95.1132,28.0
626,99.6569,29.0
628,148.015,30.0
630,175.81099999999998,31.0
632,203.69400000000002,32.0
634,145.97,33.0
636,99.2084,34.0
638,137.013,35.0
640,110.73899999999999,36.0
642,158.351,37.0
644,127.57,38.0
646,92.8689,39.0
648,116.93,40.0
650,103.921,41.0
652,82.7018,42.0
654,87.4095,43.0
656,100.50399999999999,44.0
658,100.50399999999999,45.0
660,151.972,46.0
662,66.8322,47.0
664,58.3022,48.0
666,141.016,49.0
668,88.589,50.0
670,86.5873,51.0
672,104.385,52.0
674,104.385,53.0
676,86.229,54.0
678,97.8822,55.0
680,78.4591,56.0
682,87.6235,57.0
684,91.3594,58.0
686,67.5598,59.0
688,106.72200000000001,60.0
690,82.8609,61.0
692,79.0683,62.0
694,136.332,63.0
696,97.9421,64.0
698,79.4284,65.0
700,77.4269,66.0
702,92.8592,67.0
704,88.9185,68.0
706,92.6817,69.0
708,104.34899999999999,70.0
710,140.585,71.0
712,89.735,72.0
714,92.9681,73.0
716,140.08100000000002,74.0
718,112.38799999999999,75.0
720,125.59299999999999,76.0
722,97.5005,77.0
724,84.554,78.0
726,86.5539,79.0
728,81.8518,80.0
730,74.191,81.0
732,145.721,82.0
734,115.522,83.0
736,64.2468,84.0
738,101.26100000000001,85.0
740,78.9674,86.0
742,85.604,87.0
744,83.9669,88.0
746,83.82600000000001,89.0
748,89.4634,90.0
750,97.8533,91.0
752,136.373,92.0
754,85.1612,93.0
756,81.1518,94.0
758,83.6853,95.0
760,93.0509,96.0
762,142.97799999999998,97.0
764,93.1987,98.0
766,82.9025,99.0
768,84.9349,100.0
770,74.1021,101.0
772,88.4193,102.0
774,79.3964,103.0
776,55.2002,104.0
778,55.2002,105.0
780,86.0936,106.0
782,85.6194,107.0
784,86.2426,108.0
786,137.03,109.0
788,155.231,110.0
790,206.15900000000002,111.0
792,200.56799999999998,112.0
794,190.733,113.0
796,128.243,114.0
798,97.8081,115.0
800,86.4673,116.0
802,86.1133,117.0
804,79.9221,118.0
806,81.3506,119.0
808,82.9673,120.0
810,80.7706,121.0
812,84.8494,122.0
814,124.14,123.0
816,89.1413,124.0
818,84.3727,125.0
820,104.693,126.0
822,100.939,127.0
824,101.209,128.0
826,84.0,129.0
828,81.6262,130.0
830,130.28799999999998,131.0
832,101.06700000000001,132.0
834,85.8137,133.0
836,153.66,134.0
838,76.2583,135.0
