account,email,owner,marketplace,session,period,periodOrig,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade,fair value,trade price,mispricing,time secs,buy/sell,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835403,19835401,19835403,19835401,CANCEL,SELL,2,700,2021-05-26T07:37:41.669,2021-05-26T07:37:41.675,07:37:41.669,07:37:41,0,700,0,#N/A,504.391,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835404,19835404,19835404,0,LIMIT,BUY,1,705,2021-05-26T07:37:41.946,2021-05-26T07:37:41.955,07:37:41.946,07:37:41,0,700,0,#N/A,504.668,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835405,19835404,19835404,19835388,LIMIT,BUY,1,700,2021-05-26T07:37:41.952,2021-05-26T07:37:41.956,07:37:41.952,07:37:41,1,700,700,0,504.674,1,0,0,0,0,0,0,1,0
limpid-josh,M8@bmm,8045,1280,32670,2,32670,2236,NULL,19835406,19835368,19835406,19835368,CANCEL,BUY,1,665,2021-05-26T07:37:47.193,2021-05-26T07:37:47.199,07:37:47.193,07:37:47,0,700,0,#N/A,509.915,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32670,2,32670,2236,NULL,19835407,19835398,19835407,19835398,CANCEL,SELL,1,700,2021-05-26T07:37:50.871,2021-05-26T07:37:50.876,07:37:50.871,07:37:50,0,700,0,#N/A,513.593,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32670,2,32670,2236,NULL,19835408,19835408,19835408,19835411,LIMIT,SELL,1,695,2021-05-26T07:37:52.850,2021-05-26T07:37:57.327,07:37:52.850,07:37:52,0,700,0,#N/A,515.572,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835409,19835397,19835409,19835397,CANCEL,BUY,1,690,2021-05-26T07:37:55.710,2021-05-26T07:37:55.717,07:37:55.710,07:37:55,0,700,0,#N/A,518.432,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835410,19835410,19835410,19835412,LIMIT,SELL,1,695,2021-05-26T07:37:56.812,2021-05-26T07:37:59.494,07:37:56.812,07:37:56,0,700,0,#N/A,519.534,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835411,19835411,19835411,19835408,LIMIT,BUY,1,695,2021-05-26T07:37:57.319,2021-05-26T07:37:57.326,07:37:57.319,07:37:57,1,700,695,-5,520.041,1,0,0,0,1,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32670,2,32670,2236,NULL,19835412,19835412,19835412,19835410,LIMIT,BUY,1,695,2021-05-26T07:37:59.488,2021-05-26T07:37:59.493,07:37:59.488,07:37:59,1,700,695,-5,522.21,1,0,0,0,0,1,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835413,19835413,19835413,19835415,LIMIT,BUY,1,695,2021-05-26T07:38:00.230,2021-05-26T07:38:03.390,07:38:00.230,07:38:00,0,700,0,#N/A,522.952,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835414,19835392,19835414,19835392,CANCEL,BUY,1,680,2021-05-26T07:38:00.320,2021-05-26T07:38:00.326,07:38:00.320,07:38:00,0,700,0,#N/A,523.042,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835415,19835413,19835415,19835413,CANCEL,BUY,1,695,2021-05-26T07:38:03.384,2021-05-26T07:38:03.390,07:38:03.384,07:38:03,0,700,0,#N/A,526.106,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835416,19835416,19835416,NULL,LIMIT,BUY,1,690,2021-05-26T07:38:07.342,2021-05-26T07:38:07.345,07:38:07.342,07:38:07,0,700,0,#N/A,530.064,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835417,19835417,19835417,19835428,LIMIT,SELL,1,700,2021-05-26T07:38:09.710,2021-05-26T07:38:28.812,07:38:09.710,07:38:09,0,700,0,#N/A,532.432,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835418,19835418,19835418,NULL,LIMIT,BUY,1,685,2021-05-26T07:38:13.090,2021-05-26T07:38:13.093,07:38:13.090,07:38:13,0,700,0,#N/A,535.812,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835419,19835419,19835419,0,LIMIT,BUY,1,705,2021-05-26T07:38:13.852,2021-05-26T07:38:13.861,07:38:13.852,07:38:13,0,700,0,#N/A,536.574,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835420,19835419,19835419,19835399,LIMIT,BUY,1,700,2021-05-26T07:38:13.858,2021-05-26T07:38:13.861,07:38:13.858,07:38:13,1,700,700,0,536.58,1,0,0,0,0,0,0,1,0
limpid-josh,M8@bmm,8045,1280,32670,2,32670,2236,NULL,19835421,19835421,19835421,19835435,LIMIT,SELL,1,700,2021-05-26T07:38:18.866,2021-05-26T07:38:53.774,07:38:18.866,07:38:18,0,700,0,#N/A,541.588,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835422,19835422,19835422,19835444,LIMIT,BUY,2,690,2021-05-26T07:38:18.974,2021-05-26T07:39:06.150,07:38:18.974,07:38:18,0,700,0,#N/A,541.696,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835423,19835423,19835423,NULL,LIMIT,SELL,1,710,2021-05-26T07:38:22.993,2021-05-26T07:38:22.996,07:38:22.993,07:38:22,0,700,0,#N/A,545.715,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835424,19835424,19835424,19835443,LIMIT,BUY,1,655,2021-05-26T07:38:23.752,2021-05-26T07:39:05.138,07:38:23.752,07:38:23,0,700,0,#N/A,546.474,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32670,2,32670,2236,NULL,19835425,19835400,19835425,19835400,CANCEL,BUY,1,680,2021-05-26T07:38:24.345,2021-05-26T07:38:24.351,07:38:24.345,07:38:24,0,700,0,#N/A,547.067,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835426,19835426,19835426,19835439,LIMIT,BUY,1,690,2021-05-26T07:38:26.039,2021-05-26T07:39:00.507,07:38:26.039,07:38:26,0,700,0,#N/A,548.761,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835427,19835427,19835427,0,LIMIT,BUY,1,705,2021-05-26T07:38:28.802,2021-05-26T07:38:28.811,07:38:28.802,07:38:28,0,700,0,#N/A,551.524,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835428,19835427,19835427,19835417,LIMIT,BUY,1,700,2021-05-26T07:38:28.808,2021-05-26T07:38:28.812,07:38:28.808,07:38:28,1,700,700,0,551.53,1,0,0,0,0,0,0,1,0
limpid-josh,M5@bmm,8042,1280,32670,2,32670,2236,NULL,19835429,19835429,19835429,19835449,LIMIT,SELL,1,700,2021-05-26T07:38:31.354,2021-05-26T07:39:12.698,07:38:31.354,07:38:31,0,700,0,#N/A,554.076,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835430,19835430,19835430,19835431,LIMIT,BUY,1,695,2021-05-26T07:38:40.375,2021-05-26T07:38:43.804,07:38:40.375,07:38:40,0,700,0,#N/A,563.097,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835431,19835431,19835431,19835430,LIMIT,SELL,1,695,2021-05-26T07:38:43.796,2021-05-26T07:38:43.804,07:38:43.796,07:38:43,1,700,695,-5,566.518,-1,0,0,0,0,0,0,1,0
limpid-josh,M8@bmm,8045,1280,32670,2,32670,2236,NULL,19835432,19835432,19835432,NULL,LIMIT,BUY,1,690,2021-05-26T07:38:52.008,2021-05-26T07:38:52.011,07:38:52.008,07:38:52,0,700,0,#N/A,574.73,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835433,19835433,19835433,19835438,LIMIT,BUY,1,695,2021-05-26T07:38:52.445,2021-05-26T07:38:58.268,07:38:52.445,07:38:52,0,700,0,#N/A,575.167,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835434,19835434,19835434,0,LIMIT,BUY,1,720,2021-05-26T07:38:53.764,2021-05-26T07:38:53.773,07:38:53.764,07:38:53,0,700,0,#N/A,576.486,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835435,19835434,19835434,19835421,LIMIT,BUY,1,700,2021-05-26T07:38:53.771,2021-05-26T07:38:53.774,07:38:53.771,07:38:53,1,700,700,0,576.493,1,0,0,0,0,0,0,1,0
limpid-josh,M3@bmm,8040,1280,32670,2,32670,2236,NULL,19835436,19835355,19835436,19835355,CANCEL,SELL,1,735,2021-05-26T07:38:57.878,2021-05-26T07:38:57.883,07:38:57.878,07:38:57,0,700,0,#N/A,580.6,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32670,2,32670,2236,NULL,19835437,19835437,19835437,0,LIMIT,SELL,1,690,2021-05-26T07:38:58.258,2021-05-26T07:38:58.268,07:38:58.258,07:38:58,0,700,0,#N/A,580.98,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32670,2,32670,2236,NULL,19835438,19835437,19835437,19835433,LIMIT,SELL,1,695,2021-05-26T07:38:58.265,2021-05-26T07:38:58.268,07:38:58.265,07:38:58,1,700,695,-5,580.987,-1,1,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835439,19835426,19835439,19835426,CANCEL,BUY,1,690,2021-05-26T07:39:00.501,2021-05-26T07:39:00.507,07:39:00.501,07:39:00,0,700,0,#N/A,583.223,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32670,2,32670,2236,NULL,19835440,19835330,19835440,19835330,CANCEL,BUY,1,650,2021-05-26T07:39:01.762,2021-05-26T07:39:01.768,07:39:01.762,07:39:01,0,700,0,#N/A,584.484,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835441,19835441,19835441,19835442,LIMIT,BUY,1,650,2021-05-26T07:39:01.866,2021-05-26T07:39:04.536,07:39:01.866,07:39:01,0,700,0,#N/A,584.588,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835442,19835441,19835442,19835441,CANCEL,BUY,1,650,2021-05-26T07:39:04.530,2021-05-26T07:39:04.536,07:39:04.530,07:39:04,0,700,0,#N/A,587.252,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835443,19835424,19835443,19835424,CANCEL,BUY,1,655,2021-05-26T07:39:05.132,2021-05-26T07:39:05.138,07:39:05.132,07:39:05,0,700,0,#N/A,587.854,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835444,19835422,19835444,19835422,CANCEL,BUY,2,690,2021-05-26T07:39:06.144,2021-05-26T07:39:06.150,07:39:06.144,07:39:06,0,700,0,#N/A,588.866,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835445,19835356,19835445,19835356,CANCEL,SELL,1,730,2021-05-26T07:39:07.840,2021-05-26T07:39:07.846,07:39:07.840,07:39:07,0,700,0,#N/A,590.562,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32670,2,32670,2236,NULL,19835446,19835446,19835446,NULL,LIMIT,SELL,1,715,2021-05-26T07:39:10.682,2021-05-26T07:39:10.685,07:39:10.682,07:39:10,0,700,0,#N/A,593.404,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32670,2,32670,2236,NULL,19835447,19835394,19835447,19835394,CANCEL,SELL,1,720,2021-05-26T07:39:11.770,2021-05-26T07:39:11.776,07:39:11.770,07:39:11,0,700,0,#N/A,594.492,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835448,19835448,19835448,0,LIMIT,BUY,1,705,2021-05-26T07:39:12.688,2021-05-26T07:39:12.698,07:39:12.688,07:39:12,0,700,0,#N/A,595.41,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835449,19835448,19835448,19835429,LIMIT,BUY,1,700,2021-05-26T07:39:12.695,2021-05-26T07:39:12.699,07:39:12.695,07:39:12,1,700,700,0,595.417,1,0,1,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32670,2,32670,2236,NULL,19835450,19835450,19835450,NULL,LIMIT,BUY,1,695,2021-05-26T07:39:14.975,2021-05-26T07:39:14.978,07:39:14.975,07:39:14,0,700,0,#N/A,597.697,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835451,19835451,19835451,19835453,LIMIT,BUY,1,705,2021-05-26T07:39:19.488,2021-05-26T07:39:21.132,07:39:19.488,07:39:19,0,700,0,#N/A,602.21,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32670,2,32670,2236,NULL,19835452,19835452,19835452,NULL,LIMIT,SELL,1,855,2021-05-26T07:39:19.660,2021-05-26T07:39:19.662,07:39:19.660,07:39:19,0,700,0,#N/A,602.382,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32670,2,32670,2236,NULL,19835453,19835453,19835453,19835451,LIMIT,SELL,1,705,2021-05-26T07:39:21.126,2021-05-26T07:39:21.132,07:39:21.126,07:39:21,1,700,705,5,603.848,-1,0,0,0,0,0,0,0,1
limpid-josh,M2@bmm,8039,1280,32670,2,32670,2236,NULL,19835454,19835454,19835454,NULL,LIMIT,BUY,1,705,2021-05-26T07:39:27.801,2021-05-26T07:39:27.803,07:39:27.801,07:39:27,0,700,0,#N/A,610.523,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835455,19835455,19835455,NULL,LIMIT,BUY,1,230,2021-05-26T07:40:06.614,2021-05-26T07:40:06.619,07:40:06.614,07:40:06,0,650,0,#N/A,649.336,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835456,19835456,19835456,NULL,LIMIT,SELL,1,845,2021-05-26T07:40:06.695,2021-05-26T07:40:06.699,07:40:06.695,07:40:06,0,650,0,#N/A,649.417,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32671,3,32671,2236,NULL,19835457,19835457,19835457,NULL,LIMIT,BUY,1,525,2021-05-26T07:40:06.772,2021-05-26T07:40:06.775,07:40:06.772,07:40:06,0,650,0,#N/A,649.494,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835458,19835458,19835458,NULL,LIMIT,BUY,1,450,2021-05-26T07:40:07.585,2021-05-26T07:40:07.588,07:40:07.585,07:40:07,0,650,0,#N/A,650.307,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835459,19835459,19835459,19835519,LIMIT,BUY,1,635,2021-05-26T07:40:07.599,2021-05-26T07:41:47.561,07:40:07.599,07:40:07,0,650,0,#N/A,650.321,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835460,19835460,19835460,NULL,LIMIT,SELL,1,920,2021-05-26T07:40:11.135,2021-05-26T07:40:11.142,07:40:11.135,07:40:11,0,650,0,#N/A,653.857,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835461,19835461,19835461,19835475,LIMIT,BUY,1,640,2021-05-26T07:40:12.476,2021-05-26T07:40:37.535,07:40:12.476,07:40:12,0,650,0,#N/A,655.198,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32671,3,32671,2236,NULL,19835462,19835462,19835462,19835482,LIMIT,BUY,1,655,2021-05-26T07:40:14.722,2021-05-26T07:40:46.887,07:40:14.722,07:40:14,0,650,0,#N/A,657.444,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835463,19835463,19835463,19835466,LIMIT,SELL,1,830,2021-05-26T07:40:22.427,2021-05-26T07:40:26.743,07:40:22.427,07:40:22,0,650,0,#N/A,665.149,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835464,19835464,19835464,NULL,LIMIT,BUY,2,665,2021-05-26T07:40:24.951,2021-05-26T07:40:24.960,07:40:24.951,07:40:24,0,650,0,#N/A,667.673,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32671,3,32671,2236,NULL,19835465,19835465,19835465,NULL,LIMIT,BUY,1,570,2021-05-26T07:40:25.073,2021-05-26T07:40:25.076,07:40:25.073,07:40:25,0,650,0,#N/A,667.795,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835466,19835466,19835466,19835463,LIMIT,BUY,1,830,2021-05-26T07:40:26.737,2021-05-26T07:40:26.743,07:40:26.737,07:40:26,1,650,830,180,669.459,1,0,1,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835467,19835467,19835467,NULL,LIMIT,BUY,2,660,2021-05-26T07:40:26.869,2021-05-26T07:40:26.872,07:40:26.869,07:40:26,0,650,0,#N/A,669.591,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32671,3,32671,2236,NULL,19835468,19835468,19835468,19835499,LIMIT,BUY,1,685,2021-05-26T07:40:27.276,2021-05-26T07:41:07.138,07:40:27.276,07:40:27,0,650,0,#N/A,669.998,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32671,3,32671,2236,NULL,19835469,19835469,19835469,19835472,LIMIT,SELL,1,715,2021-05-26T07:40:28.939,2021-05-26T07:40:34.374,07:40:28.939,07:40:28,0,650,0,#N/A,671.661,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835470,19835470,19835470,NULL,LIMIT,BUY,2,670,2021-05-26T07:40:32.408,2021-05-26T07:40:32.410,07:40:32.408,07:40:32,0,650,0,#N/A,675.13,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835471,19835471,19835471,NULL,LIMIT,BUY,2,670,2021-05-26T07:40:33.094,2021-05-26T07:40:33.097,07:40:33.094,07:40:33,0,650,0,#N/A,675.816,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835472,19835472,19835472,19835469,LIMIT,BUY,1,715,2021-05-26T07:40:34.367,2021-05-26T07:40:34.373,07:40:34.367,07:40:34,1,650,715,65,677.089,1,0,1,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835473,19835473,19835473,NULL,LIMIT,BUY,2,675,2021-05-26T07:40:35.696,2021-05-26T07:40:35.699,07:40:35.696,07:40:35,0,650,0,#N/A,678.418,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835474,19835474,19835474,NULL,LIMIT,SELL,1,855,2021-05-26T07:40:36.793,2021-05-26T07:40:36.796,07:40:36.793,07:40:36,0,650,0,#N/A,679.515,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835475,19835461,19835475,19835461,CANCEL,BUY,1,640,2021-05-26T07:40:37.529,2021-05-26T07:40:37.534,07:40:37.529,07:40:37,0,650,0,#N/A,680.251,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32671,3,32671,2236,NULL,19835476,19835476,19835476,NULL,LIMIT,SELL,1,845,2021-05-26T07:40:38.190,2021-05-26T07:40:38.193,07:40:38.190,07:40:38,0,650,0,#N/A,680.912,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835477,19835477,19835477,NULL,LIMIT,SELL,1,825,2021-05-26T07:40:39.713,2021-05-26T07:40:39.716,07:40:39.713,07:40:39,0,650,0,#N/A,682.435,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835478,19835478,19835478,NULL,LIMIT,BUY,1,680,2021-05-26T07:40:43.552,2021-05-26T07:40:43.555,07:40:43.552,07:40:43,0,650,0,#N/A,686.274,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835479,19835479,19835479,NULL,LIMIT,SELL,1,825,2021-05-26T07:40:45.400,2021-05-26T07:40:45.403,07:40:45.400,07:40:45,0,650,0,#N/A,688.122,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32671,3,32671,2236,NULL,19835480,19835480,19835480,19835486,LIMIT,SELL,1,715,2021-05-26T07:40:45.884,2021-05-26T07:40:52.330,07:40:45.884,07:40:45,0,650,0,#N/A,688.606,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835481,19835481,19835481,19835528,LIMIT,BUY,1,685,2021-05-26T07:40:46.092,2021-05-26T07:42:11.152,07:40:46.092,07:40:46,0,650,0,#N/A,688.814,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32671,3,32671,2236,NULL,19835482,19835462,19835482,19835462,CANCEL,BUY,1,655,2021-05-26T07:40:46.881,2021-05-26T07:40:46.887,07:40:46.881,07:40:46,0,650,0,#N/A,689.603,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32671,3,32671,2236,NULL,19835483,19835483,19835483,NULL,LIMIT,SELL,1,810,2021-05-26T07:40:47.925,2021-05-26T07:40:47.928,07:40:47.925,07:40:47,0,650,0,#N/A,690.647,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835484,19835484,19835484,NULL,LIMIT,BUY,1,680,2021-05-26T07:40:48.086,2021-05-26T07:40:48.088,07:40:48.086,07:40:48,0,650,0,#N/A,690.808,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835485,19835485,19835485,0,LIMIT,BUY,1,825,2021-05-26T07:40:52.321,2021-05-26T07:40:52.330,07:40:52.321,07:40:52,0,650,0,#N/A,695.043,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835486,19835485,19835485,19835480,LIMIT,BUY,1,715,2021-05-26T07:40:52.327,2021-05-26T07:40:52.330,07:40:52.327,07:40:52,1,650,715,65,695.049,1,0,1,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32671,3,32671,2236,NULL,19835487,19835487,19835487,19835506,LIMIT,BUY,1,685,2021-05-26T07:40:52.383,2021-05-26T07:41:23.539,07:40:52.383,07:40:52,0,650,0,#N/A,695.105,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835488,19835488,19835488,NULL,LIMIT,BUY,1,685,2021-05-26T07:40:53.270,2021-05-26T07:40:53.273,07:40:53.270,07:40:53,0,650,0,#N/A,695.992,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835489,19835489,19835489,19835491,LIMIT,SELL,1,800,2021-05-26T07:40:56.978,2021-05-26T07:40:58.131,07:40:56.978,07:40:56,0,650,0,#N/A,699.7,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835490,19835490,19835490,0,LIMIT,BUY,1,810,2021-05-26T07:40:58.120,2021-05-26T07:40:58.130,07:40:58.120,07:40:58,0,650,0,#N/A,700.842,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835491,19835490,19835490,19835489,LIMIT,BUY,1,800,2021-05-26T07:40:58.127,2021-05-26T07:40:58.131,07:40:58.127,07:40:58,1,650,800,150,700.849,1,0,1,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835492,19835492,19835492,19835494,LIMIT,SELL,1,800,2021-05-26T07:40:58.262,2021-05-26T07:41:00.990,07:40:58.262,07:40:58,0,650,0,#N/A,700.984,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32671,3,32671,2236,NULL,19835493,19835493,19835493,0,LIMIT,BUY,1,815,2021-05-26T07:41:00.982,2021-05-26T07:41:00.990,07:41:00.982,07:41:00,0,650,0,#N/A,703.704,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32671,3,32671,2236,NULL,19835494,19835493,19835493,19835492,LIMIT,BUY,1,800,2021-05-26T07:41:00.987,2021-05-26T07:41:00.991,07:41:00.987,07:41:00,1,650,800,150,703.709,1,0,0,0,0,0,0,1,0
limpid-josh,M3@bmm,8040,1280,32671,3,32671,2236,NULL,19835495,19835495,19835495,19835496,LIMIT,SELL,1,800,2021-05-26T07:41:01.223,2021-05-26T07:41:01.791,07:41:01.223,07:41:01,0,650,0,#N/A,703.945,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32671,3,32671,2236,NULL,19835496,19835496,19835496,19835495,LIMIT,BUY,1,800,2021-05-26T07:41:01.784,2021-05-26T07:41:01.790,07:41:01.784,07:41:01,1,650,800,150,704.506,1,0,1,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32671,3,32671,2236,NULL,19835497,19835497,19835497,NULL,LIMIT,BUY,1,690,2021-05-26T07:41:03.191,2021-05-26T07:41:03.194,07:41:03.191,07:41:03,0,650,0,#N/A,705.913,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32671,3,32671,2236,NULL,19835498,19835498,19835498,19835508,LIMIT,BUY,1,695,2021-05-26T07:41:05.616,2021-05-26T07:41:25.332,07:41:05.616,07:41:05,0,650,0,#N/A,708.338,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32671,3,32671,2236,NULL,19835499,19835468,19835499,19835468,CANCEL,BUY,1,685,2021-05-26T07:41:07.133,2021-05-26T07:41:07.138,07:41:07.133,07:41:07,0,650,0,#N/A,709.855,1,0,0,0,0,0,0,0,0
