account,email,owner,marketplace,session,period,periodOrig,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade,fair value,trade price,mispricing,time secs,buy/sell,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8
limpid-josh,M8@bmm,8045,1280,32648,1,32648,2236,NULL,19832806,19832804,19832804,19832809,LIMIT,SELL,1,590,2021-05-20T07:19:30.012,2021-05-20T07:19:35.468,19:30.0,07:19:30,0,750,0,#N/A,132.316,-1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832807,19832807,19832807,19832822,LIMIT,BUY,1,585,2021-05-20T07:19:34.710,2021-05-20T07:20:38.276,19:34.7,07:19:34,0,750,0,#N/A,137.014,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832808,19832808,19832808,19832853,LIMIT,BUY,1,585,2021-05-20T07:19:35.001,2021-05-20T07:21:56.530,19:35.0,07:19:35,0,750,0,#N/A,137.305,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32648,1,32648,2236,NULL,19832809,19832809,19832809,19832806,LIMIT,BUY,1,590,2021-05-20T07:19:35.448,2021-05-20T07:19:35.466,19:35.4,07:19:35,1,750,590,-160,137.752,1,0,0,1,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32648,1,32648,2236,NULL,19832810,19832810,19832810,19832811,LIMIT,SELL,1,585,2021-05-20T07:19:38.701,2021-05-20T07:19:38.721,19:38.7,07:19:38,0,750,0,#N/A,141.005,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32648,1,32648,2236,NULL,19832811,19832803,19832803,19832810,LIMIT,BUY,1,585,2021-05-20T07:19:38.709,2021-05-20T07:19:38.724,19:38.7,07:19:38,1,750,585,-165,141.013,1,1,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32648,1,32648,2236,NULL,19832812,19832803,19832803,19832818,LIMIT,BUY,1,585,2021-05-20T07:19:24.647,2021-05-20T07:19:55.589,19:24.6,07:19:24,0,750,0,#N/A,126.951,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832813,19832776,19832813,19832776,CANCEL,BUY,1,550,2021-05-20T07:19:42.397,2021-05-20T07:19:42.407,19:42.4,07:19:42,0,750,0,#N/A,144.701,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832814,19832774,19832814,19832774,CANCEL,BUY,1,550,2021-05-20T07:19:42.824,2021-05-20T07:19:42.836,19:42.8,07:19:42,0,750,0,#N/A,145.128,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32648,1,32648,2236,NULL,19832815,19832815,19832815,NULL,LIMIT,BUY,2,585,2021-05-20T07:19:46.110,2021-05-20T07:19:46.114,19:46.1,07:19:46,0,750,0,#N/A,148.414,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32648,1,32648,2236,NULL,19832816,19832816,19832816,19832825,LIMIT,SELL,1,595,2021-05-20T07:19:46.848,2021-05-20T07:20:46.554,19:46.8,07:19:46,0,750,0,#N/A,149.152,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32648,1,32648,2236,NULL,19832817,19832817,19832817,0,LIMIT,SELL,1,570,2021-05-20T07:19:55.574,2021-05-20T07:19:55.588,19:55.6,07:19:55,0,750,0,#N/A,157.878,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32648,1,32648,2236,NULL,19832818,19832817,19832817,19832812,LIMIT,SELL,1,585,2021-05-20T07:19:55.583,2021-05-20T07:19:55.589,19:55.6,07:19:55,1,750,585,-165,157.887,-1,0,1,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32648,1,32648,2236,NULL,19832819,19832819,19832819,19832837,LIMIT,SELL,1,600,2021-05-20T07:19:55.608,2021-05-20T07:21:11.547,19:55.6,07:19:55,0,750,0,#N/A,157.912,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32648,1,32648,2236,NULL,19832820,19832820,19832820,19832823,LIMIT,SELL,2,590,2021-05-20T07:20:24.933,2021-05-20T07:20:46.416,20:24.9,07:20:24,0,750,0,#N/A,187.237,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32648,1,32648,2236,NULL,19832821,19832821,19832821,0,LIMIT,SELL,1,580,2021-05-20T07:20:38.260,2021-05-20T07:20:38.275,20:38.3,07:20:38,0,750,0,#N/A,200.564,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32648,1,32648,2236,NULL,19832822,19832821,19832821,19832807,LIMIT,SELL,1,585,2021-05-20T07:20:38.270,2021-05-20T07:20:38.276,20:38.3,07:20:38,1,750,585,-165,200.574,-1,0,1,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832823,19832823,19832823,19832820,LIMIT,BUY,2,590,2021-05-20T07:20:46.405,2021-05-20T07:20:46.415,20:46.4,07:20:46,1,750,590,-160,208.709,1,0,0,0,2,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32648,1,32648,2236,NULL,19832824,19832824,19832824,0,LIMIT,BUY,2,600,2021-05-20T07:20:46.527,2021-05-20T07:20:46.553,20:46.5,07:20:46,0,750,0,#N/A,208.831,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32648,1,32648,2236,NULL,19832825,19832824,19832824,19832816,LIMIT,BUY,1,595,2021-05-20T07:20:46.538,2021-05-20T07:20:46.554,20:46.5,07:20:46,1,750,595,-155,208.842,1,0,0,0,0,0,1,0,0
limpid-josh,M6@bmm,8043,1280,32648,1,32648,2236,NULL,19832826,19832824,19832824,19832775,LIMIT,BUY,1,600,2021-05-20T07:20:46.547,2021-05-20T07:20:46.555,20:46.5,07:20:46,1,750,600,-150,208.851,1,0,0,0,0,0,1,0,0
limpid-josh,M4@bmm,8041,1280,32648,1,32648,2236,NULL,19832827,19832827,19832827,0,LIMIT,BUY,2,590,2021-05-20T07:20:53.610,2021-05-20T07:21:09.168,20:53.6,07:20:53,0,750,0,#N/A,215.914,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32648,1,32648,2236,NULL,19832828,19832828,19832828,19832829,LIMIT,SELL,1,595,2021-05-20T07:20:54.003,2021-05-20T07:20:57.472,20:54.0,07:20:54,0,750,0,#N/A,216.307,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32648,1,32648,2236,NULL,19832829,19832829,19832829,19832828,LIMIT,BUY,1,595,2021-05-20T07:20:57.460,2021-05-20T07:20:57.471,20:57.5,07:20:57,1,750,595,-155,219.764,1,1,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32648,1,32648,2236,NULL,19832830,19832741,19832830,19832741,CANCEL,SELL,2,655,2021-05-20T07:21:03.600,2021-05-20T07:21:03.611,21:03.6,07:21:03,0,750,0,#N/A,225.904,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32648,1,32648,2236,NULL,19832831,19832831,19832831,19832832,LIMIT,SELL,1,590,2021-05-20T07:21:09.145,2021-05-20T07:21:09.167,21:09.1,07:21:09,0,750,0,#N/A,231.449,-1,0,0,0,0,0,0,0,0
