,hr,time
568,73.1896,0.0
570,73.3962,1.0
572,75.2239,2.0
574,76.7242,3.0
576,77.3277,4.0
578,79.4422,5.0
580,78.8603,6.0
582,75.8113,7.0
584,74.5961,8.0
586,69.5224,9.0
588,69.5224,10.0
590,71.223,11.0
592,79.5555,12.0
594,87.6805,13.0
596,89.7344,14.0
598,83.7122,15.0
600,79.22800000000001,16.0
602,80.0733,17.0
604,85.9375,18.0
606,89.1819,19.0
608,88.2261,20.0
610,83.7006,21.0
612,82.2297,22.0
614,85.434,23.0
616,84.8619,24.0
618,82.4457,25.0
620,82.4457,26.0
622,82.4457,27.0
624,76.3331,28.0
626,75.7048,29.0
628,77.7908,30.0
630,85.5851,31.0
632,87.4458,32.0
634,80.5991,33.0
636,76.1654,34.0
638,76.9555,35.0
640,83.7821,36.0
642,83.3391,37.0
644,83.3391,38.0
646,83.3391,39.0
648,80.4007,40.0
650,89.5516,41.0
652,89.4889,42.0
654,84.4086,43.0
656,80.0052,44.0
658,83.7821,45.0
660,87.7974,46.0
662,86.2538,47.0
664,80.5102,48.0
666,77.9898,49.0
668,76.6778,50.0
670,76.6778,51.0
672,86.9674,52.0
674,85.5231,53.0
676,81.0899,54.0
678,77.2776,55.0
680,72.2293,56.0
682,73.7728,57.0
684,74.1662,58.0
686,79.884,59.0
688,92.1604,60.0
690,92.7362,61.0
692,80.0248,62.0
694,71.7261,63.0
696,71.1202,64.0
698,71.2485,65.0
700,66.9672,66.0
702,66.9672,67.0
704,73.4211,68.0
706,75.58,69.0
708,54.155,70.0
710,37.6471,71.0
712,78.9122,72.0
714,82.1431,73.0
716,78.4709,74.0
718,71.1636,75.0
720,69.9085,76.0
722,73.6574,77.0
724,82.2056,78.0
726,84.8131,79.0
728,81.7767,80.0
730,79.7532,81.0
732,66.5127,82.0
734,66.5127,83.0
736,58.4788,84.0
738,74.9978,85.0
740,77.8997,86.0
742,82.2407,87.0
744,88.7945,88.0
746,86.2838,89.0
748,79.2899,90.0
750,73.7787,91.0
752,71.4039,92.0
754,71.4277,93.0
756,71.5193,94.0
758,63.8854,95.0
760,63.8854,96.0
762,76.7636,97.0
764,79.262,98.0
766,83.2984,99.0
768,81.2996,100.0
770,76.3036,101.0
772,72.8771,102.0
774,71.7973,103.0
776,72.6478,104.0
778,72.6478,105.0
780,72.6478,106.0
782,68.1714,107.0
784,52.1792,108.0
786,66.984,109.0
788,88.5185,110.0
790,83.6399,111.0
792,76.3883,112.0
794,75.37,113.0
796,77.7585,114.0
798,83.3258,115.0
800,84.4668,116.0
802,84.0668,117.0
804,81.2231,118.0
806,82.9537,119.0
808,85.1125,120.0
810,85.1125,121.0
812,85.1125,122.0
814,72.4399,123.0
816,73.6263,124.0
818,78.5236,125.0
820,79.1609,126.0
822,78.3584,127.0
824,78.6346,128.0
826,82.03299999999999,129.0
828,76.2355,130.0
830,71.1452,131.0
832,71.2301,132.0
834,74.4522,133.0
836,80.5853,134.0
838,79.904,135.0
840,68.4221,136.0
842,68.4221,137.0
844,52.6404,138.0
846,51.7508,139.0
848,46.1765,140.0
850,86.43700000000001,141.0
852,82.3868,142.0
854,75.6951,143.0
856,73.9305,144.0
858,80.8357,145.0
860,76.0988,146.0
862,40.315,147.0
864,64.6772,148.0
866,74.3768,149.0
868,73.9089,150.0
870,74.6397,151.0
872,80.5585,152.0
874,83.9799,153.0
876,78.4924,154.0
878,71.8369,155.0
880,67.8385,156.0
882,70.1011,157.0
884,73.4184,158.0
886,74.7008,159.0
888,81.8341,160.0
890,81.8341,161.0
892,81.8341,162.0
894,81.8341,163.0
896,73.73899999999999,164.0
898,91.9782,165.0
900,86.82,166.0
902,54.0197,167.0
904,34.7905,168.0
906,49.8414,169.0
908,70.6497,170.0
910,75.5815,171.0
912,84.0529,172.0
914,87.2727,173.0
916,82.3126,174.0
918,77.6246,175.0
920,73.1235,176.0
922,72.4648,177.0
924,74.7118,178.0
926,75.0146,179.0
928,73.6758,180.0
930,71.3775,181.0
932,69.4352,182.0
934,69.4352,183.0
936,69.4352,184.0
938,68.9023,185.0
940,70.2928,186.0
942,72.9418,187.0
944,79.1798,188.0
946,79.5962,189.0
948,75.3861,190.0
950,71.668,191.0
952,70.5121,192.0
954,72.8734,193.0
956,75.2449,194.0
958,80.4907,195.0
960,83.7682,196.0
962,80.8421,197.0
964,82.5554,198.0
966,83.6783,199.0
968,90.1496,200.0
970,91.1956,201.0
972,88.7408,202.0
