hr
58.0718
58.0718
58.0718
58.3711
58.7042
63.1419
68.2716
68.8612
75.1007
107.051
166.765
186.964
159.198
124.036
93.8309
83.8751
81.815
79.6346
77.3277
76.6828
76.4679
74.7337
73.7369
74.1433
76.4246
77.7156
76.6595
76.6238
77.6596
79.0595
79.9948
79.7644
78.8493
77.8089
76.9577
76.2583
73.6714
70.7208
67.7958
66.8532
71.224
85.3496
85.3496
85.3496
85.3496
124.536
88.2589
85.3263
73.7646
76.551
81.5721
80.971
77.8049
72.4666
67.454
66.1206
67.6359
66.4039
64.5436
64.3312
64.8603
67.9557
69.7042
68.1591
66.1776
64.4934
65.1576
66.5
65.3424
63.9682
63.7694
63.6751
63.9407
63.0935
60.5085
59.625
61.4263
62.7108
63.0326
61.8252
59.3112
59.9347
63.5247
64.4915
63.1576
61.3587
59.5502
60.4921
62.4937
62.1755
61.0513
61.6064
62.5375
63.6652
64.5367
61.8139
59.2299
60.2321
61.1485
60.5509
59.7468
56.5064
53.5192
54.7962
56.3239
57.1097
57.8584
59.3245
61.2563
64.0786
67.0932
66.0907
64.0055
62.4339
61.1931
62.3264
63.0503
61.6761
60.2761
58.9068
58.03
59.1622
59.7842
57.7036
55.9763
57.2553
58.5143
58.8406
59.1789
57.7225
56.1563
57.0369
58.2649
58.5143
58.5143
58.5143
58.5143
60.4992
63.5789
63.4465
61.8912
60.8576
60.0176
60.4315
61.0876
59.733
58.062
57.723
57.5605
58.8388
60.6724
59.8129
57.9793
57.7833
58.1654
59.066
60.3357
60.0585
58.8442
59.6517
61.7972
62.5243
62.2705
61.4226
60.3881
61.265
62.8112
61.955
60.4677
59.9863
59.6939
61.0906
62.8054
61.257
59.3123
60.0476
60.989
62.5199
63.8623
61.4176
59.0322
57.9909
56.9944
58.7931
60.7118
59.4474
58.0127
58.6141
59.3429
59.2201
58.992
57.1572
55.0064
55.3796
56.4931
56.8048
56.6476
56.6179
56.7225
57.3564
59.2604
59.9818
58.0779
56.6562
56.0401
55.6055
56.7563
57.8531
55.6101
53.304
53.9279
54.8838
55.9154
57.3202
57.3925
56.1872
56.0319
57.5691
58.3397
57.262
56.3571
55.5504
54.8571
56.4942
58.2117
56.5818
54.6697
54.8426
55.3844
56.1052
57.1475
57.2817
56.4929
56.4719
57.8117
58.6496
58.3165
57.9645
57.4258
57.2496
59.9719
62.0827
60.0093
58.1541
56.9353
55.8545
58.025
60.2745
59.186
57.9903
57.5717
57.1408
58.267
59.7168
58.8334
57.3835
57.1378
57.1909
58.0523
59.449
59.483
58.6291
58.3529
58.464
59.6148
61.833
62.1152
60.6985
60.769
61.8665
63.101
64.2817
62.775
60.4382
59.5789
59.0607
59.2756
59.6771
58.5384
56.9424
56.7451
57.0079
57.2765
57.5985
57.2304
56.134
55.7579
56.4266
57.0731
57.9977
58.569
57.4873
56.6166
57.8111
58.9635
58.4629
57.9623
56.8884
55.7334
57.0648
58.8912
58.0111
56.2859
54.1773
51.3891
51.057
51.057
51.057
51.057
51.057
51.057
51.057
51.057
65.5962
61.066
58.7037
56.4706
55.9503
55.3907
55.238
55.0892
55.4059
56.0109
56.1264
55.8206
55.5214
55.075
54.7155
54.2831
53.8947
53.8123
53.7181
53.9503
54.3312
54.447
54.3988
54.1887
53.3946
52.7835
52.7835
52.7835
53.1957
53.7987
53.7957
53.3754
53.1025
52.8746
52.693
54.9811
57.4526
57.4999
57.3386
56.4291
55.25
56.4506
59.0906
59.3658
57.8515
57.2833
57.444
58.4873
60.9427
61.1878
58.5185
57.1395
57.246
57.8441
59.785
61.0637
60.6429
60.4703
60.8303
61.3189
62.0016
61.957
60.8551
60.985
62.6686
63.1021
62.2063
61.4716
60.9219
61.4702
62.6545
63.128
63.1929
62.6224
61.9229
62.4393
63.1388
61.3724
59.5349
59.4217
59.3068
60.9333
62.6217
62.5605
62.4872
62.8726
63.5819
65.2237
66.3433
65.9874
66.9405
68.8797
70.1514
70.3407
68.3381
66.0378
64.4545
63.6002
63.8647
63.0285
61.4443
60.6786
60.4395
60.9925
61.9719
61.515
60.4175
60.3783
60.7354
61.8318
63.1515
62.0681
60.4502
60.1837
60.1248
60.6986
61.3599
60.5048
59.4947
58.809
58.135
58.7835
59.6308
59.527
59.2391
59.4224
59.7103
59.2233
58.5415
58.7803
59.2887
60.0613
60.949
59.4752
57.217
56.7466
56.8516
57.7528
59.367
59.4195
58.1248
57.7012
58.0833
58.3581
58.5249
58.4727
58.0319
58.2424
60.0902
61.2494
60.6471
59.9744
59.1697
58.9152
59.9579
60.0737
57.9532
56.9074
59.3921
62.0187
64.6175
65.9147
64.2007
63.4868
64.0157
65.1407
66.4709
65.2671
63.3431
61.6566
60.1753
60.6374
61.1739
60.5953
60.0021
60.5389
61.1178
62.2512
62.9754
60.4514
58.2922
58.2922
58.3286
59.6587
60.8648
