,hr,time
0,75.2941,0.0
2,75.1463,1.0
4,74.708,2.0
6,74.5631,3.0
8,83.9065,4.0
10,88.8884,5.0
12,87.7876,6.0
14,81.6327,7.0
16,80.5102,8.0
18,72.9276,9.0
20,71.7351,10.0
22,73.0485,11.0
24,73.5746,12.0
26,75.1008,13.0
28,76.3937,14.0
30,80.0373,15.0
32,81.1052,16.0
34,82.7533,17.0
36,80.76,18.0
38,80.8027,19.0
40,78.6857,20.0
42,79.4598,21.0
44,80.4281,22.0
46,76.6729,23.0
48,77.1859,24.0
50,74.4521,25.0
52,78.4441,26.0
54,81.6197,27.0
56,77.7969,28.0
58,77.2384,29.0
60,72.0009,30.0
62,75.1758,31.0
64,80.1422,32.0
66,78.9262,33.0
68,76.666,34.0
70,74.6758,35.0
72,71.5113,36.0
74,73.3383,37.0
76,69.7075,38.0
78,79.3846,39.0
80,73.9307,40.0
82,75.2759,41.0
84,76.8495,42.0
86,70.4262,43.0
88,69.0996,44.0
90,66.274,45.0
92,67.0933,46.0
94,69.7742,47.0
96,68.2069,48.0
98,68.4106,49.0
100,67.006,50.0
102,66.8772,51.0
104,79.1065,52.0
106,83.3598,53.0
108,88.2447,54.0
110,84.1237,55.0
112,73.7151,56.0
114,74.3606,57.0
116,72.1303,58.0
118,70.303,59.0
120,71.2728,60.0
122,69.7077,61.0
124,70.8409,62.0
126,72.5536,63.0
128,68.828,64.0
130,66.9374,65.0
132,67.094,66.0
134,67.6791,67.0
136,65.8808,68.0
138,69.1478,69.0
140,69.0077,70.0
142,68.8585,71.0
144,66.825,72.0
146,64.164,73.0
148,62.348,74.0
150,64.753,75.0
152,67.0094,76.0
154,66.3118,77.0
156,64.7796,78.0
158,64.625,79.0
160,62.9066,80.0
162,61.4061,81.0
164,61.4061,82.0
166,61.4061,83.0
168,66.9961,84.0
170,66.9569,85.0
172,62.1892,86.0
174,62.7518,87.0
176,62.0217,88.0
178,60.4724,89.0
180,62.0564,90.0
182,61.9233,91.0
184,60.0313,92.0
186,62.2137,93.0
188,62.1247,94.0
190,62.7008,95.0
192,65.6921,96.0
194,63.4249,97.0
196,63.8255,98.0
198,64.4651,99.0
200,61.9355,100.0
202,62.1666,101.0
204,63.0613,102.0
206,61.3016,103.0
208,62.9476,104.0
210,63.4432,105.0
212,64.9107,106.0
214,64.9107,107.0
216,64.9107,108.0
218,64.9107,109.0
220,70.4447,110.0
222,68.9001,111.0
224,68.5405,112.0
226,67.3101,113.0
228,67.0742,114.0
230,71.6447,115.0
232,72.9798,116.0
234,74.0532,117.0
236,72.3935,118.0
238,66.508,119.0
240,63.9679,120.0
242,63.6349,121.0
244,60.4998,122.0
246,61.0571,123.0
248,63.4725,124.0
250,63.7804,125.0
252,61.846000000000004,126.0
254,62.6091,127.0
256,64.0384,128.0
258,61.272,129.0
260,61.7308,130.0
262,61.9744,131.0
264,61.3612,132.0
266,62.661,133.0
268,63.1683,134.0
270,63.4724,135.0
272,64.3064,136.0
274,61.9497,137.0
276,62.5926,138.0
278,64.0322,139.0
280,62.09,140.0
282,63.3555,141.0
284,63.2382,142.0
286,63.1117,143.0
288,64.1213,144.0
290,63.7008,145.0
292,62.6018,146.0
294,65.1301,147.0
296,66.4534,148.0
298,67.6152,149.0
300,67.6152,150.0
302,67.5766,151.0
304,63.0928,152.0
306,66.758,153.0
308,66.795,154.0
310,67.9043,155.0
312,68.0387,156.0
314,66.9846,157.0
316,68.5488,158.0
318,66.414,159.0
320,63.4966,160.0
322,68.3333,161.0
324,72.5336,162.0
326,70.7896,163.0
328,70.5473,164.0
330,71.3142,165.0
332,64.8473,166.0
334,64.4995,167.0
336,64.3564,168.0
338,67.6537,169.0
340,62.5279,170.0
342,59.7906,171.0
344,59.0239,172.0
346,59.3652,173.0
348,60.1504,174.0
350,60.2752,175.0
352,57.9922,176.0
354,57.1303,177.0
356,59.4035,178.0
358,60.17100000000001,179.0
360,58.4403,180.0
362,56.7143,181.0
364,56.0876,182.0
366,57.2067,183.0
368,57.4155,184.0
370,59.1762,185.0
372,61.7248,186.0
374,62.6568,187.0
376,62.1816,188.0
378,66.2454,189.0
380,65.358,190.0
382,64.5823,191.0
384,65.1072,192.0
386,65.8886,193.0
388,63.6531,194.0
390,63.8291,195.0
392,64.9233,196.0
394,66.1312,197.0
396,68.0577,198.0
398,71.4605,199.0
400,70.7424,200.0
402,72.501,201.0
404,72.9617,202.0
406,69.8367,203.0
408,71.4529,204.0
410,71.4529,205.0
412,71.5578,206.0
414,66.5675,207.0
416,63.8462,208.0
418,62.3803,209.0
420,65.6425,210.0
422,65.2749,211.0
424,69.4666,212.0
426,75.4585,213.0
428,80.5494,214.0
430,72.3577,215.0
432,71.6135,216.0
434,66.4756,217.0
436,63.7562,218.0
438,62.6793,219.0
440,61.5307,220.0
442,61.4736,221.0
444,60.6852,222.0
446,61.6756,223.0
448,67.8028,224.0
450,68.4065,225.0
452,64.2447,226.0
454,62.3651,227.0
456,61.2892,228.0
458,60.1636,229.0
460,62.1694,230.0
462,65.5832,231.0
464,63.1277,232.0
466,65.6553,233.0
468,67.1419,234.0
470,63.3447,235.0
472,63.148,236.0
474,66.0891,237.0
476,65.1142,238.0
478,62.3256,239.0
480,62.0968,240.0
482,63.5255,241.0
484,59.4693,242.0
486,60.9967,243.0
488,63.9859,244.0
490,67.7049,245.0
492,64.5833,246.0
494,61.1258,247.0
496,61.6694,248.0
498,62.7413,249.0
500,62.5993,250.0
502,64.1865,251.0
504,65.0435,252.0
506,63.481,253.0
508,66.9002,254.0
510,65.8297,255.0
512,65.8021,256.0
514,68.1656,257.0
516,63.8297,258.0
518,62.8628,259.0
520,63.7273,260.0
522,62.5266,261.0
524,64.1535,262.0
526,64.1515,263.0
528,62.3887,264.0
530,63.4743,265.0
532,63.995,266.0
534,62.7841,267.0
536,65.7837,268.0
538,65.5191,269.0
540,64.3729,270.0
542,66.4748,271.0
544,66.5695,272.0
546,65.5626,273.0
548,65.9248,274.0
550,64.8748,275.0
552,64.6842,276.0
554,65.8521,277.0
556,65.1826,278.0
558,64.1638,279.0
560,66.184,280.0
562,67.4374,281.0
564,65.5898,282.0
566,67.5095,283.0
568,64.9627,284.0
570,68.2391,285.0
572,68.2285,286.0
574,67.0929,287.0
576,65.6349,288.0
578,67.0037,289.0
580,66.4137,290.0
582,66.6993,291.0
584,66.6993,292.0
586,70.5632,293.0
588,73.3229,294.0
590,72.4643,295.0
592,68.84899999999999,296.0
594,71.0465,297.0
596,67.4562,298.0
598,65.9623,299.0
600,66.1174,300.0
602,65.3681,301.0
604,66.4629,302.0
606,69.7944,303.0
608,69.7944,304.0
610,69.7944,305.0
612,89.1725,306.0
614,77.396,307.0
616,72.9299,308.0
618,73.208,309.0
620,77.1364,310.0
622,78.639,311.0
624,83.21700000000001,312.0
626,79.4882,313.0
628,78.1939,314.0
630,78.9391,315.0
632,78.2311,316.0
634,76.6021,317.0
636,75.3888,318.0
638,74.3086,319.0
640,73.0947,320.0
642,69.7059,321.0
644,67.4925,322.0
646,67.6585,323.0
648,73.7042,324.0
650,76.5908,325.0
652,74.5151,326.0
654,68.9964,327.0
656,65.0571,328.0
658,64.9755,329.0
660,71.7951,330.0
662,79.6991,331.0
664,79.6991,332.0
666,76.8994,333.0
668,69.7365,334.0
670,63.0826,335.0
672,61.5181,336.0
674,62.1967,337.0
676,62.1761,338.0
678,62.1617,339.0
680,64.6205,340.0
682,72.0753,341.0
684,79.3243,342.0
686,76.501,343.0
