,hr,time
0,108.551,0.0
2,104.23200000000001,1.0
4,101.00200000000001,2.0
6,102.805,3.0
8,100.411,4.0
10,104.74700000000001,5.0
12,106.30799999999999,6.0
14,109.33,7.0
16,107.73299999999999,8.0
18,102.229,9.0
20,75.7051,10.0
22,73.0721,11.0
24,74.8671,12.0
26,69.1279,13.0
28,65.6771,14.0
30,63.4879,15.0
32,63.7262,16.0
34,62.0798,17.0
36,60.8505,18.0
38,64.9959,19.0
40,60.7046,20.0
42,65.952,21.0
44,57.6845,22.0
46,64.4642,23.0
48,60.9642,24.0
50,60.0063,25.0
52,65.2179,26.0
54,58.2134,27.0
56,60.5166,28.0
58,58.0718,29.0
60,58.0849,30.0
62,58.0868,31.0
64,57.3175,32.0
66,62.5689,33.0
68,58.7429,34.0
70,63.424,35.0
72,56.9444,36.0
74,62.7224,37.0
76,64.4836,38.0
78,58.1368,39.0
80,64.681,40.0
82,61.8207,41.0
84,64.7223,42.0
86,62.5102,43.0
88,55.4919,44.0
90,58.413000000000004,45.0
92,58.0019,46.0
94,58.8374,47.0
96,58.027,48.0
98,58.435,49.0
100,60.85,50.0
102,58.7934,51.0
104,58.0141,52.0
106,55.2676,53.0
108,58.9183,54.0
110,57.7444,55.0
112,60.1128,56.0
114,60.1089,57.0
116,55.7532,58.0
118,63.7606,59.0
120,63.7606,60.0
122,59.4875,61.0
124,59.2123,62.0
126,57.5806,63.0
128,62.8379,64.0
130,57.7671,65.0
132,57.9266,66.0
134,57.388999999999996,67.0
136,58.178999999999995,68.0
138,64.6022,69.0
140,60.1713,70.0
142,57.9569,71.0
144,56.254,72.0
146,56.0487,73.0
148,58.4384,74.0
150,58.2507,75.0
152,59.0255,76.0
154,58.0194,77.0
156,56.726000000000006,78.0
158,58.2956,79.0
160,60.4577,80.0
162,62.6029,81.0
164,60.4409,82.0
166,60.3468,83.0
168,59.7934,84.0
170,59.1994,85.0
172,61.1477,86.0
174,63.0701,87.0
176,60.9728,88.0
178,61.1761,89.0
180,64.0532,90.0
182,60.5057,91.0
184,60.1609,92.0
186,61.1122,93.0
188,62.8267,94.0
190,59.4604,95.0
192,61.6315,96.0
194,62.2541,97.0
196,64.8304,98.0
198,64.8304,99.0
200,64.3257,100.0
202,64.3257,101.0
204,62.9295,102.0
206,64.7192,103.0
208,62.3606,104.0
210,61.0324,105.0
212,64.1213,106.0
214,66.0665,107.0
216,70.4614,108.0
218,61.0099,109.0
220,65.6494,110.0
222,63.6403,111.0
224,59.2893,112.0
226,60.56399999999999,113.0
228,60.56399999999999,114.0
230,52.4629,115.0
232,62.8044,116.0
234,70.9279,117.0
236,65.4503,118.0
238,66.7142,119.0
240,70.5652,120.0
242,67.7338,121.0
244,78.1562,122.0
246,84.5867,123.0
248,84.5867,124.0
250,84.5867,125.0
252,62.7649,126.0
254,60.0407,127.0
256,62.9967,128.0
258,58.7175,129.0
260,61.443999999999996,130.0
262,62.4576,131.0
264,62.1656,132.0
266,64.214,133.0
268,64.1572,134.0
270,67.4466,135.0
272,66.2419,136.0
274,66.9545,137.0
276,70.4373,138.0
278,57.4805,139.0
280,59.9894,140.0
282,58.7902,141.0
284,59.4707,142.0
286,59.2662,143.0
