,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,periodOrig,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade_x_x,fair value,trade price,mispricing,time secs,buy/sell_x_x,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
10,10,10,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841166,19841166,19841166,19841234.0,LIMIT,SELL,1,800,2021-06-15T07:21:31.685,2021-06-15T07:23:20.921,21:31.7,07:21:31,0,750,0,,8.823,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,8.823,800.0,230.0,570.0
11,11,11,limpid-josh,M8@bmm,8,1280,32750,1,32750,2236,,19841167,19841167,19841167,19841204.0,LIMIT,BUY,1,245,2021-06-15T07:21:33.384,2021-06-15T07:22:44.550,21:33.4,07:21:33,0,750,0,,10.522,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,10.522,800.0,245.0,555.0
12,12,12,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841168,19841168,19841168,19841223.0,LIMIT,SELL,1,800,2021-06-15T07:21:34.021,2021-06-15T07:23:04.376,21:34.0,07:21:34,0,750,0,,11.159,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,11.159,800.0,245.0,555.0
13,13,13,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841169,19841169,19841169,19841220.0,LIMIT,SELL,1,800,2021-06-15T07:21:34.789,2021-06-15T07:23:03.695,21:34.8,07:21:34,0,750,0,,11.927,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,11.927,800.0,245.0,555.0
14,14,14,limpid-josh,M7@bmm,7,1280,32750,1,32750,2236,,19841170,19841170,19841170,19841179.0,LIMIT,SELL,1,500,2021-06-15T07:21:37.122,2021-06-15T07:21:59.161,21:37.1,07:21:37,0,750,0,,14.26,-1,0,0,0,0,0,0,0,0,3.0,19841179.0,19841170.0,1.0,1.0,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,14.26,500.0,245.0,255.0
15,15,15,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841171,19841171,19841171,19841174.0,LIMIT,BUY,1,250,2021-06-15T07:21:38.159,2021-06-15T07:21:47.595,21:38.2,07:21:38,0,750,0,,15.297,1,0,0,0,0,0,0,0,0,6.0,19841174.0,19841171.0,1.0,-1.0,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,15.297,500.0,250.0,250.0
16,16,16,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841172,19841162,19841172,19841162.0,CANCEL,BUY,1,200,2021-06-15T07:21:39.629,2021-06-15T07:21:39.635,21:39.6,07:21:39,0,750,0,,16.767,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,16.767,500.0,250.0,250.0
17,17,17,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841173,19841173,19841173,19841395.0,LIMIT,SELL,1,610,2021-06-15T07:21:42.742,2021-06-15T07:25:47.962,21:42.7,07:21:42,0,750,0,,19.88,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,20.0,12.0,20.0,12.0,20.0,12.0,20.0,12.0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,0,10000.0,16000.0,10000.0,16000.0,16000.0,16000.0,10000.0,16000.0,19.88,500.0,250.0,250.0
18,18,18,limpid-josh,M6@bmm,6,1280,32750,1,32750,2236,,19841174,19841174,19841174,19841171.0,LIMIT,SELL,1,250,2021-06-15T07:21:47.585,2021-06-15T07:21:47.595,21:47.6,07:21:47,1,750,250,-500.0,24.72300000000001,-1,0,0,0,0,0,1,0,0,,,,,,1.0,19841171.0,0.0,1.0,-500.0,,,,,-500.0,,,21.0,12.0,20.0,12.0,20.0,11.0,20.0,12.0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,250,15000.0,19000.0,15000.0,19000.0,21000.0,19000.0,15000.0,19000.0,,,,
19,19,19,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841175,19841175,19841175,19841184.0,LIMIT,BUY,1,250,2021-06-15T07:21:51.552,2021-06-15T07:22:08.505,21:51.6,07:21:51,0,750,0,,28.69,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,20.0,12.0,20.0,11.0,20.0,12.0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,28.69,500.0,250.0,250.0
20,20,20,limpid-josh,M4@bmm,4,1280,32750,1,32750,2236,,19841176,19841176,19841176,19841178.0,LIMIT,SELL,1,350,2021-06-15T07:21:56.628,2021-06-15T07:21:56.736,21:56.6,07:21:56,0,750,0,,33.766,-1,0,0,0,0,0,0,0,0,3.0,19841178.0,19841176.0,1.0,1.0,,,,,,,,,,,,,21.0,12.0,20.0,12.0,20.0,11.0,20.0,12.0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,33.766,350.0,250.0,100.0
21,21,21,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841177,19841177,19841177,0.0,LIMIT,BUY,1,500,2021-06-15T07:21:56.726,2021-06-15T07:21:56.736,21:56.7,07:21:56,0,750,0,,33.864000000000004,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,20.0,12.0,20.0,11.0,20.0,12.0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,0,9750.0,16000.0,10000.0,16000.0,16000.0,16250.0,10000.0,16000.0,,,,
22,22,22,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841178,19841177,19841177,19841176.0,LIMIT,BUY,1,350,2021-06-15T07:21:56.733,2021-06-15T07:21:56.737,21:56.7,07:21:56,1,750,350,-400.0,33.871,1,0,0,1,0,0,0,0,0,,,,,,4.0,19841176.0,0.0,-1.0,,,-400.0,-400.0,,,,,21.0,12.0,21.0,11.0,20.0,11.0,20.0,12.0,9750.0,16000.0,9650.0,16350.0,16000.0,16250.0,10000.0,16000.0,350,17100.0,20200.0,17000.0,20200.0,23000.0,20100.0,17000.0,20200.0,33.871,350.0,250.0,100.0
23,23,23,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841179,19841179,19841179,19841170.0,LIMIT,BUY,1,500,2021-06-15T07:21:59.153,2021-06-15T07:21:59.160,21:59.2,07:21:59,1,750,500,-250.0,36.291,1,0,0,1,0,0,0,0,0,,,,,,7.0,19841170.0,0.0,-1.0,,,-250.0,,,,-250.0,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,500,20250.0,22000.0,20150.0,21850.0,26000.0,21750.0,20000.0,22000.0,36.291,500.0,250.0,250.0
24,24,24,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841180,19841180,19841180,19841380.0,LIMIT,BUY,1,295,2021-06-15T07:22:02.405,2021-06-15T07:25:34.763,22:02.4,07:22:02,0,750,0,,39.543,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,39.543,610.0,295.0,315.0
25,25,25,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841181,19841181,19841181,19841378.0,LIMIT,BUY,1,295,2021-06-15T07:22:03.492,2021-06-15T07:25:34.266,22:03.5,07:22:03,0,750,0,,40.63,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,40.63,610.0,295.0,315.0
26,26,26,limpid-josh,M6@bmm,6,1280,32750,1,32750,2236,,19841182,19841182,19841182,19841280.0,LIMIT,BUY,1,405,2021-06-15T07:22:06.610,2021-06-15T07:24:05.381,22:06.6,07:22:06,0,750,0,,43.74800000000001,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,,,,
27,27,27,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841183,19841183,19841183,19841198.0,LIMIT,BUY,1,300,2021-06-15T07:22:06.870,2021-06-15T07:22:25.459,22:06.9,07:22:06,0,750,0,,44.008,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,44.008,610.0,405.0,205.0
28,28,28,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841184,19841175,19841184,19841175.0,CANCEL,BUY,1,250,2021-06-15T07:22:08.497,2021-06-15T07:22:08.505,22:08.5,07:22:08,0,750,0,,45.635,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,45.635,610.0,405.0,205.0
29,29,29,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841185,19841185,19841185,19841189.0,LIMIT,BUY,1,450,2021-06-15T07:22:09.863,2021-06-15T07:22:16.241,22:09.9,07:22:09,0,750,0,,47.00100000000001,1,0,0,0,0,0,0,0,0,7.0,19841189.0,19841185.0,1.0,-1.0,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,,,,
30,30,30,limpid-josh,M6@bmm,6,1280,32750,1,32750,2236,,19841186,19841164,19841186,19841164.0,CANCEL,BUY,1,145,2021-06-15T07:22:10.935,2021-06-15T07:22:10.940,22:10.9,07:22:10,0,750,0,,48.073,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,48.073,610.0,450.0,160.0
31,31,31,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841187,19841187,19841187,19841192.0,LIMIT,BUY,1,450,2021-06-15T07:22:12.966,2021-06-15T07:22:16.399,22:13.0,07:22:12,0,750,0,,50.104,1,0,0,0,0,0,0,0,0,4.0,19841192.0,19841187.0,1.0,-1.0,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,50.104,610.0,450.0,160.0
32,32,32,limpid-josh,M7@bmm,7,1280,32750,1,32750,2236,,19841188,19841188,19841188,0.0,LIMIT,SELL,1,310,2021-06-15T07:22:16.232,2021-06-15T07:22:16.241,22:16.2,07:22:16,0,750,0,,53.37,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,22.0,11.0,20.0,11.0,19.0,12.0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,0,9750.0,16000.0,9150.0,16350.0,16000.0,16250.0,10500.0,16000.0,,,,
33,33,33,limpid-josh,M7@bmm,7,1280,32750,1,32750,2236,,19841189,19841188,19841188,19841185.0,LIMIT,SELL,1,450,2021-06-15T07:22:16.238,2021-06-15T07:22:16.241,22:16.2,07:22:16,1,750,450,-300.0,53.37600000000001,-1,0,0,0,0,0,0,1,0,,,,,,3.0,19841185.0,0.0,1.0,,,-300.0,,,,-300.0,,21.0,12.0,23.0,11.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8700.0,16350.0,16000.0,16250.0,10950.0,16000.0,450,19200.0,21400.0,19050.0,21300.0,25000.0,21200.0,19050.0,21400.0,,,,
34,34,34,limpid-josh,M3@bmm,3,1280,32750,1,32750,2236,,19841190,19841190,19841190,19841196.0,LIMIT,BUY,1,450,2021-06-15T07:22:16.285,2021-06-15T07:22:22.613,22:16.3,07:22:16,0,750,0,,53.423,1,0,0,0,0,0,0,0,0,4.0,19841196.0,19841190.0,1.0,-1.0,,,,,,,,,,,,,21.0,12.0,23.0,11.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8700.0,16350.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,8700.0,16350.0,16000.0,16250.0,10950.0,16000.0,53.423,610.0,450.0,160.0
35,35,35,limpid-josh,M8@bmm,8,1280,32750,1,32750,2236,,19841191,19841191,19841191,19841215.0,LIMIT,SELL,1,610,2021-06-15T07:22:16.321,2021-06-15T07:23:00.125,22:16.3,07:22:16,0,750,0,,53.458999999999996,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,23.0,11.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8700.0,16350.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,8700.0,16350.0,16000.0,16250.0,10950.0,16000.0,53.458999999999996,610.0,450.0,160.0
36,36,36,limpid-josh,M4@bmm,4,1280,32750,1,32750,2236,,19841192,19841192,19841192,19841187.0,LIMIT,SELL,1,450,2021-06-15T07:22:16.392,2021-06-15T07:22:16.399,22:16.4,07:22:16,1,750,450,-300.0,53.53,-1,0,0,0,1,0,0,0,0,,,,,,3.0,19841187.0,0.0,1.0,,,-300.0,-300.0,,,,,21.0,12.0,24.0,10.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,450,19200.0,21400.0,19050.0,21300.0,25000.0,21200.0,19050.0,21400.0,53.53,610.0,450.0,160.0
37,37,37,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841193,19841193,19841193,19841404.0,LIMIT,SELL,1,605,2021-06-15T07:22:21.863,2021-06-15T07:25:52.028,22:21.9,07:22:21,0,750,0,,59.00100000000001,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,24.0,10.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,,,,
38,38,38,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841194,19841194,19841194,19841402.0,LIMIT,SELL,1,605,2021-06-15T07:22:22.148,2021-06-15T07:25:51.045,22:22.1,07:22:22,0,750,0,,59.286,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,24.0,10.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,59.286,605.0,450.0,155.0
39,39,39,limpid-josh,M5@bmm,5,1280,32750,1,32750,2236,,19841195,19841195,19841195,19841398.0,LIMIT,SELL,1,605,2021-06-15T07:22:22.349,2021-06-15T07:25:48.821,22:22.3,07:22:22,0,750,0,,59.486999999999995,-1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,24.0,10.0,20.0,11.0,18.0,12.0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,8250.0,16800.0,16000.0,16250.0,10950.0,16000.0,59.486999999999995,605.0,450.0,155.0
40,40,40,limpid-josh,M4@bmm,4,1280,32750,1,32750,2236,,19841196,19841196,19841196,19841190.0,LIMIT,SELL,1,450,2021-06-15T07:22:22.607,2021-06-15T07:22:22.613,22:22.6,07:22:22,1,750,450,-300.0,59.745,-1,0,0,0,1,0,0,0,0,,,,,,3.0,19841190.0,0.0,1.0,,,-300.0,-300.0,,,,,21.0,12.0,25.0,9.0,20.0,11.0,18.0,12.0,9750.0,16000.0,7800.0,17250.0,16000.0,16250.0,10950.0,16000.0,450,19200.0,21400.0,19050.0,21300.0,25000.0,21200.0,19050.0,21400.0,59.745,605.0,450.0,155.0
41,41,41,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841197,19841197,19841197,19841219.0,LIMIT,BUY,1,410,2021-06-15T07:22:24.343,2021-06-15T07:23:03.616,22:24.3,07:22:24,0,750,0,,61.481,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,25.0,9.0,20.0,11.0,18.0,12.0,9750.0,16000.0,7800.0,17250.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,7800.0,17250.0,16000.0,16250.0,10950.0,16000.0,61.481,605.0,410.0,195.0
42,42,42,limpid-josh,M1@bmm,1,1280,32750,1,32750,2236,,19841198,19841183,19841198,19841183.0,CANCEL,BUY,1,300,2021-06-15T07:22:25.452,2021-06-15T07:22:25.458,22:25.5,07:22:25,0,750,0,,62.59,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,21.0,12.0,25.0,9.0,20.0,11.0,18.0,12.0,9750.0,16000.0,7800.0,17250.0,16000.0,16250.0,10950.0,16000.0,0,9750.0,16000.0,7800.0,17250.0,16000.0,16250.0,10950.0,16000.0,62.59,605.0,410.0,195.0
