,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,Unnamed: 20,trade_x_x,fair value,trade price,mispricing,time mins,time secs,buy/sell_x_x,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
10,10,10,pert-josh,M6@bmm,6,433,8610,1,814,,2815938,2815935,2815935,2815937.0,LIMIT,BUY,1,510,2019-03-29T03:56:57.709,2019-03-29T03:56:57.716,,03:56:57.709,03:56:57.709,1,750,510.0,-240.0,00:00:35,34.951,1,,,,,,8.0,2815937.0,0.0,-1.0,,,,,,-240.0,,-240.0,21.0,12.0,19.0,11.0,20.0,15.0,20.0,9.0,9390.0,16000.0,10610.0,16535.0,15975.0,14470.0,10000.0,17530.0,510.0,20100.0,22120.0,20300.0,22145.0,26175.0,22120.0,20200.0,22120.0,34.951,510.0,510.0,0.0
11,11,11,pert-josh,M6@bmm,6,433,8610,1,814,,2815939,2815935,2815935,2815940.0,LIMIT,BUY,1,510,2019-03-29T03:56:48.422,2019-03-29T03:56:58.752,,03:56:48.422,03:56:48.422,0,750,,,00:00:26,25.664,1,8.0,2815940.0,2815939.0,1.0,-1.0,,,,,,,,,,,,,21.0,12.0,19.0,11.0,20.0,15.0,20.0,9.0,9390.0,16000.0,10610.0,16535.0,15975.0,14470.0,10000.0,17530.0,510.0,20100.0,22120.0,20300.0,22145.0,26175.0,22120.0,20200.0,22120.0,25.664,535.0,510.0,25.0
12,12,12,pert-josh,M8@bmm,8,433,8610,1,814,,2815940,2815940,2815940,2815939.0,LIMIT,SELL,1,510,2019-03-29T03:56:58.745,2019-03-29T03:56:58.752,,03:56:58.745,03:56:58.745,1,750,510.0,-240.0,00:00:36,35.98699999999999,-1,,,,,,6.0,2815939.0,0.0,1.0,,,,,,-240.0,,-240.0,21.0,12.0,19.0,11.0,20.0,16.0,20.0,8.0,9390.0,16000.0,10610.0,16535.0,15975.0,13960.0,10000.0,18040.0,510.0,20100.0,22120.0,20300.0,22145.0,26175.0,22120.0,20200.0,22120.0,,,,
13,13,13,pert-josh,M1@bmm,1,433,8610,1,814,,2815941,2815941,2815941,2815942.0,LIMIT,BUY,1,605,2019-03-29T03:57:03.607,2019-03-29T03:57:03.621,,03:57:03.607,03:57:03.607,0,750,,,00:00:41,40.849000000000004,1,7.0,2815942.0,2815941.0,1.0,-1.0,,,,,,,,,,,,,21.0,12.0,19.0,11.0,20.0,16.0,20.0,8.0,9390.0,16000.0,10610.0,16535.0,15975.0,13960.0,10000.0,18040.0,605.0,22095.0,23260.0,22105.0,23190.0,28075.0,23640.0,22100.0,22880.0,40.849000000000004,,605.0,
14,14,14,pert-josh,M7@bmm,7,433,8610,1,814,,2815942,2815933,2815933,2815941.0,LIMIT,SELL,1,605,2019-03-29T03:57:03.614,2019-03-29T03:57:03.621,,03:57:03.614,03:57:03.614,1,750,605.0,-145.0,00:00:41,40.856,-1,,,,,,1.0,2815941.0,0.0,1.0,-145.0,,,,,,-145.0,,22.0,12.0,19.0,11.0,20.0,16.0,19.0,8.0,8785.0,16000.0,10610.0,16535.0,15975.0,13960.0,10605.0,18040.0,605.0,22095.0,23260.0,22105.0,23190.0,28075.0,23640.0,22100.0,22880.0,40.856,,605.0,
15,15,15,pert-josh,M6@bmm,6,433,8610,1,814,,2815963,2815963,2815963,,LIMIT,SELL,2,605,2019-03-29T03:57:51.410,2019-03-29T03:57:51.414,,03:57:51.410,03:57:51.410,0,750,,,00:01:29,88.652,-1,,,,,,,,,,,,,,,,,,22.0,12.0,19.0,11.0,20.0,16.0,19.0,8.0,8785.0,16000.0,10610.0,16535.0,15975.0,13960.0,10605.0,18040.0,520.0,20225.0,22240.0,20490.0,22255.0,26375.0,22280.0,20485.0,22200.0,88.652,605.0,,
16,16,16,pert-josh,M8@bmm,8,433,8610,1,814,,2815965,2815965,2815965,2815966.0,LIMIT,SELL,1,520,2019-03-29T03:58:00.815,2019-03-29T03:58:06.304,,03:58:00.815,03:58:00.815,0,750,,,00:01:38,98.057,-1,5.0,2815966.0,2815965.0,1.0,1.0,,,,,,,,,,,,,22.0,12.0,19.0,11.0,20.0,16.0,19.0,8.0,8785.0,16000.0,10610.0,16535.0,15975.0,13960.0,10605.0,18040.0,520.0,20225.0,22240.0,20490.0,22255.0,26375.0,22280.0,20485.0,22200.0,98.057,520.0,,
17,17,17,pert-josh,M5@bmm,5,433,8610,1,814,,2815966,2815966,2815966,2815965.0,LIMIT,BUY,1,520,2019-03-29T03:58:06.296,2019-03-29T03:58:06.304,,03:58:06.296,03:58:06.296,1,750,520.0,-230.0,00:01:44,103.538,1,,,,,,8.0,2815965.0,0.0,-1.0,,,,,-230.0,,,-230.0,22.0,12.0,19.0,11.0,21.0,16.0,19.0,7.0,8785.0,16000.0,10610.0,16535.0,15455.0,13960.0,10605.0,18560.0,520.0,20225.0,22240.0,20490.0,22255.0,26375.0,22280.0,20485.0,22200.0,103.538,520.0,,
18,18,18,pert-josh,M8@bmm,8,433,8610,1,814,,2815967,2815967,2815967,2815971.0,LIMIT,SELL,1,550,2019-03-29T03:58:11.883,2019-03-29T03:58:18.503,,03:58:11.883,03:58:11.883,0,750,,,00:01:49,109.125,-1,4.0,2815971.0,2815967.0,1.0,1.0,,,,,,,,,,,,,22.0,12.0,19.0,11.0,21.0,16.0,19.0,7.0,8785.0,16000.0,10610.0,16535.0,15455.0,13960.0,10605.0,18560.0,550.0,20885.0,22600.0,21060.0,22585.0,27005.0,22760.0,21055.0,22410.0,109.125,550.0,,
19,19,19,pert-josh,M4@bmm,4,433,8610,1,814,,2815971,2815971,2815971,2815967.0,LIMIT,BUY,1,550,2019-03-29T03:58:18.496,2019-03-29T03:58:18.503,,03:58:18.496,03:58:18.496,1,750,550.0,-200.0,00:01:56,115.738,1,,,,,,8.0,2815967.0,0.0,-1.0,,,,-200.0,,,,-200.0,22.0,12.0,19.0,12.0,21.0,16.0,19.0,6.0,8785.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19110.0,550.0,20885.0,22600.0,21060.0,22585.0,27005.0,22760.0,21055.0,22410.0,115.738,550.0,,
20,20,20,pert-josh,M1@bmm,1,433,8610,1,814,,2815972,2815972,2815972,2815976.0,LIMIT,BUY,1,550,2019-03-29T03:58:18.574,2019-03-29T03:58:22.964,,03:58:18.574,03:58:18.574,0,750,,,00:01:56,115.816,1,8.0,2815976.0,2815972.0,1.0,-1.0,,,,,,,,,,,,,22.0,12.0,19.0,12.0,21.0,16.0,19.0,6.0,8785.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19110.0,550.0,20885.0,22600.0,21060.0,22585.0,27005.0,22760.0,21055.0,22410.0,115.816,605.0,550.0,55.0
21,21,21,pert-josh,M7@bmm,7,433,8610,1,814,,2815973,2815973,2815973,,LIMIT,SELL,2,590,2019-03-29T03:58:19.307,2019-03-29T03:58:19.311,,03:58:19.307,03:58:19.307,0,750,,,00:01:57,116.54899999999999,-1,,,,,,,,,,,,,,,,,,22.0,12.0,19.0,12.0,21.0,16.0,19.0,6.0,8785.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19110.0,550.0,20885.0,22600.0,21060.0,22585.0,27005.0,22760.0,21055.0,22410.0,116.54899999999999,590.0,550.0,40.0
22,22,22,pert-josh,M8@bmm,8,433,8610,1,814,,2815976,2815976,2815976,2815972.0,LIMIT,SELL,1,550,2019-03-29T03:58:22.957,2019-03-29T03:58:22.964,,03:58:22.957,03:58:22.957,1,750,550.0,-200.0,00:02:00,120.199,-1,,,,,,1.0,2815972.0,0.0,1.0,-200.0,,,,,,,-200.0,23.0,12.0,19.0,12.0,21.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19660.0,550.0,20885.0,22600.0,21060.0,22585.0,27005.0,22760.0,21055.0,22410.0,120.199,590.0,550.0,40.0
23,23,23,pert-josh,M7@bmm,7,433,8610,1,814,,2815979,2815979,2815979,,LIMIT,SELL,1,580,2019-03-29T03:58:31.285,2019-03-29T03:58:31.288,,03:58:31.285,03:58:31.285,0,750,,,00:02:09,128.52700000000002,-1,,,,,,,,,,,,,,,,,,23.0,12.0,19.0,12.0,21.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19660.0,520.0,20195.0,22240.0,20490.0,22225.0,26375.0,22280.0,20485.0,22260.0,128.52700000000002,580.0,,
24,24,24,pert-josh,M5@bmm,5,433,8610,1,814,,2815985,2815985,2815985,2815989.0,LIMIT,BUY,1,520,2019-03-29T03:58:46.289,2019-03-29T03:58:49.948,,03:58:46.289,03:58:46.289,0,750,,,00:02:24,143.531,1,4.0,2815989.0,2815985.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,19.0,12.0,21.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19660.0,520.0,20195.0,22240.0,20490.0,22225.0,26375.0,22280.0,20485.0,22260.0,143.531,580.0,520.0,60.0
25,25,25,pert-josh,M7@bmm,7,433,8610,1,814,,2815986,2815986,2815986,,LIMIT,SELL,1,570,2019-03-29T03:58:46.488,2019-03-29T03:58:46.491,,03:58:46.488,03:58:46.488,0,750,,,00:02:24,143.73,-1,,,,,,,,,,,,,,,,,,23.0,12.0,19.0,12.0,21.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19660.0,520.0,20195.0,22240.0,20490.0,22225.0,26375.0,22280.0,20485.0,22260.0,143.73,570.0,520.0,50.0
26,26,26,pert-josh,M6@bmm,6,433,8610,1,814,,2815987,2815987,2815987,,LIMIT,BUY,2,480,2019-03-29T03:58:47.057,2019-03-29T03:58:47.061,,03:58:47.057,03:58:47.057,0,750,,,00:02:24,144.299,1,,,,,,,,,,,,,,,,,,23.0,12.0,19.0,12.0,21.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,15985.0,15455.0,13960.0,10605.0,19660.0,520.0,20195.0,22240.0,20490.0,22225.0,26375.0,22280.0,20485.0,22260.0,144.299,570.0,520.0,50.0
27,27,27,pert-josh,M4@bmm,4,433,8610,1,814,,2815989,2815988,2815988,2815985.0,LIMIT,SELL,1,520,2019-03-29T03:58:49.944,2019-03-29T03:58:49.948,,03:58:49.944,03:58:49.944,1,750,520.0,-230.0,00:02:27,147.186,-1,,,,,,5.0,2815985.0,0.0,1.0,,,,-230.0,-230.0,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,520.0,20195.0,22240.0,20490.0,22225.0,26375.0,22280.0,20485.0,22260.0,147.186,570.0,520.0,50.0
28,28,28,pert-josh,M8@bmm,8,433,8610,1,814,,2815990,2815990,2815990,,LIMIT,BUY,1,510,2019-03-29T03:58:55.458,2019-03-29T03:58:55.461,,03:58:55.458,03:58:55.458,0,750,,,00:02:33,152.7,1,,,,,,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,152.7,570.0,510.0,60.0
29,29,29,pert-josh,M8@bmm,8,433,8610,1,814,,2815991,2815991,2815991,,LIMIT,BUY,1,520,2019-03-29T03:58:58.475,2019-03-29T03:58:58.478,,03:58:58.475,03:58:58.475,0,750,,,00:02:36,155.717,1,,,,,,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,155.717,570.0,520.0,50.0
30,30,30,pert-josh,M8@bmm,8,433,8610,1,814,,2815992,2815992,2815992,2816004.0,LIMIT,BUY,1,525,2019-03-29T03:59:02.284,2019-03-29T03:59:19.335,,03:59:02.284,03:59:02.284,0,750,,,00:02:40,159.526,1,4.0,2816004.0,2815992.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,159.526,570.0,525.0,45.0
31,31,31,pert-josh,M8@bmm,8,433,8610,1,814,,2815993,2815993,2815993,2816001.0,LIMIT,BUY,1,530,2019-03-29T03:59:03.978,2019-03-29T03:59:15.619,,03:59:03.978,03:59:03.978,0,750,,,00:02:41,161.22,1,5.0,2816001.0,2815993.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,161.22,570.0,530.0,40.0
32,32,32,pert-josh,M8@bmm,8,433,8610,1,814,,2815996,2815996,2815996,2815999.0,LIMIT,SELL,1,540,2019-03-29T03:59:09.105,2019-03-29T03:59:14.686,,03:59:09.105,03:59:09.105,0,750,,,00:02:46,166.347,-1,3.0,2815999.0,2815996.0,1.0,1.0,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,166.347,540.0,530.0,10.0
33,33,33,pert-josh,M7@bmm,7,433,8610,1,814,,2815997,2815997,2815997,2815998.0,LIMIT,BUY,1,535,2019-03-29T03:59:10.262,2019-03-29T03:59:12.233,,03:59:10.262,03:59:10.262,0,750,,,00:02:48,167.50400000000005,1,8.0,2815998.0,2815997.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,19.0,11.0,22.0,16.0,19.0,5.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10605.0,19660.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,,,,
34,34,34,pert-josh,M8@bmm,8,433,8610,1,814,,2815998,2815998,2815998,2815997.0,LIMIT,SELL,1,535,2019-03-29T03:59:12.226,2019-03-29T03:59:12.233,,03:59:12.226,03:59:12.226,1,750,535.0,-215.0,00:02:49,169.468,-1,,,,,,7.0,2815997.0,0.0,1.0,,,,,,,-215.0,-215.0,23.0,12.0,19.0,11.0,22.0,16.0,20.0,4.0,8235.0,16000.0,10610.0,16505.0,14935.0,13960.0,10070.0,20195.0,535.0,20540.0,22420.0,20775.0,22390.0,26705.0,22520.0,20770.0,22335.0,169.468,540.0,535.0,5.0
35,35,35,pert-josh,M3@bmm,3,433,8610,1,814,,2815999,2815999,2815999,2815996.0,LIMIT,BUY,1,540,2019-03-29T03:59:14.677,2019-03-29T03:59:14.685,,03:59:14.677,03:59:14.677,1,750,540.0,-210.0,00:02:52,171.919,1,,,,,,8.0,2815996.0,0.0,-1.0,,,-210.0,,,,,-210.0,23.0,12.0,20.0,11.0,22.0,16.0,20.0,3.0,8235.0,16000.0,10070.0,16505.0,14935.0,13960.0,10070.0,20735.0,540.0,20655.0,22480.0,20870.0,22445.0,26815.0,22600.0,20870.0,22355.0,171.919,540.0,530.0,10.0
36,36,36,pert-josh,M5@bmm,5,433,8610,1,814,,2816001,2816000,2816000,2815993.0,LIMIT,SELL,1,530,2019-03-29T03:59:15.615,2019-03-29T03:59:15.619,,03:59:15.615,03:59:15.615,1,750,530.0,-220.0,00:02:53,172.857,-1,,,,,,8.0,2815993.0,0.0,1.0,,,,,-220.0,,,-220.0,23.0,12.0,20.0,11.0,21.0,16.0,20.0,4.0,8235.0,16000.0,10070.0,16505.0,15465.0,13960.0,10070.0,20205.0,530.0,20425.0,22360.0,20670.0,22335.0,26595.0,22440.0,20670.0,22325.0,172.857,570.0,530.0,40.0
37,37,37,pert-josh,M4@bmm,4,433,8610,1,814,,2816004,2816004,2816004,2815992.0,LIMIT,SELL,1,525,2019-03-29T03:59:19.328,2019-03-29T03:59:19.335,,03:59:19.328,03:59:19.328,1,750,525.0,-225.0,00:02:57,176.57,-1,,,,,,8.0,2815992.0,0.0,1.0,,,,-225.0,,,,-225.0,23.0,12.0,20.0,10.0,21.0,16.0,20.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13960.0,10070.0,19680.0,525.0,20310.0,22300.0,20570.0,22280.0,26490.0,22360.0,20570.0,22305.0,176.57,570.0,525.0,45.0
38,38,38,pert-josh,M8@bmm,8,433,8610,1,814,,2816005,2816005,2816005,,LIMIT,SELL,1,550,2019-03-29T03:59:21.099,2019-03-29T03:59:21.103,,03:59:21.099,03:59:21.099,0,750,,,00:02:58,178.34099999999995,-1,,,,,,,,,,,,,,,,,,23.0,12.0,20.0,10.0,21.0,16.0,20.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13960.0,10070.0,19680.0,530.0,20425.0,22360.0,20670.0,22330.0,26595.0,22440.0,20670.0,22330.0,,,,
39,39,39,pert-josh,M7@bmm,7,433,8610,1,814,,2816007,2816007,2816007,2816009.0,LIMIT,SELL,1,530,2019-03-29T03:59:21.837,2019-03-29T03:59:23.234,,03:59:21.837,03:59:21.837,0,750,,,00:02:59,179.079,-1,6.0,2816009.0,2816007.0,1.0,1.0,,,,,,,,,,,,,23.0,12.0,20.0,10.0,21.0,16.0,20.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13960.0,10070.0,19680.0,530.0,20425.0,22360.0,20670.0,22330.0,26595.0,22440.0,20670.0,22330.0,179.079,530.0,520.0,10.0
40,40,40,pert-josh,M6@bmm,6,433,8610,1,814,,2816009,2816008,2816008,2816007.0,LIMIT,BUY,1,530,2019-03-29T03:59:23.227,2019-03-29T03:59:23.234,,03:59:23.227,03:59:23.227,1,750,530.0,-220.0,00:03:00,180.46900000000002,1,,,,,,7.0,2816007.0,0.0,-1.0,,,,,,-220.0,-220.0,,23.0,12.0,20.0,10.0,21.0,17.0,19.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13430.0,10600.0,19680.0,530.0,20425.0,22360.0,20670.0,22330.0,26595.0,22440.0,20670.0,22330.0,180.46900000000002,530.0,530.0,0.0
41,41,41,pert-josh,M6@bmm,6,433,8610,1,814,,2816010,2816008,2816008,2816014.0,LIMIT,BUY,1,530,2019-03-29T03:59:23.220,2019-03-29T03:59:28.511,,03:59:23.220,03:59:23.220,0,750,,,00:03:00,180.46200000000002,1,1.0,2816014.0,2816010.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,20.0,10.0,21.0,17.0,19.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13430.0,10600.0,19680.0,530.0,20425.0,22360.0,20670.0,22330.0,26595.0,22440.0,20670.0,22330.0,180.46200000000002,530.0,530.0,0.0
42,42,42,pert-josh,M7@bmm,7,433,8610,1,814,,2816013,2816013,2816013,2816020.0,LIMIT,BUY,1,530,2019-03-29T03:59:27.926,2019-03-29T03:59:38.246,,03:59:27.926,03:59:27.926,0,750,,,00:03:05,185.168,1,5.0,2816020.0,2816013.0,1.0,-1.0,,,,,,,,,,,,,23.0,12.0,20.0,10.0,21.0,17.0,19.0,5.0,8235.0,16000.0,10070.0,17030.0,15465.0,13430.0,10600.0,19680.0,530.0,20425.0,22360.0,20670.0,22330.0,26595.0,22440.0,20670.0,22330.0,185.168,550.0,530.0,20.0
