,hr,time
0,96.0,0.0
2,96.6741,1.0
4,97.5136,2.0
6,100.56200000000001,3.0
8,96.0,4.0
10,92.1739,5.0
12,87.3891,6.0
14,88.6046,7.0
16,91.4063,8.0
18,94.2107,9.0
20,96.1268,10.0
22,97.7077,11.0
24,99.2842,12.0
26,101.083,13.0
28,107.052,14.0
30,111.62799999999999,15.0
32,114.553,16.0
34,114.781,17.0
36,112.484,18.0
38,113.331,19.0
40,114.23100000000001,20.0
42,115.27799999999999,21.0
44,116.78399999999999,22.0
46,116.421,23.0
48,113.96600000000001,24.0
50,114.022,25.0
52,112.111,26.0
54,112.647,27.0
56,112.96700000000001,28.0
58,113.09200000000001,29.0
60,114.553,30.0
62,117.59100000000001,31.0
64,110.715,32.0
66,108.39399999999999,33.0
68,105.954,34.0
70,105.445,35.0
72,102.824,36.0
74,99.1894,37.0
76,99.2941,38.0
78,101.13,39.0
80,102.447,40.0
82,102.318,41.0
84,100.881,42.0
86,96.7882,43.0
88,95.9599,44.0
90,93.5112,45.0
92,94.564,46.0
94,94.8786,47.0
96,93.7515,48.0
98,92.6594,49.0
100,91.4704,50.0
102,90.5243,51.0
104,91.9217,52.0
106,95.1094,53.0
108,95.5309,54.0
110,89.3278,55.0
112,86.4609,56.0
114,89.4728,57.0
116,94.7147,58.0
118,94.7868,59.0
120,90.675,60.0
122,84.7709,61.0
124,81.6978,62.0
126,82.9128,63.0
128,82.0441,64.0
130,80.4188,65.0
132,80.4358,66.0
134,80.7012,67.0
136,80.5908,68.0
138,79.2354,69.0
140,82.1167,70.0
142,82.305,71.0
144,81.7089,72.0
146,82.9491,73.0
148,83.2804,74.0
150,85.4891,75.0
152,84.9187,76.0
154,84.3376,77.0
156,81.8133,78.0
158,82.6454,79.0
160,79.7388,80.0
162,77.1128,81.0
164,77.1945,82.0
166,75.9119,83.0
168,79.5477,84.0
170,80.2835,85.0
172,78.964,86.0
174,81.3456,87.0
176,79.5671,88.0
178,82.7994,89.0
180,83.4099,90.0
182,83.2876,91.0
184,84.8312,92.0
186,86.5026,93.0
188,81.8498,94.0
190,81.01,95.0
192,77.6026,96.0
194,76.3573,97.0
196,77.0499,98.0
198,76.8859,99.0
200,78.9527,100.0
202,80.7391,101.0
204,77.9695,102.0
206,76.8664,103.0
208,77.0855,104.0
210,78.0624,105.0
212,76.7237,106.0
214,75.9705,107.0
216,78.7842,108.0
218,77.5731,109.0
220,77.9695,110.0
222,74.7434,111.0
224,73.5963,112.0
226,72.1296,113.0
228,74.1281,114.0
230,73.2113,115.0
232,74.0642,116.0
234,75.3523,117.0
236,76.0774,118.0
238,80.7512,119.0
240,79.2233,120.0
242,75.84899999999999,121.0
244,74.6819,122.0
246,78.6503,123.0
248,83.0612,124.0
250,86.4315,125.0
252,85.4509,126.0
254,85.4509,127.0
256,85.4509,128.0
258,85.4509,129.0
260,74.3034,130.0
262,72.4589,131.0
264,74.4177,132.0
266,74.8766,133.0
268,74.7662,134.0
270,72.5631,135.0
272,75.7831,136.0
274,74.7369,137.0
276,74.3549,138.0
278,73.9567,139.0
280,73.1098,140.0
282,73.0063,141.0
284,75.0049,142.0
286,75.7888,143.0
288,72.1879,144.0
290,73.3505,145.0
292,69.5245,146.0
294,71.8902,147.0
296,67.6423,148.0
298,71.3426,149.0
300,76.3403,150.0
302,80.5682,151.0
304,80.3247,152.0
306,72.6238,153.0
308,65.131,154.0
310,64.4047,155.0
312,70.7064,156.0
314,66.9805,157.0
316,70.1668,158.0
318,70.2442,159.0
320,72.2463,160.0
322,69.9286,161.0
324,70.3708,162.0
326,70.3784,163.0
328,74.257,164.0
330,82.6979,165.0
332,86.7507,166.0
334,85.7357,167.0
336,85.7357,168.0
338,85.7357,169.0
340,73.3391,170.0
342,73.3143,171.0
344,74.9422,172.0
346,71.0102,173.0
348,72.3199,174.0
350,72.5817,175.0
352,71.9567,176.0
354,73.1933,177.0
356,72.2093,178.0
358,74.1195,179.0
360,71.2224,180.0
362,72.7608,181.0
364,69.1883,182.0
366,69.1785,183.0
368,69.846,184.0
370,74.5945,185.0
372,71.6659,186.0
374,76.972,187.0
376,81.7424,188.0
378,85.2413,189.0
380,82.5987,190.0
382,73.8221,191.0
384,69.7514,192.0
386,68.8069,193.0
388,68.6097,194.0
390,71.4895,195.0
392,73.0093,196.0
394,73.7774,197.0
396,74.0324,198.0
398,76.1922,199.0
400,80.1969,200.0
402,74.3181,201.0
404,71.7893,202.0
406,70.137,203.0
408,71.6573,204.0
410,72.8926,205.0
412,74.1873,206.0
414,74.206,207.0
416,74.3377,208.0
418,72.5067,209.0
420,74.333,210.0
422,75.72800000000001,211.0
424,77.8974,212.0
426,73.7549,213.0
428,73.4399,214.0
430,73.0308,215.0
432,72.2205,216.0
434,72.6865,217.0
436,73.7392,218.0
438,75.1507,219.0
440,76.2799,220.0
442,76.7523,221.0
444,78.3421,222.0
446,73.2343,223.0
448,73.6613,224.0
450,72.3409,225.0
452,73.5187,226.0
454,73.8682,227.0
456,74.0452,228.0
458,74.7801,229.0
460,76.3829,230.0
462,76.9252,231.0
464,75.094,232.0
466,74.1227,233.0
468,73.7245,234.0
470,74.8898,235.0
472,74.4825,236.0
474,75.0564,237.0
476,77.5819,238.0
478,77.5219,239.0
480,75.7616,240.0
482,77.5146,241.0
484,76.3486,242.0
486,77.6485,243.0
488,77.2997,244.0
490,81.6838,245.0
492,82.4452,246.0
494,80.1203,247.0
496,79.4423,248.0
498,79.6555,249.0
500,80.5982,250.0
502,81.4046,251.0
504,83.706,252.0
506,82.0436,253.0
508,82.4484,254.0
510,81.8302,255.0
512,82.0562,256.0
514,82.5838,257.0
516,82.2134,258.0
518,83.4353,259.0
520,83.696,260.0
522,82.7867,261.0
524,84.7333,262.0
526,85.1971,263.0
528,86.5426,264.0
530,86.1585,265.0
