,hr,time
0,71.6084,0.0
2,70.1938,1.0
4,66.2796,2.0
6,66.0909,3.0
8,67.7922,4.0
10,66.8863,5.0
12,66.2483,6.0
14,69.0324,7.0
16,67.4301,8.0
18,67.2969,9.0
20,69.8154,10.0
22,71.3469,11.0
24,70.4587,12.0
26,71.9069,13.0
28,71.1759,14.0
30,70.0511,15.0
32,72.4725,16.0
34,70.6746,17.0
36,73.6496,18.0
38,71.0056,19.0
40,71.0167,20.0
42,72.5322,21.0
44,71.0541,22.0
46,74.5319,23.0
48,76.1905,24.0
50,77.7829,25.0
52,80.9291,26.0
54,78.5694,27.0
56,80.8726,28.0
58,77.1639,29.0
60,71.9404,30.0
62,78.4615,31.0
64,78.8571,32.0
66,82.0077,33.0
68,82.0077,34.0
70,74.7837,35.0
72,72.7728,36.0
74,70.6948,37.0
76,69.8189,38.0
78,69.2469,39.0
80,67.9555,40.0
82,69.1266,41.0
84,73.1351,42.0
86,75.1872,43.0
88,76.2184,44.0
90,80.6511,45.0
92,78.6919,46.0
94,72.3961,47.0
96,65.6728,48.0
98,65.8742,49.0
100,73.0342,50.0
102,70.8285,51.0
104,69.9428,52.0
106,68.9874,53.0
108,68.0307,54.0
110,72.2824,55.0
112,72.2018,56.0
114,75.7493,57.0
116,81.7995,58.0
118,81.594,59.0
120,83.3169,60.0
122,82.0263,61.0
124,78.1308,62.0
126,79.5358,63.0
128,85.9813,64.0
130,80.7415,65.0
132,81.5273,66.0
134,84.3092,67.0
136,81.2445,68.0
138,82.5806,69.0
140,87.5334,70.0
142,89.7041,71.0
144,86.6571,72.0
146,89.8759,73.0
148,89.3599,74.0
150,91.2928,75.0
152,91.285,76.0
154,91.23,77.0
156,91.2406,78.0
158,89.2343,79.0
160,92.0468,80.0
162,93.0017,81.0
164,91.9833,82.0
166,93.82,83.0
168,95.9057,84.0
170,97.8633,85.0
172,96.786,86.0
174,97.52600000000001,87.0
176,99.2518,88.0
178,97.2825,89.0
180,96.8336,90.0
182,96.7454,91.0
184,92.2845,92.0
186,93.37200000000001,93.0
188,92.60700000000001,94.0
190,89.2976,95.0
192,89.2058,96.0
194,86.4072,97.0
196,85.8398,98.0
198,89.4724,99.0
200,86.3807,100.0
202,86.4379,101.0
204,89.2431,102.0
206,84.9799,103.0
208,82.4173,104.0
210,86.0728,105.0
