,time,spread,heartrate
116,874.0,-0.44125363158269804,-0.2287377950247626
117,876.0,-0.5808609678627089,-0.8281134662240156
118,885.0,0.396390386097367,-1.020868389138401
119,927.0,1.234034403777432,0.04564496790315776
120,930.0,-0.7204683041427197,-0.9958213058472698
121,938.0,-0.3714499634426926,-1.355104688359432
122,944.0,-1.0694866448427467,-1.4202212080162468
123,945.0,-0.3714499634426926,-1.4202212080162468
124,949.0,-0.44125363158269804,-1.0156643747759715
125,952.0,-0.3714499634426926,-0.6113876442917477
126,954.0,-0.02243162274266552,-1.0032219155071573
127,962.0,-0.09223529088267093,-0.8896623613037513
128,972.0,-0.44125363158269804,0.11368045312303511
129,976.0,0.6058013905173832,-0.4183968453722649
130,984.0,0.396390386097367,-0.9910005899931216
131,986.0,0.7454087267973941,-0.4659848294003828
132,987.0,-0.9298793085627359,-0.026592058657491188
133,997.0,-0.3016462953026872,-0.413413964764612
134,1003.0,-0.9298793085627359,-0.03733915913967826
135,1006.0,-0.02243162274266552,0.02202788289292038
136,1010.0,-0.44125363158269804,0.7156507603783444
137,1015.0,-0.3016462953026872,1.8009899710766282
138,1019.0,0.396390386097367,1.1085907003676405
139,1020.0,-0.02243162274266552,1.0714991985662952
140,1024.0,-0.44125363158269804,0.6339639513635354
141,1027.0,-0.16203895902267634,1.0722510533325385
142,1030.0,-0.09223529088267093,1.4867883900384373
143,1033.0,-0.02243162274266552,1.3565700929751288
144,1037.0,-0.9996829767027413,0.2592454327679047
145,1039.0,0.11717571353734531,-0.7863781555723416
146,1045.0,-0.5110572997227034,0.7141765353464936
147,1052.0,0.0473720453973399,-0.6585923298115844
148,1057.0,0.11717571353734531,0.4429928407376871
149,1059.0,0.18697938167735073,-0.4175712793544287
150,1066.0,-0.3714499634426926,-0.1075712396570117
151,1074.0,0.18697938167735073,-1.105223545460859
152,1081.0,-0.09223529088267093,-0.7145539120206097
153,1088.0,0.18697938167735073,-0.017614028213524178
154,1093.0,-0.09223529088267093,0.1033019088988123
155,1104.0,0.18697938167735073,1.075170018895602
156,1108.0,-0.16203895902267634,0.0007400734330078955
157,1110.0,-0.3714499634426926,0.5444784919302409
158,1111.0,-0.3016462953026872,0.14885546238297673
159,1114.0,0.0473720453973399,0.5954866780322512
160,1116.0,0.11717571353734531,1.7019810179375827
161,1121.0,0.6756050586573886,1.5162434061748018
162,1128.0,0.8152123949373995,0.2803121084730407
163,1129.0,0.5359977223773779,0.3957881552178503
164,1133.0,0.4661940542373724,-0.35746712480590365
165,1141.0,0.396390386097367,0.1496662861504939
166,1142.0,0.4661940542373724,-0.6818998275651315
167,1144.0,-1.0694866448427467,-1.2924206400051697
168,1146.0,0.25678304981735617,-1.1389390719392667
169,1149.0,0.4661940542373724,0.3352417331597744
170,1157.0,0.5359977223773779,-0.5259415614457221
171,1201.0,2.7697151028575515,-0.7502449000416971
172,1207.0,0.5359977223773779,0.2653339821494441
173,1209.0,-0.16203895902267634,0.4041175266478027
174,1226.0,-0.23184262716268178,1.18013484116332
175,1228.0,0.4661940542373724,1.7989997672836295
176,1242.0,-0.3714499634426926,-1.5925286297388737
177,1247.0,-0.5808609678627089,0.5759384541099187
178,1255.0,-0.44125363158269804,-0.19932700563935515
179,1256.0,-0.5808609678627089,0.45285540620076414
180,1263.0,0.25678304981735617,0.1732538866600933
181,1268.0,0.32658671795736155,0.1934507695964383
182,1269.0,-0.9996829767027413,-0.17422095334695015
183,1272.0,0.11717571353734531,-0.7418860441111088
184,1275.0,0.18697938167735073,-1.074220593041053
185,1279.0,0.25678304981735617,-0.8867581379910069
186,1282.0,0.396390386097367,-0.2962278169828562
187,1287.0,0.11717571353734531,-0.6410195674319316
188,1288.0,-0.3714499634426926,0.6310892125514268
189,1291.0,-0.8600756404227305,2.1986621734181666
190,1294.0,-0.3714499634426926,0.24232132940226642
191,1299.0,-0.23184262716268178,-0.04030235145369665
192,1315.0,-0.09223529088267093,0.07080998919683665
193,1319.0,0.0473720453973399,-0.3300317969631758
194,1327.0,-0.02243162274266552,-0.2008307151718418
195,1330.0,-0.23184262716268178,1.9478670109998417
196,1350.0,-0.02243162274266552,0.6729277189553315
197,1353.0,0.0473720453973399,0.6062485207647552
198,1355.0,0.11717571353734531,-0.31220841632810853
199,1357.0,0.32658671795736155,-0.14284944466918206
200,1360.0,0.396390386097367,-0.37070566559191614
201,1368.0,0.32658671795736155,-0.3449509542854986
202,1371.0,0.0473720453973399,-0.625171648339544
203,1373.0,-0.02243162274266552,-0.7146423655225216
204,1374.0,-0.44125363158269804,0.7238474515554301
205,1418.0,-0.7204683041427197,-0.867401563322817
206,1421.0,0.0473720453973399,-0.8626545587202595
207,1426.0,-0.16203895902267634,-0.24356849884517356
208,1436.0,-0.3016462953026872,-0.11281948077039802
209,1438.0,-0.3714499634426926,0.32218009937757935
210,1443.0,-0.44125363158269804,-1.5440413684413279
211,1453.0,-0.6506646360027143,1.3666390499426633
212,1461.0,-0.44125363158269804,-0.07120210812127593
213,1474.0,-0.3714499634426926,-0.2817361849197695
214,1476.0,-0.3016462953026872,0.26512759064498453
215,1477.0,-1.0694866448427467,0.4249040995968884
216,1486.0,-0.44125363158269804,0.5006202972327036
217,1491.0,0.4661940542373724,-0.3234125265701696
218,1499.0,0.0473720453973399,-0.889824526057256
219,1501.0,-0.3016462953026872,-0.6008911620649751
220,1507.0,0.0473720453973399,-0.6568969710249573
221,1510.0,-0.16203895902267634,-1.1794507758145043
222,1517.0,0.0473720453973399,-1.2154660933426011
223,1521.0,-1.0694866448427467,0.6420427045380734
224,1524.0,0.11717571353734531,1.7486254979453146
225,1526.0,-0.23184262716268178,-0.294075448436355
226,1528.0,-0.7204683041427197,0.8700021212130383
227,1532.0,-0.3714499634426926,0.017531496545779474
228,1535.0,-0.44125363158269804,-0.9947598638243381
229,1543.0,-0.5110572997227034,0.499116587700217
230,1551.0,-0.5808609678627089,-1.0662745201193817
231,1553.0,-0.44125363158269804,-0.5509444179858963
232,1557.0,-0.09223529088267093,0.00472048101899884
233,1559.0,-0.02243162274266552,-0.7553014919009429
234,1561.0,0.11717571353734531,-0.7437877944021956
235,1565.0,0.18697938167735073,0.8622624397958245
236,1570.0,0.11717571353734531,-0.8264181074373863
237,1571.0,-0.23184262716268178,0.5397757140786383
238,1584.0,-0.3714499634426926,0.18854160024037828
239,1587.0,-0.09223529088267093,0.2150481663130412
240,1627.0,1.4434454081974482,-0.3410737424517322
241,1634.0,-0.8600756404227305,0.0826627584529123
242,1637.0,-0.5808609678627089,-0.2535637445611173
243,1653.0,-0.6506646360027143,0.2775258231628439
244,1660.0,-0.7902719722827252,-1.0950808772417295
245,1671.0,-0.7204683041427197,0.7939910785708517
246,1673.0,-0.3714499634426926,2.1569563472671267
247,1677.0,-0.5808609678627089,0.31423402645590803
248,1680.0,-0.7204683041427197,0.34433770160628496
249,1682.0,-0.5808609678627089,-0.6260709256089729
250,1688.0,-0.16203895902267634,-1.8435154414113353
251,1694.0,-0.9996829767027413,-0.6304346317032492
252,1696.0,-1.0694866448427467,-0.21849193105340442
253,1703.0,0.32658671795736155,-0.18007362672339408
254,1704.0,0.0473720453973399,0.7631797754051863
255,1706.0,0.11717571353734531,-0.24684127841588024
256,1707.0,-0.3016462953026872,0.32030783358713055
257,1709.0,-0.9996829767027413,-0.24470365211969802
258,1712.0,-0.3016462953026872,-0.23635953843942661
259,1714.0,-0.02243162274266552,0.24941235180546353
260,1724.0,0.11717571353734531,-0.572202742945175
261,1734.0,-0.3016462953026872,-0.1715231215386652
262,1736.0,0.4661940542373724,-0.7249471984951515
263,1742.0,-0.02243162274266552,1.259448147876851
264,1756.0,-0.44125363158269804,0.24473905845449895
265,1764.0,0.0473720453973399,-0.4247654975098567
266,1765.0,-0.3016462953026872,-0.17001941200617646
267,1776.0,-0.09223529088267093,0.47908186951737464
268,1778.0,0.396390386097367,-0.734131620443578
269,1788.0,0.4661940542373724,-0.8919474101031193
270,1794.0,0.25678304981735617,-0.779906307682519
271,1797.0,-0.09223529088267093,-1.1323050592959414
272,1798.0,-0.16203895902267634,-1.3116003076695388
273,1841.0,0.7454087267973941,-0.2834757704573536
274,1845.0,0.4661940542373724,-0.05722645481933494
275,1849.0,0.396390386097367,0.6024597624329006
276,1850.0,-0.23184262716268178,1.1667636201244407
277,1859.0,-0.6506646360027143,0.9771193120272574
278,1865.0,-0.7204683041427197,-1.644863618369548
279,1871.0,-0.7902719722827252,-1.3287160602893178
280,1876.0,-0.7204683041427197,-1.6987907700346208
281,1879.0,-0.6506646360027143,-1.1690132625890077
282,1880.0,-0.7204683041427197,-1.1690132625890077
283,1884.0,-0.6506646360027143,-0.4642894706137556
284,1888.0,-0.23184262716268178,0.39213207713886244
285,1890.0,-0.09223529088267093,-0.14488387521313556
286,1891.0,-0.5808609678627089,-0.39827367368751276
287,1900.0,-0.09223529088267093,-0.87817814830564
288,1901.0,0.11717571353734531,-0.2943555511924053
289,1910.0,0.8850160630774049,-0.8353813956310343
290,1913.0,0.7454087267973941,1.4691419164071937
291,1914.0,-0.09223529088267093,0.6931983131432673
292,1922.0,0.0473720453973399,-1.4307471747436553
293,1923.0,0.396390386097367,-1.4399758234430358
294,1924.0,0.6058013905173832,-0.8324771723182898
295,1925.0,0.11717571353734531,-0.4281267305824752
296,1928.0,-0.3016462953026872,-0.4281267305824752
297,1936.0,0.11717571353734531,-1.274700455122333
298,1939.0,0.396390386097367,-0.717119063576028
299,1953.0,0.25678304981735617,1.6783934174279813
300,2002.0,-0.6506646360027143,-0.892094832606305
301,2007.0,-0.7204683041427197,-1.8603953180260175
302,2010.0,-0.6506646360027143,-1.3538221125817227
303,2017.0,-0.7204683041427197,-0.9416730204274194
304,2021.0,0.396390386097367,-1.5577664034878511
305,2028.0,0.4661940542373724,-0.0667646907754047
306,2029.0,0.18697938167735073,-0.19609845281960334
307,2030.0,0.11717571353734531,0.262680377092114
308,2031.0,-0.23184262716268178,-0.035245759594450914
309,2037.0,-1.0694866448427467,0.5551076544098781
310,2047.0,-0.44125363158269804,1.3373461985598034
311,2053.0,-0.16203895902267634,-0.23935221525408298
312,2056.0,-0.02243162274266552,0.6033885242029655
313,2064.0,-0.16203895902267634,-0.5125261136558861
314,2066.0,-0.9298793085627359,-1.0685743111690666
315,2071.0,-0.9996829767027413,0.9167792814736391
316,2077.0,-0.23184262716268178,-0.6186260891981306
317,2081.0,-0.3016462953026872,-1.1703842918686276
318,2088.0,-0.3714499634426926,-0.7267457530340096
319,2092.0,-0.5808609678627089,1.8282189074148965
320,2106.0,-0.6506646360027143,0.5267730492977213
321,2152.0,-0.3714499634426926,-1.4036214341576159
322,2153.0,-0.7902719722827252,-0.9897180142154114
323,2159.0,-0.9298793085627359,0.2684298547163292
324,2182.0,-0.3714499634426926,1.7569548693752672
325,2185.0,-0.23184262716268178,1.6176406038654438
326,2186.0,-0.3714499634426926,0.20365240681683952
327,2190.0,-0.16203895902267634,-0.6553195502408778
328,2193.0,-0.09223529088267093,-0.5881686000401105
329,2201.0,-0.16203895902267634,0.7341228000274241
330,2203.0,-0.23184262716268178,0.9218506155832017
331,2204.0,-0.44125363158269804,0.44246211972622024
332,2213.0,-0.16203895902267634,0.4648261134593854
333,2217.0,-0.44125363158269804,0.07182720446881338
334,2221.0,-1.0694866448427467,0.08111482216946869
335,2225.0,-0.44125363158269804,-1.1441136018010603
336,2229.0,0.11717571353734531,-1.2745825171197853
337,2230.0,-0.3714499634426926,-1.5960520275649948
338,2233.0,-0.7902719722827252,-0.0754626184633193
339,2237.0,-0.23184262716268178,-1.3178952485555377
340,2241.0,-0.7902719722827252,-1.3457875861581396
341,2243.0,-0.23184262716268178,-1.1198773422774462
342,2248.0,0.11717571353734531,-0.2730677417324928
343,2249.0,0.396390386097367,-0.7359596594830721
344,2251.0,-0.9298793085627359,0.05527165736113935
345,2255.0,0.6058013905173832,1.1018092652211315
346,2260.0,0.18697938167735073,1.0775435211968796
347,2261.0,-0.7204683041427197,0.6343472498718166
348,2302.0,-0.09223529088267093,1.068359099248455
349,2309.0,0.6058013905173832,0.6631536069941643
350,2312.0,-0.3016462953026872,0.05254434105221641
351,2313.0,-0.7204683041427197,-0.5112435378781779
352,2327.0,-0.3016462953026872,-0.03229730953075151
353,2338.0,-1.1392903129827523,0.18809933273082324
354,2340.0,-0.3714499634426926,1.4034062222370034
355,2358.0,0.4661940542373724,0.0646624708140234
356,2362.0,-0.09223529088267093,1.209221301041722
357,2370.0,0.32658671795736155,2.219478230867884
358,2372.0,0.396390386097367,2.242490883615064
359,2375.0,0.32658671795736155,2.1632512881531256
360,2376.0,-0.02243162274266552,2.1632512881531256
361,2381.0,-0.3016462953026872,-0.9417614739293313
362,2388.0,-0.02243162274266552,-0.2630872382668681
363,2393.0,0.32658671795736155,0.015497066001825986
364,2398.0,0.8850160630774049,1.197206367032144
365,2399.0,1.3038380719174374,0.8155589907868166
366,2400.0,0.8850160630774049,1.028997290898059
367,2401.0,0.7454087267973941,2.2822802172246943
368,2403.0,0.6756050586573886,-0.17696301190619
369,2406.0,1.234034403777432,-0.7707513702347325
370,2407.0,-0.3016462953026872,-1.0893313996175142
371,2458.0,2.0716784214574973,-0.6018494083356779
372,2463.0,0.396390386097367,-0.7360628552353008
373,2473.0,1.6528564126174645,-0.42184653194679317
374,2474.0,-0.23184262716268178,-0.3571870220498533
375,2481.0,-0.7902719722827252,0.9977437202228405
376,2484.0,0.5359977223773779,-0.3585138245785184
377,2488.0,1.4434454081974482,0.13225568852434574
378,2493.0,2.2810894258775134,-0.9036674991063262
379,2495.0,1.0246233993574156,-0.7542253076276922
380,2501.0,0.25678304981735617,-1.2360905015381822
381,2503.0,1.5132490763374538,-1.356917985148608
382,2510.0,1.5830527444774591,2.8200480243429356
383,2511.0,1.5132490763374538,1.346103095248994
384,2512.0,0.6756050586573886,0.10874179926633709
385,2521.0,0.0473720453973399,-0.7790807416646849
386,2525.0,-0.02243162274266552,2.28910587912216
387,2534.0,0.18697938167735073,-0.48361656078130744
388,2535.0,-0.9298793085627359,-0.6235352585541906
389,2538.0,0.18697938167735073,0.7815043925510825
390,2541.0,0.9548197312174104,0.47125373459825104
391,2544.0,0.8152123949373995,-0.1777001244221164
392,2546.0,1.4434454081974482,0.07996492664462525
393,2549.0,-0.3714499634426926,0.5295445923575991
394,2552.0,1.5830527444774591,-0.6410048251816126
395,2554.0,1.3736417400574428,0.8905085914060715
396,2560.0,-0.7204683041427197,-0.10578742736847264
397,2608.0,4.654414142637697,-0.9709806140605982
398,2610.0,4.445003138217682,0.09790624528224028
399,2613.0,2.001874753317492,0.7648309074408587
400,2623.0,1.6528564126174645,0.3131136154317026
401,2628.0,1.5830527444774591,-0.784417436279981
402,2631.0,0.9548197312174104,0.593319567235431
403,2635.0,0.8850160630774049,-0.8755687699992668
404,2642.0,-0.23184262716268178,-1.0243623024638862
405,2647.0,-0.5808609678627089,-1.3851641367588539
406,2652.0,-0.6506646360027143,-0.9008075025445386
407,2654.0,-0.7902719722827252,-0.29866028828540775
408,2673.0,-0.8600756404227305,-1.0254827134880917
409,2678.0,-0.7902719722827252,-0.052626872719963205
410,2681.0,0.11717571353734531,-1.0124505642065387
411,2683.0,-0.3714499634426926,0.6071772825348201
412,2691.0,-0.09223529088267093,1.2341357040799865
413,2694.0,0.0473720453973399,0.7309532162089462
414,2696.0,0.11717571353734531,0.4800401157880775
415,2699.0,-1.0694866448427467,0.1456269095632249
416,2701.0,-0.7902719722827252,0.7940795320727635
417,2705.0,0.0473720453973399,-0.5826107716700358
418,2709.0,-0.3016462953026872,0.6798565766050261
419,2720.0,-0.23184262716268178,2.554127313097834
420,2762.0,5.212843487757741,-0.12190070696659376
421,2763.0,4.305395801937671,-0.056371404300860795
422,2766.0,1.7924637488974755,-0.7566725211805648
423,2776.0,0.0473720453973399,-0.825223985161588
424,2785.0,-0.44125363158269804,-0.08912868450856778
425,2797.0,-0.6506646360027143,-0.1262054440595962
426,2803.0,-0.23184262716268178,1.0344961502668595
427,2806.0,0.4661940542373724,2.225434099996559
428,2809.0,1.0246233993574156,-0.4889679976469246
429,2810.0,1.3038380719174374,0.4687033252931518
430,2816.0,1.72266008075747,-0.2790383531114845
431,2818.0,1.8622674170374809,1.036132540052213
432,2820.0,0.8152123949373995,0.46693425525493176
433,2823.0,2.6301077665775408,-0.1436897529373372
434,2828.0,1.7924637488974755,0.3647262337967705
435,2831.0,1.6528564126174645,0.004543574015179348
436,2834.0,1.72266008075747,0.7037095376203589
437,2835.0,-1.0694866448427467,1.3926001527535423
438,2838.0,1.5132490763374538,-0.1080429916672047
439,2841.0,-1.1392903129827523,2.024792073161774
440,2842.0,1.5132490763374538,1.1786606161314712
441,2845.0,0.9548197312174104,1.8411331186939037
442,2853.0,1.6528564126174645,-0.3337910707943924
443,2856.0,-1.0694866448427467,0.22227186896910503
444,2857.0,-1.1392903129827523,-0.05273006847219194
445,2858.0,1.72266008075747,0.9819695123820458
446,2860.0,-1.1392903129827523,1.4234556826701625
447,2864.0,0.396390386097367,2.1591529425645826
448,2869.0,-0.16203895902267634,-0.19101237645972172
449,2919.0,2.211285757737508,0.08493306500196124
450,2921.0,1.0944270674974212,-0.2938690569318954
451,2929.0,-0.02243162274266552,0.11282540260456306
452,2934.0,-1.0694866448427467,-0.6066848664401452
453,2938.0,2.1414820895975026,-1.8511666693266362
454,2940.0,-2.6749710120628714,-0.505376122251415
455,2942.0,-0.7204683041427197,-0.5825665449190789
456,2948.0,-1.1392903129827523,-1.234011844243274
457,2949.0,-0.7204683041427197,-1.0032366577574763
458,2950.0,-0.7902719722827252,-1.2009449767788785
459,2954.0,-0.5110572997227034,0.9154819634456098
460,2958.0,-1.1392903129827523,-1.1642957424870883
461,2959.0,-0.3714499634426926,-1.862415006319652
462,2963.0,3.677162788677622,0.41185720806501447
463,2968.0,-0.5110572997227034,-1.0366868237301528
464,2982.0,3.048929775417573,-1.3395221297727777
465,2985.0,-0.5808609678627089,-0.37473029992886825
466,2988.0,-1.1392903129827523,-0.13540460825833966
467,2990.0,-0.5808609678627089,-0.3517618739326454
468,2992.0,-0.5110572997227034,0.004484605013905485
469,3000.0,-0.9298793085627359,-0.4455373282086234
470,3005.0,3.4677517842576058,-0.43272631268184697
471,3011.0,2.560304098437535,-0.46333122434305274
472,3015.0,0.7454087267973941,-1.3985206155474141
