,hr,time
0,101.38600000000001,0.0
2,100.52,1.0
4,97.6887,2.0
6,94.0125,3.0
8,91.0214,4.0
10,90.5123,5.0
12,88.0258,6.0
14,85.3053,7.0
16,85.3408,8.0
18,88.021,9.0
20,88.6067,10.0
22,88.6187,11.0
24,89.9918,12.0
26,90.1796,13.0
28,89.2982,14.0
30,90.8772,15.0
32,92.1429,16.0
34,92.0773,17.0
36,94.4176,18.0
38,93.7947,19.0
40,91.8533,20.0
42,92.471,21.0
44,91.6705,22.0
46,90.7369,23.0
48,92.3162,24.0
50,92.5196,25.0
52,90.0351,26.0
54,88.5736,27.0
56,89.0435,28.0
58,87.5075,29.0
60,85.7986,30.0
62,86.9042,31.0
64,87.3488,32.0
66,84.7666,33.0
68,85.4306,34.0
70,87.012,35.0
72,86.6694,36.0
74,87.2826,37.0
76,88.6391,38.0
78,88.6101,39.0
80,89.0938,40.0
82,91.0689,41.0
84,90.3025,42.0
86,90.1623,43.0
88,92.541,44.0
90,92.7232,45.0
92,89.3678,46.0
94,87.4911,47.0
96,87.9326,48.0
98,85.9054,49.0
100,84.7221,50.0
102,86.9986,51.0
104,87.4207,52.0
106,85.5677,53.0
108,86.7946,54.0
110,89.0226,55.0
112,89.0384,56.0
114,87.0795,57.0
116,88.7944,58.0
118,89.6552,59.0
120,86.9006,60.0
122,87.5093,61.0
124,88.1301,62.0
126,86.6321,63.0
128,85.5685,64.0
130,87.5113,65.0
132,88.1874,66.0
134,88.3489,67.0
136,89.8145,68.0
138,88.0021,69.0
140,87.0219,70.0
142,88.1291,71.0
144,86.0827,72.0
146,87.4236,73.0
148,91.1174,74.0
150,92.7846,75.0
152,89.2393,76.0
154,88.5531,77.0
156,87.9453,78.0
158,84.3885,79.0
160,84.3888,80.0
162,84.7852,81.0
164,84.1986,82.0
166,85.9124,83.0
168,87.5028,84.0
170,85.8883,85.0
172,86.3155,86.0
174,88.3797,87.0
176,86.2655,88.0
178,84.3165,89.0
180,85.5133,90.0
182,84.66,91.0
184,84.345,92.0
186,89.7052,93.0
188,93.0322,94.0
190,93.7951,95.0
192,91.3667,96.0
194,88.0059,97.0
196,85.9794,98.0
198,83.1454,99.0
200,80.6225,100.0
202,77.8313,101.0
204,76.7218,102.0
206,77.3358,103.0
208,80.8324,104.0
210,81.8366,105.0
212,81.2828,106.0
214,80.5404,107.0
216,83.3934,108.0
218,85.6979,109.0
220,85.6661,110.0
222,83.5483,111.0
224,85.522,112.0
226,85.691,113.0
228,84.4594,114.0
230,82.8405,115.0
232,84.59700000000001,116.0
234,85.1569,117.0
236,82.4387,118.0
238,79.6352,119.0
240,81.8953,120.0
242,82.5987,121.0
244,81.2006,122.0
246,82.0676,123.0
248,84.9765,124.0
250,84.5838,125.0
252,84.4026,126.0
254,86.6159,127.0
256,89.5025,128.0
258,91.8999,129.0
260,93.3739,130.0
262,91.881,131.0
264,88.6426,132.0
266,87.8132,133.0
268,87.4232,134.0
270,85.0524,135.0
272,84.0722,136.0
274,86.5233,137.0
276,86.2712,138.0
278,89.1144,139.0
280,93.8432,140.0
282,96.3576,141.0
284,94.8809,142.0
286,94.1875,143.0
288,93.8475,144.0
290,90.7885,145.0
292,90.2464,146.0
294,92.1206,147.0
296,89.6214,148.0
298,88.9097,149.0
300,90.6195,150.0
302,88.4376,151.0
304,88.7851,152.0
306,91.8306,153.0
308,92.3701,154.0
310,88.1824,155.0
312,86.9044,156.0
314,88.0722,157.0
316,85.5908,158.0
318,85.2825,159.0
320,86.2916,160.0
322,84.4702,161.0
324,81.423,162.0
326,83.2358,163.0
328,84.7035,164.0
330,85.09700000000001,165.0
332,85.9902,166.0
334,87.1524,167.0
336,85.255,168.0
338,85.7106,169.0
340,86.2414,170.0
342,84.8084,171.0
344,88.1262,172.0
346,89.8367,173.0
348,89.2088,174.0
350,86.0913,175.0
352,86.6799,176.0
354,85.242,177.0
356,83.1815,178.0
358,84.38600000000001,179.0
360,85.3561,180.0
362,87.0336,181.0
364,88.6103,182.0
366,88.8034,183.0
368,86.4852,184.0
370,86.2114,185.0
372,84.1577,186.0
374,81.2432,187.0
376,83.5399,188.0
378,85.0592,189.0
380,83.6824,190.0
382,83.3313,191.0
384,83.9008,192.0
386,82.9567,193.0
388,83.4705,194.0
390,85.5336,195.0
392,85.0132,196.0
394,84.2905,197.0
396,85.1601,198.0
398,83.3786,199.0
400,82.2392,200.0
402,84.5997,201.0
404,87.5278,202.0
406,93.5492,203.0
408,93.5492,204.0
410,90.7515,205.0
412,88.00299999999999,206.0
414,86.1214,207.0
416,85.3345,208.0
418,87.7267,209.0
420,90.0149,210.0
422,92.1819,211.0
424,92.8097,212.0
426,89.2022,213.0
428,85.1403,214.0
430,82.5193,215.0
432,81.2349,216.0
434,79.1383,217.0
436,78.1463,218.0
438,81.3322,219.0
440,83.8436,220.0
442,84.37200000000001,221.0
444,86.3518,222.0
446,88.3215,223.0
448,87.5658,224.0
450,84.589,225.0
452,82.2139,226.0
454,82.905,227.0
456,83.0894,228.0
458,83.1514,229.0
460,83.6936,230.0
462,84.443,231.0
464,82.8248,232.0
466,80.8466,233.0
468,83.4275,234.0
470,82.95200000000001,235.0
472,83.4171,236.0
474,84.4008,237.0
476,82.6349,238.0
478,82.2891,239.0
480,83.4109,240.0
482,81.5143,241.0
484,79.5103,242.0
486,81.5483,243.0
488,82.9788,244.0
490,82.5986,245.0
492,82.8674,246.0
494,85.5633,247.0
496,86.8445,248.0
498,88.9227,249.0
500,91.3262,250.0
502,90.1951,251.0
504,86.9241,252.0
506,84.9705,253.0
508,86.5352,254.0
510,85.5696,255.0
512,83.5747,256.0
514,83.4844,257.0
516,85.7196,258.0
518,85.2804,259.0
520,84.0331,260.0
522,85.7873,261.0
524,87.6915,262.0
526,86.6016,263.0
528,87.1156,264.0
530,86.4645,265.0
532,83.6127,266.0
534,82.5923,267.0
536,85.6082,268.0
538,88.829,269.0
540,89.6591,270.0
542,89.6747,271.0
544,90.2843,272.0
546,93.5044,273.0
548,94.39,274.0
550,96.684,275.0
552,99.6736,276.0
554,99.8084,277.0
556,96.0316,278.0
558,90.7317,279.0
560,90.57600000000001,280.0
562,90.6851,281.0
564,85.745,282.0
566,85.6768,283.0
568,88.0855,284.0
570,85.9434,285.0
572,82.9363,286.0
574,82.3626,287.0
576,80.6686,288.0
578,78.6909,289.0
580,78.5233,290.0
582,82.196,291.0
584,83.8667,292.0
586,85.6891,293.0
588,90.5668,294.0
590,93.3292,295.0
592,92.5132,296.0
594,90.8692,297.0
596,90.8955,298.0
598,86.3836,299.0
600,83.7034,300.0
602,81.5047,301.0
604,80.5186,302.0
606,80.7845,303.0
608,82.45299999999999,304.0
610,82.4491,305.0
612,81.1109,306.0
614,81.9043,307.0
616,84.68799999999999,308.0
618,86.5845,309.0
620,86.0381,310.0
622,84.9277,311.0
