,hr,time
558,54.8266,0.0
560,55.6117,1.0
562,58.5698,2.0
564,54.803999999999995,3.0
566,50.1142,4.0
568,51.2343,5.0
570,52.0428,6.0
572,51.6539,7.0
574,52.593,8.0
576,55.659,9.0
578,56.3653,10.0
580,58.6113,11.0
582,60.7416,12.0
584,57.59,13.0
586,57.2328,14.0
588,56.5311,15.0
590,58.2622,16.0
592,50.6096,17.0
594,49.9383,18.0
596,52.9575,19.0
598,52.0941,20.0
600,49.7694,21.0
602,51.8574,22.0
604,61.7364,23.0
606,58.1384,24.0
608,54.9797,25.0
610,55.5515,26.0
612,58.5059,27.0
614,55.838,28.0
616,54.305,29.0
618,58.0859,30.0
620,55.8978,31.0
622,53.6306,32.0
624,56.8516,33.0
626,58.1792,34.0
628,54.1867,35.0
630,52.7034,36.0
632,55.1175,37.0
634,57.0247,38.0
636,57.6735,39.0
638,61.6986,40.0
640,58.26,41.0
642,57.2727,42.0
644,62.4252,43.0
646,59.4406,44.0
648,56.038999999999994,45.0
650,54.9553,46.0
652,62.0013,47.0
654,58.3274,48.0
656,58.3274,49.0
658,58.794,50.0
660,61.5384,51.0
662,56.343,52.0
664,55.8545,53.0
666,61.5273,54.0
668,58.8506,55.0
670,54.1776,56.0
672,54.1676,57.0
674,55.8501,58.0
676,55.6568,59.0
678,54.4552,60.0
680,53.8474,61.0
682,56.5195,62.0
684,59.1272,63.0
686,55.9577,64.0
688,54.1022,65.0
690,52.5592,66.0
692,57.2203,67.0
694,53.1488,68.0
696,52.7304,69.0
698,55.9628,70.0
700,55.9628,71.0
702,69.82600000000001,72.0
704,57.8974,73.0
706,56.4706,74.0
708,60.2945,75.0
710,59.4089,76.0
712,55.6536,77.0
714,55.0227,78.0
716,57.2453,79.0
718,58.1235,80.0
720,62.266999999999996,81.0
722,65.0213,82.0
724,53.4126,83.0
726,55.3269,84.0
728,51.7012,85.0
730,52.1088,86.0
732,56.2637,87.0
734,56.3611,88.0
736,52.511,89.0
738,50.1601,90.0
740,52.6329,91.0
742,53.5383,92.0
744,50.3477,93.0
746,49.1383,94.0
748,51.2855,95.0
750,54.4392,96.0
752,49.4447,97.0
754,48.3202,98.0
756,49.5322,99.0
758,52.1044,100.0
760,57.9555,101.0
762,52.1562,102.0
764,49.7864,103.0
766,51.1501,104.0
768,57.45399999999999,105.0
770,58.251000000000005,106.0
772,54.5834,107.0
774,53.5759,108.0
776,54.6811,109.0
778,56.331,110.0
780,54.5056,111.0
782,54.8127,112.0
784,56.367,113.0
786,51.946999999999996,114.0
788,51.9465,115.0
790,53.8038,116.0
792,54.6503,117.0
794,53.8276,118.0
796,52.641999999999996,119.0
798,52.5658,120.0
800,54.9861,121.0
802,51.2855,122.0
804,51.3644,123.0
806,54.3641,124.0
808,52.8079,125.0
810,52.4455,126.0
812,55.596000000000004,127.0
814,57.9268,128.0
816,54.4507,129.0
818,51.7505,130.0
820,51.9797,131.0
822,52.5857,132.0
824,58.1792,133.0
826,54.1046,134.0
828,52.7161,135.0
830,52.8512,136.0
832,55.3273,137.0
834,56.1001,138.0
836,52.0989,139.0
838,51.3976,140.0
840,51.7172,141.0
842,57.3378,142.0
844,54.1261,143.0
846,52.3053,144.0
