hr
76.6085
76.6085
78.7076
81.2159
81.5553
79.5876
77.0075
75.4442
76.4423
78.4372
76.2885
72.5887
70.1713
70.963
73.2267
74.4133
75.2254
75.3331
73.2183
71.1686
71.334
72.424
73.8846
74.1935
74.2595
74.8025
77.067
79.1716
78.8432
79.5295
79.7773
76.3545
77.7795
82.0687
79.1382
77.616
79.5765
77.9062
77.5189
79.545
78.6389
77.6016
78.1305
76.2234
75.6716
78.8851
78.682
76.5569
76.2096
77.7578
80.3048
82.0803
79.9427
77.0842
78.7594
78.9867
77.9665
79.6119
79.1887
76.794
76.342
77.7424
79.9545
81.4906
79.6261
76.1472
77.9056
80.3239
79.5433
76.0189
73.9678
76.2711
77.9267
78.5025
79.0536
76.6753
74.212
77.436
80.3446
79.2801
74.7005
72.0146
73.7406
76.2106
76.4312
72.4112
70.5198
71.5826
76.0441
78.5544
75.3168
73.5926
73.8251
75.1811
78.9241
82.534
81.9334
81.3918
82.2721
81.1941
80.8097
81.5929
81.8477
77.5749
72.6734
72.4566
73.1863
73.8897
73.8701
73.6781
74.191
75.2079
76.1592
76.6328
76.8
76.8
76.3259
74.9302
72.7252
73.5622
76.1114
75.1047
74.5908
76.2525
73.819
72.1189
72.1189
72.1189
74.3001
75.2458
77.2626
78.3102
78.3366
77.8096
77.515
74.2702
71.9152
74.4493
74.1802
71.3233
68.8677
68.1244
71.7955
73.154
70.9409
69.9894
70.2654
72.3565
74.3422
74.8852
73.7128
72.7328
74.0385
74.1528
73.1147
73.1717
73.3377
72.9894
74.6227
77.0362
77.9953
76.4379
73.9498
76.1815
79.2549
79.6685
77.9192
75.2324
73.5247
73.4938
73.8419
70.7178
68.2186
68.4467
71.4643
75.0654
72.638
70.1486
71.7095
74.51
76.9439
77.339
74.5979
70.6777
70.9495
72.2561
70.8884
69.3818
68.6061
69.2793
70.8562
74.0145
74.722
71.2477
69.403
69.1617
69.9803
71.0078
71.588
71.8834
71.8993
74.0076
75.7361
75.0885
74.2042
72.8557
69.6342
67.9419
69.5608
72.4601
74.9258
74.1796
71.0438
67.3097
67.9357
71.4736
71.844
70.0991
67.155
65.6894
66.615
67.1794
67.3265
70.1454
72.9916
72.7568
71.2587
69.3947
68.4522
68.2395
68.9009
68.1193
64.7151
63.6644
65.6364
68.0709
70.1437
69.3795
67.5909
65.9399
64.4976
64.028
65.3101
68.5113
67.8443
64.9097
65.2194
66.2832
66.5891
65.809
62.6539
60.8119
61.8587
63.7241
66.5743
67.1018
65.3053
62.6821
60.1705
62.7812
66.7989
68.9916
68.9654
64.5367
62.7063
66.3487
67.7552
66.1433
65.609
65.7493
69.3434
71.6943
67.3085
63.3067
61.4168
61.7327
64.8026
65.7762
64.6634
64.2156
64.1485
62.5287
60.7577
64.3565
67.951
65.6259
63.7645
64.7795
66.3796
68.3017
68.681
67.7665
64.5743
61.4748
60.3191
59.3129
64.0174
68.7585
68.376
67.1681
65.4547
63.4158
61.5628
63.2806
67.1505
67.4649
66.0702
63.7965
62.0415
63.8866
65.84
66.9967
65.5576
61.2456
58.5677
57.3118
58.0913
61.8186
64.8803
66.3506
66.2115
65.0113
63.225
61.5468
65.6807
69.4611
65.0977
60.899
59.2762
58.7962
62.5808
65.1759
63.8954
63.2309
63.5581
63.2144
62.315
63.2581
65.3226
65.0499
63.8189
63.7888
64.0521
65.0968
65.86
65.029
63.405
60.7991
60.697
64.9342
66.7551
65.1914
63.9644
63.1709
62.5364
62.0287
65.1918
68.1095
63.2544
58.7862
59.2424
59.6505
59.6505
59.6891
60.1597
60.4361
58.9043
57.5465
58.724
59.9243
63.4469
65.9
61.2
57.8458
60.2379
62.4323
63.0117
63.1692
62.2153
61.3848
60.8991
62.0757
65.9132
67.1797
65.4515
67.0685
69.9612
70.4465
70.3876
70.6306
70.0878
69.0585
66.1009
63.3372
65.2829
67.1559
66.2922
64.9454
63.2811
63.2708
65.2181
65.5023
64.4657
64.857
65.7515
65.6455
65.6212
67.2994
67.3204
63.8634
61.4722
60.7436
61.383
63.543
64.9306
65.3443
64.8041
63.9208
66.7083
69.3099
66.2043
63.3118
62.7958
62.8975
64.0831
65.1078
65.6641
65.7222
65.4417
64.1332
62.7355
63.9763
65.4258
65.3441
64.6762
62.7847
62.2407
64.6241
65.9494
65.4574
63.8463
61.8324
61.8763
62.8187
62.8187
62.8187
62.8187
68.656
71.3823
71.3874
69.3981
70.7217
73.1963
75.1788
72.5412
67.7032
64.1525
61.7551
65.0312
67.4454
65.189
62.9606
61.3956
57.8332
51.6345
48.0751
55.918
64.3317
64.6525
64.9091
67.2246
68.1182
66.2128
64.6199
63.6785
64.4096
65.843
67.0274
67.5958
65.8057
64.0504
63.3275
64.5056
68.8155
69.0845
65.7686
63.6287
62.2539
64.2464
66.552
66.2973
66.2146
67.1606
68.4405
69.6017
67.9881
65.3931
67.6491
70.1858
69.4497
67.362
64.5275
62.4145
61.1653
61.4506
62.5703
63.549
64.3425
62.8264
60.9132
60.1186
59.4727
59.4715
59.529
62.3545
65.4967
65.0435
64.2678
64.2678
65.5827
69.59
71.1974
69.573
68.7478
67.9036
64.8289
63.2904
67.2028
67.2484
67.2484
67.2484
67.2484
67.2484
67.2484
59.2037
62.5728
63.7596
61.5908
61.255
62.82
65.3156
68.1089
66.9675
64.4559
66.2163
68.0092
66.9793
67.9169
71.8255
70.4881
66.1569
67.086
68.4756
66.9612
67.5996
71.9904
72.1524
69.0919
67.3245
66.0378
65.3394
64.7042
64.433
66.3653
70.3726
69.5985
66.4196
64.5024
63.1952
63.992
65.3038
67.4839
68.0225
66.1865
64.5462
63.4054
63.0801
63.0801
65.5096
67.9509
66.7319
64.5714
61.7042
60.5
62.818
65.0745
66.5574
66.8353
66.0419
65.312
64.7581
67.5436
69.6
66.7301
65.552
67.5775
67.9084
66.721
66.2871
66.1074
64.4707
62.6865
61.0364
59.8016
60.8197
61.5999
61.1724
60.8877
61.1305
62.1852
65.3591
69.0783
71.9044
70.5595
67.4119
67.6444
68.5091
69.2848
70.4492
71.512
70.3828
68.354
66.28
66.434
66.434
66.434
69.118
67.609
67.3844
68.9817
69.8862
69.0232
70.1062
72.0777
70.8518
70.4644
74.174
75.5348
74.0737
73.2412
73.1959
73.9891
75.1205
75.1277
72.5902
71.2986
72.1333
70.7357
69.3961
71.3714
73.6898
74.9448
72.3833
70.1897
73.9459
75.7846
74.1818
71.7063
69.7369
69.5005
70.1422
71.4414
72.9271
73.3371
71.4504
68.5878
66.0616
69.0841
73.7443
71.9537
69.2223
68.6045
68.9727
69.9881
71.7898
72.8543
71.605
70.8909
71.0548
72.0952
73.1974
73.4923
71.4148
68.1907
70.0073
73.1288
73.6551
72.6363
70.7817
69.0438
68.5894
72.6339
75.8183
75.4455
75.3866
75.4791
75.4791
76.8286
78.5037
78.9005
76.1098
72.7312
74.8951
76.6901
75.0936
75.4303
75.2109
71.723
72.5724
76.7899
74.4421
71.2763
72.0293
71.1172
69.4702
70.5513
71.6957
71.0342
71.2398
72.1872
74.0903
75.7055
75.7989
75.1498
74.2215
73.6564
74.8864
77.4562
77.7247
76.7006
76.1303
75.9391
76.7659
78.8571
