account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,,trade,fair value,trade price,mispricing,time mins,time secs,buy/sell
pert-josh,M4@bmm,4567,433,8097,1,814,NULL,2516877,2516876,2516876,2516875,LIMIT,SELL,1,745,2019-03-06T03:17:40.904,2019-03-06T03:17:40.910,,03:17:40.904,03:17:40.904,1,750,745,-5,00:00:34,34.435,-1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2516878,2516878,2516878,NULL,LIMIT,SELL,2,790,2019-03-06T03:17:42.087,2019-03-06T03:17:42.092,,03:17:42.087,03:17:42.087,0,750,#N/A,#N/A,00:00:36,35.618,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516880,2516879,2516879,2516881,LIMIT,SELL,1,745,2019-03-06T03:17:42.300,2019-03-06T03:17:42.316,,03:17:42.300,03:17:42.300,0,750,#N/A,#N/A,00:00:36,35.831,-1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516881,2516859,2516859,2516880,LIMIT,BUY,1,745,2019-03-06T03:17:42.304,2019-03-06T03:17:42.317,,03:17:42.304,03:17:42.304,1,750,745,-5,00:00:36,35.835,1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516882,2516859,2516859,2516896,LIMIT,BUY,1,745,2019-03-06T03:17:21.254,2019-03-06T03:17:52.261,,03:17:21.254,03:17:21.254,0,750,#N/A,#N/A,00:00:15,14.785,1
pert-josh,M7@bmm,4570,433,8097,1,814,NULL,2516884,2516883,2516883,2516885,LIMIT,BUY,1,755,2019-03-06T03:17:43.390,2019-03-06T03:17:43.403,,03:17:43.390,03:17:43.390,0,750,#N/A,#N/A,00:00:37,36.921,1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516885,2516865,2516865,2516884,LIMIT,SELL,1,755,2019-03-06T03:17:43.394,2019-03-06T03:17:43.403,,03:17:43.394,03:17:43.394,1,750,755,5,00:00:37,36.925,-1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516886,2516865,2516865,NULL,LIMIT,SELL,1,755,2019-03-06T03:17:32.832,2019-03-06T03:17:43.403,,03:17:32.832,03:17:32.832,0,750,#N/A,#N/A,00:00:26,26.363,-1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516887,2516887,2516887,NULL,LIMIT,SELL,2,755,2019-03-06T03:17:48.190,2019-03-06T03:17:48.194,,03:17:48.190,03:17:48.190,0,750,#N/A,#N/A,00:00:42,41.721,-1
pert-josh,M6@bmm,4569,433,8097,1,814,NULL,2516888,2516888,2516888,NULL,LIMIT,BUY,1,615,2019-03-06T03:17:49.048,2019-03-06T03:17:49.052,,03:17:49.048,03:17:49.048,0,750,#N/A,#N/A,00:00:43,42.579,1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2516896,2516895,2516895,2516882,LIMIT,SELL,1,745,2019-03-06T03:17:52.244,2019-03-06T03:17:52.261,,03:17:52.244,03:17:52.244,1,750,745,-5,00:00:46,45.775,-1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2516897,2516895,2516895,2516898,LIMIT,SELL,1,745,2019-03-06T03:17:52.249,2019-03-06T03:17:52.261,,03:17:52.249,03:17:52.249,0,750,#N/A,#N/A,00:00:46,45.78,-1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516898,2516860,2516860,2516897,LIMIT,BUY,1,745,2019-03-06T03:17:52.252,2019-03-06T03:17:52.262,,03:17:52.252,03:17:52.252,1,750,745,-5,00:00:46,45.783,1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516899,2516860,2516860,2516901,LIMIT,BUY,1,745,2019-03-06T03:17:21.544,2019-03-06T03:17:52.557,,03:17:21.544,03:17:21.544,0,750,#N/A,#N/A,00:00:15,15.075,1
pert-josh,M4@bmm,4567,433,8097,1,814,NULL,2516901,2516900,2516900,2516899,LIMIT,SELL,1,745,2019-03-06T03:17:52.551,2019-03-06T03:17:52.557,,03:17:52.551,03:17:52.551,1,750,745,-5,00:00:46,46.082,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516904,2516904,2516904,NULL,LIMIT,BUY,2,610,2019-03-06T03:17:57.795,2019-03-06T03:17:57.799,,03:17:57.795,03:17:57.795,0,750,#N/A,#N/A,00:00:51,51.326,1
pert-josh,M1@bmm,4564,433,8097,1,814,NULL,2516905,2516905,2516905,2516914,LIMIT,BUY,2,740,2019-03-06T03:17:59.437,2019-03-06T03:18:10.234,,03:17:59.437,03:17:59.437,0,750,#N/A,#N/A,00:00:53,52.968,1
pert-josh,M6@bmm,4569,433,8097,1,814,NULL,2516906,2516906,2516906,NULL,LIMIT,BUY,1,630,2019-03-06T03:18:01.713,2019-03-06T03:18:01.717,,03:18:01.713,03:18:01.713,0,750,#N/A,#N/A,00:00:55,55.244,1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516909,2516908,2516908,2516861,LIMIT,SELL,2,745,2019-03-06T03:18:07.897,2019-03-06T03:18:07.902,,03:18:07.897,03:18:07.897,1,750,745,-5,00:01:01,61.428,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516914,2516913,2516913,2516905,LIMIT,SELL,2,740,2019-03-06T03:18:10.222,2019-03-06T03:18:10.235,,03:18:10.222,03:18:10.222,1,750,740,-10,00:01:04,63.753,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516918,2516918,2516918,2516923,LIMIT,SELL,1,640,2019-03-06T03:18:16.889,2019-03-06T03:18:19.229,,03:18:16.889,03:18:16.889,0,750,#N/A,#N/A,00:01:10,70.42,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516923,2516922,2516922,2516918,LIMIT,BUY,1,640,2019-03-06T03:18:19.220,2019-03-06T03:18:19.229,,03:18:19.220,03:18:19.220,1,750,640,-110,00:01:13,72.751,1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516924,2516922,2516922,2516926,LIMIT,BUY,1,640,2019-03-06T03:18:19.207,2019-03-06T03:18:23.595,,03:18:19.207,03:18:19.207,0,750,#N/A,#N/A,00:01:13,72.738,1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2516925,2516925,2516925,NULL,LIMIT,SELL,2,745,2019-03-06T03:18:22.253,2019-03-06T03:18:22.265,,03:18:22.253,03:18:22.253,0,750,#N/A,#N/A,00:01:16,75.784,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516926,2516926,2516926,2516924,LIMIT,SELL,1,640,2019-03-06T03:18:23.586,2019-03-06T03:18:23.595,,03:18:23.586,03:18:23.586,1,750,640,-110,00:01:17,77.117,-1
pert-josh,M7@bmm,4570,433,8097,1,814,NULL,2516929,2516929,2516929,2516967,LIMIT,BUY,1,640,2019-03-06T03:18:32.391,2019-03-06T03:19:57.883,,03:18:32.391,03:18:32.391,0,750,#N/A,#N/A,00:01:26,85.922,1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516930,2516930,2516930,NULL,LIMIT,SELL,2,700,2019-03-06T03:18:34.448,2019-03-06T03:18:34.452,,03:18:34.448,03:18:34.448,0,750,#N/A,#N/A,00:01:28,87.979,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516935,2516935,2516935,2516937,LIMIT,BUY,1,650,2019-03-06T03:18:38.890,2019-03-06T03:18:42.350,,03:18:38.890,03:18:38.890,0,750,#N/A,#N/A,00:01:32,92.421,1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2516937,2516937,2516937,2516935,LIMIT,SELL,1,650,2019-03-06T03:18:42.338,2019-03-06T03:18:42.350,,03:18:42.338,03:18:42.338,1,750,650,-100,00:01:36,95.869,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516949,2516949,2516949,2516951,LIMIT,SELL,1,655,2019-03-06T03:19:16.587,2019-03-06T03:19:19.335,,03:19:16.587,03:19:16.587,0,750,#N/A,#N/A,00:02:10,130.118,-1
pert-josh,M7@bmm,4570,433,8097,1,814,NULL,2516951,2516950,2516950,2516949,LIMIT,BUY,1,655,2019-03-06T03:19:19.331,2019-03-06T03:19:19.336,,03:19:19.331,03:19:19.331,1,750,655,-95,00:02:13,132.862,1
pert-josh,M4@bmm,4567,433,8097,1,814,NULL,2516953,2516953,2516953,2516954,LIMIT,BUY,1,655,2019-03-06T03:19:26.191,2019-03-06T03:19:28.026,,03:19:26.191,03:19:26.191,0,750,#N/A,#N/A,00:02:20,139.722,1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516954,2516954,2516954,2516953,LIMIT,SELL,1,655,2019-03-06T03:19:28.018,2019-03-06T03:19:28.025,,03:19:28.018,03:19:28.018,1,750,655,-95,00:02:22,141.549,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516957,2516957,2516957,2516968,LIMIT,BUY,1,640,2019-03-06T03:19:38.403,2019-03-06T03:20:00.821,,03:19:38.403,03:19:38.403,0,750,#N/A,#N/A,00:02:32,151.934,1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2516965,2516965,2516965,NULL,LIMIT,SELL,1,650,2019-03-06T03:19:47.172,2019-03-06T03:19:47.176,,03:19:47.172,03:19:47.172,0,750,#N/A,#N/A,00:02:41,160.703,-1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2516966,2516966,2516966,NULL,LIMIT,SELL,2,660,2019-03-06T03:19:51.939,2019-03-06T03:19:51.943,,03:19:51.939,03:19:51.939,0,750,#N/A,#N/A,00:02:45,165.47,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516967,2516967,2516967,2516929,LIMIT,SELL,1,640,2019-03-06T03:19:57.874,2019-03-06T03:19:57.883,,03:19:57.874,03:19:57.874,1,750,640,-110,00:02:51,171.405,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516968,2516968,2516968,2516957,LIMIT,SELL,1,640,2019-03-06T03:20:00.812,2019-03-06T03:20:00.821,,03:20:00.812,03:20:00.812,1,750,640,-110,00:02:54,174.343,-1
pert-josh,M7@bmm,4570,433,8097,1,814,NULL,2516969,2516969,2516969,2516977,LIMIT,SELL,1,640,2019-03-06T03:20:03.558,2019-03-06T03:20:18.414,,03:20:03.558,03:20:03.558,0,750,#N/A,#N/A,00:02:57,177.089,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516971,2516971,2516971,NULL,LIMIT,SELL,1,640,2019-03-06T03:20:07.124,2019-03-06T03:20:07.127,,03:20:07.124,03:20:07.124,0,750,#N/A,#N/A,00:03:01,180.655,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516974,2516974,2516974,2516976,LIMIT,SELL,1,635,2019-03-06T03:20:12.449,2019-03-06T03:20:18.414,,03:20:12.449,03:20:12.449,0,750,#N/A,#N/A,00:03:06,185.98,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516976,2516975,2516975,2516974,LIMIT,BUY,1,635,2019-03-06T03:20:18.403,2019-03-06T03:20:18.414,,03:20:18.403,03:20:18.403,1,750,635,-115,00:03:12,191.934,1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516977,2516975,2516975,2516969,LIMIT,BUY,1,640,2019-03-06T03:20:18.408,2019-03-06T03:20:18.414,,03:20:18.408,03:20:18.408,1,750,640,-110,00:03:12,191.939,1
pert-josh,M6@bmm,4569,433,8097,1,814,NULL,2516978,2516978,2516978,2516982,LIMIT,SELL,1,635,2019-03-06T03:20:19.047,2019-03-06T03:20:35.025,,03:20:19.047,03:20:19.047,0,750,#N/A,#N/A,00:03:13,192.578,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516982,2516981,2516981,2516978,LIMIT,BUY,1,635,2019-03-06T03:20:35.017,2019-03-06T03:20:35.025,,03:20:35.017,03:20:35.017,1,750,635,-115,00:03:29,208.548,1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516984,2516984,2516984,NULL,LIMIT,BUY,1,610,2019-03-06T03:20:35.233,2019-03-06T03:20:35.237,,03:20:35.233,03:20:35.233,0,750,#N/A,#N/A,00:03:29,208.764,1
pert-josh,M7@bmm,4570,433,8097,1,814,NULL,2516985,2516985,2516985,NULL,LIMIT,BUY,1,525,2019-03-06T03:20:35.923,2019-03-06T03:20:35.928,,03:20:35.923,03:20:35.923,0,750,#N/A,#N/A,00:03:29,209.454,1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516988,2516988,2516988,NULL,LIMIT,SELL,1,650,2019-03-06T03:20:42.331,2019-03-06T03:20:42.335,,03:20:42.331,03:20:42.331,0,750,#N/A,#N/A,00:03:36,215.862,-1
pert-josh,M4@bmm,4567,433,8097,1,814,NULL,2516990,2516990,2516990,2516991,LIMIT,SELL,1,635,2019-03-06T03:20:55.735,2019-03-06T03:20:55.750,,03:20:55.735,03:20:55.735,0,750,#N/A,#N/A,00:03:49,229.266,-1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2516991,2516987,2516987,2516990,LIMIT,BUY,1,635,2019-03-06T03:20:55.742,2019-03-06T03:20:55.750,,03:20:55.742,03:20:55.742,1,750,635,-115,00:03:49,229.273,1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2516992,2516987,2516987,2516999,LIMIT,BUY,1,635,2019-03-06T03:20:38.867,2019-03-06T03:21:07.565,,03:20:38.867,03:20:38.867,0,750,#N/A,#N/A,00:03:32,212.398,1
pert-josh,M6@bmm,4569,433,8097,1,814,NULL,2516993,2516993,2516993,NULL,LIMIT,SELL,1,645,2019-03-06T03:20:56.256,2019-03-06T03:20:56.260,,03:20:56.256,03:20:56.256,0,750,#N/A,#N/A,00:03:50,229.787,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2516997,2516997,2516997,NULL,LIMIT,SELL,2,650,2019-03-06T03:21:05.203,2019-03-06T03:21:05.207,,03:21:05.203,03:21:05.203,0,750,#N/A,#N/A,00:03:59,238.734,-1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2516999,2516999,2516999,2516992,LIMIT,SELL,1,635,2019-03-06T03:21:07.557,2019-03-06T03:21:07.565,,03:21:07.557,03:21:07.557,1,750,635,-115,00:04:01,241.088,-1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2517001,2517001,2517001,NULL,LIMIT,SELL,1,655,2019-03-06T03:21:12.212,2019-03-06T03:21:12.216,,03:21:12.212,03:21:12.212,0,750,#N/A,#N/A,00:04:06,245.743,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2517003,2517003,2517003,NULL,LIMIT,BUY,1,630,2019-03-06T03:21:20.564,2019-03-06T03:21:20.568,,03:21:20.564,03:21:20.564,0,750,#N/A,#N/A,00:04:14,254.095,1
pert-josh,M8@bmm,4571,433,8097,1,814,NULL,2517005,2517005,2517005,NULL,LIMIT,SELL,2,640,2019-03-06T03:21:22.101,2019-03-06T03:21:22.104,,03:21:22.101,03:21:22.101,0,750,#N/A,#N/A,00:04:16,255.632,-1
pert-josh,M2@bmm,4565,433,8097,1,814,NULL,2517006,2517006,2517006,NULL,LIMIT,BUY,1,435,2019-03-06T03:21:26.440,2019-03-06T03:21:26.444,,03:21:26.440,03:21:26.440,0,750,#N/A,#N/A,00:04:20,259.971,1
pert-josh,M5@bmm,4568,433,8097,1,814,NULL,2517009,2517009,2517009,NULL,LIMIT,SELL,1,635,2019-03-06T03:21:34.861,2019-03-06T03:21:34.865,,03:21:34.861,03:21:34.861,0,750,#N/A,#N/A,00:04:28,268.392,-1
pert-josh,M3@bmm,4566,433,8097,1,814,NULL,2517011,2517011,2517011,NULL,LIMIT,SELL,2,685,2019-03-06T03:21:37.779,2019-03-06T03:21:37.783,,03:21:37.779,03:21:37.779,0,750,#N/A,#N/A,00:04:31,271.31,-1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517012,2517012,2517012,NULL,LIMIT,SELL,2,750,2019-03-06T03:22:32.736,2019-03-06T03:22:32.740,,03:22:32.736,03:22:32.736,0,700,#N/A,#N/A,00:05:26,326.267,-1
pert-josh,M6@bmm,4569,433,8098,2,814,NULL,2517016,2517016,2517016,2517019,LIMIT,SELL,1,595,2019-03-06T03:22:37.957,2019-03-06T03:22:42.828,,03:22:37.957,03:22:37.957,0,700,#N/A,#N/A,00:05:31,331.488,-1
pert-josh,M5@bmm,4568,433,8098,2,814,NULL,2517017,2517017,2517017,2517035,LIMIT,SELL,1,610,2019-03-06T03:22:42.238,2019-03-06T03:23:01.079,,03:22:42.238,03:22:42.238,0,700,#N/A,#N/A,00:05:36,335.769,-1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517019,2517018,2517018,2517016,LIMIT,BUY,1,595,2019-03-06T03:22:42.817,2019-03-06T03:22:42.828,,03:22:42.817,03:22:42.817,1,700,595,-105,00:05:36,336.348,1
pert-josh,M8@bmm,4571,433,8098,2,814,NULL,2517021,2517021,2517021,2517156,LIMIT,BUY,1,575,2019-03-06T03:22:45.167,2019-03-06T03:26:26.070,,03:22:45.167,03:22:45.167,0,700,#N/A,#N/A,00:05:39,338.698,1
pert-josh,M7@bmm,4570,433,8098,2,814,NULL,2517022,2517022,2517022,NULL,LIMIT,SELL,1,800,2019-03-06T03:22:45.630,2019-03-06T03:22:45.634,,03:22:45.630,03:22:45.630,0,700,#N/A,#N/A,00:05:39,339.161,-1
pert-josh,M6@bmm,4569,433,8098,2,814,NULL,2517024,2517024,2517024,2517026,LIMIT,BUY,1,600,2019-03-06T03:22:50.316,2019-03-06T03:22:51.481,,03:22:50.316,03:22:50.316,0,700,#N/A,#N/A,00:05:44,343.847,1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517026,2517025,2517025,2517024,LIMIT,SELL,1,600,2019-03-06T03:22:51.476,2019-03-06T03:22:51.481,,03:22:51.476,03:22:51.476,1,700,600,-100,00:05:45,345.007,-1
pert-josh,M2@bmm,4565,433,8098,2,814,NULL,2517028,2517028,2517028,NULL,LIMIT,SELL,1,715,2019-03-06T03:22:53.734,2019-03-06T03:22:53.738,,03:22:53.734,03:22:53.734,0,700,#N/A,#N/A,00:05:47,347.265,-1
pert-josh,M1@bmm,4564,433,8098,2,814,NULL,2517035,2517034,2517034,2517017,LIMIT,BUY,1,610,2019-03-06T03:23:01.074,2019-03-06T03:23:01.079,,03:23:01.074,03:23:01.074,1,700,610,-90,00:05:55,354.605,1
pert-josh,M2@bmm,4565,433,8098,2,814,NULL,2517036,2517036,2517036,2517158,LIMIT,BUY,1,500,2019-03-06T03:23:01.697,2019-03-06T03:26:27.274,,03:23:01.697,03:23:01.697,0,700,#N/A,#N/A,00:05:55,355.228,1
pert-josh,M6@bmm,4569,433,8098,2,814,NULL,2517037,2517037,2517037,2517038,LIMIT,BUY,1,600,2019-03-06T03:23:06.403,2019-03-06T03:23:06.501,,03:23:06.403,03:23:06.403,0,700,#N/A,#N/A,00:06:00,359.934,1
pert-josh,M5@bmm,4568,433,8098,2,814,NULL,2517038,2517038,2517038,2517037,LIMIT,SELL,1,600,2019-03-06T03:23:06.493,2019-03-06T03:23:06.501,,03:23:06.493,03:23:06.493,1,700,600,-100,00:06:00,360.024,-1
pert-josh,M6@bmm,4569,433,8098,2,814,NULL,2517041,2517041,2517041,2517111,LIMIT,BUY,1,600,2019-03-06T03:23:10.905,2019-03-06T03:25:38.452,,03:23:10.905,03:23:10.905,0,700,#N/A,#N/A,00:06:04,364.436,1
pert-josh,M2@bmm,4565,433,8098,2,814,NULL,2517042,2517042,2517042,2517046,LIMIT,SELL,1,710,2019-03-06T03:23:11.374,2019-03-06T03:23:15.232,,03:23:11.374,03:23:11.374,0,700,#N/A,#N/A,00:06:05,364.905,-1
pert-josh,M7@bmm,4570,433,8098,2,814,NULL,2517046,2517045,2517045,2517042,LIMIT,BUY,1,710,2019-03-06T03:23:15.222,2019-03-06T03:23:15.233,,03:23:15.222,03:23:15.222,1,700,710,10,00:06:09,368.753,1
pert-josh,M6@bmm,4569,433,8098,2,814,NULL,2517047,2517047,2517047,2517064,LIMIT,BUY,1,620,2019-03-06T03:23:17.876,2019-03-06T03:23:48.428,,03:23:17.876,03:23:17.876,0,700,#N/A,#N/A,00:06:11,371.407,1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517048,2517048,2517048,2517105,LIMIT,BUY,1,610,2019-03-06T03:23:18.307,2019-03-06T03:25:31.946,,03:23:18.307,03:23:18.307,0,700,#N/A,#N/A,00:06:12,371.838,1
pert-josh,M4@bmm,4567,433,8098,2,814,NULL,2517049,2517049,2517049,2517050,LIMIT,BUY,1,700,2019-03-06T03:23:19.002,2019-03-06T03:23:21.101,,03:23:19.002,03:23:19.002,0,700,#N/A,#N/A,00:06:13,372.533,1
pert-josh,M5@bmm,4568,433,8098,2,814,NULL,2517050,2517050,2517050,2517049,LIMIT,SELL,1,700,2019-03-06T03:23:21.094,2019-03-06T03:23:21.101,,03:23:21.094,03:23:21.094,1,700,700,0,00:06:15,374.625,-1
pert-josh,M1@bmm,4564,433,8098,2,814,NULL,2517052,2517052,2517052,2517054,LIMIT,BUY,1,675,2019-03-06T03:23:24.958,2019-03-06T03:23:27.131,,03:23:24.958,03:23:24.958,0,700,#N/A,#N/A,00:06:18,378.489,1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517054,2517053,2517053,2517052,LIMIT,SELL,1,675,2019-03-06T03:23:27.122,2019-03-06T03:23:27.131,,03:23:27.122,03:23:27.122,1,700,675,-25,00:06:21,380.653,-1
pert-josh,M3@bmm,4566,433,8098,2,814,NULL,2517055,2517053,2517053,2517088,LIMIT,SELL,1,630,2019-03-06T03:23:27.115,2019-03-06T03:24:48.148,,03:23:27.115,03:23:27.115,0,700,#N/A,#N/A,00:06:21,380.646,-1
pert-josh,M5@bmm,4568,433,8098,2,814,NULL,2517060,2517060,2517060,2517108,LIMIT,BUY,1,610,2019-03-06T03:23:40.437,2019-03-06T03:25:36.443,,03:23:40.437,03:23:40.437,0,700,#N/A,#N/A,00:06:34,393.968,1
pert-josh,M1@bmm,4564,433,8098,2,814,NULL,2517063,2517063,2517063,NULL,LIMIT,SELL,5,710,2019-03-06T03:23:47.747,2019-03-06T03:23:47.751,,03:23:47.747,03:23:47.747,0,700,#N/A,#N/A,00:06:41,401.278,-1
