account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,,trade,fair value,trade price,mispricing,time mins,time secs,buy/sell
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2815992,2815992,2815992,2816004,LIMIT,BUY,1,525,2019-03-29T03:59:02.284,2019-03-29T03:59:19.335,,03:59:02.284,03:59:02.284,0,750,#N/A,#N/A,00:02:40,159.526,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2815993,2815993,2815993,2816001,LIMIT,BUY,1,530,2019-03-29T03:59:03.978,2019-03-29T03:59:15.619,,03:59:03.978,03:59:03.978,0,750,#N/A,#N/A,00:02:41,161.22,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2815996,2815996,2815996,2815999,LIMIT,SELL,1,540,2019-03-29T03:59:09.105,2019-03-29T03:59:14.686,,03:59:09.105,03:59:09.105,0,750,#N/A,#N/A,00:02:46,166.347,-1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2815997,2815997,2815997,2815998,LIMIT,BUY,1,535,2019-03-29T03:59:10.262,2019-03-29T03:59:12.233,,03:59:10.262,03:59:10.262,0,750,#N/A,#N/A,00:02:48,167.504,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2815998,2815998,2815998,2815997,LIMIT,SELL,1,535,2019-03-29T03:59:12.226,2019-03-29T03:59:12.233,,03:59:12.226,03:59:12.226,1,750,535,-215,00:02:49,169.468,-1
pert-josh,M3@bmm,4566,433,8610,1,814,NULL,2815999,2815999,2815999,2815996,LIMIT,BUY,1,540,2019-03-29T03:59:14.677,2019-03-29T03:59:14.685,,03:59:14.677,03:59:14.677,1,750,540,-210,00:02:52,171.919,1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816001,2816000,2816000,2815993,LIMIT,SELL,1,530,2019-03-29T03:59:15.615,2019-03-29T03:59:15.619,,03:59:15.615,03:59:15.615,1,750,530,-220,00:02:53,172.857,-1
pert-josh,M4@bmm,4567,433,8610,1,814,NULL,2816004,2816004,2816004,2815992,LIMIT,SELL,1,525,2019-03-29T03:59:19.328,2019-03-29T03:59:19.335,,03:59:19.328,03:59:19.328,1,750,525,-225,00:02:57,176.57,-1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816005,2816005,2816005,NULL,LIMIT,SELL,1,550,2019-03-29T03:59:21.099,2019-03-29T03:59:21.103,,03:59:21.099,03:59:21.099,0,750,#N/A,#N/A,00:02:58,178.341,-1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816007,2816007,2816007,2816009,LIMIT,SELL,1,530,2019-03-29T03:59:21.837,2019-03-29T03:59:23.234,,03:59:21.837,03:59:21.837,0,750,#N/A,#N/A,00:02:59,179.079,-1
pert-josh,M6@bmm,4569,433,8610,1,814,NULL,2816009,2816008,2816008,2816007,LIMIT,BUY,1,530,2019-03-29T03:59:23.227,2019-03-29T03:59:23.234,,03:59:23.227,03:59:23.227,1,750,530,-220,00:03:00,180.469,1
pert-josh,M6@bmm,4569,433,8610,1,814,NULL,2816010,2816008,2816008,2816014,LIMIT,BUY,1,530,2019-03-29T03:59:23.220,2019-03-29T03:59:28.511,,03:59:23.220,03:59:23.220,0,750,#N/A,#N/A,00:03:00,180.462,1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816013,2816013,2816013,2816020,LIMIT,BUY,1,530,2019-03-29T03:59:27.926,2019-03-29T03:59:38.246,,03:59:27.926,03:59:27.926,0,750,#N/A,#N/A,00:03:05,185.168,1
pert-josh,M1@bmm,4564,433,8610,1,814,NULL,2816014,2816014,2816014,2816010,LIMIT,SELL,1,530,2019-03-29T03:59:28.503,2019-03-29T03:59:28.511,,03:59:28.503,03:59:28.503,1,750,530,-220,00:03:06,185.745,-1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816015,2816015,2816015,NULL,LIMIT,SELL,1,550,2019-03-29T03:59:30.255,2019-03-29T03:59:30.258,,03:59:30.255,03:59:30.255,0,750,#N/A,#N/A,00:03:07,187.497,-1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816020,2816020,2816020,2816013,LIMIT,SELL,1,530,2019-03-29T03:59:38.239,2019-03-29T03:59:38.246,,03:59:38.239,03:59:38.239,1,750,530,-220,00:03:15,195.481,-1
pert-josh,M4@bmm,4567,433,8610,1,814,NULL,2816022,2816022,2816022,NULL,LIMIT,SELL,1,560,2019-03-29T03:59:41.154,2019-03-29T03:59:41.157,,03:59:41.154,03:59:41.154,0,750,#N/A,#N/A,00:03:18,198.396,-1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816023,2816023,2816023,2816024,LIMIT,SELL,1,530,2019-03-29T03:59:42.088,2019-03-29T03:59:42.101,,03:59:42.088,03:59:42.088,0,750,#N/A,#N/A,00:03:19,199.33,-1
pert-josh,M6@bmm,4569,433,8610,1,814,NULL,2816024,2816019,2816019,2816023,LIMIT,BUY,1,530,2019-03-29T03:59:42.094,2019-03-29T03:59:42.101,,03:59:42.094,03:59:42.094,1,750,530,-220,00:03:19,199.336,1
pert-josh,M6@bmm,4569,433,8610,1,814,NULL,2816025,2816019,2816019,2816027,LIMIT,BUY,1,530,2019-03-29T03:59:37.891,2019-03-29T03:59:46.977,,03:59:37.891,03:59:37.891,0,750,#N/A,#N/A,00:03:15,195.133,1
pert-josh,M1@bmm,4564,433,8610,1,814,NULL,2816027,2816027,2816027,2816025,LIMIT,SELL,1,530,2019-03-29T03:59:46.970,2019-03-29T03:59:46.976,,03:59:46.970,03:59:46.970,1,750,530,-220,00:03:24,204.212,-1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816028,2816028,2816028,2816029,LIMIT,BUY,1,545,2019-03-29T03:59:47.962,2019-03-29T03:59:47.981,,03:59:47.962,03:59:47.962,0,750,#N/A,#N/A,00:03:25,205.204,1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816029,2816021,2816021,2816028,LIMIT,SELL,1,545,2019-03-29T03:59:47.973,2019-03-29T03:59:47.981,,03:59:47.973,03:59:47.973,1,750,545,-205,00:03:25,205.215,-1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816030,2816021,2816021,2816033,LIMIT,SELL,1,545,2019-03-29T03:59:38.942,2019-03-29T03:59:51.680,,03:59:38.942,03:59:38.942,0,750,#N/A,#N/A,00:03:16,196.184,-1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816031,2816031,2816031,NULL,LIMIT,BUY,2,530,2019-03-29T03:59:48.544,2019-03-29T03:59:48.548,,03:59:48.544,03:59:48.544,0,750,#N/A,#N/A,00:03:26,205.786,1
pert-josh,M3@bmm,4566,433,8610,1,814,NULL,2816033,2816033,2816033,2816030,LIMIT,BUY,1,545,2019-03-29T03:59:51.672,2019-03-29T03:59:51.680,,03:59:51.672,03:59:51.672,1,750,545,-205,00:03:29,208.914,1
pert-josh,M2@bmm,4565,433,8610,1,814,NULL,2816035,2816035,2816035,NULL,LIMIT,BUY,1,535,2019-03-29T03:59:55.666,2019-03-29T03:59:55.671,,03:59:55.666,03:59:55.666,0,750,#N/A,#N/A,00:03:33,212.908,1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816037,2816037,2816037,NULL,LIMIT,SELL,1,550,2019-03-29T03:59:56.945,2019-03-29T03:59:56.949,,03:59:56.945,03:59:56.945,0,750,#N/A,#N/A,00:03:34,214.187,-1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816042,2816042,2816042,2816043,LIMIT,BUY,1,545,2019-03-29T04:00:01.770,2019-03-29T04:00:01.786,,04:00:01.770,04:00:01.770,0,750,#N/A,#N/A,00:03:39,219.012,1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816043,2816039,2816039,2816042,LIMIT,SELL,1,545,2019-03-29T04:00:01.777,2019-03-29T04:00:01.786,,04:00:01.777,04:00:01.777,1,750,545,-205,00:03:39,219.019,-1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816044,2816039,2816039,2816046,LIMIT,SELL,1,545,2019-03-29T03:59:59.815,2019-03-29T04:00:06.330,,03:59:59.815,03:59:59.815,0,750,#N/A,#N/A,00:03:37,217.057,-1
pert-josh,M5@bmm,4568,433,8610,1,814,NULL,2816045,2816045,2816045,NULL,LIMIT,BUY,1,535,2019-03-29T04:00:05.587,2019-03-29T04:00:05.590,,04:00:05.587,04:00:05.587,0,750,#N/A,#N/A,00:03:43,222.829,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816046,2816046,2816046,2816044,LIMIT,BUY,1,545,2019-03-29T04:00:06.322,2019-03-29T04:00:06.330,,04:00:06.322,04:00:06.322,1,750,545,-205,00:03:44,223.564,1
pert-josh,M6@bmm,4569,433,8610,1,814,NULL,2816047,2816047,2816047,NULL,LIMIT,BUY,2,530,2019-03-29T04:00:08.790,2019-03-29T04:00:08.794,,04:00:08.790,04:00:08.790,0,750,#N/A,#N/A,00:03:46,226.032,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816051,2816051,2816051,NULL,LIMIT,BUY,1,530,2019-03-29T04:00:29.661,2019-03-29T04:00:29.664,,04:00:29.661,04:00:29.661,0,750,#N/A,#N/A,00:04:07,246.903,1
pert-josh,M7@bmm,4570,433,8610,1,814,NULL,2816054,2816054,2816054,NULL,LIMIT,BUY,1,535,2019-03-29T04:00:39.638,2019-03-29T04:00:39.642,,04:00:39.638,04:00:39.638,0,750,#N/A,#N/A,00:04:17,256.88,1
pert-josh,M1@bmm,4564,433,8610,1,814,NULL,2816055,2816055,2816055,2816058,LIMIT,BUY,1,540,2019-03-29T04:00:40.346,2019-03-29T04:00:44.146,,04:00:40.346,04:00:40.346,0,750,#N/A,#N/A,00:04:18,257.588,1
pert-josh,M8@bmm,4571,433,8610,1,814,NULL,2816058,2816058,2816058,2816055,LIMIT,SELL,1,540,2019-03-29T04:00:44.139,2019-03-29T04:00:44.145,,04:00:44.139,04:00:44.139,1,750,540,-210,00:04:21,261.381,-1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816059,2816059,2816059,NULL,LIMIT,BUY,2,450,2019-03-29T04:01:13.809,2019-03-29T04:01:13.812,,04:01:13.809,04:01:13.809,0,700,#N/A,#N/A,00:04:51,291.051,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816060,2816060,2816060,2816068,LIMIT,BUY,1,500,2019-03-29T04:01:19.252,2019-03-29T04:01:30.043,,04:01:19.252,04:01:19.252,0,700,#N/A,#N/A,00:04:56,296.494,1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816063,2816063,2816063,NULL,LIMIT,BUY,1,440,2019-03-29T04:01:24.812,2019-03-29T04:01:24.816,,04:01:24.812,04:01:24.812,0,700,#N/A,#N/A,00:05:02,302.054,1
pert-josh,M4@bmm,4567,433,8611,2,814,NULL,2816066,2816066,2816066,NULL,LIMIT,BUY,1,485,2019-03-29T04:01:29.933,2019-03-29T04:01:29.936,,04:01:29.933,04:01:29.933,0,700,#N/A,#N/A,00:05:07,307.175,1
pert-josh,M5@bmm,4568,433,8611,2,814,NULL,2816068,2816067,2816067,2816060,LIMIT,SELL,1,500,2019-03-29T04:01:30.038,2019-03-29T04:01:30.043,,04:01:30.038,04:01:30.038,1,700,500,-200,00:05:07,307.28,-1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816069,2816069,2816069,NULL,LIMIT,SELL,2,595,2019-03-29T04:01:34.545,2019-03-29T04:01:34.548,,04:01:34.545,04:01:34.545,0,700,#N/A,#N/A,00:05:12,311.787,-1
pert-josh,M5@bmm,4568,433,8611,2,814,NULL,2816073,2816073,2816073,2816074,LIMIT,SELL,1,500,2019-03-29T04:01:40.899,2019-03-29T04:01:40.913,,04:01:40.899,04:01:40.899,0,700,#N/A,#N/A,00:05:18,318.141,-1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816074,2816062,2816062,2816073,LIMIT,BUY,1,500,2019-03-29T04:01:40.905,2019-03-29T04:01:40.914,,04:01:40.905,04:01:40.905,1,700,500,-200,00:05:18,318.147,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816075,2816062,2816062,2816076,LIMIT,BUY,1,500,2019-03-29T04:01:21.892,2019-03-29T04:01:41.200,,04:01:21.892,04:01:21.892,0,700,#N/A,#N/A,00:04:59,299.134,1
pert-josh,M1@bmm,4564,433,8611,2,814,NULL,2816076,2816076,2816076,2816075,LIMIT,SELL,1,500,2019-03-29T04:01:41.193,2019-03-29T04:01:41.200,,04:01:41.193,04:01:41.193,1,700,500,-200,00:05:18,318.435,-1
pert-josh,M5@bmm,4568,433,8611,2,814,NULL,2816077,2816077,2816077,2816078,LIMIT,BUY,1,545,2019-03-29T04:01:49.115,2019-03-29T04:01:49.129,,04:01:49.115,04:01:49.115,0,700,#N/A,#N/A,00:05:26,326.357,1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816078,2816070,2816070,2816077,LIMIT,SELL,1,545,2019-03-29T04:01:49.122,2019-03-29T04:01:49.129,,04:01:49.122,04:01:49.122,1,700,545,-155,00:05:26,326.364,-1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816079,2816070,2816070,2816086,LIMIT,SELL,1,545,2019-03-29T04:01:36.632,2019-03-29T04:02:06.976,,04:01:36.632,04:01:36.632,0,700,#N/A,#N/A,00:05:14,313.874,-1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816083,2816083,2816083,2816104,LIMIT,BUY,2,505,2019-03-29T04:01:59.039,2019-03-29T04:02:35.112,,04:01:59.039,04:01:59.039,0,700,#N/A,#N/A,00:05:36,336.281,1
pert-josh,M3@bmm,4566,433,8611,2,814,NULL,2816086,2816086,2816086,2816079,LIMIT,BUY,1,545,2019-03-29T04:02:06.970,2019-03-29T04:02:06.976,,04:02:06.970,04:02:06.970,1,700,545,-155,00:05:44,344.212,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816087,2816087,2816087,2816089,LIMIT,SELL,1,540,2019-03-29T04:02:07.779,2019-03-29T04:02:14.402,,04:02:07.779,04:02:07.779,0,700,#N/A,#N/A,00:05:45,345.021,-1
pert-josh,M4@bmm,4567,433,8611,2,814,NULL,2816089,2816089,2816089,2816087,LIMIT,BUY,1,540,2019-03-29T04:02:14.395,2019-03-29T04:02:14.402,,04:02:14.395,04:02:14.395,1,700,540,-160,00:05:52,351.637,1
pert-josh,M4@bmm,4567,433,8611,2,814,NULL,2816092,2816092,2816092,2816093,LIMIT,BUY,1,535,2019-03-29T04:02:24.730,2019-03-29T04:02:24.744,,04:02:24.730,04:02:24.730,0,700,#N/A,#N/A,00:06:02,361.972,1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816093,2816090,2816090,2816092,LIMIT,SELL,1,535,2019-03-29T04:02:24.737,2019-03-29T04:02:24.744,,04:02:24.737,04:02:24.737,1,700,535,-165,00:06:02,361.979,-1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816094,2816090,2816090,2816097,LIMIT,SELL,1,535,2019-03-29T04:02:14.935,2019-03-29T04:02:30.280,,04:02:14.935,04:02:14.935,0,700,#N/A,#N/A,00:05:52,352.177,-1
pert-josh,M3@bmm,4566,433,8611,2,814,NULL,2816097,2816097,2816097,2816094,LIMIT,BUY,1,535,2019-03-29T04:02:30.273,2019-03-29T04:02:30.280,,04:02:30.273,04:02:30.273,1,700,535,-165,00:06:08,367.515,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816100,2816100,2816100,2816101,LIMIT,BUY,1,525,2019-03-29T04:02:34.402,2019-03-29T04:02:34.415,,04:02:34.402,04:02:34.402,0,700,#N/A,#N/A,00:06:12,371.644,1
pert-josh,M2@bmm,4565,433,8611,2,814,NULL,2816101,2816098,2816098,2816100,LIMIT,SELL,1,525,2019-03-29T04:02:34.408,2019-03-29T04:02:34.415,,04:02:34.408,04:02:34.408,1,700,525,-175,00:06:12,371.65,-1
pert-josh,M2@bmm,4565,433,8611,2,814,NULL,2816102,2816098,2816098,2816106,LIMIT,SELL,1,525,2019-03-29T04:02:30.838,2019-03-29T04:02:37.971,,04:02:30.838,04:02:30.838,0,700,#N/A,#N/A,00:06:08,368.08,-1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816104,2816103,2816103,2816083,LIMIT,SELL,2,505,2019-03-29T04:02:35.107,2019-03-29T04:02:35.112,,04:02:35.107,04:02:35.107,1,700,505,-195,00:06:12,372.349,-1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816106,2816106,2816106,2816102,LIMIT,BUY,1,525,2019-03-29T04:02:37.964,2019-03-29T04:02:37.971,,04:02:37.964,04:02:37.964,1,700,525,-175,00:06:15,375.206,1
pert-josh,M1@bmm,4564,433,8611,2,814,NULL,2816107,2816107,2816107,2816108,LIMIT,SELL,1,505,2019-03-29T04:02:40.292,2019-03-29T04:02:40.308,,04:02:40.292,04:02:40.292,0,700,#N/A,#N/A,00:06:18,377.534,-1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816108,2816085,2816085,2816107,LIMIT,BUY,1,505,2019-03-29T04:02:40.300,2019-03-29T04:02:40.308,,04:02:40.300,04:02:40.300,1,700,505,-195,00:06:18,377.542,1
pert-josh,M6@bmm,4569,433,8611,2,814,NULL,2816109,2816085,2816085,NULL,LIMIT,BUY,1,505,2019-03-29T04:02:05.307,2019-03-29T04:02:40.308,,04:02:05.307,04:02:05.307,0,700,#N/A,#N/A,00:05:43,342.549,1
pert-josh,M2@bmm,4565,433,8611,2,814,NULL,2816110,2816110,2816110,NULL,LIMIT,BUY,2,505,2019-03-29T04:02:45.017,2019-03-29T04:02:45.022,,04:02:45.017,04:02:45.017,0,700,#N/A,#N/A,00:06:22,382.259,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816120,2816120,2816120,2816122,LIMIT,BUY,1,515,2019-03-29T04:03:03.310,2019-03-29T04:03:03.817,,04:03:03.310,04:03:03.310,0,700,#N/A,#N/A,00:06:41,400.552,1
pert-josh,M1@bmm,4564,433,8611,2,814,NULL,2816122,2816121,2816121,2816120,LIMIT,SELL,1,515,2019-03-29T04:03:03.812,2019-03-29T04:03:03.817,,04:03:03.812,04:03:03.812,1,700,515,-185,00:06:41,401.054,-1
pert-josh,M5@bmm,4568,433,8611,2,814,NULL,2816123,2816123,2816123,2816124,LIMIT,SELL,1,510,2019-03-29T04:03:05.450,2019-03-29T04:03:05.464,,04:03:05.450,04:03:05.450,0,700,#N/A,#N/A,00:06:43,402.692,-1
pert-josh,M7@bmm,4570,433,8611,2,814,NULL,2816124,2816119,2816119,2816123,LIMIT,BUY,1,510,2019-03-29T04:03:05.457,2019-03-29T04:03:05.465,,04:03:05.457,04:03:05.457,1,700,510,-190,00:06:43,402.699,1
pert-josh,M1@bmm,4564,433,8611,2,814,NULL,2816126,2816126,2816126,2816127,LIMIT,SELL,1,515,2019-03-29T04:03:09.713,2019-03-29T04:03:13.420,,04:03:09.713,04:03:09.713,0,700,#N/A,#N/A,00:06:47,406.955,-1
pert-josh,M5@bmm,4568,433,8611,2,814,NULL,2816127,2816127,2816127,2816126,LIMIT,BUY,1,515,2019-03-29T04:03:13.411,2019-03-29T04:03:13.420,,04:03:13.411,04:03:13.411,1,700,515,-185,00:06:51,410.653,1
pert-josh,M8@bmm,4571,433,8611,2,814,NULL,2816128,2816128,2816128,2816129,LIMIT,SELL,1,520,2019-03-29T04:03:18.318,2019-03-29T04:03:20.674,,04:03:18.318,04:03:18.318,0,700,#N/A,#N/A,00:06:56,415.56,-1
