account,email,owner,marketplace,session,period,periodOrig,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,trade,fair value,trade price,mispricing,time secs,buy/sell,vol1,vol2,vol3,vol4,vol5,vol6,vol7,vol8
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837314,19837314,19837314,NULL,LIMIT,BUY,1,500,2021-05-27T07:01:50.236,2021-05-27T07:01:50.238,01:50.2,07:01:50,0,750,0,#N/A,80.913,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837315,19837315,19837315,0,LIMIT,BUY,1,705,2021-05-27T07:01:54.988,2021-05-27T07:01:54.998,01:55.0,07:01:54,0,750,0,#N/A,85.665,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837316,19837315,19837315,19837312,LIMIT,BUY,1,600,2021-05-27T07:01:54.994,2021-05-27T07:01:54.998,01:55.0,07:01:54,1,750,600,-150,85.671,1,0,0,0,0,1,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837317,19837317,19837317,19837319,LIMIT,SELL,1,590,2021-05-27T07:01:55.432,2021-05-27T07:01:58.906,01:55.4,07:01:55,0,750,0,#N/A,86.109,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837318,19837318,19837318,19837321,LIMIT,SELL,1,560,2021-05-27T07:01:55.803,2021-05-27T07:01:59.563,01:55.8,07:01:55,0,750,0,#N/A,86.48,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837319,19837317,19837319,19837317,CANCEL,SELL,1,590,2021-05-27T07:01:58.899,2021-05-27T07:01:58.906,01:58.9,07:01:58,0,750,0,#N/A,89.576,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837320,19837320,19837320,0,LIMIT,BUY,1,705,2021-05-27T07:01:59.553,2021-05-27T07:01:59.563,01:59.6,07:01:59,0,750,0,#N/A,90.23,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837321,19837320,19837320,19837318,LIMIT,BUY,1,560,2021-05-27T07:01:59.559,2021-05-27T07:01:59.563,01:59.6,07:01:59,1,750,560,-190,90.236,1,0,0,0,0,1,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837322,19837322,19837322,19837324,LIMIT,SELL,1,590,2021-05-27T07:02:02.206,2021-05-27T07:02:05.269,02:02.2,07:02:02,0,750,0,#N/A,92.883,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837323,19837323,19837323,0,LIMIT,BUY,1,705,2021-05-27T07:02:05.258,2021-05-27T07:02:05.269,02:05.3,07:02:05,0,750,0,#N/A,95.935,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837324,19837323,19837323,19837322,LIMIT,BUY,1,590,2021-05-27T07:02:05.265,2021-05-27T07:02:05.269,02:05.3,07:02:05,1,750,590,-160,95.942,1,0,0,0,0,1,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837325,19837325,19837325,19837327,LIMIT,SELL,1,615,2021-05-27T07:02:07.907,2021-05-27T07:02:09.631,02:07.9,07:02:07,0,750,0,#N/A,98.584,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837326,19837326,19837326,0,LIMIT,BUY,1,705,2021-05-27T07:02:09.618,2021-05-27T07:02:09.630,02:09.6,07:02:09,0,750,0,#N/A,100.295,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837327,19837326,19837326,19837325,LIMIT,BUY,1,615,2021-05-27T07:02:09.626,2021-05-27T07:02:09.631,02:09.6,07:02:09,1,750,615,-135,100.303,1,0,0,0,0,1,0,0,0
limpid-josh,M6@bmm,8043,1280,32686,1,32686,2236,NULL,19837328,19837328,19837328,19837377,LIMIT,BUY,1,470,2021-05-27T07:02:10.326,2021-05-27T07:03:45.957,02:10.3,07:02:10,0,750,0,#N/A,101.003,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837329,19837329,19837329,0,LIMIT,BUY,1,705,2021-05-27T07:02:11.815,2021-05-27T07:02:11.824,02:11.8,07:02:11,0,750,0,#N/A,102.492,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837330,19837329,19837329,19837308,LIMIT,BUY,1,640,2021-05-27T07:02:11.821,2021-05-27T07:02:11.825,02:11.8,07:02:11,1,750,640,-110,102.498,1,0,0,0,0,1,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837331,19837331,19837331,19837339,LIMIT,SELL,1,630,2021-05-27T07:02:15.191,2021-05-27T07:02:38.511,02:15.2,07:02:15,0,750,0,#N/A,105.868,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837332,19837332,19837332,19837333,LIMIT,SELL,1,615,2021-05-27T07:02:18.790,2021-05-27T07:02:21.246,02:18.8,07:02:18,0,750,0,#N/A,109.467,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32686,1,32686,2236,NULL,19837333,19837333,19837333,19837332,LIMIT,BUY,1,615,2021-05-27T07:02:21.238,2021-05-27T07:02:21.246,02:21.2,07:02:21,1,750,615,-135,111.915,1,0,0,0,0,0,0,1,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837334,19837334,19837334,19837345,LIMIT,BUY,1,570,2021-05-27T07:02:25.219,2021-05-27T07:03:00.069,02:25.2,07:02:25,0,750,0,#N/A,115.896,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837335,19837335,19837335,19837398,LIMIT,BUY,1,570,2021-05-27T07:02:29.049,2021-05-27T07:04:38.771,02:29.0,07:02:29,0,750,0,#N/A,119.726,1,0,0,0,0,0,0,0,0
limpid-josh,M4@bmm,8041,1280,32686,1,32686,2236,NULL,19837336,19837336,19837336,NULL,LIMIT,BUY,1,530,2021-05-27T07:02:29.887,2021-05-27T07:02:29.890,02:29.9,07:02:29,0,750,0,#N/A,120.564,1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32686,1,32686,2236,NULL,19837337,19837337,19837337,19837350,LIMIT,SELL,1,625,2021-05-27T07:02:33.008,2021-05-27T07:03:01.284,02:33.0,07:02:33,0,750,0,#N/A,123.685,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32686,1,32686,2236,NULL,19837338,19837338,19837338,19837391,LIMIT,SELL,1,635,2021-05-27T07:02:33.831,2021-05-27T07:04:22.686,02:33.8,07:02:33,0,750,0,#N/A,124.508,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837339,19837331,19837339,19837331,CANCEL,SELL,1,630,2021-05-27T07:02:38.504,2021-05-27T07:02:38.511,02:38.5,07:02:38,0,750,0,#N/A,129.181,-1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837340,19837340,19837340,19837348,LIMIT,SELL,1,620,2021-05-27T07:02:41.194,2021-05-27T07:03:00.490,02:41.2,07:02:41,0,750,0,#N/A,131.871,-1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837341,19837341,19837341,NULL,LIMIT,SELL,1,1000,2021-05-27T07:02:45.050,2021-05-27T07:02:45.053,02:45.0,07:02:45,0,750,0,#N/A,135.727,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837342,19837342,19837342,19837344,LIMIT,BUY,1,540,2021-05-27T07:02:45.900,2021-05-27T07:02:48.049,02:45.9,07:02:45,0,750,0,#N/A,136.577,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32686,1,32686,2236,NULL,19837343,19837343,19837343,19837352,LIMIT,SELL,1,625,2021-05-27T07:02:45.957,2021-05-27T07:03:06.564,02:46.0,07:02:45,0,750,0,#N/A,136.634,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837344,19837342,19837344,19837342,CANCEL,BUY,1,540,2021-05-27T07:02:48.043,2021-05-27T07:02:48.048,02:48.0,07:02:48,0,750,0,#N/A,138.72,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837345,19837345,19837345,19837334,LIMIT,SELL,1,570,2021-05-27T07:03:00.061,2021-05-27T07:03:00.069,03:00.1,07:03:00,1,750,570,-180,150.738,-1,0,0,0,0,0,0,0,1
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837346,19837346,19837346,NULL,LIMIT,BUY,1,550,2021-05-27T07:03:00.296,2021-05-27T07:03:00.299,03:00.3,07:03:00,0,750,0,#N/A,150.973,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837347,19837347,19837347,0,LIMIT,BUY,1,735,2021-05-27T07:03:00.480,2021-05-27T07:03:00.489,03:00.5,07:03:00,0,750,0,#N/A,151.157,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837348,19837347,19837347,19837340,LIMIT,BUY,1,620,2021-05-27T07:03:00.486,2021-05-27T07:03:00.490,03:00.5,07:03:00,1,750,620,-130,151.163,1,0,0,0,0,1,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837349,19837349,19837349,0,LIMIT,BUY,1,735,2021-05-27T07:03:01.272,2021-05-27T07:03:01.284,03:01.3,07:03:01,0,750,0,#N/A,151.949,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837350,19837349,19837349,19837337,LIMIT,BUY,1,625,2021-05-27T07:03:01.280,2021-05-27T07:03:01.284,03:01.3,07:03:01,1,750,625,-125,151.957,1,0,0,0,0,1,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837351,19837351,19837351,0,LIMIT,BUY,1,735,2021-05-27T07:03:06.553,2021-05-27T07:03:06.564,03:06.6,07:03:06,0,750,0,#N/A,157.23,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837352,19837351,19837351,19837343,LIMIT,BUY,1,625,2021-05-27T07:03:06.560,2021-05-27T07:03:06.564,03:06.6,07:03:06,1,750,625,-125,157.237,1,0,0,0,0,1,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837353,19837353,19837353,19837355,LIMIT,SELL,1,580,2021-05-27T07:03:09.389,2021-05-27T07:03:12.271,03:09.4,07:03:09,0,750,0,#N/A,160.066,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32686,1,32686,2236,NULL,19837354,19837354,19837354,0,LIMIT,BUY,1,605,2021-05-27T07:03:12.258,2021-05-27T07:03:12.270,03:12.3,07:03:12,0,750,0,#N/A,162.935,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32686,1,32686,2236,NULL,19837355,19837354,19837354,19837353,LIMIT,BUY,1,580,2021-05-27T07:03:12.267,2021-05-27T07:03:12.271,03:12.3,07:03:12,1,750,580,-170,162.944,1,0,1,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837356,19837356,19837356,19837405,LIMIT,BUY,1,585,2021-05-27T07:03:15.514,2021-05-27T07:05:07.346,03:15.5,07:03:15,0,750,0,#N/A,166.191,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837357,19837357,19837357,NULL,LIMIT,SELL,1,650,2021-05-27T07:03:17.668,2021-05-27T07:03:17.673,03:17.7,07:03:17,0,750,0,#N/A,168.345,-1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837358,19837358,19837358,19837360,LIMIT,SELL,1,590,2021-05-27T07:03:17.677,2021-05-27T07:03:19.444,03:17.7,07:03:17,0,750,0,#N/A,168.354,-1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32686,1,32686,2236,NULL,19837359,19837359,19837359,0,LIMIT,BUY,1,600,2021-05-27T07:03:19.435,2021-05-27T07:03:19.444,03:19.4,07:03:19,0,750,0,#N/A,170.112,1,0,0,0,0,0,0,0,0
limpid-josh,M2@bmm,8039,1280,32686,1,32686,2236,NULL,19837360,19837359,19837359,19837358,LIMIT,BUY,1,590,2021-05-27T07:03:19.441,2021-05-27T07:03:19.444,03:19.4,07:03:19,1,750,590,-160,170.118,1,0,1,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837361,19837361,19837361,NULL,LIMIT,BUY,1,500,2021-05-27T07:03:21.167,2021-05-27T07:03:21.170,03:21.2,07:03:21,0,750,0,#N/A,171.844,1,0,0,0,0,0,0,0,0
limpid-josh,M8@bmm,8045,1280,32686,1,32686,2236,NULL,19837362,19837362,19837362,19837364,LIMIT,SELL,1,595,2021-05-27T07:03:22.805,2021-05-27T07:03:26.549,03:22.8,07:03:22,0,750,0,#N/A,173.482,-1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32686,1,32686,2236,NULL,19837363,19837363,19837363,19837381,LIMIT,SELL,1,610,2021-05-27T07:03:23.049,2021-05-27T07:03:58.071,03:23.0,07:03:23,0,750,0,#N/A,173.726,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32686,1,32686,2236,NULL,19837364,19837364,19837364,19837362,LIMIT,BUY,1,595,2021-05-27T07:03:26.543,2021-05-27T07:03:26.549,03:26.5,07:03:26,1,750,595,-155,177.22,1,0,0,0,0,0,0,1,0
limpid-josh,M7@bmm,8044,1280,32686,1,32686,2236,NULL,19837365,19837365,19837365,19837368,LIMIT,SELL,1,600,2021-05-27T07:03:29.911,2021-05-27T07:03:34.908,03:29.9,07:03:29,0,750,0,#N/A,180.588,-1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837366,19837288,19837366,19837288,CANCEL,BUY,1,420,2021-05-27T07:03:34.282,2021-05-27T07:03:34.288,03:34.3,07:03:34,0,750,0,#N/A,184.959,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837367,19837367,19837367,0,LIMIT,BUY,1,665,2021-05-27T07:03:34.898,2021-05-27T07:03:34.908,03:34.9,07:03:34,0,750,0,#N/A,185.575,1,0,0,0,0,0,0,0,0
limpid-josh,M5@bmm,8042,1280,32686,1,32686,2236,NULL,19837368,19837367,19837367,19837365,LIMIT,BUY,1,600,2021-05-27T07:03:34.904,2021-05-27T07:03:34.908,03:34.9,07:03:34,1,750,600,-150,185.581,1,0,0,0,0,1,0,0,0
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837369,19837279,19837369,19837279,CANCEL,BUY,1,450,2021-05-27T07:03:36.768,2021-05-27T07:03:36.774,03:36.8,07:03:36,0,750,0,#N/A,187.445,1,0,0,0,0,0,0,0,0
limpid-josh,M6@bmm,8043,1280,32686,1,32686,2236,NULL,19837370,19837370,19837370,NULL,LIMIT,BUY,1,540,2021-05-27T07:03:37.311,2021-05-27T07:03:37.314,03:37.3,07:03:37,0,750,0,#N/A,187.988,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837371,19837278,19837371,19837278,CANCEL,BUY,1,450,2021-05-27T07:03:37.443,2021-05-27T07:03:37.449,03:37.4,07:03:37,0,750,0,#N/A,188.12,1,0,0,0,0,0,0,0,0
limpid-josh,M1@bmm,8038,1280,32686,1,32686,2236,NULL,19837372,19837277,19837372,19837277,CANCEL,BUY,1,450,2021-05-27T07:03:39.570,2021-05-27T07:03:39.577,03:39.6,07:03:39,0,750,0,#N/A,190.247,1,0,0,0,0,0,0,0,0
limpid-josh,M3@bmm,8040,1280,32686,1,32686,2236,NULL,19837373,19837373,19837373,19837379,LIMIT,SELL,1,610,2021-05-27T07:03:39.655,2021-05-27T07:03:51.387,03:39.7,07:03:39,0,750,0,#N/A,190.332,-1,0,0,0,0,0,0,0,0
limpid-josh,M7@bmm,8044,1280,32686,1,32686,2236,NULL,19837374,19837374,19837374,19837376,LIMIT,SELL,1,610,2021-05-27T07:03:39.957,2021-05-27T07:03:42.897,03:40.0,07:03:39,0,750,0,#N/A,190.634,-1,0,0,0,0,0,0,0,0
