,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,Unnamed: 20,trade_x_x,fair value,trade price,mispricing,time mins,time secs,buy/sell_x_x,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
11,11,11,pert-josh,M7@bmm,7,433,8643,1,814,,2817752,2817751,2817751,2817749.0,LIMIT,SELL,1,715,2019-03-29T06:44:56.533,2019-03-29T06:44:56.537,,06:44:56.533,06:44:56.533,1,750,715.0,-35.0,00:00:35,35.446,-1,,,,,,6.0,2817749.0,0.0,1.0,,,,,,-35.0,-35.0,,20.0,12.0,19.0,10.0,20.0,16.0,19.0,12.0,10000.0,16000.0,10705.0,16935.0,16000.0,13645.0,10715.0,16000.0,715.0,24300.0,24580.0,24290.0,24085.0,30300.0,25085.0,24300.0,24580.0,35.446,825.0,715.0,110.0
12,12,12,pert-josh,M4@bmm,4,433,8643,1,814,,2817755,2817754,2817754,2817750.0,LIMIT,SELL,1,245,2019-03-29T06:44:58.046,2019-03-29T06:44:58.050,,06:44:58.046,06:44:58.046,1,750,245.0,-505.0,00:00:37,36.959,-1,,,,,,5.0,2817750.0,0.0,1.0,,,,-505.0,-505.0,,,,20.0,12.0,19.0,9.0,21.0,16.0,19.0,12.0,10000.0,16000.0,10705.0,17180.0,15755.0,13645.0,10715.0,16000.0,245.0,14900.0,18940.0,15360.0,19385.0,20900.0,17565.0,15370.0,18940.0,36.959,825.0,245.0,580.0
13,13,13,pert-josh,M4@bmm,4,433,8643,1,814,,2817756,2817756,2817756,2817737.0,LIMIT,SELL,1,200,2019-03-29T06:45:03.033,2019-03-29T06:45:03.041,,06:45:03.033,06:45:03.033,1,750,200.0,-550.0,00:00:42,41.94600000000001,-1,,,,,,7.0,2817737.0,0.0,1.0,,,,-550.0,,,-550.0,,20.0,12.0,19.0,8.0,21.0,16.0,20.0,12.0,10000.0,16000.0,10705.0,17380.0,15755.0,13645.0,10515.0,16000.0,200.0,14000.0,18400.0,14505.0,18980.0,19955.0,16845.0,14515.0,18400.0,,,,
14,14,14,pert-josh,M4@bmm,4,433,8643,1,814,,2817757,2817757,2817757,2817743.0,LIMIT,SELL,1,200,2019-03-29T06:45:04.276,2019-03-29T06:45:04.284,,06:45:04.276,06:45:04.276,1,750,200.0,-550.0,00:00:43,43.18899999999999,-1,,,,,,2.0,2817743.0,0.0,1.0,,-550.0,,-550.0,,,,,20.0,13.0,19.0,7.0,21.0,16.0,20.0,12.0,10000.0,15800.0,10705.0,17580.0,15755.0,13645.0,10515.0,16000.0,200.0,14000.0,18400.0,14505.0,18980.0,19955.0,16845.0,14515.0,18400.0,43.18899999999999,825.0,200.0,625.0
15,15,15,pert-josh,M7@bmm,7,433,8643,1,814,,2817759,2817759,2817759,2817768.0,LIMIT,BUY,1,450,2019-03-29T06:45:07.035,2019-03-29T06:45:24.765,,06:45:07.035,06:45:07.035,0,750,,,00:00:46,45.948,1,4.0,2817768.0,2817759.0,1.0,-1.0,,,,,,,,,,,,,20.0,13.0,19.0,7.0,21.0,16.0,20.0,12.0,10000.0,15800.0,10705.0,17580.0,15755.0,13645.0,10515.0,16000.0,825.0,26500.0,26525.0,26380.0,23355.0,33080.0,26845.0,27015.0,25900.0,45.948,825.0,450.0,375.0
16,16,16,pert-josh,M8@bmm,8,433,8643,1,814,,2817761,2817760,2817760,2817738.0,LIMIT,BUY,1,825,2019-03-29T06:45:11.982,2019-03-29T06:45:11.986,,06:45:11.982,06:45:11.982,1,750,825.0,75.0,00:00:51,50.895,1,,,,,,5.0,2817738.0,0.0,-1.0,,,,,75.0,,,75.0,20.0,13.0,19.0,7.0,20.0,16.0,20.0,13.0,10000.0,15800.0,10705.0,17580.0,16580.0,13645.0,10515.0,15175.0,825.0,26500.0,26525.0,26380.0,23355.0,33080.0,26845.0,27015.0,25900.0,50.895,825.0,450.0,375.0
17,17,17,pert-josh,M1@bmm,1,433,8643,1,814,,2817762,2817762,2817762,2817774.0,LIMIT,SELL,1,650,2019-03-29T06:45:12.895,2019-03-29T06:45:37.764,,06:45:12.895,06:45:12.895,0,750,,,00:00:52,51.808,-1,6.0,2817774.0,2817762.0,1.0,1.0,,,,,,,,,,,,,20.0,13.0,19.0,7.0,20.0,16.0,20.0,13.0,10000.0,15800.0,10705.0,17580.0,16580.0,13645.0,10515.0,15175.0,450.0,19000.0,21650.0,19255.0,20730.0,25580.0,20845.0,19515.0,21025.0,51.808,650.0,450.0,200.0
18,18,18,pert-josh,M5@bmm,5,433,8643,1,814,,2817766,2817766,2817766,,LIMIT,BUY,1,245,2019-03-29T06:45:22.799,2019-03-29T06:45:22.802,,06:45:22.799,06:45:22.799,0,750,,,00:01:02,61.711999999999996,1,,,,,,,,,,,,,,,,,,20.0,13.0,19.0,7.0,20.0,16.0,20.0,13.0,10000.0,15800.0,10705.0,17580.0,16580.0,13645.0,10515.0,15175.0,450.0,19000.0,21650.0,19255.0,20730.0,25580.0,20845.0,19515.0,21025.0,61.711999999999996,650.0,450.0,200.0
19,19,19,pert-josh,M4@bmm,4,433,8643,1,814,,2817768,2817768,2817768,2817759.0,LIMIT,SELL,1,450,2019-03-29T06:45:24.758,2019-03-29T06:45:24.765,,06:45:24.758,06:45:24.758,1,750,450.0,-300.0,00:01:04,63.67100000000001,-1,,,,,,7.0,2817759.0,0.0,1.0,,,,-300.0,,,-300.0,,20.0,13.0,19.0,6.0,20.0,16.0,21.0,13.0,10000.0,15800.0,10705.0,18030.0,16580.0,13645.0,10065.0,15175.0,450.0,19000.0,21650.0,19255.0,20730.0,25580.0,20845.0,19515.0,21025.0,63.67100000000001,650.0,450.0,200.0
20,20,20,pert-josh,M5@bmm,5,433,8643,1,814,,2817769,2817769,2817769,,LIMIT,BUY,1,370,2019-03-29T06:45:29.974,2019-03-29T06:45:29.977,,06:45:29.974,06:45:29.974,0,750,,,00:01:09,68.887,1,,,,,,,,,,,,,,,,,,20.0,13.0,19.0,6.0,20.0,16.0,21.0,13.0,10000.0,15800.0,10705.0,18030.0,16580.0,13645.0,10065.0,15175.0,555.0,21100.0,23015.0,21250.0,21360.0,27680.0,22525.0,21720.0,22390.0,68.887,650.0,370.0,280.0
21,21,21,pert-josh,M7@bmm,7,433,8643,1,814,,2817770,2817770,2817770,2817772.0,LIMIT,BUY,1,555,2019-03-29T06:45:32.078,2019-03-29T06:45:35.272,,06:45:32.078,06:45:32.078,0,750,,,00:01:11,70.991,1,8.0,2817772.0,2817770.0,1.0,-1.0,,,,,,,,,,,,,20.0,13.0,19.0,6.0,20.0,16.0,21.0,13.0,10000.0,15800.0,10705.0,18030.0,16580.0,13645.0,10065.0,15175.0,555.0,21100.0,23015.0,21250.0,21360.0,27680.0,22525.0,21720.0,22390.0,70.991,650.0,555.0,95.0
22,22,22,pert-josh,M8@bmm,8,433,8643,1,814,,2817772,2817771,2817771,2817770.0,LIMIT,SELL,1,555,2019-03-29T06:45:35.268,2019-03-29T06:45:35.272,,06:45:35.268,06:45:35.268,1,750,555.0,-195.0,00:01:14,74.181,-1,,,,,,7.0,2817770.0,0.0,1.0,,,,,,,-195.0,-195.0,20.0,13.0,19.0,6.0,20.0,16.0,22.0,12.0,10000.0,15800.0,10705.0,18030.0,16580.0,13645.0,9510.0,15730.0,555.0,21100.0,23015.0,21250.0,21360.0,27680.0,22525.0,21720.0,22390.0,74.181,650.0,555.0,95.0
23,23,23,pert-josh,M6@bmm,6,433,8643,1,814,,2817774,2817773,2817773,2817762.0,LIMIT,BUY,1,650,2019-03-29T06:45:37.757,2019-03-29T06:45:37.764,,06:45:37.757,06:45:37.757,1,750,650.0,-100.0,00:01:17,76.67,1,,,,,,1.0,2817762.0,0.0,-1.0,-100.0,,,,,-100.0,,,19.0,13.0,19.0,6.0,20.0,17.0,22.0,12.0,10650.0,15800.0,10705.0,18030.0,16580.0,12995.0,9510.0,15730.0,650.0,23000.0,24250.0,23055.0,21930.0,29580.0,24045.0,23810.0,23530.0,76.67,650.0,655.0,-5.0
24,24,24,pert-josh,M6@bmm,6,433,8643,1,814,,2817775,2817773,2817773,2817778.0,LIMIT,BUY,1,655,2019-03-29T06:45:37.750,2019-03-29T06:45:43.690,,06:45:37.750,06:45:37.750,0,750,,,00:01:17,76.663,1,4.0,2817778.0,2817775.0,1.0,-1.0,,,,,,,,,,,,,19.0,13.0,19.0,6.0,20.0,17.0,22.0,12.0,10650.0,15800.0,10705.0,18030.0,16580.0,12995.0,9510.0,15730.0,655.0,23095.0,24315.0,23150.0,21960.0,29680.0,24130.0,23920.0,23590.0,76.663,650.0,655.0,-5.0
25,25,25,pert-josh,M3@bmm,3,433,8643,1,814,,2817776,2817776,2817776,2817780.0,LIMIT,BUY,1,380,2019-03-29T06:45:43.421,2019-03-29T06:45:48.683,,06:45:43.421,06:45:43.421,0,750,,,00:01:22,82.334,1,4.0,2817780.0,2817776.0,1.0,-1.0,,,,,,,,,,,,,19.0,13.0,19.0,6.0,20.0,17.0,22.0,12.0,10650.0,15800.0,10705.0,18030.0,16580.0,12995.0,9510.0,15730.0,655.0,23095.0,24315.0,23150.0,21960.0,29680.0,24130.0,23920.0,23590.0,82.334,,655.0,
26,26,26,pert-josh,M4@bmm,4,433,8643,1,814,,2817778,2817777,2817777,2817775.0,LIMIT,SELL,1,655,2019-03-29T06:45:43.686,2019-03-29T06:45:43.690,,06:45:43.686,06:45:43.686,1,750,655.0,-95.0,00:01:23,82.59899999999998,-1,,,,,,6.0,2817775.0,0.0,1.0,,,,-95.0,,-95.0,,,19.0,13.0,19.0,5.0,20.0,18.0,22.0,12.0,10650.0,15800.0,10705.0,18685.0,16580.0,12340.0,9510.0,15730.0,655.0,23095.0,24315.0,23150.0,21960.0,29680.0,24130.0,23920.0,23590.0,,,,
27,27,27,pert-josh,M4@bmm,4,433,8643,1,814,,2817780,2817779,2817779,2817776.0,LIMIT,SELL,1,380,2019-03-29T06:45:48.678,2019-03-29T06:45:48.683,,06:45:48.678,06:45:48.678,1,750,380.0,-370.0,00:01:28,87.59100000000002,-1,,,,,,3.0,2817776.0,0.0,1.0,,,-370.0,-370.0,,,,,19.0,13.0,20.0,4.0,20.0,18.0,22.0,12.0,10650.0,15800.0,10325.0,19065.0,16580.0,12340.0,9510.0,15730.0,380.0,17870.0,20740.0,17925.0,20585.0,24180.0,19180.0,17870.0,20290.0,,,,
28,28,28,pert-josh,M7@bmm,7,433,8643,1,814,,2817781,2817781,2817781,2817783.0,LIMIT,SELL,1,385,2019-03-29T06:45:50.944,2019-03-29T06:45:58.868,,06:45:50.944,06:45:50.944,0,750,,,00:01:30,89.85700000000001,-1,4.0,2817783.0,2817781.0,1.0,1.0,,,,,,,,,,,,,19.0,13.0,20.0,4.0,20.0,18.0,22.0,12.0,10650.0,15800.0,10325.0,19065.0,16580.0,12340.0,9510.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,89.85700000000001,385.0,370.0,15.0
29,29,29,pert-josh,M4@bmm,4,433,8643,1,814,,2817783,2817783,2817783,2817781.0,LIMIT,BUY,1,385,2019-03-29T06:45:58.862,2019-03-29T06:45:58.868,,06:45:58.862,06:45:58.862,1,750,385.0,-365.0,00:01:38,97.775,1,,,,,,7.0,2817781.0,0.0,-1.0,,,,-365.0,,,-365.0,,19.0,13.0,20.0,5.0,20.0,18.0,21.0,12.0,10650.0,15800.0,10325.0,18680.0,16580.0,12340.0,9895.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,97.775,385.0,370.0,15.0
30,30,30,pert-josh,M7@bmm,7,433,8643,1,814,,2817785,2817785,2817785,2817788.0,LIMIT,BUY,1,385,2019-03-29T06:46:01.221,2019-03-29T06:46:04.866,,06:46:01.221,06:46:01.221,0,750,,,00:01:40,100.134,1,4.0,2817788.0,2817785.0,1.0,-1.0,,,,,,,,,,,,,19.0,13.0,20.0,5.0,20.0,18.0,21.0,12.0,10650.0,15800.0,10325.0,18680.0,16580.0,12340.0,9895.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,100.134,,385.0,
31,31,31,pert-josh,M3@bmm,3,433,8643,1,814,,2817786,2817786,2817786,2817790.0,LIMIT,SELL,1,540,2019-03-29T06:46:03.963,2019-03-29T06:46:06.427,,06:46:03.963,06:46:03.963,0,750,,,00:01:43,102.876,-1,6.0,2817790.0,2817786.0,1.0,1.0,,,,,,,,,,,,,19.0,13.0,20.0,5.0,20.0,18.0,21.0,12.0,10650.0,15800.0,10325.0,18680.0,16580.0,12340.0,9895.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,102.876,540.0,385.0,155.0
32,32,32,pert-josh,M5@bmm,5,433,8643,1,814,,2817787,2817787,2817787,,LIMIT,SELL,1,790,2019-03-29T06:46:04.125,2019-03-29T06:46:04.129,,06:46:04.125,06:46:04.125,0,750,,,00:01:43,103.038,-1,,,,,,,,,,,,,,,,,,19.0,13.0,20.0,5.0,20.0,18.0,21.0,12.0,10650.0,15800.0,10325.0,18680.0,16580.0,12340.0,9895.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,103.038,540.0,385.0,155.0
33,33,33,pert-josh,M4@bmm,4,433,8643,1,814,,2817788,2817788,2817788,2817785.0,LIMIT,SELL,1,385,2019-03-29T06:46:04.859,2019-03-29T06:46:04.866,,06:46:04.859,06:46:04.859,1,750,385.0,-365.0,00:01:44,103.772,-1,,,,,,7.0,2817785.0,0.0,1.0,,,,-365.0,,,-365.0,,19.0,13.0,20.0,4.0,20.0,18.0,22.0,12.0,10650.0,15800.0,10325.0,19065.0,16580.0,12340.0,9510.0,15730.0,385.0,17965.0,20805.0,18025.0,20605.0,24280.0,19270.0,17980.0,20350.0,103.772,540.0,385.0,155.0
34,34,34,pert-josh,M6@bmm,6,433,8643,1,814,,2817790,2817789,2817789,2817786.0,LIMIT,BUY,1,540,2019-03-29T06:46:06.420,2019-03-29T06:46:06.427,,06:46:06.420,06:46:06.420,1,750,540.0,-210.0,00:01:45,105.333,1,,,,,,3.0,2817786.0,0.0,-1.0,,,-210.0,,,-210.0,,,19.0,13.0,19.0,4.0,20.0,19.0,22.0,12.0,10650.0,15800.0,10865.0,19065.0,16580.0,11800.0,9510.0,15730.0,540.0,20910.0,22820.0,21125.0,21225.0,27380.0,22060.0,21390.0,22210.0,105.333,540.0,655.0,-115.0
35,35,35,pert-josh,M6@bmm,6,433,8643,1,814,,2817791,2817789,2817789,2817792.0,LIMIT,BUY,1,655,2019-03-29T06:46:06.414,2019-03-29T06:46:15.172,,06:46:06.414,06:46:06.414,0,750,,,00:01:45,105.32700000000001,1,2.0,2817792.0,2817791.0,1.0,-1.0,,,,,,,,,,,,,19.0,13.0,19.0,4.0,20.0,19.0,22.0,12.0,10650.0,15800.0,10865.0,19065.0,16580.0,11800.0,9510.0,15730.0,655.0,23095.0,24315.0,23310.0,21685.0,29680.0,24245.0,23920.0,23590.0,105.32700000000001,540.0,655.0,-115.0
36,36,36,pert-josh,M2@bmm,2,433,8643,1,814,,2817792,2817792,2817792,2817791.0,LIMIT,SELL,1,655,2019-03-29T06:46:15.162,2019-03-29T06:46:15.172,,06:46:15.162,06:46:15.162,1,750,655.0,-95.0,00:01:54,114.075,-1,,,,,,6.0,2817791.0,0.0,1.0,,-95.0,,,,-95.0,,,19.0,12.0,19.0,4.0,20.0,20.0,22.0,12.0,10650.0,16455.0,10865.0,19065.0,16580.0,11145.0,9510.0,15730.0,655.0,23095.0,24315.0,23310.0,21685.0,29680.0,24245.0,23920.0,23590.0,114.075,790.0,655.0,135.0
37,37,37,pert-josh,M7@bmm,7,433,8643,1,814,,2817794,2817794,2817794,2817802.0,LIMIT,BUY,1,495,2019-03-29T06:46:20.222,2019-03-29T06:46:37.008,,06:46:20.222,06:46:20.222,0,750,,,00:01:59,119.135,1,4.0,2817802.0,2817794.0,1.0,-1.0,,,,,,,,,,,,,19.0,12.0,19.0,4.0,20.0,20.0,22.0,12.0,10650.0,16455.0,10865.0,19065.0,16580.0,11145.0,9510.0,15730.0,495.0,20055.0,22395.0,20270.0,21045.0,26480.0,21045.0,20400.0,21670.0,119.135,790.0,495.0,295.0
38,38,38,pert-josh,M5@bmm,5,433,8643,1,814,,2817797,2817797,2817797,,LIMIT,BUY,1,350,2019-03-29T06:46:28.253,2019-03-29T06:46:28.256,,06:46:28.253,06:46:28.253,0,750,,,00:02:07,127.166,1,,,,,,,,,,,,,,,,,,19.0,12.0,19.0,4.0,20.0,20.0,22.0,12.0,10650.0,16455.0,10865.0,19065.0,16580.0,11145.0,9510.0,15730.0,495.0,20055.0,22395.0,20270.0,21045.0,26480.0,21045.0,20400.0,21670.0,127.166,790.0,495.0,295.0
39,39,39,pert-josh,M2@bmm,2,433,8643,1,814,,2817799,2817799,2817799,2817812.0,LIMIT,SELL,1,655,2019-03-29T06:46:29.967,2019-03-29T06:46:56.820,,06:46:29.967,06:46:29.967,0,750,,,00:02:09,128.88,-1,8.0,2817812.0,2817799.0,1.0,1.0,,,,,,,,,,,,,19.0,12.0,19.0,4.0,20.0,20.0,22.0,12.0,10650.0,16455.0,10865.0,19065.0,16580.0,11145.0,9510.0,15730.0,495.0,20055.0,22395.0,20270.0,21045.0,26480.0,21045.0,20400.0,21670.0,128.88,655.0,495.0,160.0
40,40,40,pert-josh,M4@bmm,4,433,8643,1,814,,2817802,2817802,2817802,2817794.0,LIMIT,SELL,1,495,2019-03-29T06:46:37.002,2019-03-29T06:46:37.008,,06:46:37.002,06:46:37.002,1,750,495.0,-255.0,00:02:16,135.915,-1,,,,,,7.0,2817794.0,0.0,1.0,,,,-255.0,,,-255.0,,19.0,12.0,19.0,3.0,20.0,20.0,23.0,12.0,10650.0,16455.0,10865.0,19560.0,16580.0,11145.0,9015.0,15730.0,495.0,20055.0,22395.0,20270.0,21045.0,26480.0,21045.0,20400.0,21670.0,135.915,655.0,495.0,160.0
41,41,41,pert-josh,M1@bmm,1,433,8643,1,814,,2817803,2817803,2817803,2817806.0,LIMIT,SELL,1,650,2019-03-29T06:46:39.682,2019-03-29T06:46:42.346,,06:46:39.682,06:46:39.682,0,750,,,00:02:19,138.595,-1,6.0,2817806.0,2817803.0,1.0,1.0,,,,,,,,,,,,,19.0,12.0,19.0,3.0,20.0,20.0,23.0,12.0,10650.0,16455.0,10865.0,19560.0,16580.0,11145.0,9015.0,15730.0,650.0,23000.0,24255.0,23215.0,21510.0,29580.0,24145.0,23965.0,23530.0,138.595,650.0,370.0,280.0
42,42,42,pert-josh,M6@bmm,6,433,8643,1,814,,2817806,2817805,2817805,2817803.0,LIMIT,BUY,1,650,2019-03-29T06:46:42.342,2019-03-29T06:46:42.346,,06:46:42.342,06:46:42.342,1,750,650.0,-100.0,00:02:21,141.255,1,,,,,,1.0,2817803.0,0.0,-1.0,-100.0,,,,,-100.0,,,18.0,12.0,19.0,3.0,20.0,21.0,23.0,12.0,11300.0,16455.0,10865.0,19560.0,16580.0,10495.0,9015.0,15730.0,650.0,23000.0,24255.0,23215.0,21510.0,29580.0,24145.0,23965.0,23530.0,141.255,650.0,370.0,280.0
