hr
74.0241
74.0241
76.0178
80.9729
95.5358
97.2131
82.4438
73.3939
70.5033
72.3214
71.4811
70.2192
70.461
73.9631
78.8091
78.3653
77.3521
78.9444
79.6973
79.9733
80.2245
79.6331
79.6226
80.6593
79.9072
78.8842
79.1296
80.051
69.6252
49.8216
41.2349
55.8611
78.4666
87.3608
88.3901
88.6567
88.5871
86.9681
68.4203
46.7918
42.314
60.955
79.1313
77.2593
74.0963
66.7702
43.2627
25.3256
25.3256
25.3256
26.3834
28.5326
29.6239
29.6239
39.6224
62.2739
74.9268
75.5561
78.1972
76.1775
70.8508
78.4141
81.6655
72.8591
72.8591
72.8591
39.871
31.7355
35.0817
57.0465
76.7171
78.3851
75.7269
71.9915
70.8335
55.2743
33.6559
26.9002
26.9002
28.39
34.966
40.0522
43.8254
60.1974
61.8754
43.1122
35.2698
38.4899
56.4106
71.3993
71.985
69.9944
66.715
51.1911
36.6587
36.6587
48.8714
64.9349
70.7049
66.6326
50.1399
39.6387
45.2081
61.7869
72.5032
71.7403
54.3669
37.4634
37.4634
51.2659
65.1796
45.7513
26.2116
26.2116
26.2116
40.5116
66.3334
81.3586
71.9756
50.4142
41.7391
53.7308
70.4732
76.3021
81.7004
82.0024
58.6593
39.3342
37.8658
31.2711
26.1447
26.1447
26.1447
29.1615
33.9289
35.6794
35.9633
37.0166
37.786
37.1225
30.0448
23.6308
23.6308
23.6308
23.7176
29.2778
34.7511
34.7511
46.2059
46.2059
55.39
34.7361
34.1713
34.826
36.2464
37.012
40.414
55.9656
70.6894
76.3217
78.0699
76.1609
74.704
73.9132
74.7064
80.0303
81.2919
76.3518
72.7657
73.5344
79.9956
81.7643
78.2267
74.9741
71.4935
69.961
75.0223
77.6082
74.0241
71.9001
72.4838
77.4234
81.4829
82.0972
82.4323
79.1523
75.6158
76.5417
78.6793
79.3495
76.1167
73.1617
72.9011
73.6348
76.189
81.1501
79.3914
74.3571
75.3724
79.6045
83.1753
81.5725
78.5473
77.0451
75.9376
76.2259
77.7665
79.1877
80.0641
79.775
76.4573
75.9112
80.8933
83.2421
81.5655
79.0344
76.5374
77.5061
82.3392
80.597
75.6119
73.9744
75.198
77.0791
75.7341
75.2152
76.2456
77.2968
78.3275
78.8451
77.9986
76.9425
76.8462
78.0345
80.65
83.5043
80.603
77.0566
78.8386
79.7922
79.7922
79.7922
79.7922
79.7922
67.3431
74.4631
76.7864
82.5707
85.7156
83.7623
81.1371
77.3166
76.7233
81.0797
82.7982
80.0882
76.391
74.6584
75.855
79.6384
84.1784
85.9073
84.8803
82.7167
81.2058
81.6589
86.3978
87.6984
82.6483
77.9992
75.1993
75.2918
78.147
80.988
80.8311
77.5303
74.7445
74.7445
78.3985
80.5372
77.6252
73.098
70.5273
73.4694
78.1782
80.9431
78.1543
75.0373
75.0807
75.0807
75.0807
75.0807
57.454
74.5639
71.0879
70.7041
74.0958
77.4701
77.496
73.6751
71.9438
72.6424
75.9544
76.0191
72.2908
69.4693
68.565
71.8426
75.7898
77.7471
75.0364
71.9547
72.3789
73.6514
75.2742
77.2187
79.5137
80.2393
76.5809
69.3488
62.2591
64.0165
74.1223
76.6399
73.936
73.5424
78.208
82.9968
79.1871
73.1081
69.934
67.6689
67.4657
73.5459
80.1711
82.0041
79.4166
74.4813
71.0699
69.522
70.0626
74.5139
74.5821
69.655
69.1254
72.7716
72.7716
79.1439
79.1439
68.7676
75.5603
77.9687
82.4985
84.6148
82.1942
76.4443
72.7992
74.6688
77.3987
78.9212
77.7526
74.9412
72.6703
73.3148
75.0945
76.3092
77.6847
77.1907
73.6402
72.6798
74.7106
74.5034
72.5932
70.1981
70.51
73.0507
76.8763
79.8515
79.5217
73.399
67.8683
68.5526
71.4743
75.9178
82.5967
83.6746
77.9196
73.6855
71.7059
71.958
75.4214
79.1748
77.0912
73.2564
71.2042
72.2904
75.2868
78.6469
77.6241
73.0693
68.8277
66.6235
68.492
72.435
76.1629
73.1525
68.3772
66.2562
67.9657
73.6063
71.9714
67.7473
68.72
71.4241
75.2844
77.6473
76.1327
71.2332
68.3933
68.8525
72.1532
75.7783
76.3509
72.6769
67.5002
66.8575
68.0033
70.0659
72.5935
74.3527
74.1312
72.6488
71.8027
72.9095
75.9616
74.3759
71.3487
71.3839
71.3839
71.3839
71.3839
71.3839
62.3663
70.7552
70.7171
73.1748
74.9042
73.736
71.3933
69.5913
71.5158
75.5699
79.7743
75.9394
70.1751
70.8245
72.5813
74.6069
72.974
70.409
69.7713
71.8209
75.9687
78.2051
77.4145
74.8644
70.8264
68.3664
73.7591
77.621
75.6998
72.3825
70.0303
70.7493
74.3713
79.5173
81.099
77.5995
72.8401
