,hr,time
0,89.0435,0.0
2,89.7167,1.0
4,89.2241,2.0
6,90.4037,3.0
8,89.1863,4.0
10,90.9592,5.0
12,92.1622,6.0
14,94.5,7.0
16,95.8738,8.0
18,95.3359,9.0
20,96.9085,10.0
22,99.5386,11.0
24,99.0017,12.0
26,97.51700000000001,13.0
28,101.029,14.0
30,102.863,15.0
32,103.406,16.0
34,102.499,17.0
36,101.728,18.0
38,101.36399999999999,19.0
40,100.065,20.0
42,101.54,21.0
44,102.12,22.0
46,105.162,23.0
48,106.045,24.0
50,104.802,25.0
52,104.176,26.0
54,103.29,27.0
56,102.14,28.0
58,102.51799999999999,29.0
60,101.053,30.0
62,103.15299999999999,31.0
64,103.65700000000001,32.0
66,102.71600000000001,33.0
68,102.24600000000001,34.0
70,101.477,35.0
72,100.736,36.0
74,100.242,37.0
76,98.5191,38.0
78,98.7796,39.0
80,98.8077,40.0
82,97.9771,41.0
84,96.8378,42.0
86,95.0851,43.0
88,94.3285,44.0
90,92.1579,45.0
92,92.0597,46.0
94,90.9105,47.0
96,89.7643,48.0
98,92.1137,49.0
100,91.5016,50.0
102,90.6704,51.0
104,88.6871,52.0
106,87.4089,53.0
108,91.8008,54.0
110,94.1938,55.0
112,91.8004,56.0
114,89.37299999999999,57.0
116,85.1522,58.0
118,84.256,59.0
120,86.4469,60.0
122,84.8858,61.0
124,85.2669,62.0
126,86.3473,63.0
128,85.0617,64.0
130,86.1907,65.0
132,86.3507,66.0
134,83.6594,67.0
136,83.9258,68.0
138,82.3612,69.0
140,83.5332,70.0
142,85.5838,71.0
144,86.2435,72.0
146,88.5303,73.0
148,87.0596,74.0
150,86.0427,75.0
152,87.2047,76.0
154,86.5784,77.0
156,86.3089,78.0
158,85.9251,79.0
160,88.6617,80.0
162,88.2496,81.0
164,90.2479,82.0
166,89.8513,83.0
168,89.1137,84.0
170,86.9422,85.0
172,83.1096,86.0
174,84.2928,87.0
176,82.7188,88.0
178,84.1512,89.0
180,84.7322,90.0
182,86.1221,91.0
184,88.60700000000001,92.0
186,86.4864,93.0
188,85.1538,94.0
190,83.04899999999999,95.0
192,82.5501,96.0
194,82.5501,97.0
196,90.0299,98.0
198,92.2576,99.0
200,91.3008,100.0
202,90.0449,101.0
204,89.4609,102.0
206,86.6991,103.0
208,88.8385,104.0
210,89.265,105.0
212,88.4503,106.0
214,88.7861,107.0
216,86.9906,108.0
218,86.7376,109.0
220,86.4245,110.0
222,85.3772,111.0
224,85.6133,112.0
226,84.6688,113.0
228,85.2154,114.0
230,82.5026,115.0
232,85.4389,116.0
234,85.3606,117.0
236,84.9904,118.0
238,84.4347,119.0
240,82.4096,120.0
242,83.9589,121.0
244,84.1143,122.0
246,86.4586,123.0
248,85.5808,124.0
250,83.8545,125.0
252,84.2894,126.0
254,85.4118,127.0
256,88.9645,128.0
258,88.6334,129.0
260,87.3092,130.0
262,87.3092,131.0
264,87.3092,132.0
266,87.3092,133.0
268,79.998,134.0
270,77.7809,135.0
272,76.85,136.0
274,76.4707,137.0
276,76.4279,138.0
278,79.68,139.0
280,78.5678,140.0
282,81.9034,141.0
284,82.1346,142.0
286,82.6436,143.0
288,86.6454,144.0
290,84.6384,145.0
292,82.2741,146.0
294,82.1025,147.0
296,83.3921,148.0
298,83.5291,149.0
300,84.2669,150.0
302,82.5824,151.0
304,81.2432,152.0
306,81.5244,153.0
308,80.0041,154.0
310,83.4071,155.0
312,83.3864,156.0
314,83.8232,157.0
316,83.4116,158.0
318,82.3935,159.0
320,84.8724,160.0
322,84.5291,161.0
324,85.9402,162.0
326,86.3051,163.0
328,85.1932,164.0
330,85.1994,165.0
332,84.01299999999999,166.0
334,86.314,167.0
336,85.1804,168.0
338,86.896,169.0
340,85.9241,170.0
342,84.5379,171.0
344,83.1165,172.0
346,82.0077,173.0
348,82.87299999999999,174.0
350,81.8455,175.0
352,84.07,176.0
354,83.5107,177.0
356,82.6383,178.0
358,83.6449,179.0
360,83.4213,180.0
362,85.5626,181.0
364,84.6282,182.0
366,83.5831,183.0
368,82.882,184.0
370,83.5386,185.0
372,88.4039,186.0
374,87.7891,187.0
376,86.9626,188.0
378,82.7712,189.0
380,82.4351,190.0
382,81.9317,191.0
384,79.9611,192.0
386,81.4345,193.0
388,81.1758,194.0
390,82.3994,195.0
392,84.0214,196.0
394,84.1695,197.0
396,85.292,198.0
398,84.9932,199.0
400,82.7306,200.0
402,82.6175,201.0
404,82.5696,202.0
406,83.7057,203.0
408,82.7327,204.0
410,83.9095,205.0
412,86.2921,206.0
414,84.5512,207.0
416,83.3319,208.0
418,84.4946,209.0
420,82.4487,210.0
422,83.9545,211.0
424,85.539,212.0
426,84.8135,213.0
428,84.1643,214.0
430,85.18,215.0
432,82.2795,216.0
434,81.0063,217.0
436,80.8839,218.0
438,77.408,219.0
440,78.9098,220.0
442,80.6108,221.0
444,80.08,222.0
446,81.9339,223.0
448,80.9251,224.0
450,83.1758,225.0
452,81.1256,226.0
454,80.7277,227.0
456,80.9954,228.0
458,79.4723,229.0
460,80.9533,230.0
462,79.3158,231.0
464,79.0757,232.0
466,79.5397,233.0
468,78.6276,234.0
470,79.757,235.0
472,78.97399999999999,236.0
474,81.9719,237.0
476,82.3784,238.0
478,83.479,239.0
480,83.6367,240.0
482,81.0033,241.0
484,80.0134,242.0
486,79.4633,243.0
488,82.9997,244.0
490,87.9316,245.0
492,87.5498,246.0
494,84.7496,247.0
496,82.1671,248.0
498,78.9883,249.0
500,78.3673,250.0
502,79.1461,251.0
504,76.6249,252.0
506,77.6174,253.0
508,77.9381,254.0
510,77.6744,255.0
512,79.9634,256.0
514,78.5647,257.0
516,77.2858,258.0
518,79.6366,259.0
520,79.862,260.0
522,82.2511,261.0
524,80.7932,262.0
526,79.1994,263.0
528,78.3775,264.0
530,79.4307,265.0
532,78.5854,266.0
534,78.3756,267.0
536,82.5806,268.0
538,82.8788,269.0
540,83.8683,270.0
542,85.5476,271.0
544,83.5082,272.0
546,84.4341,273.0
548,83.9215,274.0
550,82.9869,275.0
552,83.5713,276.0
554,82.7353,277.0
556,83.4783,278.0
558,82.4891,279.0
560,82.9593,280.0
562,83.3559,281.0
564,85.0939,282.0
566,87.0994,283.0
568,86.1396,284.0
570,86.8156,285.0
572,85.4006,286.0
574,85.8871,287.0
576,84.1104,288.0
578,83.9024,289.0
580,83.5371,290.0
582,86.1773,291.0
584,86.2819,292.0
586,86.6632,293.0
588,86.3474,294.0
590,82.7647,295.0
592,81.3372,296.0
594,79.2427,297.0
596,79.5964,298.0
598,82.0535,299.0
600,86.7128,300.0
602,91.9346,301.0
604,97.2287,302.0
606,96.5174,303.0
608,94.7436,304.0
610,91.4019,305.0
612,90.0962,306.0
614,90.6927,307.0
616,88.6496,308.0
618,88.1511,309.0
620,87.10600000000001,310.0
622,85.5331,311.0
624,88.7277,312.0
626,90.8767,313.0
628,95.3054,314.0
630,99.3609,315.0
632,99.4244,316.0
634,99.0241,317.0
636,99.4175,318.0
638,98.5084,319.0
640,97.7514,320.0
642,97.3203,321.0
644,95.8528,322.0
646,95.7455,323.0
648,94.7517,324.0
650,97.4799,325.0
652,97.7227,326.0
654,97.3552,327.0
656,96.9085,328.0
658,96.6838,329.0
660,96.5032,330.0
662,97.9404,331.0
664,99.6566,332.0
666,97.2442,333.0
668,97.2442,334.0
670,94.8309,335.0
672,95.085,336.0
674,97.7963,337.0
676,98.9609,338.0
678,99.0937,339.0
680,97.5238,340.0
682,97.9545,341.0
684,97.6645,342.0
686,97.8205,343.0
688,98.2391,344.0
690,97.6956,345.0
692,96.9114,346.0
694,95.4427,347.0
696,93.5848,348.0
698,94.9483,349.0
700,93.1827,350.0
702,92.355,351.0
704,91.5752,352.0
706,91.1763,353.0
708,92.2379,354.0
710,93.4165,355.0
712,94.5836,356.0
714,93.0492,357.0
716,91.3,358.0
718,86.0499,359.0
720,83.4783,360.0
722,81.9955,361.0
724,81.6295,362.0
726,84.0219,363.0
728,85.8709,364.0
730,86.9232,365.0
732,85.0026,366.0
734,85.0697,367.0
736,84.8127,368.0
738,84.2935,369.0
740,85.3463,370.0
742,87.2624,371.0
744,89.1936,372.0
746,90.2565,373.0
748,89.4441,374.0
750,87.2254,375.0
752,87.9762,376.0
754,87.5563,377.0
756,89.4233,378.0
758,90.9543,379.0
760,93.1053,380.0
762,94.1079,381.0
764,93.4494,382.0
766,94.6059,383.0
768,93.537,384.0
770,91.9541,385.0
772,87.5286,386.0
774,83.25200000000001,387.0
776,83.3864,388.0
778,83.2217,389.0
780,84.3402,390.0
782,83.6904,391.0
784,83.9078,392.0
786,82.7018,393.0
788,81.6389,394.0
790,83.5009,395.0
792,81.848,396.0
794,81.9202,397.0
796,80.3229,398.0
798,83.1772,399.0
800,85.4457,400.0
802,86.8782,401.0
804,85.1923,402.0
806,82.2773,403.0
808,80.52600000000001,404.0
810,79.4789,405.0
812,80.8427,406.0
814,80.8038,407.0
816,82.7531,408.0
818,85.4082,409.0
820,84.6861,410.0
822,84.4557,411.0
824,83.9031,412.0
826,84.56299999999999,413.0
828,83.5199,414.0
830,84.8407,415.0
832,84.0422,416.0
834,85.46600000000001,417.0
836,83.7776,418.0
838,84.1969,419.0
840,82.9657,420.0
842,83.8138,421.0
844,83.9443,422.0
846,84.5502,423.0
848,85.7829,424.0
850,84.8316,425.0
852,85.3414,426.0
854,83.7807,427.0
856,82.99600000000001,428.0
858,82.9718,429.0
860,83.3685,430.0
862,86.5352,431.0
864,87.9495,432.0
866,87.2675,433.0
868,85.3178,434.0
870,84.7016,435.0
872,82.9676,436.0
874,80.3372,437.0
876,80.9296,438.0
878,81.7814,439.0
880,82.4536,440.0
882,81.4473,441.0
884,83.0504,442.0
886,84.7629,443.0
888,86.0119,444.0
890,86.8495,445.0
892,88.6433,446.0
894,92.8453,447.0
896,92.6028,448.0
898,89.9585,449.0
900,87.4152,450.0
902,84.6784,451.0
904,85.3156,452.0
906,85.2195,453.0
908,85.0598,454.0
910,85.6509,455.0
912,86.2945,456.0
914,85.2385,457.0
916,82.0544,458.0
918,79.9581,459.0
920,79.9892,460.0
922,81.2822,461.0
924,81.8813,462.0
926,81.9902,463.0
928,81.5083,464.0
930,81.3831,465.0
932,80.7987,466.0
934,81.7499,467.0
936,81.1313,468.0
938,81.2593,469.0
940,81.4367,470.0
942,80.1304,471.0
944,80.3347,472.0
946,78.8624,473.0
948,78.4944,474.0
950,78.161,475.0
952,79.6997,476.0
954,80.6299,477.0
