,hr,time
0,88.2759,0.0
2,88.5948,1.0
4,88.2623,2.0
6,93.8012,3.0
8,98.1733,4.0
10,98.2073,5.0
12,99.2684,6.0
14,90.6972,7.0
16,85.4809,8.0
18,90.7346,9.0
20,87.4811,10.0
22,89.14200000000001,11.0
24,93.3194,12.0
26,89.5772,13.0
28,91.9957,14.0
30,85.5346,15.0
32,89.3379,16.0
34,92.9912,17.0
36,82.4114,18.0
38,76.181,19.0
40,85.6823,20.0
42,84.7295,21.0
44,90.6925,22.0
46,93.7593,23.0
48,93.8174,24.0
50,94.9191,25.0
52,69.3967,26.0
54,92.9275,27.0
56,94.0422,28.0
58,94.8203,29.0
60,97.0298,30.0
62,95.2381,31.0
64,96.3386,32.0
66,91.0256,33.0
68,91.493,34.0
70,98.5249,35.0
72,101.675,36.0
74,103.51299999999999,37.0
76,98.9327,38.0
78,94.3441,39.0
80,101.66799999999999,40.0
82,103.376,41.0
84,108.75200000000001,42.0
86,110.749,43.0
88,114.68799999999999,44.0
90,113.01299999999999,45.0
92,114.444,46.0
94,115.791,47.0
96,113.18299999999999,48.0
98,115.40700000000001,49.0
100,116.36,50.0
102,113.135,51.0
104,114.564,52.0
106,112.06200000000001,53.0
108,108.604,54.0
110,107.65100000000001,55.0
112,104.536,56.0
114,108.963,57.0
116,108.777,58.0
118,108.97,59.0
120,109.95,60.0
122,110.85,61.0
124,114.412,62.0
126,113.84899999999999,63.0
128,112.463,64.0
130,115.601,65.0
132,113.689,66.0
134,113.052,67.0
136,114.005,68.0
138,113.36200000000001,69.0
140,115.083,70.0
142,113.81700000000001,71.0
144,114.40100000000001,72.0
146,111.163,73.0
148,114.23200000000001,74.0
150,112.259,75.0
152,109.75399999999999,76.0
154,110.885,77.0
156,104.21700000000001,78.0
158,106.98700000000001,79.0
160,109.771,80.0
162,114.81700000000001,81.0
164,115.029,82.0
166,111.13799999999999,83.0
168,112.20200000000001,84.0
170,107.537,85.0
172,110.00399999999999,86.0
174,107.182,87.0
176,108.56299999999999,88.0
178,107.66,89.0
180,114.421,90.0
182,115.76799999999999,91.0
184,118.337,92.0
186,120.95200000000001,93.0
188,119.177,94.0
190,120.12700000000001,95.0
192,122.36200000000001,96.0
194,119.721,97.0
196,118.929,98.0
198,118.39299999999999,99.0
200,113.505,100.0
202,114.311,101.0
204,116.27600000000001,102.0
206,111.304,103.0
208,113.023,104.0
210,113.6,105.0
212,113.14299999999999,106.0
214,116.897,107.0
216,113.58200000000001,108.0
218,115.15899999999999,109.0
220,113.51100000000001,110.0
222,108.27600000000001,111.0
224,113.669,112.0
226,113.97,113.0
228,116.367,114.0
230,114.15799999999999,115.0
232,116.22399999999999,116.0
234,113.46,117.0
236,108.20299999999999,118.0
238,113.515,119.0
240,111.434,120.0
242,115.016,121.0
244,110.39399999999999,122.0
246,110.39399999999999,123.0
248,102.109,124.0
250,97.2857,125.0
252,102.714,126.0
254,98.9032,127.0
256,105.00299999999999,128.0
258,104.786,129.0
260,103.037,130.0
262,106.694,131.0
264,102.406,132.0
266,106.14200000000001,133.0
268,107.93799999999999,134.0
270,112.76299999999999,135.0
272,118.473,136.0
274,117.209,137.0
276,114.226,138.0
278,116.455,139.0
280,116.32600000000001,140.0
282,118.103,141.0
284,110.36200000000001,142.0
286,104.119,143.0
288,102.35600000000001,144.0
290,97.8019,145.0
292,98.7268,146.0
294,102.40299999999999,147.0
296,95.7678,148.0
298,90.2074,149.0
300,88.259,150.0
302,87.8343,151.0
304,94.1215,152.0
306,93.7974,153.0
308,93.5706,154.0
310,94.177,155.0
312,94.6663,156.0
314,101.75399999999999,157.0
316,107.04799999999999,158.0
318,103.04799999999999,159.0
320,103.04799999999999,160.0
322,97.3666,161.0
324,92.6909,162.0
326,87.2177,163.0
328,93.7028,164.0
330,91.8855,165.0
332,90.9524,166.0
334,94.8148,167.0
336,92.4374,168.0
338,95.0051,169.0
340,92.2706,170.0
342,88.2121,171.0
344,92.7017,172.0
346,91.8201,173.0
348,102.01700000000001,174.0
350,105.012,175.0
352,109.353,176.0
354,103.693,177.0
356,106.303,178.0
358,97.15100000000001,179.0
360,85.5756,180.0
362,85.8502,181.0
364,79.4836,182.0
366,83.0841,183.0
368,94.9779,184.0
370,97.5535,185.0
372,93.3709,186.0
374,92.7348,187.0
376,90.0888,188.0
378,92.5202,189.0
380,84.4001,190.0
382,90.4434,191.0
384,99.9598,192.0
386,98.5217,193.0
388,98.5217,194.0
390,85.295,195.0
392,88.4619,196.0
394,91.9048,197.0
396,96.1561,198.0
398,95.2947,199.0
400,97.45299999999999,200.0
402,99.0789,201.0
404,91.8496,202.0
406,97.7855,203.0
408,100.215,204.0
410,100.204,205.0
412,104.178,206.0
414,103.884,207.0
416,108.02799999999999,208.0
418,109.77799999999999,209.0
420,109.51100000000001,210.0
422,112.259,211.0
424,109.104,212.0
426,108.594,213.0
428,104.318,214.0
430,102.09100000000001,215.0
432,100.348,216.0
434,103.535,217.0
436,106.529,218.0
438,110.255,219.0
440,113.336,220.0
442,113.61200000000001,221.0
444,116.62299999999999,222.0
446,116.01100000000001,223.0
448,108.046,224.0
450,102.895,225.0
452,106.652,226.0
454,98.5069,227.0
456,92.4687,228.0
458,91.1193,229.0
460,87.8754,230.0
462,88.1907,231.0
464,89.57600000000001,232.0
466,93.1189,233.0
