,hr,time
0,71.6084,0.0
2,71.6084,1.0
4,45.243,2.0
6,68.9406,3.0
8,80.8534,4.0
10,88.646,5.0
12,84.258,6.0
14,63.4271,7.0
16,87.7213,8.0
18,87.9608,9.0
20,86.2379,10.0
22,88.8429,11.0
24,95.5495,12.0
26,91.2733,13.0
28,95.5425,14.0
30,94.9567,15.0
32,95.6682,16.0
34,58.5143,17.0
36,110.17299999999999,18.0
38,89.5384,19.0
40,39.7927,20.0
42,104.928,21.0
44,94.0715,22.0
46,40.4211,23.0
48,103.125,24.0
50,93.1529,25.0
52,30.5672,26.0
54,55.3494,27.0
56,98.7493,28.0
58,60.9081,29.0
60,27.1618,30.0
62,51.5167,31.0
64,96.448,32.0
66,60.1247,33.0
68,113.531,34.0
70,76.9417,35.0
72,40.625,36.0
74,122.84,37.0
76,85.9923,38.0
78,89.2813,39.0
80,121.391,40.0
82,70.842,41.0
84,23.7771,42.0
86,23.7771,43.0
88,114.655,44.0
90,91.5753,45.0
92,86.0244,46.0
94,117.162,47.0
96,116.359,48.0
98,121.74799999999999,49.0
100,113.992,50.0
102,107.64399999999999,51.0
104,117.56299999999999,52.0
106,113.02799999999999,53.0
108,114.68700000000001,54.0
110,119.194,55.0
112,108.65899999999999,56.0
114,112.868,57.0
116,116.4,58.0
118,105.97,59.0
120,67.4975,60.0
122,90.4445,61.0
124,92.3745,62.0
126,98.4157,63.0
128,102.12700000000001,64.0
130,97.3657,65.0
132,107.007,66.0
134,97.2111,67.0
136,92.1589,68.0
138,90.1824,69.0
140,93.4571,70.0
142,89.3696,71.0
144,92.4556,72.0
146,92.4556,73.0
148,92.4556,74.0
150,51.5027,75.0
152,91.4286,76.0
154,99.7125,77.0
156,90.9749,78.0
158,83.0983,79.0
160,89.8837,80.0
162,85.2043,81.0
164,87.4302,82.0
166,90.766,83.0
168,87.9333,84.0
170,92.4608,85.0
172,93.4522,86.0
174,93.2894,87.0
176,90.8234,88.0
178,88.8562,89.0
180,88.5692,90.0
182,98.6502,91.0
184,94.1158,92.0
186,103.58200000000001,93.0
188,100.052,94.0
190,86.2827,95.0
192,94.5638,96.0
194,89.33,97.0
196,89.152,98.0
198,94.3016,99.0
200,89.8319,100.0
202,87.4709,101.0
204,87.4709,102.0
206,86.3135,103.0
208,82.4087,104.0
210,88.76799999999999,105.0
212,85.8596,106.0
214,85.4562,107.0
216,86.6586,108.0
218,77.7987,109.0
220,78.5617,110.0
222,82.9032,111.0
224,78.0641,112.0
226,88.74600000000001,113.0
228,89.8747,114.0
230,85.2644,115.0
232,93.3008,116.0
234,90.3118,117.0
236,83.0034,118.0
238,88.6762,119.0
240,78.6793,120.0
242,80.1873,121.0
244,83.2537,122.0
246,78.1021,123.0
248,76.4923,124.0
250,83.2365,125.0
252,80.086,126.0
254,80.3501,127.0
256,85.1763,128.0
258,81.5458,129.0
260,82.0779,130.0
262,85.5714,131.0
264,78.6303,132.0
266,85.5886,133.0
268,91.351,134.0
270,85.9176,135.0
272,87.7256,136.0
274,84.3723,137.0
276,78.1353,138.0
278,80.7531,139.0
280,78.0203,140.0
282,71.9979,141.0
284,78.4391,142.0
286,83.8272,143.0
288,80.7734,144.0
290,77.0184,145.0
292,80.7019,146.0
294,74.1721,147.0
296,70.8878,148.0
298,75.7052,149.0
300,75.1252,150.0
302,78.9493,151.0
304,82.936,152.0
306,84.8758,153.0
308,77.6723,154.0
310,75.6931,155.0
312,80.3271,156.0
314,72.6934,157.0
316,74.7804,158.0
318,77.8237,159.0
320,74.6031,160.0
322,74.8207,161.0
324,77.8021,162.0
326,78.4193,163.0
328,81.3629,164.0
330,85.3135,165.0
332,80.0275,166.0
334,77.9004,167.0
336,77.3571,168.0
338,75.2942,169.0
340,76.4961,170.0
342,79.818,171.0
344,77.0872,172.0
346,82.1881,173.0
348,83.2089,174.0
350,82.1926,175.0
352,83.4592,176.0
354,83.4592,177.0
356,85.2684,178.0
358,95.6051,179.0
360,95.0171,180.0
362,86.2344,181.0
364,93.4222,182.0
366,92.1492,183.0
368,84.695,184.0
370,79.0672,185.0
372,87.7871,186.0
374,82.5614,187.0
376,76.548,188.0
378,85.9302,189.0
380,85.2669,190.0
382,80.2917,191.0
384,84.63600000000001,192.0
386,84.9754,193.0
388,76.8595,194.0
390,78.5867,195.0
392,78.723,196.0
394,78.7881,197.0
396,79.1696,198.0
398,83.3965,199.0
400,74.5208,200.0
402,75.01100000000001,201.0
404,79.0292,202.0
406,79.3835,203.0
408,73.0859,204.0
410,79.3439,205.0
412,80.68,206.0
414,83.6394,207.0
416,88.23700000000001,208.0
418,84.7406,209.0
420,73.9054,210.0
422,74.844,211.0
424,86.4399,212.0
426,79.6315,213.0
428,76.1692,214.0
430,80.8099,215.0
432,84.863,216.0
434,78.3482,217.0
436,74.8329,218.0
438,81.1266,219.0
440,76.4748,220.0
442,71.9708,221.0
444,79.3548,222.0
446,76.4952,223.0
448,73.5866,224.0
450,76.755,225.0
452,75.0103,226.0
454,75.2481,227.0
456,76.2728,228.0
458,81.3397,229.0
460,79.9115,230.0
462,83.8472,231.0
464,87.0724,232.0
466,77.1208,233.0
468,73.5359,234.0
470,84.3982,235.0
472,77.3488,236.0
474,72.8896,237.0
476,78.6503,238.0
478,77.6676,239.0
480,72.3917,240.0
482,77.3437,241.0
484,81.48,242.0
486,78.0118,243.0
488,77.1468,244.0
490,78.8212,245.0
492,76.1729,246.0
494,76.9741,247.0
496,74.7204,248.0
498,77.8089,249.0
500,76.9749,250.0
502,81.5838,251.0
504,82.8854,252.0
506,79.1056,253.0
508,78.9409,254.0
510,84.9513,255.0
512,75.6818,256.0
514,73.6005,257.0
516,80.8067,258.0
518,77.8706,259.0
520,74.8599,260.0
522,77.4993,261.0
524,82.863,262.0
526,77.8784,263.0
528,78.7883,264.0
530,87.7879,265.0
532,93.4802,266.0
534,81.798,267.0
536,78.9459,268.0
538,80.3792,269.0
540,73.8567,270.0
542,74.4853,271.0
544,83.1932,272.0
546,79.1543,273.0
548,86.0072,274.0
550,79.2453,275.0
552,81.995,276.0
554,75.9462,277.0
556,81.2414,278.0
558,84.6531,279.0
560,79.7465,280.0
562,72.2512,281.0
564,80.1774,282.0
566,78.9407,283.0
568,74.6836,284.0
570,76.314,285.0
572,86.565,286.0
574,83.0179,287.0
576,81.0535,288.0
578,88.0955,289.0
580,83.7062,290.0
582,82.3329,291.0
584,86.0041,292.0
586,83.8064,293.0
588,81.0443,294.0
590,85.6393,295.0
592,90.30799999999999,296.0
594,84.4658,297.0
596,91.7179,298.0
598,91.8204,299.0
600,99.7133,300.0
602,88.1112,301.0
604,81.8951,302.0
606,87.1541,303.0
608,84.6077,304.0
610,79.5197,305.0
612,80.6077,306.0
614,81.9471,307.0
616,86.8868,308.0
618,81.2005,309.0
620,86.2757,310.0
622,81.4633,311.0
624,73.9575,312.0
626,73.1274,313.0
628,77.2826,314.0
630,81.4197,315.0
632,75.5095,316.0
634,74.2264,317.0
636,75.5557,318.0
638,77.4859,319.0
640,77.2128,320.0
642,75.2089,321.0
644,71.3786,322.0
646,80.7508,323.0
648,77.2208,324.0
650,73.5484,325.0
652,69.078,326.0
654,71.4131,327.0
656,70.0007,328.0
658,70.7838,329.0
660,68.3932,330.0
662,65.6178,331.0
664,71.8393,332.0
666,71.6324,333.0
668,69.0399,334.0
670,72.8848,335.0
672,82.3894,336.0
674,82.3894,337.0
676,85.4044,338.0
678,81.4124,339.0
680,76.1035,340.0
682,77.2629,341.0
684,78.3721,342.0
686,76.11,343.0
688,76.1177,344.0
690,77.306,345.0
692,78.5873,346.0
694,75.6106,347.0
696,79.6216,348.0
698,75.543,349.0
700,76.831,350.0
702,76.8391,351.0
