,hr,time
650,66.6414,0.0
652,65.9,1.0
654,63.5038,2.0
656,68.3847,3.0
658,66.7789,4.0
660,66.48100000000001,5.0
662,70.3996,6.0
664,66.023,7.0
666,66.6484,8.0
668,66.2393,9.0
670,63.5231,10.0
672,66.9191,11.0
674,65.7995,12.0
676,65.6642,13.0
678,68.5339,14.0
680,66.7492,15.0
682,69.3707,16.0
684,72.164,17.0
686,70.3246,18.0
688,72.7294,19.0
690,70.2349,20.0
692,67.1772,21.0
694,69.2413,22.0
696,67.7862,23.0
698,66.1899,24.0
700,69.8998,25.0
702,68.6874,26.0
704,68.3616,27.0
706,72.7171,28.0
708,71.5211,29.0
710,72.8566,30.0
712,72.9948,31.0
714,66.9357,32.0
716,64.727,33.0
718,67.6709,34.0
720,64.8189,35.0
722,64.6527,36.0
724,67.7968,37.0
726,68.8789,38.0
728,70.681,39.0
730,73.722,40.0
732,70.2375,41.0
734,73.5692,42.0
736,72.6944,43.0
738,66.9534,44.0
740,68.9175,45.0
742,68.6622,46.0
744,69.798,47.0
746,71.6678,48.0
748,69.0121,49.0
750,71.1684,50.0
752,69.3471,51.0
754,66.5234,52.0
756,67.4291,53.0
758,66.4985,54.0
760,65.6448,55.0
762,67.5185,56.0
764,67.8708,57.0
766,66.6886,58.0
768,68.7853,59.0
770,68.1423,60.0
772,68.6766,61.0
774,68.6766,62.0
776,71.4311,63.0
778,70.8091,64.0
780,70.8091,65.0
782,69.0285,66.0
784,71.4582,67.0
786,71.209,68.0
788,70.0225,69.0
790,73.6699,70.0
792,70.9015,71.0
794,70.9431,72.0
796,73.8346,73.0
798,71.6855,74.0
800,73.375,75.0
802,74.72399999999999,76.0
804,70.7284,77.0
806,72.9026,78.0
808,72.2884,79.0
810,68.8088,80.0
812,73.0218,81.0
814,70.6409,82.0
816,69.5051,83.0
818,72.6991,84.0
820,71.0657,85.0
822,69.0443,86.0
824,72.0795,87.0
826,69.0374,88.0
828,70.4728,89.0
830,71.468,90.0
832,70.6207,91.0
834,74.1765,92.0
836,70.7045,93.0
838,71.6598,94.0
840,72.192,95.0
842,69.1862,96.0
844,73.5061,97.0
846,72.7511,98.0
848,72.1565,99.0
850,73.1313,100.0
852,69.7756,101.0
854,69.5946,102.0
856,68.982,103.0
858,69.4219,104.0
860,72.6548,105.0
862,70.999,106.0
864,70.8965,107.0
866,73.8584,108.0
868,70.6173,109.0
870,71.5044,110.0
872,70.015,111.0
874,66.9071,112.0
876,72.2573,113.0
878,70.9057,114.0
880,69.7681,115.0
882,71.7951,116.0
884,69.703,117.0
886,73.6755,118.0
888,80.6552,119.0
890,83.054,120.0
892,78.3197,121.0
894,73.8599,122.0
896,69.0825,123.0
898,68.2456,124.0
900,71.1185,125.0
902,69.0854,126.0
904,68.1926,127.0
906,72.1085,128.0
908,72.1085,129.0
910,81.2049,130.0
912,75.8897,131.0
914,68.7445,132.0
916,67.1847,133.0
918,65.7438,134.0
920,62.9375,135.0
922,64.6261,136.0
924,64.6581,137.0
926,64.2678,138.0
928,67.8998,139.0
930,66.1851,140.0
932,66.6016,141.0
934,67.5939,142.0
936,62.8768,143.0
938,63.5005,144.0
940,63.5569,145.0
942,62.3343,146.0
944,64.726,147.0
946,64.3256,148.0
948,64.7734,149.0
950,69.9096,150.0
952,68.1895,151.0
954,69.7034,152.0
956,71.0994,153.0
958,66.8178,154.0
960,67.9852,155.0
962,65.675,156.0
964,63.7207,157.0
966,68.392,158.0
968,63.033,159.0
970,63.6876,160.0
972,67.9305,161.0
974,65.5679,162.0
976,68.5678,163.0
978,70.2106,164.0
980,72.3001,165.0
982,76.6715,166.0
984,71.322,167.0
986,69.2482,168.0
988,68.0042,169.0
990,63.8167,170.0
992,65.1259,171.0
994,66.2069,172.0
996,65.0311,173.0
998,66.8416,174.0
1000,70.9465,175.0
1002,68.1459,176.0
1004,69.788,177.0
1006,68.6363,178.0
1008,64.9259,179.0
1010,65.7915,180.0
1012,64.4799,181.0
1014,62.826,182.0
1016,65.8123,183.0
1018,66.803,184.0
1020,65.4459,185.0
1022,65.9378,186.0
1024,65.9378,187.0
1026,63.3734,188.0
1028,66.4935,189.0
1030,65.3532,190.0
1032,63.068000000000005,191.0
1034,64.7214,192.0
1036,64.2185,193.0
1038,63.9755,194.0
1040,66.9457,195.0
1042,66.2334,196.0
1044,63.9598,197.0
1046,66.5657,198.0
1048,63.7532,199.0
1050,64.5385,200.0
1052,68.524,201.0
1054,66.2833,202.0
1056,68.5411,203.0
1058,68.5948,204.0
1060,66.3525,205.0
1062,70.6708,206.0
1064,72.8776,207.0
1066,80.183,208.0
1068,79.8248,209.0
1070,78.0621,210.0
1072,76.9935,211.0
1074,69.4022,212.0
1076,69.3912,213.0
1078,70.5017,214.0
1080,70.41,215.0
1082,74.1561,216.0
1084,76.2031,217.0
1086,75.195,218.0
1088,78.1895,219.0
1090,74.5738,220.0
1092,72.0528,221.0
1094,72.6195,222.0
1096,67.8442,223.0
1098,64.623,224.0
1100,68.8002,225.0
1102,65.8506,226.0
1104,68.4484,227.0
1106,70.4855,228.0
1108,66.0685,229.0
1110,67.0035,230.0
1112,67.2366,231.0
1114,66.4233,232.0
1116,72.5767,233.0
1118,66.4069,234.0
1120,65.195,235.0
1122,66.0708,236.0
1124,63.7992,237.0
1126,66.8002,238.0
1128,67.4583,239.0
1130,65.0504,240.0
1132,67.5211,241.0
1134,66.35600000000001,242.0
1136,66.6754,243.0
1138,68.5504,244.0
1140,68.3512,245.0
1142,69.288,246.0
1144,65.7369,247.0
1146,66.7631,248.0
1148,72.3244,249.0
1150,69.123,250.0
1152,68.4904,251.0
1154,69.4703,252.0
1156,64.8607,253.0
1158,64.2303,254.0
1160,67.5518,255.0
1162,65.0303,256.0
1164,63.9018,257.0
1166,68.4122,258.0
1168,66.9518,259.0
1170,67.9798,260.0
1172,68.8691,261.0
1174,65.2777,262.0
1176,65.1116,263.0
1178,66.4971,264.0
1180,64.0333,265.0
1182,61.9604,266.0
1184,65.0386,267.0
1186,62.1816,268.0
1188,61.1039,269.0
1190,65.0903,270.0
1192,64.1482,271.0
1194,64.4881,272.0
1196,69.6599,273.0
1198,67.8153,274.0
1200,64.7468,275.0
1202,67.6307,276.0
1204,65.0976,277.0
1206,60.7724,278.0
1208,62.9286,279.0
1210,61.8419,280.0
1212,61.673,281.0
1214,65.9307,282.0
1216,64.0,283.0
1218,64.6041,284.0
1220,68.1076,285.0
1222,66.4873,286.0
1224,64.7957,287.0
1226,66.9566,288.0
1228,65.7509,289.0
1230,62.3707,290.0
1232,66.6893,291.0
1234,67.0095,292.0
1236,66.1939,293.0
1238,69.7192,294.0
1240,66.0621,295.0
1242,65.1785,296.0
1244,67.9039,297.0
1246,67.6806,298.0
1248,69.7403,299.0
1250,73.6986,300.0
1252,69.95,301.0
1254,71.0229,302.0
1256,72.8285,303.0
1258,71.3372,304.0
1260,75.5188,305.0
1262,70.8738,306.0
1264,67.172,307.0
1266,66.819,308.0
1268,66.2631,309.0
1270,68.0296,310.0
1272,72.0684,311.0
1274,69.5722,312.0
1276,68.6047,313.0
1278,71.49,314.0
1280,67.432,315.0
1282,67.3191,316.0
1284,69.6128,317.0
1286,66.8883,318.0
1288,72.4098,319.0
1290,77.0017,320.0
1292,77.4125,321.0
1294,75.2115,322.0
1296,71.5967,323.0
1298,68.7277,324.0
1300,71.645,325.0
1302,71.3987,326.0
1304,69.3115,327.0
1306,72.6637,328.0
1308,70.5471,329.0
1310,70.7297,330.0
1312,71.7979,331.0
1314,68.0783,332.0
1316,70.245,333.0
1318,67.5918,334.0
1320,67.4321,335.0
1322,70.365,336.0
1324,68.2025,337.0
1326,69.4756,338.0
1328,66.8781,339.0
1330,65.1161,340.0
1332,68.0539,341.0
1334,65.4046,342.0
1336,65.2894,343.0
1338,67.2541,344.0
1340,63.909,345.0
1342,66.0848,346.0
1344,67.5838,347.0
1346,64.7064,348.0
1348,67.3525,349.0
1350,66.3302,350.0
1352,64.78699999999999,351.0
1354,68.3028,352.0
1356,64.2476,353.0
1358,65.3209,354.0
1360,67.7062,355.0
1362,63.4785,356.0
1364,64.9751,357.0
1366,65.2453,358.0
1368,63.1771,359.0
1370,67.5266,360.0
1372,65.9336,361.0
1374,64.7178,362.0
1376,69.0947,363.0
1378,64.5777,364.0
1380,65.6264,365.0
1382,67.6953,366.0
1384,63.028,367.0
1386,63.5173,368.0
1388,63.7752,369.0
1390,63.1858,370.0
1392,65.887,371.0
1394,65.5896,372.0
1396,63.6162,373.0
1398,65.5241,374.0
1400,64.0891,375.0
1402,62.7634,376.0
1404,65.2972,377.0
1406,67.0958,378.0
1408,64.8815,379.0
1410,65.8985,380.0
1412,65.3111,381.0
1414,62.6489,382.0
1416,64.1029,383.0
1418,61.5727,384.0
1420,60.0342,385.0
1422,63.605,386.0
1424,63.7116,387.0
1426,63.1217,388.0
1428,67.3976,389.0
1430,63.9909,390.0
1432,64.2055,391.0
1434,65.5176,392.0
1436,61.895,393.0
1438,62.5873,394.0
1440,65.1096,395.0
1442,63.1513,396.0
1444,63.5415,397.0
1446,63.5415,398.0
1448,64.7761,399.0
1450,67.9327,400.0
1452,67.5422,401.0
1454,67.8345,402.0
1456,70.5969,403.0
1458,65.5829,404.0
1460,65.2523,405.0
1462,65.7066,406.0
1464,63.9911,407.0
1466,65.3706,408.0
1468,63.7117,409.0
1470,62.3142,410.0
1472,66.6127,411.0
1474,65.5428,412.0
1476,64.9402,413.0
1478,67.6522,414.0
1480,69.7232,415.0
1482,66.1478,416.0
1484,67.5749,417.0
1486,65.4686,418.0
1488,63.9413,419.0
1490,66.5455,420.0
1492,63.5453,421.0
1494,63.86600000000001,422.0
1496,67.0971,423.0
1498,63.5961,424.0
1500,65.3881,425.0
1502,69.1399,426.0
1504,65.6803,427.0
1506,66.2459,428.0
1508,69.7418,429.0
1510,69.7418,430.0
1512,65.7438,431.0
1514,58.6599,432.0
1516,59.2594,433.0
1518,61.3916,434.0
1520,62.8145,435.0
1522,62.1881,436.0
1524,64.1181,437.0
1526,66.067,438.0
1528,66.5532,439.0
1530,68.5846,440.0
1532,67.32,441.0
1534,64.6924,442.0
1536,65.9841,443.0
1538,66.9664,444.0
1540,63.4041,445.0
1542,63.3028,446.0
1544,64.3993,447.0
1546,62.1482,448.0
1548,64.7499,449.0
1550,66.4445,450.0
1552,65.8298,451.0
1554,70.5199,452.0
1556,65.4801,453.0
1558,65.4801,454.0
1560,65.4801,455.0
1562,60.3427,456.0
1564,65.0222,457.0
1566,63.2585,458.0
