,hr,time
558,77.3609,0.0
560,77.0688,1.0
562,78.869,2.0
564,81.53699999999999,3.0
566,80.2586,4.0
568,79.4512,5.0
570,78.6628,6.0
572,81.4383,7.0
574,79.9946,8.0
576,81.0159,9.0
578,82.6723,10.0
580,83.9175,11.0
582,85.7159,12.0
584,81.27600000000001,13.0
586,78.7936,14.0
588,76.8247,15.0
590,77.812,16.0
592,78.6565,17.0
594,77.683,18.0
596,77.5758,19.0
598,78.679,20.0
600,81.6635,21.0
602,83.7485,22.0
604,86.1935,23.0
606,86.1935,24.0
608,89.3389,25.0
610,89.5806,26.0
612,93.4596,27.0
614,94.7482,28.0
616,93.3739,29.0
618,94.4942,30.0
620,92.53,31.0
622,87.0762,32.0
624,82.1154,33.0
626,80.486,34.0
628,80.1872,35.0
630,78.8514,36.0
632,80.5247,37.0
634,79.0493,38.0
636,77.2324,39.0
638,77.2077,40.0
640,78.4034,41.0
642,76.0799,42.0
644,71.8657,43.0
646,70.6207,44.0
648,71.0982,45.0
650,73.0624,46.0
652,72.0006,47.0
654,69.0923,48.0
656,72.7775,49.0
658,75.5532,50.0
660,74.0788,51.0
662,72.6523,52.0
664,72.8997,53.0
666,71.2327,54.0
668,72.3077,55.0
670,72.8389,56.0
672,75.583,57.0
674,73.4278,58.0
676,70.3864,59.0
678,73.1181,60.0
680,70.9296,61.0
682,68.2176,62.0
684,68.9408,63.0
686,71.3279,64.0
688,71.0264,65.0
690,68.7976,66.0
692,70.1636,67.0
694,71.9914,68.0
696,70.3046,69.0
698,73.4226,70.0
700,71.253,71.0
702,66.9687,72.0
704,68.1614,73.0
706,69.29899999999999,74.0
708,72.9649,75.0
710,69.9757,76.0
712,66.2671,77.0
714,64.6563,78.0
716,66.6513,79.0
718,69.5999,80.0
720,66.9281,81.0
722,66.1648,82.0
724,65.3585,83.0
726,67.6024,84.0
728,68.5977,85.0
730,69.3203,86.0
732,73.2467,87.0
734,70.9028,88.0
736,69.9669,89.0
738,71.3114,90.0
740,73.0121,91.0
742,71.3183,92.0
744,70.5789,93.0
746,71.1996,94.0
748,69.8814,95.0
750,67.9062,96.0
752,69.9578,97.0
754,69.9578,98.0
756,69.9578,99.0
758,75.597,100.0
760,75.9143,101.0
762,79.0245,102.0
764,77.1295,103.0
