,hr,time
0,89.3023,0.0
2,89.3023,1.0
4,100.445,2.0
6,109.665,3.0
8,111.277,4.0
10,106.40299999999999,5.0
12,109.227,6.0
14,109.14399999999999,7.0
16,98.3832,8.0
18,92.7253,9.0
20,98.2023,10.0
22,104.802,11.0
24,100.195,12.0
26,99.1975,13.0
28,103.051,14.0
30,103.734,15.0
32,106.93,16.0
34,105.691,17.0
36,104.831,18.0
38,109.61,19.0
40,108.585,20.0
42,106.97200000000001,21.0
44,108.465,22.0
46,112.527,23.0
48,112.74700000000001,24.0
50,112.008,25.0
52,115.73100000000001,26.0
54,115.772,27.0
56,110.88799999999999,28.0
58,107.111,29.0
60,114.189,30.0
62,118.147,31.0
64,116.404,32.0
66,113.781,33.0
68,110.366,34.0
70,94.5818,35.0
72,90.6143,36.0
74,96.3881,37.0
76,101.91799999999999,38.0
78,102.679,39.0
80,104.626,40.0
82,105.241,41.0
84,103.197,42.0
86,109.76799999999999,43.0
88,109.456,44.0
90,104.65799999999999,45.0
92,104.21,46.0
94,104.661,47.0
96,101.652,48.0
98,98.8325,49.0
100,107.60799999999999,50.0
102,110.26,51.0
104,110.764,52.0
106,107.676,53.0
108,114.116,54.0
110,112.104,55.0
112,102.853,56.0
114,105.471,57.0
116,111.33,58.0
118,109.196,59.0
120,105.06,60.0
122,108.605,61.0
124,106.154,62.0
126,100.25,63.0
128,105.37899999999999,64.0
130,105.665,65.0
132,104.54299999999999,66.0
134,108.50299999999999,67.0
136,113.32600000000001,68.0
138,111.196,69.0
140,111.196,70.0
142,111.196,71.0
144,104.13600000000001,72.0
146,95.9458,73.0
148,90.9097,74.0
150,96.5548,75.0
152,106.169,76.0
154,108.47399999999999,77.0
156,105.221,78.0
158,100.18299999999999,79.0
160,104.06,80.0
162,101.995,81.0
164,93.9186,82.0
166,95.3992,83.0
168,103.434,84.0
170,102.598,85.0
172,98.3116,86.0
174,100.34,87.0
176,105.471,88.0
178,105.579,89.0
180,104.449,90.0
182,105.455,91.0
184,103.28399999999999,92.0
186,101.053,93.0
188,100.236,94.0
190,101.806,95.0
192,106.725,96.0
194,106.51,97.0
196,102.22200000000001,98.0
198,105.0,99.0
200,106.429,100.0
202,101.992,101.0
204,104.279,102.0
206,104.279,103.0
208,105.586,104.0
210,101.28399999999999,105.0
212,103.984,106.0
214,107.92,107.0
216,106.883,108.0
218,103.316,109.0
220,103.76100000000001,110.0
222,107.385,111.0
224,105.316,112.0
226,99.3849,113.0
228,99.9964,114.0
230,106.25,115.0
232,110.016,116.0
234,108.734,117.0
236,107.024,118.0
238,108.542,119.0
240,102.874,120.0
242,98.0888,121.0
244,101.059,122.0
246,104.646,123.0
248,100.93,124.0
250,95.4037,125.0
252,98.5281,126.0
254,101.601,127.0
256,99.9913,128.0
258,99.9491,129.0
260,104.10799999999999,130.0
262,110.213,131.0
264,105.45200000000001,132.0
266,105.45200000000001,133.0
268,105.45200000000001,134.0
270,94.2391,135.0
272,90.72,136.0
274,87.4808,137.0
276,92.1761,138.0
278,96.5812,139.0
280,98.7644,140.0
282,96.4524,141.0
284,95.3825,142.0
286,92.8196,143.0
288,100.161,144.0
290,101.705,145.0
292,99.8529,146.0
294,97.6529,147.0
296,101.36399999999999,148.0
298,93.375,149.0
300,82.3195,150.0
302,80.1266,151.0
304,90.7278,152.0
306,92.8697,153.0
308,94.4199,154.0
310,97.985,155.0
312,101.37700000000001,156.0
314,88.5586,157.0
316,86.5242,158.0
318,98.4758,159.0
320,95.4396,160.0
322,87.0032,161.0
324,87.311,162.0
326,93.3903,163.0
328,99.5682,164.0
330,97.89299999999999,165.0
332,100.008,166.0
334,102.514,167.0
336,94.3938,168.0
338,86.6997,169.0
340,95.1146,170.0
342,100.119,171.0
344,96.5782,172.0
346,93.4751,173.0
348,96.4571,174.0
350,96.8764,175.0
352,99.2307,176.0
354,104.319,177.0
356,104.949,178.0
358,105.94,179.0
360,108.104,180.0
362,105.23100000000001,181.0
364,105.23100000000001,182.0
366,94.0217,183.0
368,106.904,184.0
370,111.009,185.0
372,108.23299999999999,186.0
374,93.5067,187.0
376,89.3953,188.0
378,110.23899999999999,189.0
380,97.6627,190.0
382,95.9535,191.0
384,102.25299999999999,192.0
386,93.0627,193.0
388,85.6821,194.0
390,92.8149,195.0
392,95.7371,196.0
394,91.4431,197.0
396,93.6058,198.0
398,102.113,199.0
400,101.288,200.0
402,96.1385,201.0
404,101.494,202.0
406,104.295,203.0
408,102.469,204.0
410,95.5656,205.0
412,95.9357,206.0
414,98.9231,207.0
416,103.038,208.0
418,99.3174,209.0
420,95.615,210.0
422,97.8936,211.0
424,103.88799999999999,212.0
426,103.78399999999999,213.0
428,103.09,214.0
430,105.006,215.0
432,104.461,216.0
434,100.04700000000001,217.0
436,94.7172,218.0
438,105.436,219.0
440,114.079,220.0
442,116.524,221.0
444,110.87700000000001,222.0
446,107.28,223.0
448,109.682,224.0
450,104.795,225.0
452,101.819,226.0
454,105.133,227.0
456,109.507,228.0
458,107.14,229.0
460,95.9477,230.0
462,97.4017,231.0
464,102.397,232.0
466,95.3368,233.0
468,87.5625,234.0
470,98.4599,235.0
472,100.329,236.0
474,94.1892,237.0
476,93.0126,238.0
478,101.881,239.0
480,105.56700000000001,240.0
482,104.569,241.0
484,93.8047,242.0
486,88.1105,243.0
488,82.7184,244.0
490,77.2385,245.0
492,85.2684,246.0
494,87.1872,247.0
496,83.5165,248.0
498,88.8061,249.0
500,93.22,250.0
502,88.2804,251.0
504,88.6387,252.0
506,95.2067,253.0
508,89.0787,254.0
510,78.4897,255.0
512,87.7406,256.0
514,98.1509,257.0
516,98.0534,258.0
518,88.9765,259.0
520,93.4772,260.0
522,92.5773,261.0
524,90.4081,262.0
526,96.8968,263.0
528,99.1736,264.0
530,95.2741,265.0
532,97.1172,266.0
534,96.7597,267.0
536,91.5528,268.0
538,99.5737,269.0
540,107.17399999999999,270.0
542,105.055,271.0
544,101.634,272.0
546,106.075,273.0
548,99.7914,274.0
550,86.9365,275.0
552,88.6169,276.0
554,99.6243,277.0
556,97.17200000000001,278.0
558,97.0694,279.0
560,99.6158,280.0
562,94.9492,281.0
564,89.8356,282.0
566,99.9876,283.0
568,107.361,284.0
570,105.45700000000001,285.0
572,106.01799999999999,286.0
574,109.695,287.0
576,108.25299999999999,288.0
578,98.2013,289.0
580,97.3698,290.0
582,103.777,291.0
584,103.416,292.0
586,103.197,293.0
588,106.495,294.0
590,105.833,295.0
592,106.477,296.0
594,109.152,297.0
596,109.39200000000001,298.0
598,103.32,299.0
600,94.49700000000001,300.0
602,97.9818,301.0
604,95.5494,302.0
606,102.194,303.0
608,111.594,304.0
610,115.522,305.0
612,108.37200000000001,306.0
614,100.949,307.0
616,101.67,308.0
618,105.0,309.0
620,101.219,310.0
622,100.21700000000001,311.0
624,106.616,312.0
626,112.822,313.0
628,112.27600000000001,314.0
630,107.65299999999999,315.0
632,109.845,316.0
634,115.02600000000001,317.0
636,117.228,318.0
638,110.994,319.0
640,103.815,320.0
642,99.2441,321.0
644,99.9803,322.0
646,104.316,323.0
648,108.87700000000001,324.0
650,114.959,325.0
652,116.88799999999999,326.0
654,113.758,327.0
656,109.522,328.0
658,111.51299999999999,329.0
660,117.04799999999999,330.0
662,116.986,331.0
664,111.72200000000001,332.0
666,108.51799999999999,333.0
668,107.93799999999999,334.0
670,106.845,335.0
672,111.661,336.0
674,117.656,337.0
676,117.464,338.0
678,115.295,339.0
680,117.795,340.0
682,119.70100000000001,341.0
684,119.12100000000001,342.0
686,115.36200000000001,343.0
688,115.36200000000001,344.0
690,115.36200000000001,345.0
692,105.102,346.0
694,102.89399999999999,347.0
696,98.5848,348.0
698,101.884,349.0
700,107.346,350.0
702,104.529,351.0
704,97.245,352.0
706,104.286,353.0
708,108.411,354.0
710,103.391,355.0
712,102.53399999999999,356.0
714,108.649,357.0
716,106.79799999999999,358.0
718,95.8564,359.0
720,100.596,360.0
722,105.773,361.0
724,104.133,362.0
726,97.7963,363.0
728,105.949,364.0
730,105.836,365.0
732,95.5427,366.0
734,91.4478,367.0
736,104.249,368.0
738,109.32600000000001,369.0
740,100.387,370.0
742,97.2042,371.0
744,104.963,372.0
746,114.61200000000001,373.0
748,118.15299999999999,374.0
750,116.141,375.0
752,113.448,376.0
754,118.27799999999999,377.0
756,117.78,378.0
758,113.682,379.0
760,107.325,380.0
762,113.20100000000001,381.0
764,114.49799999999999,382.0
766,110.32700000000001,383.0
768,105.652,384.0
770,110.63,385.0
772,112.588,386.0
774,105.90299999999999,387.0
776,96.4276,388.0
778,102.42399999999999,389.0
780,109.208,390.0
782,101.904,391.0
784,90.9434,392.0
786,88.9458,393.0
788,103.775,394.0
790,109.666,395.0
792,103.12200000000001,396.0
794,89.5368,397.0
796,85.8352,398.0
798,101.35,399.0
800,106.572,400.0
802,98.479,401.0
804,91.8893,402.0
806,100.25200000000001,403.0
808,108.39,404.0
810,101.448,405.0
812,83.132,406.0
814,87.2285,407.0
816,97.3465,408.0
818,96.1589,409.0
820,93.5462,410.0
822,101.161,411.0
824,108.99600000000001,412.0
826,107.587,413.0
828,101.118,414.0
830,94.0393,415.0
832,103.176,416.0
834,108.62200000000001,417.0
836,101.90799999999999,418.0
838,92.1291,419.0
840,100.713,420.0
842,106.773,421.0
844,118.67299999999999,422.0
846,108.376,423.0
848,102.84899999999999,424.0
850,101.876,425.0
852,97.5324,426.0
854,97.5901,427.0
856,106.25299999999999,428.0
858,110.323,429.0
860,107.376,430.0
862,99.2277,431.0
864,105.681,432.0
866,108.12899999999999,433.0
868,102.06700000000001,434.0
870,100.838,435.0
872,107.523,436.0
874,108.094,437.0
876,98.488,438.0
878,97.5846,439.0
880,104.595,440.0
882,101.90899999999999,441.0
884,94.7785,442.0
886,96.5313,443.0
888,103.404,444.0
890,103.445,445.0
892,106.072,446.0
894,111.066,447.0
896,115.78,448.0
898,114.48299999999999,449.0
900,104.098,450.0
902,98.28200000000001,451.0
904,96.7681,452.0
906,101.265,453.0
908,103.185,454.0
910,102.77799999999999,455.0
912,103.251,456.0
914,101.76700000000001,457.0
916,101.38799999999999,458.0
918,100.445,459.0
920,106.006,460.0
922,109.084,461.0
924,104.45,462.0
926,102.919,463.0
928,104.72399999999999,464.0
930,101.875,465.0
932,101.875,466.0
934,101.875,467.0
936,91.50200000000001,468.0
938,95.7475,469.0
940,99.8613,470.0
942,102.655,471.0
944,100.575,472.0
946,100.509,473.0
948,101.72200000000001,474.0
950,98.15700000000001,475.0
952,93.0507,476.0
954,89.5626,477.0
956,94.9472,478.0
958,97.7971,479.0
960,97.7971,480.0
962,95.0775,481.0
964,90.8168,482.0
966,94.3549,483.0
968,98.8366,484.0
970,103.447,485.0
972,97.869,486.0
974,87.8742,487.0
976,93.6282,488.0
978,101.029,489.0
980,100.495,490.0
982,95.7118,491.0
984,91.3972,492.0
986,99.766,493.0
988,104.43,494.0
990,100.851,495.0
992,94.6583,496.0
994,94.3331,497.0
996,102.635,498.0
998,105.986,499.0
1000,103.251,500.0
1002,106.991,501.0
1004,107.057,502.0
1006,103.03200000000001,503.0
1008,103.87700000000001,504.0
1010,110.101,505.0
1012,104.524,506.0
1014,97.5491,507.0
1016,95.969,508.0
1018,98.264,509.0
1020,102.51,510.0
1022,105.366,511.0
1024,104.384,512.0
1026,104.351,513.0
1028,102.875,514.0
1030,106.29799999999999,515.0
1032,103.604,516.0
1034,101.182,517.0
1036,101.82799999999999,518.0
1038,106.38600000000001,519.0
1040,109.111,520.0
1042,104.915,521.0
1044,96.527,522.0
1046,93.2558,523.0
1048,98.6298,524.0
1050,98.6298,525.0
1052,98.6298,526.0
1054,105.26299999999999,527.0
1056,99.2865,528.0
1058,105.405,529.0
1060,112.321,530.0
1062,107.258,531.0
1064,92.3963,532.0
1066,91.6383,533.0
1068,103.947,534.0
1070,109.21799999999999,535.0
1072,103.805,536.0
1074,95.2301,537.0
1076,96.5138,538.0
1078,103.54700000000001,539.0
1080,107.336,540.0
1082,102.319,541.0
1084,99.5392,542.0
1086,105.037,543.0
1088,104.29700000000001,544.0
1090,101.042,545.0
1092,102.08,546.0
1094,105.685,547.0
1096,105.84700000000001,548.0
1098,105.561,549.0
1100,101.682,550.0
1102,101.069,551.0
1104,104.315,552.0
1106,103.939,553.0
1108,99.4175,554.0
1110,103.024,555.0
1112,109.00299999999999,556.0
1114,108.61200000000001,557.0
1116,101.23200000000001,558.0
1118,96.417,559.0
1120,97.4668,560.0
1122,95.9517,561.0
1124,96.5716,562.0
1126,96.1964,563.0
1128,95.238,564.0
1130,95.1545,565.0
1132,95.1545,566.0
1134,95.1545,567.0
1136,100.944,568.0
1138,92.5099,569.0
1140,93.5015,570.0
1142,100.06299999999999,571.0
1144,98.0934,572.0
1146,97.7652,573.0
1148,98.7063,574.0
1150,102.845,575.0
1152,108.60700000000001,576.0
1154,113.336,577.0
1156,117.40100000000001,578.0
1158,114.065,579.0
1160,113.865,580.0
1162,110.73899999999999,581.0
1164,110.73899999999999,582.0
1166,110.73899999999999,583.0
1168,85.734,584.0
1170,91.874,585.0
1172,90.5493,586.0
1174,94.1617,587.0
1176,100.979,588.0
1178,105.745,589.0
1180,93.6417,590.0
1182,74.7684,591.0
1184,71.497,592.0
1186,85.2109,593.0
1188,90.3768,594.0
1190,88.9922,595.0
1192,96.5507,596.0
1194,96.2351,597.0
1196,92.3449,598.0
1198,99.8581,599.0
1200,103.446,600.0
1202,100.041,601.0
1204,98.1414,602.0
1206,103.37100000000001,603.0
1208,99.7077,604.0
1210,95.0269,605.0
1212,97.7409,606.0
1214,102.325,607.0
1216,102.4,608.0
1218,101.666,609.0
1220,101.624,610.0
1222,108.382,611.0
1224,107.54899999999999,612.0
1226,99.7646,613.0
1228,89.6486,614.0
1230,93.6524,615.0
1232,101.024,616.0
1234,101.851,617.0
1236,100.65899999999999,618.0
1238,101.355,619.0
1240,104.322,620.0
1242,98.2742,621.0
1244,90.0391,622.0
1246,86.2859,623.0
1248,86.7528,624.0
1250,88.75,625.0
1252,91.6972,626.0
1254,101.337,627.0
1256,99.7947,628.0
1258,99.7947,629.0
1260,99.7947,630.0
1262,95.29,631.0
1264,103.057,632.0
1266,101.705,633.0
1268,96.7321,634.0
1270,91.7174,635.0
1272,102.119,636.0
1274,103.93,637.0
1276,99.2159,638.0
1278,97.4286,639.0
1280,94.5593,640.0
1282,94.0811,641.0
1284,100.14299999999999,642.0
1286,102.24799999999999,643.0
1288,99.7778,644.0
1290,98.6909,645.0
1292,101.07799999999999,646.0
1294,104.125,647.0
1296,101.6,648.0
1298,100.994,649.0
1300,102.335,650.0
1302,105.698,651.0
1304,106.84200000000001,652.0
1306,105.22,653.0
1308,101.14200000000001,654.0
1310,103.49600000000001,655.0
1312,108.756,656.0
1314,106.765,657.0
1316,103.11399999999999,658.0
1318,104.65799999999999,659.0
1320,109.74600000000001,660.0
1322,108.56200000000001,661.0
1324,101.792,662.0
1326,97.8396,663.0
1328,100.975,664.0
1330,104.036,665.0
1332,104.152,666.0
1334,102.491,667.0
1336,104.24600000000001,668.0
1338,109.025,669.0
1340,111.354,670.0
1342,106.10799999999999,671.0
1344,102.462,672.0
1346,109.10799999999999,673.0
1348,104.76899999999999,674.0
1350,98.6597,675.0
1352,101.51100000000001,676.0
1354,104.06700000000001,677.0
1356,103.978,678.0
1358,102.363,679.0
1360,99.264,680.0
1362,103.404,681.0
1364,103.648,682.0
1366,99.0192,683.0
1368,99.9285,684.0
1370,105.48700000000001,685.0
1372,103.626,686.0
1374,101.661,687.0
1376,104.193,688.0
1378,105.93700000000001,689.0
1380,102.93299999999999,690.0
1382,107.57,691.0
1384,108.258,692.0
1386,105.12200000000001,693.0
1388,105.12200000000001,694.0
1390,107.772,695.0
1392,108.931,696.0
1394,103.573,697.0
1396,108.098,698.0
1398,109.882,699.0
1400,103.323,700.0
1402,102.84700000000001,701.0
1404,106.319,702.0
1406,101.36,703.0
1408,99.0062,704.0
1410,103.831,705.0
1412,99.13,706.0
1414,99.0106,707.0
1416,105.309,708.0
1418,108.355,709.0
1420,109.54700000000001,710.0
1422,108.88,711.0
1424,104.569,712.0
1426,97.0006,713.0
1428,99.6462,714.0
1430,103.13799999999999,715.0
1432,100.238,716.0
1434,106.103,717.0
1436,108.46799999999999,718.0
1438,108.338,719.0
1440,113.865,720.0
1442,113.48100000000001,721.0
1444,103.042,722.0
1446,96.7225,723.0
1448,107.486,724.0
1450,107.779,725.0
1452,99.5873,726.0
1454,99.0055,727.0
1456,100.124,728.0
1458,101.84200000000001,729.0
1460,99.7193,730.0
1462,102.711,731.0
1464,102.90100000000001,732.0
1466,103.693,733.0
1468,108.73,734.0
1470,108.736,735.0
1472,102.213,736.0
1474,99.6859,737.0
1476,103.12100000000001,738.0
1478,103.087,739.0
1480,95.9243,740.0
1482,97.3362,741.0
1484,101.764,742.0
1486,102.71799999999999,743.0
1488,105.524,744.0
1490,106.788,745.0
1492,101.103,746.0
1494,101.103,747.0
1496,92.1467,748.0
1498,91.3353,749.0
1500,81.1982,750.0
1502,91.1863,751.0
1504,97.6798,752.0
1506,93.1762,753.0
1508,89.434,754.0
1510,89.7894,755.0
1512,101.62799999999999,756.0
1514,101.62799999999999,757.0
1516,101.62799999999999,758.0
1518,93.5805,759.0
1520,107.001,760.0
1522,105.105,761.0
1524,90.2139,762.0
1526,84.4933,763.0
1528,96.73200000000001,764.0
1530,107.95,765.0
1532,106.904,766.0
1534,95.0768,767.0
1536,96.1909,768.0
1538,107.73899999999999,769.0
1540,108.064,770.0
1542,101.75399999999999,771.0
1544,102.811,772.0
1546,99.6102,773.0
1548,92.4627,774.0
1550,93.7248,775.0
1552,103.234,776.0
1554,107.579,777.0
1556,106.5,778.0
1558,107.359,779.0
1560,110.43,780.0
1562,107.00200000000001,781.0
1564,95.8762,782.0
1566,89.51299999999999,783.0
1568,96.26899999999999,784.0
1570,103.956,785.0
1572,103.014,786.0
1574,103.08,787.0
1576,101.61399999999999,788.0
1578,104.234,789.0
1580,98.495,790.0
1582,95.7072,791.0
1584,98.9886,792.0
1586,102.165,793.0
1588,106.277,794.0
1590,106.66799999999999,795.0
1592,97.6524,796.0
1594,93.0757,797.0
1596,96.9074,798.0
1598,104.75200000000001,799.0
1600,103.948,800.0
1602,98.3257,801.0
1604,99.7744,802.0
1606,105.985,803.0
1608,106.632,804.0
1610,100.881,805.0
1612,94.6454,806.0
1614,102.035,807.0
1616,104.055,808.0
1618,101.948,809.0
1620,101.25,810.0
1622,104.56700000000001,811.0
1624,106.25299999999999,812.0
1626,103.96600000000001,813.0
1628,101.553,814.0
1630,98.4547,815.0
1632,100.38799999999999,816.0
1634,101.822,817.0
1636,102.38799999999999,818.0
1638,102.37100000000001,819.0
1640,103.221,820.0
1642,100.874,821.0
1644,94.0385,822.0
1646,88.7267,823.0
1648,91.7238,824.0
1650,101.073,825.0
1652,106.116,826.0
1654,100.76100000000001,827.0
1656,94.40700000000001,828.0
1658,91.0722,829.0
1660,96.9366,830.0
1662,102.23100000000001,831.0
1664,105.714,832.0
1666,97.6941,833.0
1668,97.6941,834.0
1670,97.6941,835.0
1672,84.0348,836.0
1674,89.5366,837.0
1676,98.8375,838.0
1678,99.397,839.0
1680,94.3532,840.0
1682,93.6596,841.0
1684,96.8176,842.0
1686,101.15,843.0
1688,101.564,844.0
1690,98.2805,845.0
1692,95.2081,846.0
1694,100.057,847.0
1696,106.225,848.0
1698,111.319,849.0
1700,115.366,850.0
1702,113.78399999999999,851.0
1704,110.553,852.0
1706,109.395,853.0
1708,113.446,854.0
1710,113.40799999999999,855.0
1712,108.764,856.0
1714,99.0814,857.0
1716,88.9345,858.0
1718,92.8189,859.0
1720,103.725,860.0
1722,104.743,861.0
1724,102.36399999999999,862.0
1726,97.6529,863.0
1728,100.17399999999999,864.0
1730,102.626,865.0
1732,100.755,866.0
1734,96.8375,867.0
1736,100.493,868.0
1738,104.37299999999999,869.0
1740,99.1264,870.0
1742,92.6885,871.0
1744,91.7314,872.0
1746,97.885,873.0
1748,104.40100000000001,874.0
1750,106.678,875.0
1752,99.9087,876.0
1754,95.6684,877.0
1756,103.882,878.0
1758,105.161,879.0
1760,97.8756,880.0
1762,94.07600000000001,881.0
1764,98.9102,882.0
1766,95.4764,883.0
1768,84.5546,884.0
1770,84.8771,885.0
1772,91.1335,886.0
1774,98.1579,887.0
1776,104.66,888.0
1778,108.042,889.0
1780,100.09100000000001,890.0
1782,98.8657,891.0
1784,99.773,892.0
1786,94.5694,893.0
1788,94.5694,894.0
1790,94.5694,895.0
1792,82.8574,896.0
1794,91.8704,897.0
1796,99.8442,898.0
1798,99.5374,899.0
1800,90.9976,900.0
1802,90.8393,901.0
1804,98.0072,902.0
1806,99.3874,903.0
1808,93.0286,904.0
1810,87.4331,905.0
1812,91.4471,906.0
1814,98.6519,907.0
1816,96.2156,908.0
1818,93.929,909.0
1820,96.0847,910.0
1822,101.273,911.0
1824,101.069,912.0
1826,94.7523,913.0
1828,96.6708,914.0
1830,97.7654,915.0
1832,104.21,916.0
1834,107.46700000000001,917.0
1836,105.195,918.0
1838,100.39,919.0
1840,97.2875,920.0
1842,97.8687,921.0
1844,105.723,922.0
1846,108.12,923.0
1848,108.54899999999999,924.0
1850,110.4,925.0
1852,111.709,926.0
1854,110.891,927.0
1856,108.931,928.0
1858,104.31299999999999,929.0
1860,104.31299999999999,930.0
1862,104.31299999999999,931.0
1864,102.594,932.0
1866,103.97200000000001,933.0
1868,98.9141,934.0
1870,93.0818,935.0
1872,97.2884,936.0
1874,98.1938,937.0
1876,92.7973,938.0
1878,86.9601,939.0
1880,90.098,940.0
1882,98.8669,941.0
1884,102.927,942.0
1886,101.10700000000001,943.0
1888,101.861,944.0
1890,93.4685,945.0
1892,87.8471,946.0
1894,88.9131,947.0
1896,95.0008,948.0
1898,95.154,949.0
1900,93.0411,950.0
1902,91.8638,951.0
1904,95.0232,952.0
1906,99.2807,953.0
1908,99.7403,954.0
1910,97.8155,955.0
1912,96.6424,956.0
1914,91.9938,957.0
1916,88.8028,958.0
1918,91.7154,959.0
1920,99.446,960.0
1922,93.9863,961.0
1924,85.5651,962.0
1926,90.3074,963.0
1928,97.8665,964.0
1930,94.4958,965.0
1932,89.1997,966.0
1934,95.1907,967.0
1936,101.046,968.0
1938,96.6626,969.0
1940,90.9141,970.0
1942,93.5267,971.0
1944,92.958,972.0
1946,92.8778,973.0
1948,98.2505,974.0
1950,96.4174,975.0
1952,91.8825,976.0
1954,98.7693,977.0
1956,101.054,978.0
1958,93.3438,979.0
1960,92.1012,980.0
1962,96.4522,981.0
1964,94.4693,982.0
1966,88.6086,983.0
1968,86.473,984.0
1970,92.6758,985.0
1972,95.4799,986.0
1974,94.7442,987.0
1976,94.7466,988.0
1978,97.5067,989.0
1980,90.7796,990.0
1982,89.14399999999999,991.0
1984,87.5396,992.0
1986,91.1987,993.0
1988,89.8824,994.0
1990,86.3866,995.0
1992,88.5673,996.0
1994,94.5231,997.0
1996,92.6572,998.0
1998,93.48899999999999,999.0
2000,95.6072,1000.0
2002,96.3389,1001.0
2004,93.1451,1002.0
2006,93.471,1003.0
2008,97.8147,1004.0
2010,96.2911,1005.0
2012,99.464,1006.0
2014,105.02799999999999,1007.0
2016,99.9268,1008.0
2018,99.9268,1009.0
2020,99.9268,1010.0
2022,97.4302,1011.0
2024,98.6228,1012.0
2026,100.288,1013.0
2028,103.18700000000001,1014.0
2030,104.19200000000001,1015.0
2032,91.9567,1016.0
2034,88.2759,1017.0
2036,98.8238,1018.0
2038,99.5219,1019.0
2040,95.7482,1020.0
2042,92.1173,1021.0
2044,97.9334,1022.0
2046,98.9511,1023.0
2048,96.8196,1024.0
2050,93.3574,1025.0
2052,96.3134,1026.0
2054,96.9623,1027.0
2056,96.4766,1028.0
2058,98.571,1029.0
2060,100.59899999999999,1030.0
2062,97.0575,1031.0
2064,91.6275,1032.0
2066,92.387,1033.0
2068,92.387,1034.0
2070,92.3489,1035.0
2072,90.64399999999999,1036.0
2074,95.8792,1037.0
2076,98.9312,1038.0
2078,93.63799999999999,1039.0
2080,85.1008,1040.0
2082,87.5226,1041.0
2084,86.9011,1042.0
2086,90.7115,1043.0
2088,99.3778,1044.0
2090,103.15,1045.0
2092,100.17200000000001,1046.0
2094,90.7912,1047.0
2096,92.322,1048.0
2098,87.5452,1049.0
2100,86.5725,1050.0
2102,93.7039,1051.0
2104,100.795,1052.0
2106,92.6239,1053.0
2108,92.6239,1054.0
2110,81.5359,1055.0
2112,92.7831,1056.0
2114,93.3839,1057.0
2116,80.0699,1058.0
2118,85.7628,1059.0
2120,96.3979,1060.0
2122,99.5867,1061.0
2124,99.2406,1062.0
2126,88.416,1063.0
2128,81.0596,1064.0
2130,86.4127,1065.0
2132,94.9807,1066.0
2134,104.458,1067.0
2136,102.98299999999999,1068.0
2138,98.303,1069.0
2140,100.54700000000001,1070.0
2142,99.3203,1071.0
2144,97.0083,1072.0
2146,92.2704,1073.0
2148,91.087,1074.0
2150,98.6946,1075.0
2152,101.584,1076.0
2154,100.598,1077.0
2156,97.0764,1078.0
2158,103.01899999999999,1079.0
2160,107.936,1080.0
2162,110.178,1081.0
2164,105.686,1082.0
2166,105.686,1083.0
2168,100.065,1084.0
2170,103.626,1085.0
2172,100.351,1086.0
2174,98.1146,1087.0
2176,104.15899999999999,1088.0
2178,101.93799999999999,1089.0
2180,91.05,1090.0
2182,87.9594,1091.0
2184,92.0266,1092.0
2186,97.2864,1093.0
2188,98.465,1094.0
2190,97.0208,1095.0
2192,101.564,1096.0
2194,105.646,1097.0
2196,97.6911,1098.0
2198,97.6911,1099.0
2200,97.6911,1100.0
2202,81.2113,1101.0
2204,85.6995,1102.0
2206,92.2216,1103.0
2208,96.7069,1104.0
2210,101.43799999999999,1105.0
2212,100.485,1106.0
2214,85.8547,1107.0
2216,74.4208,1108.0
2218,78.7692,1109.0
2220,83.06299999999999,1110.0
2222,97.20299999999999,1111.0
2224,104.85,1112.0
2226,106.46600000000001,1113.0
2228,97.2662,1114.0
2230,86.8117,1115.0
2232,91.9039,1116.0
2234,94.4016,1117.0
2236,101.914,1118.0
2238,103.542,1119.0
2240,101.742,1120.0
2242,97.5376,1121.0
2244,91.805,1122.0
2246,94.3328,1123.0
2248,102.37899999999999,1124.0
2250,104.351,1125.0
2252,97.9724,1126.0
2254,97.0676,1127.0
2256,100.071,1128.0
2258,107.04,1129.0
2260,106.375,1130.0
2262,100.54899999999999,1131.0
2264,91.7664,1132.0
2266,83.8335,1133.0
2268,85.8307,1134.0
2270,89.0435,1135.0
2272,91.8149,1136.0
2274,97.5137,1137.0
2276,101.50200000000001,1138.0
2278,96.1044,1139.0
2280,89.7524,1140.0
2282,89.7524,1141.0
2284,89.7524,1142.0
2286,75.835,1143.0
2288,84.7184,1144.0
2290,91.8511,1145.0
2292,99.8487,1146.0
2294,95.1693,1147.0
2296,81.0367,1148.0
2298,81.5657,1149.0
2300,95.1014,1150.0
2302,94.3412,1151.0
2304,88.4403,1152.0
2306,91.9164,1153.0
2308,91.1241,1154.0
2310,78.9565,1155.0
2312,77.6235,1156.0
2314,90.4521,1157.0
2316,93.0847,1158.0
2318,92.554,1159.0
