account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,,trade,fair value,trade price,mispricing,time mins,time secs,buy/sell
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817778,2817777,2817777,2817775,LIMIT,SELL,1,655,2019-03-29T06:45:43.686,2019-03-29T06:45:43.690,,06:45:43.686,06:45:43.686,1,750,655,-95,00:01:23,82.599,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817780,2817779,2817779,2817776,LIMIT,SELL,1,380,2019-03-29T06:45:48.678,2019-03-29T06:45:48.683,,06:45:48.678,06:45:48.678,1,750,380,-370,00:01:28,87.591,-1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817781,2817781,2817781,2817783,LIMIT,SELL,1,385,2019-03-29T06:45:50.944,2019-03-29T06:45:58.868,,06:45:50.944,06:45:50.944,0,750,#N/A,#N/A,00:01:30,89.857,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817783,2817783,2817783,2817781,LIMIT,BUY,1,385,2019-03-29T06:45:58.862,2019-03-29T06:45:58.868,,06:45:58.862,06:45:58.862,1,750,385,-365,00:01:38,97.775,1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817785,2817785,2817785,2817788,LIMIT,BUY,1,385,2019-03-29T06:46:01.221,2019-03-29T06:46:04.866,,06:46:01.221,06:46:01.221,0,750,#N/A,#N/A,00:01:40,100.134,1
pert-josh,M3@bmm,4566,433,8643,1,814,NULL,2817786,2817786,2817786,2817790,LIMIT,SELL,1,540,2019-03-29T06:46:03.963,2019-03-29T06:46:06.427,,06:46:03.963,06:46:03.963,0,750,#N/A,#N/A,00:01:43,102.876,-1
pert-josh,M5@bmm,4568,433,8643,1,814,NULL,2817787,2817787,2817787,NULL,LIMIT,SELL,1,790,2019-03-29T06:46:04.125,2019-03-29T06:46:04.129,,06:46:04.125,06:46:04.125,0,750,#N/A,#N/A,00:01:43,103.038,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817788,2817788,2817788,2817785,LIMIT,SELL,1,385,2019-03-29T06:46:04.859,2019-03-29T06:46:04.866,,06:46:04.859,06:46:04.859,1,750,385,-365,00:01:44,103.772,-1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817790,2817789,2817789,2817786,LIMIT,BUY,1,540,2019-03-29T06:46:06.420,2019-03-29T06:46:06.427,,06:46:06.420,06:46:06.420,1,750,540,-210,00:01:45,105.333,1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817791,2817789,2817789,2817792,LIMIT,BUY,1,655,2019-03-29T06:46:06.414,2019-03-29T06:46:15.172,,06:46:06.414,06:46:06.414,0,750,#N/A,#N/A,00:01:45,105.327,1
pert-josh,M2@bmm,4565,433,8643,1,814,NULL,2817792,2817792,2817792,2817791,LIMIT,SELL,1,655,2019-03-29T06:46:15.162,2019-03-29T06:46:15.172,,06:46:15.162,06:46:15.162,1,750,655,-95,00:01:54,114.075,-1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817794,2817794,2817794,2817802,LIMIT,BUY,1,495,2019-03-29T06:46:20.222,2019-03-29T06:46:37.008,,06:46:20.222,06:46:20.222,0,750,#N/A,#N/A,00:01:59,119.135,1
pert-josh,M5@bmm,4568,433,8643,1,814,NULL,2817797,2817797,2817797,NULL,LIMIT,BUY,1,350,2019-03-29T06:46:28.253,2019-03-29T06:46:28.256,,06:46:28.253,06:46:28.253,0,750,#N/A,#N/A,00:02:07,127.166,1
pert-josh,M2@bmm,4565,433,8643,1,814,NULL,2817799,2817799,2817799,2817812,LIMIT,SELL,1,655,2019-03-29T06:46:29.967,2019-03-29T06:46:56.820,,06:46:29.967,06:46:29.967,0,750,#N/A,#N/A,00:02:09,128.88,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817802,2817802,2817802,2817794,LIMIT,SELL,1,495,2019-03-29T06:46:37.002,2019-03-29T06:46:37.008,,06:46:37.002,06:46:37.002,1,750,495,-255,00:02:16,135.915,-1
pert-josh,M1@bmm,4564,433,8643,1,814,NULL,2817803,2817803,2817803,2817806,LIMIT,SELL,1,650,2019-03-29T06:46:39.682,2019-03-29T06:46:42.346,,06:46:39.682,06:46:39.682,0,750,#N/A,#N/A,00:02:19,138.595,-1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817806,2817805,2817805,2817803,LIMIT,BUY,1,650,2019-03-29T06:46:42.342,2019-03-29T06:46:42.346,,06:46:42.342,06:46:42.342,1,750,650,-100,00:02:21,141.255,1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817807,2817807,2817807,2817809,LIMIT,BUY,1,555,2019-03-29T06:46:45.495,2019-03-29T06:46:51.213,,06:46:45.495,06:46:45.495,0,750,#N/A,#N/A,00:02:24,144.408,1
pert-josh,M5@bmm,4568,433,8643,1,814,NULL,2817808,2817808,2817808,NULL,LIMIT,SELL,1,795,2019-03-29T06:46:47.772,2019-03-29T06:46:47.776,,06:46:47.772,06:46:47.772,0,750,#N/A,#N/A,00:02:27,146.685,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817809,2817809,2817809,2817807,LIMIT,SELL,1,555,2019-03-29T06:46:51.207,2019-03-29T06:46:51.213,,06:46:51.207,06:46:51.207,1,750,555,-195,00:02:30,150.12,-1
pert-josh,M5@bmm,4568,433,8643,1,814,NULL,2817810,2817810,2817810,NULL,LIMIT,SELL,1,780,2019-03-29T06:46:55.790,2019-03-29T06:46:55.793,,06:46:55.790,06:46:55.790,0,750,#N/A,#N/A,00:02:35,154.703,-1
pert-josh,M8@bmm,4571,433,8643,1,814,NULL,2817812,2817811,2817811,2817799,LIMIT,BUY,1,655,2019-03-29T06:46:56.816,2019-03-29T06:46:56.820,,06:46:56.816,06:46:56.816,1,750,655,-95,00:02:36,155.729,1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817813,2817813,2817813,NULL,LIMIT,SELL,1,720,2019-03-29T06:47:04.444,2019-03-29T06:47:04.447,,06:47:04.444,06:47:04.444,0,750,#N/A,#N/A,00:02:43,163.357,-1
pert-josh,M3@bmm,4566,433,8643,1,814,NULL,2817814,2817814,2817814,NULL,LIMIT,SELL,1,705,2019-03-29T06:47:06.110,2019-03-29T06:47:06.114,,06:47:06.110,06:47:06.110,0,750,#N/A,#N/A,00:02:45,165.023,-1
pert-josh,M2@bmm,4565,433,8643,1,814,NULL,2817815,2817815,2817815,2817821,LIMIT,SELL,1,600,2019-03-29T06:47:11.028,2019-03-29T06:47:19.654,,06:47:11.028,06:47:11.028,0,750,#N/A,#N/A,00:02:50,169.941,-1
pert-josh,M1@bmm,4564,433,8643,1,814,NULL,2817817,2817817,2817817,2817823,LIMIT,SELL,1,635,2019-03-29T06:47:17.578,2019-03-29T06:47:26.587,,06:47:17.578,06:47:17.578,0,750,#N/A,#N/A,00:02:56,176.491,-1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817818,2817818,2817818,2817839,LIMIT,BUY,1,510,2019-03-29T06:47:18.260,2019-03-29T06:48:21.433,,06:47:18.260,06:47:18.260,0,750,#N/A,#N/A,00:02:57,177.173,1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817821,2817820,2817820,2817815,LIMIT,BUY,1,600,2019-03-29T06:47:19.650,2019-03-29T06:47:19.654,,06:47:19.650,06:47:19.650,1,750,600,-150,00:02:59,178.563,1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817823,2817822,2817822,2817817,LIMIT,BUY,1,635,2019-03-29T06:47:26.583,2019-03-29T06:47:26.587,,06:47:26.583,06:47:26.583,1,750,635,-115,00:03:05,185.496,1
pert-josh,M5@bmm,4568,433,8643,1,814,NULL,2817824,2817824,2817824,2817840,LIMIT,BUY,1,510,2019-03-29T06:47:29.959,2019-03-29T06:48:21.433,,06:47:29.959,06:47:29.959,0,750,#N/A,#N/A,00:03:09,188.872,1
pert-josh,M6@bmm,4569,433,8643,1,814,NULL,2817826,2817826,2817826,2817831,LIMIT,BUY,1,655,2019-03-29T06:47:39.377,2019-03-29T06:47:56.286,,06:47:39.377,06:47:39.377,0,750,#N/A,#N/A,00:03:18,198.29,1
pert-josh,M3@bmm,4566,433,8643,1,814,NULL,2817831,2817830,2817830,2817826,LIMIT,SELL,1,655,2019-03-29T06:47:56.279,2019-03-29T06:47:56.287,,06:47:56.279,06:47:56.279,1,750,655,-95,00:03:35,215.192,-1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817833,2817833,2817833,2817835,LIMIT,BUY,1,585,2019-03-29T06:48:03.737,2019-03-29T06:48:04.110,,06:48:03.737,06:48:03.737,0,750,#N/A,#N/A,00:03:43,222.65,1
pert-josh,M8@bmm,4571,433,8643,1,814,NULL,2817835,2817834,2817834,2817833,LIMIT,SELL,1,585,2019-03-29T06:48:04.106,2019-03-29T06:48:04.110,,06:48:04.106,06:48:04.106,1,750,585,-165,00:03:43,223.019,-1
pert-josh,M3@bmm,4566,433,8643,1,814,NULL,2817837,2817837,2817837,NULL,LIMIT,BUY,1,430,2019-03-29T06:48:20.029,2019-03-29T06:48:20.032,,06:48:20.029,06:48:20.029,0,750,#N/A,#N/A,00:03:59,238.942,1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817839,2817838,2817838,2817818,LIMIT,SELL,1,510,2019-03-29T06:48:21.424,2019-03-29T06:48:21.433,,06:48:21.424,06:48:21.424,1,750,510,-240,00:04:00,240.337,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817840,2817838,2817838,2817824,LIMIT,SELL,1,510,2019-03-29T06:48:21.429,2019-03-29T06:48:21.433,,06:48:21.429,06:48:21.429,1,750,510,-240,00:04:00,240.342,-1
pert-josh,M2@bmm,4565,433,8643,1,814,NULL,2817841,2817841,2817841,NULL,LIMIT,SELL,1,640,2019-03-29T06:48:33.460,2019-03-29T06:48:33.463,,06:48:33.460,06:48:33.460,0,750,#N/A,#N/A,00:04:12,252.373,-1
pert-josh,M4@bmm,4567,433,8643,1,814,NULL,2817843,2817843,2817843,NULL,LIMIT,BUY,1,510,2019-03-29T06:48:37.776,2019-03-29T06:48:37.779,,06:48:37.776,06:48:37.776,0,750,#N/A,#N/A,00:04:17,256.689,1
pert-josh,M7@bmm,4570,433,8643,1,814,NULL,2817845,2817845,2817845,NULL,LIMIT,SELL,1,685,2019-03-29T06:48:43.001,2019-03-29T06:48:43.004,,06:48:43.001,06:48:43.001,0,750,#N/A,#N/A,00:04:22,261.914,-1
pert-josh,M8@bmm,4571,433,8643,1,814,NULL,2817846,2817846,2817846,NULL,LIMIT,BUY,1,405,2019-03-29T06:48:44.518,2019-03-29T06:48:44.522,,06:48:44.518,06:48:44.518,0,750,#N/A,#N/A,00:04:23,263.431,1
pert-josh,M3@bmm,4566,433,8643,1,814,NULL,2817847,2817847,2817847,NULL,LIMIT,SELL,1,715,2019-03-29T06:48:55.384,2019-03-29T06:48:55.387,,06:48:55.384,06:48:55.384,0,750,#N/A,#N/A,00:04:34,274.297,-1
pert-josh,M1@bmm,4564,433,8643,1,814,NULL,2817849,2817849,2817849,NULL,LIMIT,BUY,1,435,2019-03-29T06:49:01.644,2019-03-29T06:49:01.648,,06:49:01.644,06:49:01.644,0,750,#N/A,#N/A,00:04:41,280.557,1
pert-josh,M7@bmm,4570,433,8644,2,814,NULL,2817851,2817851,2817851,2817854,LIMIT,SELL,1,570,2019-03-29T06:49:33.948,2019-03-29T06:49:39.167,,06:49:33.948,06:49:33.948,0,700,#N/A,#N/A,00:05:13,312.861,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817854,2817853,2817853,2817851,LIMIT,BUY,1,570,2019-03-29T06:49:39.163,2019-03-29T06:49:39.167,,06:49:39.163,06:49:39.163,1,700,570,-130,00:05:18,318.076,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817857,2817857,2817857,NULL,LIMIT,SELL,1,730,2019-03-29T06:49:44.045,2019-03-29T06:49:44.048,,06:49:44.045,06:49:44.045,0,700,#N/A,#N/A,00:05:23,322.958,-1
pert-josh,M1@bmm,4564,433,8644,2,814,NULL,2817858,2817858,2817858,2817861,LIMIT,SELL,1,585,2019-03-29T06:49:44.783,2019-03-29T06:49:47.368,,06:49:44.783,06:49:44.783,0,700,#N/A,#N/A,00:05:24,323.696,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817861,2817860,2817860,2817858,LIMIT,BUY,1,585,2019-03-29T06:49:47.364,2019-03-29T06:49:47.369,,06:49:47.364,06:49:47.364,1,700,585,-115,00:05:26,326.277,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817863,2817863,2817863,NULL,LIMIT,BUY,1,340,2019-03-29T06:49:54.445,2019-03-29T06:49:54.448,,06:49:54.445,06:49:54.445,0,700,#N/A,#N/A,00:05:33,333.358,1
pert-josh,M2@bmm,4565,433,8644,2,814,NULL,2817865,2817865,2817865,2817868,LIMIT,SELL,1,500,2019-03-29T06:49:56.141,2019-03-29T06:49:58.454,,06:49:56.141,06:49:56.141,0,700,#N/A,#N/A,00:05:35,335.054,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817868,2817867,2817867,2817865,LIMIT,BUY,1,500,2019-03-29T06:49:58.450,2019-03-29T06:49:58.455,,06:49:58.450,06:49:58.450,1,700,500,-200,00:05:37,337.363,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817870,2817870,2817870,NULL,LIMIT,BUY,1,230,2019-03-29T06:50:01.261,2019-03-29T06:50:01.265,,06:50:01.261,06:50:01.261,0,700,#N/A,#N/A,00:05:40,340.174,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817872,2817872,2817872,NULL,LIMIT,BUY,1,290,2019-03-29T06:50:03.747,2019-03-29T06:50:03.750,,06:50:03.747,06:50:03.747,0,700,#N/A,#N/A,00:05:43,342.66,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817873,2817873,2817873,NULL,LIMIT,BUY,1,290,2019-03-29T06:50:06.757,2019-03-29T06:50:06.760,,06:50:06.757,06:50:06.757,0,700,#N/A,#N/A,00:05:46,345.67,1
pert-josh,M3@bmm,4566,433,8644,2,814,NULL,2817874,2817874,2817874,NULL,LIMIT,SELL,1,705,2019-03-29T06:50:07.558,2019-03-29T06:50:07.562,,06:50:07.558,06:50:07.558,0,700,#N/A,#N/A,00:05:46,346.471,-1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817875,2817875,2817875,NULL,LIMIT,BUY,1,355,2019-03-29T06:50:13.878,2019-03-29T06:50:13.881,,06:50:13.878,06:50:13.878,0,700,#N/A,#N/A,00:05:53,352.791,1
pert-josh,M7@bmm,4570,433,8644,2,814,NULL,2817877,2817877,2817877,NULL,LIMIT,SELL,1,640,2019-03-29T06:50:24.702,2019-03-29T06:50:24.705,,06:50:24.702,06:50:24.702,0,700,#N/A,#N/A,00:06:04,363.615,-1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817883,2817883,2817883,NULL,LIMIT,SELL,1,705,2019-03-29T06:50:43.438,2019-03-29T06:50:43.441,,06:50:43.438,06:50:43.438,0,700,#N/A,#N/A,00:06:22,382.351,-1
pert-josh,M3@bmm,4566,433,8644,2,814,NULL,2817886,2817886,2817886,2817887,LIMIT,SELL,1,600,2019-03-29T06:50:50.632,2019-03-29T06:50:53.380,,06:50:50.632,06:50:50.632,0,700,#N/A,#N/A,00:06:30,389.545,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817887,2817887,2817887,2817886,LIMIT,BUY,1,600,2019-03-29T06:50:53.372,2019-03-29T06:50:53.380,,06:50:53.372,06:50:53.372,1,700,600,-100,00:06:32,392.285,1
pert-josh,M8@bmm,4571,433,8644,2,814,NULL,2817892,2817891,2817891,2817893,LIMIT,SELL,1,555,2019-03-29T06:51:05.596,2019-03-29T06:51:05.607,,06:51:05.596,06:51:05.596,0,700,#N/A,#N/A,00:06:45,404.509,-1
pert-josh,M4@bmm,4567,433,8644,2,814,NULL,2817893,2817890,2817890,2817892,LIMIT,BUY,1,555,2019-03-29T06:51:05.599,2019-03-29T06:51:05.607,,06:51:05.599,06:51:05.599,1,700,555,-145,00:06:45,404.512,1
pert-josh,M4@bmm,4567,433,8644,2,814,NULL,2817894,2817890,2817890,2817900,LIMIT,BUY,1,555,2019-03-29T06:50:57.643,2019-03-29T06:51:11.943,,06:50:57.643,06:50:57.643,0,700,#N/A,#N/A,00:06:37,396.556,1
pert-josh,M2@bmm,4565,433,8644,2,814,NULL,2817895,2817895,2817895,2817898,LIMIT,SELL,1,565,2019-03-29T06:51:06.198,2019-03-29T06:51:08.076,,06:51:06.198,06:51:06.198,0,700,#N/A,#N/A,00:06:45,405.111,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817898,2817897,2817897,2817895,LIMIT,BUY,1,565,2019-03-29T06:51:08.072,2019-03-29T06:51:08.076,,06:51:08.072,06:51:08.072,1,700,565,-135,00:06:47,406.985,1
pert-josh,M7@bmm,4570,433,8644,2,814,NULL,2817900,2817899,2817899,2817894,LIMIT,SELL,1,555,2019-03-29T06:51:11.939,2019-03-29T06:51:11.943,,06:51:11.939,06:51:11.939,1,700,555,-145,00:06:51,410.852,-1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817901,2817901,2817901,NULL,LIMIT,BUY,1,445,2019-03-29T06:51:15.437,2019-03-29T06:51:15.440,,06:51:15.437,06:51:15.437,0,700,#N/A,#N/A,00:06:54,414.35,1
pert-josh,M3@bmm,4566,433,8644,2,814,NULL,2817903,2817903,2817903,2817945,LIMIT,SELL,1,610,2019-03-29T06:51:32.601,2019-03-29T06:54:11.297,,06:51:32.601,06:51:32.601,0,700,#N/A,#N/A,00:07:12,431.514,-1
pert-josh,M8@bmm,4571,433,8644,2,814,NULL,2817907,2817907,2817907,2817946,LIMIT,SELL,1,620,2019-03-29T06:51:50.399,2019-03-29T06:54:16.948,,06:51:50.399,06:51:50.399,0,700,#N/A,#N/A,00:07:29,449.312,-1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817909,2817909,2817909,NULL,LIMIT,BUY,1,465,2019-03-29T06:51:59.942,2019-03-29T06:51:59.945,,06:51:59.942,06:51:59.942,0,700,#N/A,#N/A,00:07:39,458.855,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817912,2817912,2817912,NULL,LIMIT,BUY,1,480,2019-03-29T06:52:13.286,2019-03-29T06:52:13.289,,06:52:13.286,06:52:13.286,0,700,#N/A,#N/A,00:07:52,472.199,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817918,2817918,2817918,NULL,LIMIT,BUY,1,500,2019-03-29T06:52:32.013,2019-03-29T06:52:32.016,,06:52:32.013,06:52:32.013,0,700,#N/A,#N/A,00:08:11,490.926,1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817919,2817919,2817919,NULL,LIMIT,BUY,1,500,2019-03-29T06:52:32.663,2019-03-29T06:52:32.666,,06:52:32.663,06:52:32.663,0,700,#N/A,#N/A,00:08:12,491.576,1
pert-josh,M3@bmm,4566,433,8644,2,814,NULL,2817921,2817921,2817921,NULL,LIMIT,BUY,1,420,2019-03-29T06:52:42.145,2019-03-29T06:52:42.150,,06:52:42.145,06:52:42.145,0,700,#N/A,#N/A,00:08:21,501.058,1
pert-josh,M3@bmm,4566,433,8644,2,814,NULL,2817928,2817928,2817928,2817931,LIMIT,BUY,1,530,2019-03-29T06:53:24.976,2019-03-29T06:53:27.762,,06:53:24.976,06:53:24.976,0,700,#N/A,#N/A,00:09:04,543.889,1
pert-josh,M8@bmm,4571,433,8644,2,814,NULL,2817931,2817930,2817930,2817928,LIMIT,SELL,1,530,2019-03-29T06:53:27.758,2019-03-29T06:53:27.763,,06:53:27.758,06:53:27.758,1,700,530,-170,00:09:07,546.671,-1
pert-josh,M5@bmm,4568,433,8644,2,814,NULL,2817932,2817932,2817932,2817934,LIMIT,SELL,1,515,2019-03-29T06:53:36.816,2019-03-29T06:53:38.856,,06:53:36.816,06:53:36.816,0,700,#N/A,#N/A,00:09:16,555.729,-1
pert-josh,M6@bmm,4569,433,8644,2,814,NULL,2817934,2817933,2817933,2817932,LIMIT,BUY,1,515,2019-03-29T06:53:38.852,2019-03-29T06:53:38.857,,06:53:38.852,06:53:38.852,1,700,515,-185,00:09:18,557.765,1
pert-josh,M1@bmm,4564,433,8644,2,814,NULL,2817935,2817935,2817935,2817942,LIMIT,SELL,1,605,2019-03-29T06:53:44.196,2019-03-29T06:54:01.728,,06:53:44.196,06:53:44.196,0,700,#N/A,#N/A,00:09:23,563.109,-1
