,hr,time
0,105.56700000000001,0.0
2,105.56700000000001,1.0
4,102.52600000000001,2.0
6,96.2616,3.0
8,108.95200000000001,4.0
10,116.81,5.0
12,116.79899999999999,6.0
14,107.726,7.0
16,106.613,8.0
18,107.89,9.0
20,101.931,10.0
22,102.56299999999999,11.0
24,98.23899999999999,12.0
26,97.977,13.0
28,100.633,14.0
30,102.98,15.0
32,110.961,16.0
34,106.595,17.0
36,109.465,18.0
38,103.064,19.0
40,103.76899999999999,20.0
42,103.432,21.0
44,102.479,22.0
46,106.664,23.0
48,110.508,24.0
50,107.34,25.0
52,112.22,26.0
54,114.975,27.0
56,117.851,28.0
58,119.137,29.0
60,120.493,30.0
62,120.443,31.0
64,125.243,32.0
66,125.243,33.0
68,129.03799999999998,34.0
70,128.434,35.0
72,131.835,36.0
74,136.333,37.0
76,137.06,38.0
78,140.132,39.0
80,141.752,40.0
82,141.703,41.0
84,144.654,42.0
86,142.132,43.0
88,141.092,44.0
90,143.196,45.0
92,142.2,46.0
94,145.218,47.0
96,144.666,48.0
98,146.687,49.0
100,144.731,50.0
102,141.27,51.0
104,138.046,52.0
106,138.45,53.0
108,140.69899999999998,54.0
110,141.644,55.0
112,140.424,56.0
114,139.108,57.0
116,140.437,58.0
118,138.658,59.0
120,140.048,60.0
122,139.312,61.0
124,142.635,62.0
126,146.691,63.0
128,143.116,64.0
130,142.07,65.0
132,141.111,66.0
134,143.525,67.0
136,146.197,68.0
138,146.411,69.0
140,148.371,70.0
142,148.925,71.0
144,149.268,72.0
146,149.85399999999998,73.0
148,150.406,74.0
150,149.30100000000002,75.0
152,150.11,76.0
154,148.69899999999998,77.0
156,148.509,78.0
158,146.876,79.0
160,146.49200000000002,80.0
162,146.07299999999998,81.0
164,146.13299999999998,82.0
166,146.13299999999998,83.0
168,146.13299999999998,84.0
170,143.486,85.0
172,146.30200000000002,86.0
174,143.326,87.0
176,138.202,88.0
178,136.47899999999998,89.0
180,138.257,90.0
182,138.46200000000002,91.0
184,137.483,92.0
186,137.6,93.0
188,140.149,94.0
190,137.799,95.0
192,137.58700000000002,96.0
194,133.797,97.0
196,134.13,98.0
198,133.52200000000002,99.0
200,132.688,100.0
202,130.213,101.0
204,130.1,102.0
206,127.969,103.0
208,125.26100000000001,104.0
210,125.26100000000001,105.0
212,131.41899999999998,106.0
214,129.47299999999998,107.0
216,129.866,108.0
218,135.403,109.0
220,137.832,110.0
222,135.339,111.0
224,138.19899999999998,112.0
226,139.267,113.0
228,141.444,114.0
230,141.461,115.0
232,133.941,116.0
234,127.089,117.0
236,128.26,118.0
238,122.13600000000001,119.0
240,122.762,120.0
242,123.242,121.0
244,119.318,122.0
246,121.54299999999999,123.0
248,121.33200000000001,124.0
250,118.59200000000001,125.0
252,121.416,126.0
254,117.715,127.0
256,118.06700000000001,128.0
258,118.2,129.0
260,116.05,130.0
262,117.434,131.0
264,115.319,132.0
266,116.59100000000001,133.0
268,115.506,134.0
270,114.228,135.0
272,118.915,136.0
274,118.428,137.0
276,121.256,138.0
278,120.885,139.0
280,120.38799999999999,140.0
282,120.588,141.0
284,117.851,142.0
286,115.51,143.0
288,110.12899999999999,144.0
290,109.098,145.0
292,116.024,146.0
294,111.969,147.0
296,108.37700000000001,148.0
298,115.18799999999999,149.0
300,113.969,150.0
302,114.125,151.0
304,114.929,152.0
306,107.295,153.0
308,108.676,154.0
310,113.804,155.0
312,114.00299999999999,156.0
314,117.70100000000001,157.0
316,116.439,158.0
318,111.38600000000001,159.0
320,110.887,160.0
322,109.68,161.0
324,110.035,162.0
326,116.97200000000001,163.0
328,119.09200000000001,164.0
330,116.59100000000001,165.0
332,116.899,166.0
334,120.18,167.0
336,118.51299999999999,168.0
338,116.86399999999999,169.0
340,121.29700000000001,170.0
342,117.46700000000001,171.0
344,117.25200000000001,172.0
346,120.89200000000001,173.0
348,120.477,174.0
350,119.531,175.0
352,124.104,176.0
354,123.477,177.0
356,121.56,178.0
358,118.727,179.0
360,115.93299999999999,180.0
362,113.36399999999999,181.0
364,112.736,182.0
366,114.852,183.0
368,116.712,184.0
370,109.79299999999999,185.0
372,102.083,186.0
374,110.84100000000001,187.0
376,112.971,188.0
378,113.921,189.0
380,118.916,190.0
382,118.91,191.0
384,118.154,192.0
386,118.928,193.0
388,119.458,194.0
390,121.677,195.0
392,124.64299999999999,196.0
394,128.002,197.0
396,126.69,198.0
398,126.69,199.0
400,126.69,200.0
402,126.69,201.0
404,126.69,202.0
406,113.885,203.0
408,113.61399999999999,204.0
410,101.823,205.0
412,93.6318,206.0
414,96.3757,207.0
416,100.41,208.0
418,104.84299999999999,209.0
420,104.152,210.0
422,95.4766,211.0
424,96.1003,212.0
426,104.86200000000001,213.0
428,103.366,214.0
430,101.333,215.0
432,103.98899999999999,216.0
434,103.697,217.0
436,97.0814,218.0
438,99.4831,219.0
440,103.581,220.0
442,101.87200000000001,221.0
444,102.404,222.0
446,103.09,223.0
448,98.6477,224.0
450,102.779,225.0
452,101.87,226.0
454,99.3846,227.0
456,101.104,228.0
458,103.948,229.0
460,103.948,230.0
462,98.6901,231.0
464,106.579,232.0
466,107.27600000000001,233.0
468,103.527,234.0
470,99.8822,235.0
472,101.70200000000001,236.0
474,102.625,237.0
476,108.823,238.0
478,111.43,239.0
480,112.338,240.0
482,111.556,241.0
484,109.044,242.0
486,108.598,243.0
488,101.124,244.0
490,102.51100000000001,245.0
492,97.9614,246.0
494,97.3755,247.0
496,93.945,248.0
498,102.596,249.0
500,95.7951,250.0
502,101.56700000000001,251.0
504,102.646,252.0
506,99.447,253.0
508,103.274,254.0
510,102.88600000000001,255.0
512,105.333,256.0
514,103.789,257.0
516,105.088,258.0
518,108.074,259.0
520,114.18299999999999,260.0
522,114.62299999999999,261.0
524,119.43,262.0
526,119.786,263.0
528,116.936,264.0
530,113.993,265.0
532,111.491,266.0
534,109.958,267.0
536,108.25299999999999,268.0
538,109.62100000000001,269.0
540,110.33,270.0
542,111.355,271.0
544,106.214,272.0
546,111.01299999999999,273.0
548,110.79700000000001,274.0
550,112.516,275.0
552,112.709,276.0
554,112.124,277.0
556,116.35,278.0
558,115.93799999999999,279.0
560,119.021,280.0
562,119.021,281.0
564,125.19200000000001,282.0
566,123.014,283.0
568,125.00200000000001,284.0
570,127.073,285.0
572,124.884,286.0
574,123.829,287.0
576,121.67200000000001,288.0
578,128.055,289.0
580,128.055,290.0
582,134.661,291.0
584,133.884,292.0
586,136.328,293.0
588,134.849,294.0
590,133.293,295.0
592,136.06,296.0
594,133.951,297.0
596,129.878,298.0
598,130.171,299.0
600,133.498,300.0
602,134.616,301.0
604,137.265,302.0
606,139.99200000000002,303.0
608,141.739,304.0
610,139.345,305.0
612,136.813,306.0
614,136.99200000000002,307.0
616,140.755,308.0
618,140.289,309.0
620,139.39,310.0
622,139.035,311.0
624,137.511,312.0
626,140.007,313.0
628,139.08,314.0
630,138.46200000000002,315.0
632,139.548,316.0
634,138.231,317.0
636,137.143,318.0
638,137.731,319.0
640,136.44299999999998,320.0
642,134.537,321.0
644,134.812,322.0
646,133.69899999999998,323.0
648,131.887,324.0
650,133.988,325.0
652,131.97899999999998,326.0
654,131.601,327.0
656,133.5,328.0
658,131.98,329.0
660,131.615,330.0
662,130.119,331.0
664,132.25799999999998,332.0
666,134.04,333.0
668,130.681,334.0
670,131.688,335.0
672,132.003,336.0
674,130.07,337.0
676,130.452,338.0
678,130.981,339.0
680,130.967,340.0
682,128.611,341.0
684,127.055,342.0
686,127.74,343.0
688,128.64,344.0
690,128.64,345.0
692,135.92600000000002,346.0
694,134.4,347.0
696,134.41,348.0
698,135.2,349.0
700,137.98,350.0
702,136.431,351.0
704,132.727,352.0
706,131.9,353.0
708,130.484,354.0
710,131.433,355.0
712,130.372,356.0
714,129.189,357.0
716,128.536,358.0
718,128.88299999999998,359.0
720,132.171,360.0
722,132.80700000000002,361.0
724,130.243,362.0
726,131.386,363.0
728,134.797,364.0
730,134.808,365.0
732,132.45,366.0
734,132.441,367.0
736,133.556,368.0
738,132.123,369.0
740,131.244,370.0
742,132.031,371.0
744,128.909,372.0
746,124.986,373.0
748,127.219,374.0
750,129.946,375.0
752,126.48200000000001,376.0
754,124.805,377.0
756,127.055,378.0
758,124.22,379.0
760,121.60600000000001,380.0
762,120.186,381.0
764,118.867,382.0
766,119.47,383.0
768,119.198,384.0
770,119.90799999999999,385.0
772,120.749,386.0
774,119.434,387.0
776,119.911,388.0
778,120.745,389.0
780,116.79299999999999,390.0
782,117.48200000000001,391.0
784,117.921,392.0
786,119.75299999999999,393.0
788,122.603,394.0
790,122.054,395.0
792,123.855,396.0
794,120.79,397.0
796,116.01799999999999,398.0
798,117.81200000000001,399.0
800,118.26,400.0
802,117.445,401.0
804,119.76700000000001,402.0
806,118.765,403.0
808,120.088,404.0
810,122.75299999999999,405.0
812,120.249,406.0
814,118.764,407.0
816,116.443,408.0
818,119.59100000000001,409.0
820,121.971,410.0
822,124.053,411.0
824,119.99799999999999,412.0
826,122.434,413.0
828,122.646,414.0
830,118.366,415.0
832,119.14299999999999,416.0
834,119.14299999999999,417.0
836,117.104,418.0
838,119.488,419.0
840,119.116,420.0
842,121.677,421.0
844,127.41,422.0
846,126.579,423.0
848,124.007,424.0
850,124.47200000000001,425.0
852,125.015,426.0
854,120.839,427.0
856,118.681,428.0
858,121.12,429.0
860,127.23700000000001,430.0
862,128.536,431.0
864,128.881,432.0
866,130.72299999999998,433.0
868,129.197,434.0
870,126.56200000000001,435.0
872,126.17299999999999,436.0
874,129.576,437.0
876,132.15200000000002,438.0
878,130.954,439.0
880,128.45,440.0
882,129.717,441.0
884,127.325,442.0
886,126.064,443.0
888,123.68,444.0
890,120.29299999999999,445.0
892,120.29299999999999,446.0
894,120.29299999999999,447.0
896,109.15100000000001,448.0
898,110.104,449.0
900,113.603,450.0
902,108.67200000000001,451.0
904,107.587,452.0
906,113.689,453.0
908,112.15899999999999,454.0
910,112.68299999999999,455.0
912,108.10700000000001,456.0
914,113.758,457.0
916,116.819,458.0
918,114.531,459.0
920,114.74799999999999,460.0
922,113.271,461.0
924,112.223,462.0
926,115.73,463.0
928,114.085,464.0
930,111.709,465.0
932,113.669,466.0
934,112.874,467.0
936,112.359,468.0
938,114.221,469.0
940,112.995,470.0
942,117.516,471.0
944,119.76700000000001,472.0
946,119.10600000000001,473.0
948,119.81299999999999,474.0
950,121.081,475.0
952,120.04,476.0
954,120.89399999999999,477.0
956,118.568,478.0
958,118.50200000000001,479.0
960,116.085,480.0
962,115.73,481.0
964,116.95700000000001,482.0
966,115.04299999999999,483.0
968,117.46600000000001,484.0
970,117.023,485.0
972,119.36,486.0
974,119.586,487.0
976,119.708,488.0
978,120.941,489.0
980,116.29,490.0
982,114.509,491.0
984,113.811,492.0
986,111.868,493.0
988,116.087,494.0
990,117.931,495.0
992,121.598,496.0
994,123.179,497.0
996,123.865,498.0
998,121.66799999999999,499.0
1000,119.06200000000001,500.0
1002,121.58,501.0
1004,120.15799999999999,502.0
1006,120.359,503.0
1008,121.042,504.0
1010,117.089,505.0
1012,120.12,506.0
1014,120.12,507.0
1016,120.12,508.0
1018,124.197,509.0
1020,122.67200000000001,510.0
1022,121.02799999999999,511.0
1024,120.723,512.0
1026,124.505,513.0
1028,124.589,514.0
1030,123.59200000000001,515.0
