account,email,owner,marketplace,session,period,market,target,order,original,supplier,consumer,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,,trade,fair value,trade price,mispricing,time mins,time secs,buy/sell
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246701,1246700,1246700,1246696,LIMIT,SELL,1,240,2018-08-24T04:11:08.627,2018-08-24T04:11:08.630,,04:11:08.627,04:11:08,1,750,240,-510,00:00:17,16.620,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246702,1246702,1246702,1246704,LIMIT,BUY,1,255,2018-08-24T04:11:09.633,2018-08-24T04:11:12.048,,04:11:09.633,04:11:09,0,750,#N/A,#N/A,00:00:18,17.626,1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246703,1246703,1246703,0,LIMIT,SELL,1,50,2018-08-24T04:11:12.041,2018-08-24T04:11:12.048,,04:11:12.041,04:11:12,0,750,#N/A,#N/A,00:00:20,20.034,-1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246704,1246703,1246703,1246702,LIMIT,SELL,1,255,2018-08-24T04:11:12.045,2018-08-24T04:11:12.048,,04:11:12.045,04:11:12,1,750,255,-495,00:00:20,20.038,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246705,1246705,1246705,1246707,LIMIT,SELL,1,150,2018-08-24T04:11:12.896,2018-08-24T04:11:12.991,,04:11:12.896,04:11:12,0,750,#N/A,#N/A,00:00:21,20.889,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246706,1246706,1246706,0,LIMIT,BUY,1,255,2018-08-24T04:11:12.984,2018-08-24T04:11:12.991,,04:11:12.984,04:11:12,0,750,#N/A,#N/A,00:00:21,20.977,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246707,1246706,1246706,1246705,LIMIT,BUY,1,150,2018-08-24T04:11:12.988,2018-08-24T04:11:12.991,,04:11:12.988,04:11:12,1,750,150,-600,00:00:21,20.981,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246708,1246708,1246708,1246710,LIMIT,SELL,1,165,2018-08-24T04:11:15.304,2018-08-24T04:11:15.439,,04:11:15.304,04:11:15,0,750,#N/A,#N/A,00:00:23,23.297,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246709,1246709,1246709,0,LIMIT,BUY,1,255,2018-08-24T04:11:15.431,2018-08-24T04:11:15.438,,04:11:15.431,04:11:15,0,750,#N/A,#N/A,00:00:23,23.424,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246710,1246709,1246709,1246708,LIMIT,BUY,1,165,2018-08-24T04:11:15.435,2018-08-24T04:11:15.439,,04:11:15.435,04:11:15,1,750,165,-585,00:00:23,23.428,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246711,1246711,1246711,1246713,LIMIT,BUY,1,255,2018-08-24T04:11:16.720,2018-08-24T04:11:17.199,,04:11:16.720,04:11:16,0,750,#N/A,#N/A,00:00:25,24.713,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246712,1246712,1246712,0,LIMIT,SELL,1,160,2018-08-24T04:11:17.191,2018-08-24T04:11:17.199,,04:11:17.191,04:11:17,0,750,#N/A,#N/A,00:00:25,25.184,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246713,1246712,1246712,1246711,LIMIT,SELL,1,255,2018-08-24T04:11:17.196,2018-08-24T04:11:17.199,,04:11:17.196,04:11:17,1,750,255,-495,00:00:25,25.189,-1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246714,1246714,1246714,NULL,LIMIT,SELL,1,845,2018-08-24T04:11:17.208,2018-08-24T04:11:17.210,,04:11:17.208,04:11:17,0,750,#N/A,#N/A,00:00:25,25.201,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246715,1246715,1246715,1246717,LIMIT,BUY,1,255,2018-08-24T04:11:18.375,2018-08-24T04:11:19.511,,04:11:18.375,04:11:18,0,750,#N/A,#N/A,00:00:26,26.368,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246716,1246716,1246716,0,LIMIT,SELL,1,170,2018-08-24T04:11:19.503,2018-08-24T04:11:19.510,,04:11:19.503,04:11:19,0,750,#N/A,#N/A,00:00:27,27.496,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246717,1246716,1246716,1246715,LIMIT,SELL,1,255,2018-08-24T04:11:19.508,2018-08-24T04:11:19.511,,04:11:19.508,04:11:19,1,750,255,-495,00:00:28,27.501,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246718,1246718,1246718,1246721,LIMIT,BUY,1,255,2018-08-24T04:11:20.393,2018-08-24T04:11:21.841,,04:11:20.393,04:11:20,0,750,#N/A,#N/A,00:00:28,28.386,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246719,1246719,1246719,1246866,LIMIT,BUY,1,105,2018-08-24T04:11:21.827,2018-08-24T04:14:11.845,,04:11:21.827,04:11:21,0,750,#N/A,#N/A,00:00:30,29.820,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246720,1246720,1246720,0,LIMIT,SELL,1,180,2018-08-24T04:11:21.832,2018-08-24T04:11:21.840,,04:11:21.832,04:11:21,0,750,#N/A,#N/A,00:00:30,29.825,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246721,1246720,1246720,1246718,LIMIT,SELL,1,255,2018-08-24T04:11:21.837,2018-08-24T04:11:21.841,,04:11:21.837,04:11:21,1,750,255,-495,00:00:30,29.830,-1
pert-josh,M6@bmm,6,288,6533,1,567,NULL,1246722,1246722,1246722,1246855,LIMIT,SELL,1,845,2018-08-24T04:11:22.584,2018-08-24T04:14:01.036,,04:11:22.584,04:11:22,0,750,#N/A,#N/A,00:00:31,30.577,-1
pert-josh,M5@bmm,5,288,6533,1,567,NULL,1246723,1246723,1246723,1246778,LIMIT,SELL,1,315,2018-08-24T04:11:23.124,2018-08-24T04:12:09.434,,04:11:23.124,04:11:23,0,750,#N/A,#N/A,00:00:31,31.117,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246724,1246724,1246724,1246728,LIMIT,BUY,1,255,2018-08-24T04:11:23.408,2018-08-24T04:11:28.747,,04:11:23.408,04:11:23,0,750,#N/A,#N/A,00:00:31,31.401,1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246725,1246725,1246725,NULL,LIMIT,BUY,1,100,2018-08-24T04:11:27.065,2018-08-24T04:11:27.068,,04:11:27.065,04:11:27,0,750,#N/A,#N/A,00:00:35,35.058,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246727,1246727,1246727,0,LIMIT,SELL,1,65,2018-08-24T04:11:28.740,2018-08-24T04:11:28.747,,04:11:28.740,04:11:28,0,750,#N/A,#N/A,00:00:37,36.733,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246728,1246727,1246727,1246724,LIMIT,SELL,1,255,2018-08-24T04:11:28.744,2018-08-24T04:11:28.747,,04:11:28.744,04:11:28,1,750,255,-495,00:00:37,36.737,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246730,1246730,1246730,1246732,LIMIT,SELL,1,230,2018-08-24T04:11:29.448,2018-08-24T04:11:29.638,,04:11:29.448,04:11:29,0,750,#N/A,#N/A,00:00:37,37.441,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246731,1246731,1246731,0,LIMIT,BUY,1,255,2018-08-24T04:11:29.631,2018-08-24T04:11:29.638,,04:11:29.631,04:11:29,0,750,#N/A,#N/A,00:00:38,37.624,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246732,1246731,1246731,1246730,LIMIT,BUY,1,230,2018-08-24T04:11:29.635,2018-08-24T04:11:29.638,,04:11:29.635,04:11:29,1,750,230,-520,00:00:38,37.628,1
pert-josh,M5@bmm,5,288,6533,1,567,NULL,1246733,1246733,1246733,1246735,LIMIT,BUY,1,215,2018-08-24T04:11:30.596,2018-08-24T04:11:30.955,,04:11:30.596,04:11:30,0,750,#N/A,#N/A,00:00:39,38.589,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246734,1246734,1246734,0,LIMIT,SELL,1,65,2018-08-24T04:11:30.947,2018-08-24T04:11:30.954,,04:11:30.947,04:11:30,0,750,#N/A,#N/A,00:00:39,38.940,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246735,1246734,1246734,1246733,LIMIT,SELL,1,215,2018-08-24T04:11:30.952,2018-08-24T04:11:30.955,,04:11:30.952,04:11:30,1,750,215,-535,00:00:39,38.945,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246736,1246736,1246736,1246738,LIMIT,BUY,1,255,2018-08-24T04:11:31.175,2018-08-24T04:11:33.530,,04:11:31.175,04:11:31,0,750,#N/A,#N/A,00:00:39,39.168,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246737,1246737,1246737,0,LIMIT,SELL,1,65,2018-08-24T04:11:33.523,2018-08-24T04:11:33.530,,04:11:33.523,04:11:33,0,750,#N/A,#N/A,00:00:42,41.516,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246738,1246737,1246737,1246736,LIMIT,SELL,1,255,2018-08-24T04:11:33.527,2018-08-24T04:11:33.531,,04:11:33.527,04:11:33,1,750,255,-495,00:00:42,41.520,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246740,1246740,1246740,1246774,LIMIT,SELL,1,265,2018-08-24T04:11:34.312,2018-08-24T04:11:58.041,,04:11:34.312,04:11:34,0,750,#N/A,#N/A,00:00:42,42.305,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246741,1246741,1246741,1246744,LIMIT,BUY,1,255,2018-08-24T04:11:34.335,2018-08-24T04:11:38.067,,04:11:34.335,04:11:34,0,750,#N/A,#N/A,00:00:42,42.328,1
pert-josh,M5@bmm,5,288,6533,1,567,NULL,1246742,1246742,1246742,1246760,LIMIT,BUY,1,215,2018-08-24T04:11:35.036,2018-08-24T04:11:43.530,,04:11:35.036,04:11:35,0,750,#N/A,#N/A,00:00:43,43.029,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246743,1246743,1246743,0,LIMIT,SELL,1,35,2018-08-24T04:11:38.060,2018-08-24T04:11:38.067,,04:11:38.060,04:11:38,0,750,#N/A,#N/A,00:00:46,46.053,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246744,1246743,1246743,1246741,LIMIT,SELL,1,255,2018-08-24T04:11:38.064,2018-08-24T04:11:38.068,,04:11:38.064,04:11:38,1,750,255,-495,00:00:46,46.057,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246745,1246745,1246745,1246748,LIMIT,BUY,1,255,2018-08-24T04:11:38.273,2018-08-24T04:11:39.235,,04:11:38.273,04:11:38,0,750,#N/A,#N/A,00:00:46,46.266,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246746,1246746,1246746,1246775,LIMIT,SELL,1,275,2018-08-24T04:11:38.943,2018-08-24T04:12:01.494,,04:11:38.943,04:11:38,0,750,#N/A,#N/A,00:00:47,46.936,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246747,1246747,1246747,0,LIMIT,SELL,1,35,2018-08-24T04:11:39.227,2018-08-24T04:11:39.234,,04:11:39.227,04:11:39,0,750,#N/A,#N/A,00:00:47,47.220,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246748,1246747,1246747,1246745,LIMIT,SELL,1,255,2018-08-24T04:11:39.231,2018-08-24T04:11:39.235,,04:11:39.231,04:11:39,1,750,255,-495,00:00:47,47.224,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246749,1246749,1246749,1246753,LIMIT,BUY,1,255,2018-08-24T04:11:39.977,2018-08-24T04:11:41.411,,04:11:39.977,04:11:39,0,750,#N/A,#N/A,00:00:48,47.970,1
pert-josh,M1@bmm,1,288,6533,1,567,NULL,1246750,1246750,1246750,1246766,LIMIT,BUY,1,40,2018-08-24T04:11:40.953,2018-08-24T04:11:49.016,,04:11:40.953,04:11:40,0,750,#N/A,#N/A,00:00:49,48.946,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246752,1246752,1246752,0,LIMIT,SELL,1,35,2018-08-24T04:11:41.403,2018-08-24T04:11:41.411,,04:11:41.403,04:11:41,0,750,#N/A,#N/A,00:00:49,49.396,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246753,1246752,1246752,1246749,LIMIT,SELL,1,255,2018-08-24T04:11:41.408,2018-08-24T04:11:41.412,,04:11:41.408,04:11:41,1,750,255,-495,00:00:49,49.401,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246754,1246754,1246754,1246756,LIMIT,BUY,1,255,2018-08-24T04:11:42.294,2018-08-24T04:11:43.139,,04:11:42.294,04:11:42,0,750,#N/A,#N/A,00:00:50,50.287,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246755,1246755,1246755,0,LIMIT,SELL,1,35,2018-08-24T04:11:43.132,2018-08-24T04:11:43.139,,04:11:43.132,04:11:43,0,750,#N/A,#N/A,00:00:51,51.125,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246756,1246755,1246755,1246754,LIMIT,SELL,1,255,2018-08-24T04:11:43.136,2018-08-24T04:11:43.139,,04:11:43.136,04:11:43,1,750,255,-495,00:00:51,51.129,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246758,1246758,1246758,1246767,LIMIT,SELL,1,260,2018-08-24T04:11:43.513,2018-08-24T04:11:50.398,,04:11:43.513,04:11:43,0,750,#N/A,#N/A,00:00:52,51.506,-1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246759,1246759,1246759,0,LIMIT,SELL,1,80,2018-08-24T04:11:43.524,2018-08-24T04:11:43.530,,04:11:43.524,04:11:43,0,750,#N/A,#N/A,00:00:52,51.517,-1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246760,1246759,1246759,1246742,LIMIT,SELL,1,215,2018-08-24T04:11:43.528,2018-08-24T04:11:43.531,,04:11:43.528,04:11:43,1,750,215,-535,00:00:52,51.521,-1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246761,1246761,1246761,1246814,LIMIT,SELL,1,680,2018-08-24T04:11:43.568,2018-08-24T04:13:03.713,,04:11:43.568,04:11:43,0,750,#N/A,#N/A,00:00:52,51.561,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246762,1246762,1246762,1246764,LIMIT,BUY,1,255,2018-08-24T04:11:44.256,2018-08-24T04:11:47.143,,04:11:44.256,04:11:44,0,750,#N/A,#N/A,00:00:52,52.249,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246763,1246763,1246763,0,LIMIT,SELL,1,250,2018-08-24T04:11:47.136,2018-08-24T04:11:47.143,,04:11:47.136,04:11:47,0,750,#N/A,#N/A,00:00:55,55.129,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246764,1246763,1246763,1246762,LIMIT,SELL,1,255,2018-08-24T04:11:47.140,2018-08-24T04:11:47.144,,04:11:47.140,04:11:47,1,750,255,-495,00:00:55,55.133,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246765,1246765,1246765,1246769,LIMIT,BUY,1,255,2018-08-24T04:11:47.879,2018-08-24T04:11:50.843,,04:11:47.879,04:11:47,0,750,#N/A,#N/A,00:00:56,55.872,1
pert-josh,M1@bmm,1,288,6533,1,567,NULL,1246766,1246750,1246750,1246750,CANCEL,BUY,1,40,2018-08-24T04:11:49.012,2018-08-24T04:11:49.016,,04:11:49.012,04:11:49,0,750,#N/A,#N/A,00:00:57,57.005,1
pert-josh,M6@bmm,6,288,6533,1,567,NULL,1246767,1246767,1246767,1246758,LIMIT,BUY,1,260,2018-08-24T04:11:50.393,2018-08-24T04:11:50.398,,04:11:50.393,04:11:50,1,750,260,-490,00:00:58,58.386,1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246768,1246768,1246768,0,LIMIT,SELL,1,80,2018-08-24T04:11:50.836,2018-08-24T04:11:50.843,,04:11:50.836,04:11:50,0,750,#N/A,#N/A,00:00:59,58.829,-1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246769,1246768,1246768,1246765,LIMIT,SELL,1,255,2018-08-24T04:11:50.840,2018-08-24T04:11:50.844,,04:11:50.840,04:11:50,1,750,255,-495,00:00:59,58.833,-1
pert-josh,M5@bmm,5,288,6533,1,567,NULL,1246770,1246770,1246770,1246771,LIMIT,SELL,1,255,2018-08-24T04:11:51.219,2018-08-24T04:11:52.078,,04:11:51.219,04:11:51,0,750,#N/A,#N/A,00:00:59,59.212,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246771,1246771,1246771,1246770,LIMIT,BUY,1,255,2018-08-24T04:11:52.072,2018-08-24T04:11:52.078,,04:11:52.072,04:11:52,1,750,255,-495,00:01:00,60.065,1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246772,1246772,1246772,NULL,LIMIT,BUY,1,80,2018-08-24T04:11:53.335,2018-08-24T04:11:53.337,,04:11:53.335,04:11:53,0,750,#N/A,#N/A,00:01:01,61.328,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246773,1246773,1246773,1246781,LIMIT,BUY,1,255,2018-08-24T04:11:54.687,2018-08-24T04:12:16.325,,04:11:54.687,04:11:54,0,750,#N/A,#N/A,00:01:03,62.680,1
pert-josh,M6@bmm,6,288,6533,1,567,NULL,1246774,1246774,1246774,1246740,LIMIT,BUY,1,265,2018-08-24T04:11:58.036,2018-08-24T04:11:58.040,,04:11:58.036,04:11:58,1,750,265,-485,00:01:06,66.029,1
pert-josh,M1@bmm,1,288,6533,1,567,NULL,1246775,1246775,1246775,1246746,LIMIT,BUY,1,275,2018-08-24T04:12:01.485,2018-08-24T04:12:01.493,,04:12:01.485,04:12:01,1,750,275,-475,00:01:09,69.478,1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246776,1246776,1246776,NULL,LIMIT,SELL,1,790,2018-08-24T04:12:03.688,2018-08-24T04:12:03.690,,04:12:03.688,04:12:03,0,750,#N/A,#N/A,00:01:12,71.681,-1
pert-josh,M5@bmm,5,288,6533,1,567,NULL,1246777,1246777,1246777,1246882,LIMIT,BUY,1,250,2018-08-24T04:12:08.965,2018-08-24T04:14:38.311,,04:12:08.965,04:12:08,0,750,#N/A,#N/A,00:01:17,76.958,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246778,1246778,1246778,1246723,LIMIT,BUY,1,315,2018-08-24T04:12:09.429,2018-08-24T04:12:09.434,,04:12:09.429,04:12:09,1,750,315,-435,00:01:17,77.422,1
pert-josh,M7@bmm,7,288,6533,1,567,NULL,1246779,1246779,1246779,NULL,LIMIT,BUY,1,210,2018-08-24T04:12:16.257,2018-08-24T04:12:16.260,,04:12:16.257,04:12:16,0,750,#N/A,#N/A,00:01:24,84.250,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246780,1246780,1246780,0,LIMIT,SELL,1,20,2018-08-24T04:12:16.318,2018-08-24T04:12:16.325,,04:12:16.318,04:12:16,0,750,#N/A,#N/A,00:01:24,84.311,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246781,1246780,1246780,1246773,LIMIT,SELL,1,255,2018-08-24T04:12:16.322,2018-08-24T04:12:16.325,,04:12:16.322,04:12:16,1,750,255,-495,00:01:24,84.315,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246782,1246782,1246782,1246787,LIMIT,BUY,1,255,2018-08-24T04:12:17.143,2018-08-24T04:12:20.059,,04:12:17.143,04:12:17,0,750,#N/A,#N/A,00:01:25,85.136,1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246783,1246783,1246783,1246785,LIMIT,BUY,1,275,2018-08-24T04:12:17.953,2018-08-24T04:12:18.290,,04:12:17.953,04:12:17,0,750,#N/A,#N/A,00:01:26,85.946,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246784,1246784,1246784,0,LIMIT,SELL,1,20,2018-08-24T04:12:18.282,2018-08-24T04:12:18.290,,04:12:18.282,04:12:18,0,750,#N/A,#N/A,00:01:26,86.275,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246785,1246784,1246784,1246783,LIMIT,SELL,1,275,2018-08-24T04:12:18.287,2018-08-24T04:12:18.290,,04:12:18.287,04:12:18,1,750,275,-475,00:01:26,86.280,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246786,1246786,1246786,0,LIMIT,SELL,1,20,2018-08-24T04:12:20.052,2018-08-24T04:12:20.058,,04:12:20.052,04:12:20,0,750,#N/A,#N/A,00:01:28,88.045,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246787,1246786,1246786,1246782,LIMIT,SELL,1,255,2018-08-24T04:12:20.056,2018-08-24T04:12:20.059,,04:12:20.056,04:12:20,1,750,255,-495,00:01:28,88.049,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246788,1246788,1246788,1246790,LIMIT,BUY,1,255,2018-08-24T04:12:20.994,2018-08-24T04:12:21.219,,04:12:20.994,04:12:20,0,750,#N/A,#N/A,00:01:29,88.987,1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246789,1246789,1246789,0,LIMIT,SELL,1,20,2018-08-24T04:12:21.212,2018-08-24T04:12:21.219,,04:12:21.212,04:12:21,0,750,#N/A,#N/A,00:01:29,89.205,-1
pert-josh,M2@bmm,2,288,6533,1,567,NULL,1246790,1246789,1246789,1246788,LIMIT,SELL,1,255,2018-08-24T04:12:21.216,2018-08-24T04:12:21.219,,04:12:21.216,04:12:21,1,750,255,-495,00:01:29,89.209,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246791,1246791,1246791,1246813,LIMIT,BUY,1,255,2018-08-24T04:12:22.177,2018-08-24T04:13:02.011,,04:12:22.177,04:12:22,0,750,#N/A,#N/A,00:01:30,90.170,1
pert-josh,M1@bmm,1,288,6533,1,567,NULL,1246792,1246692,1246692,1246692,CANCEL,SELL,1,800,2018-08-24T04:12:24.054,2018-08-24T04:12:24.058,,04:12:24.054,04:12:24,0,750,#N/A,#N/A,00:01:32,92.047,-1
pert-josh,M8@bmm,8,288,6533,1,567,NULL,1246793,1246793,1246793,1246795,LIMIT,BUY,1,320,2018-08-24T04:12:25.961,2018-08-24T04:12:27.303,,04:12:25.961,04:12:25,0,750,#N/A,#N/A,00:01:34,93.954,1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246794,1246794,1246794,0,LIMIT,SELL,1,105,2018-08-24T04:12:27.295,2018-08-24T04:12:27.303,,04:12:27.295,04:12:27,0,750,#N/A,#N/A,00:01:35,95.288,-1
pert-josh,M3@bmm,3,288,6533,1,567,NULL,1246795,1246794,1246794,1246793,LIMIT,SELL,1,320,2018-08-24T04:12:27.300,2018-08-24T04:12:27.303,,04:12:27.300,04:12:27,1,750,320,-430,00:01:35,95.293,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246796,1246796,1246796,1246807,LIMIT,BUY,1,255,2018-08-24T04:12:28.359,2018-08-24T04:12:46.073,,04:12:28.359,04:12:28,0,750,#N/A,#N/A,00:01:36,96.352,1
pert-josh,M6@bmm,6,288,6533,1,567,NULL,1246797,1246797,1246797,1246806,LIMIT,SELL,1,500,2018-08-24T04:12:28.874,2018-08-24T04:12:42.593,,04:12:28.874,04:12:28,0,750,#N/A,#N/A,00:01:37,96.867,-1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246798,1246798,1246798,1246801,LIMIT,BUY,1,255,2018-08-24T04:12:29.343,2018-08-24T04:12:31.794,,04:12:29.343,04:12:29,0,750,#N/A,#N/A,00:01:37,97.336,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246799,1246799,1246799,1246800,LIMIT,BUY,1,255,2018-08-24T04:12:29.575,2018-08-24T04:12:30.911,,04:12:29.575,04:12:29,0,750,#N/A,#N/A,00:01:38,97.568,1
pert-josh,M4@bmm,4,288,6533,1,567,NULL,1246800,1246799,1246799,1246799,CANCEL,BUY,1,255,2018-08-24T04:12:30.906,2018-08-24T04:12:30.910,,04:12:30.906,04:12:30,0,750,#N/A,#N/A,00:01:39,98.899,1
