,hr,time
558,78.3828,0.0
560,83.2115,1.0
562,75.9709,2.0
564,79.247,3.0
566,80.4061,4.0
568,88.7877,5.0
570,86.7213,6.0
572,81.8803,7.0
574,86.9647,8.0
576,88.802,9.0
578,84.176,10.0
580,91.022,11.0
582,83.7518,12.0
584,77.9896,13.0
586,79.7542,14.0
588,84.2895,15.0
590,80.5947,16.0
592,79.9887,17.0
594,87.8795,18.0
596,86.2765,19.0
598,86.6304,20.0
600,91.0137,21.0
602,80.4569,22.0
604,78.2169,23.0
606,82.4055,24.0
608,81.0048,25.0
610,81.6916,26.0
612,90.4648,27.0
614,85.0736,28.0
616,80.1843,29.0
618,80.0064,30.0
620,74.1958,31.0
622,73.6992,32.0
624,74.1447,33.0
626,73.7014,34.0
628,78.3952,35.0
630,84.9663,36.0
632,87.4038,37.0
634,80.6556,38.0
636,81.0942,39.0
638,81.0942,40.0
640,87.5378,41.0
642,84.9832,42.0
644,82.88,43.0
646,95.7143,44.0
648,95.7143,45.0
650,74.8113,46.0
652,79.5344,47.0
654,97.6247,48.0
656,93.4581,49.0
658,92.0858,50.0
660,78.0305,51.0
662,73.3479,52.0
664,73.8947,53.0
666,78.5633,54.0
668,73.5686,55.0
670,73.5778,56.0
672,84.3389,57.0
674,84.0022,58.0
676,73.05,59.0
678,68.5034,60.0
680,68.8558,61.0
682,70.0735,62.0
684,67.7811,63.0
686,66.8356,64.0
688,71.8593,65.0
690,69.1892,66.0
692,66.9844,67.0
694,67.0309,68.0
696,73.4294,69.0
698,73.4294,70.0
700,75.3073,71.0
702,86.213,72.0
704,105.584,73.0
706,117.445,74.0
708,87.2693,75.0
710,85.0403,76.0
712,80.4276,77.0
714,88.1542,78.0
716,84.7747,79.0
718,71.3987,80.0
720,65.2854,81.0
722,67.2655,82.0
724,76.3494,83.0
726,78.71,84.0
728,77.3319,85.0
730,72.3316,86.0
732,71.4992,87.0
734,64.6395,88.0
736,65.1804,89.0
738,69.109,90.0
740,70.4834,91.0
742,76.2895,92.0
744,79.9607,93.0
746,78.1824,94.0
748,83.2735,95.0
750,70.3551,96.0
752,64.5102,97.0
754,62.9992,98.0
756,66.0217,99.0
758,68.0184,100.0
760,65.4097,101.0
762,69.2009,102.0
764,73.4069,103.0
766,69.51100000000001,104.0
768,64.8657,105.0
770,64.3642,106.0
772,69.4022,107.0
774,64.762,108.0
776,60.5692,109.0
778,62.5244,110.0
780,68.0492,111.0
782,62.6831,112.0
784,61.6099,113.0
786,64.0524,114.0
788,70.6311,115.0
790,75.9793,116.0
792,75.1763,117.0
794,74.1909,118.0
796,74.1909,119.0
798,68.669,120.0
800,70.8649,121.0
802,74.8142,122.0
804,71.266,123.0
806,67.2045,124.0
808,67.2045,125.0
810,71.7512,126.0
812,68.0859,127.0
814,67.4783,128.0
816,69.7894,129.0
818,71.8066,130.0
820,71.3576,131.0
822,71.0832,132.0
824,79.7922,133.0
826,73.8293,134.0
828,68.9981,135.0
830,76.9361,136.0
832,86.5984,137.0
834,82.6719,138.0
836,68.6068,139.0
838,69.5188,140.0
840,78.6225,141.0
842,81.8081,142.0
844,74.2635,143.0
846,68.4463,144.0
848,67.264,145.0
850,69.9968,146.0
852,78.4338,147.0
854,82.191,148.0
856,78.7176,149.0
858,74.3639,150.0
860,72.9405,151.0
862,76.2474,152.0
864,75.017,153.0
866,79.4389,154.0
868,70.0851,155.0
870,61.7156,156.0
872,63.3578,157.0
874,61.0182,158.0
876,64.1855,159.0
878,68.2013,160.0
880,73.2253,161.0
882,72.6055,162.0
884,69.1145,163.0
886,65.5596,164.0
888,65.3634,165.0
890,65.051,166.0
892,62.3562,167.0
894,63.2404,168.0
896,65.183,169.0
898,65.183,170.0
900,75.2925,171.0
902,72.16,172.0
904,74.6168,173.0
906,71.3503,174.0
908,65.8585,175.0
910,65.7188,176.0
912,68.9584,177.0
914,65.7918,178.0
916,65.7795,179.0
918,66.6304,180.0
920,68.7979,181.0
922,67.6249,182.0
924,71.5687,183.0
926,76.0812,184.0
928,74.2977,185.0
930,71.3785,186.0
932,73.5775,187.0
934,72.5877,188.0
936,68.377,189.0
938,74.1638,190.0
940,73.794,191.0
942,71.5116,192.0
944,70.4357,193.0
946,70.4357,194.0
948,77.5596,195.0
950,79.9447,196.0
952,77.191,197.0
954,72.8251,198.0
956,71.1373,199.0
958,74.8318,200.0
960,72.4683,201.0
962,74.5066,202.0
964,79.428,203.0
966,85.6031,204.0
968,84.76799999999999,205.0
970,84.76799999999999,206.0
972,90.4366,207.0
974,74.0603,208.0
976,71.6543,209.0
978,69.1636,210.0
980,74.0608,211.0
982,79.7536,212.0
984,77.0285,213.0
986,73.9724,214.0
988,75.896,215.0
990,82.4483,216.0
992,77.1625,217.0
994,75.4653,218.0
996,74.82600000000001,219.0
998,74.6441,220.0
1000,86.3489,221.0
1002,77.6529,222.0
1004,82.196,223.0
1006,80.1015,224.0
1008,85.6556,225.0
1010,87.5002,226.0
1012,78.8989,227.0
1014,80.3124,228.0
1016,82.32600000000001,229.0
1018,79.6895,230.0
1020,74.6615,231.0
1022,74.6667,232.0
1024,72.5081,233.0
1026,68.3364,234.0
1028,66.8571,235.0
1030,67.6897,236.0
1032,70.929,237.0
1034,71.9635,238.0
1036,74.318,239.0
1038,80.045,240.0
1040,79.9129,241.0
1042,76.0534,242.0
1044,81.2554,243.0
1046,83.0185,244.0
1048,78.7972,245.0
1050,82.0505,246.0
1052,75.0457,247.0
1054,74.7202,248.0
1056,80.333,249.0
1058,70.8938,250.0
1060,67.1021,251.0
1062,64.5308,252.0
1064,67.98899999999999,253.0
1066,67.8382,254.0
1068,69.9557,255.0
1070,73.3337,256.0
1072,67.7306,257.0
1074,70.163,258.0
1076,70.0524,259.0
1078,68.4608,260.0
1080,64.9041,261.0
1082,64.3264,262.0
1084,69.9295,263.0
1086,66.5878,264.0
1088,65.969,265.0
1090,71.4961,266.0
1092,71.9346,267.0
1094,68.9082,268.0
1096,73.4367,269.0
1098,71.1498,270.0
1100,66.9658,271.0
1102,63.7171,272.0
1104,66.6054,273.0
1106,65.1932,274.0
1108,64.9235,275.0
1110,69.9966,276.0
1112,67.4543,277.0
1114,61.8155,278.0
1116,69.3438,279.0
1118,73.4444,280.0
1120,68.8892,281.0
1122,68.6597,282.0
1124,75.9301,283.0
1126,78.9088,284.0
1128,80.8513,285.0
1130,84.3084,286.0
1132,86.1376,287.0
1134,83.5086,288.0
1136,83.5086,289.0
1138,83.5086,290.0
