,Unnamed: 0,Unnamed: 0.1,account,email,owner_x_x,marketplace,session,period,market,target,order_x_x,original,supplier,consumer_x,type,side,units,price,createdDate,lastModifiedDate,16. just time,17. just second,Unnamed: 20,trade_x_x,fair value,trade price,mispricing,time mins,time secs,buy/sell_x_x,owner_y,order_y,consumer_y,trade_y,buy/sell_y,owner_x_y,order_x_y,trade_x_y,buy/sell_x_y,mispricing_1_v2,mispricing_2_v2,mispricing_3_v2,mispricing_4_v2,mispricing_5_v2,mispricing_6_v2,mispricing_7_v2,mispricing_8_v2,s1 holding_v2,s2 holding_v2,s3 holding_v2,s4 holding_v2,s5 holding_v2,s6 holding_v2,s7 holding_v2,s8 holding_v2,s1 cash_v2,s2 cash_v2,s3 cash_v2,s4 cash_v2,s5 cash_v2,s6 cash_v2,s7 cash_v2,s8 cash_v2,Best Price,Asset Value_market_v2_S1,Asset Value_market_v2_S2,Asset Value_market_v2_S3,Asset Value_market_v2_S4,Asset Value_market_v2_S5,Asset Value_market_v2_S6,Asset Value_market_v2_S7,Asset Value_market_v2_S8,tradetime_x,ask,bid,spread
10,10,10,pert-josh,M2@bmm,2,433,8097,1,814,,2516864,2516863,2516863,2516857.0,LIMIT,SELL,1,745,2019-03-06T03:17:28.625,2019-03-06T03:17:28.631,,03:17:28.625,03:17:28.625,1,750,745.0,-5.0,00:00:22,22.156,-1,,,,,,1.0,2516857.0,0.0,1.0,-5.0,-5.0,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,22.156,800.0,745.0,55.0
11,11,11,pert-josh,M3@bmm,3,433,8097,1,814,,2516866,2516866,2516866,,LIMIT,BUY,1,480,2019-03-06T03:17:32.970,2019-03-06T03:17:32.974,,03:17:32.970,03:17:32.970,0,750,,,00:00:27,26.500999999999998,1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,26.500999999999998,755.0,745.0,10.0
12,12,12,pert-josh,M1@bmm,1,433,8097,1,814,,2516867,2516867,2516867,,LIMIT,SELL,2,755,2019-03-06T03:17:32.996,2019-03-06T03:17:32.999,,03:17:32.996,03:17:32.996,0,750,,,00:00:27,26.526999999999997,-1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,26.526999999999997,755.0,745.0,10.0
13,13,13,pert-josh,M1@bmm,1,433,8097,1,814,,2516868,2516868,2516868,,LIMIT,SELL,2,755,2019-03-06T03:17:33.182,2019-03-06T03:17:33.186,,03:17:33.182,03:17:33.182,0,750,,,00:00:27,26.713,-1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,26.713,755.0,745.0,10.0
14,14,14,pert-josh,M1@bmm,1,433,8097,1,814,,2516869,2516869,2516869,,LIMIT,SELL,2,755,2019-03-06T03:17:33.357,2019-03-06T03:17:33.361,,03:17:33.357,03:17:33.357,0,750,,,00:00:27,26.888,-1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,26.888,755.0,745.0,10.0
15,15,15,pert-josh,M1@bmm,1,433,8097,1,814,,2516870,2516870,2516870,,LIMIT,SELL,2,755,2019-03-06T03:17:34.733,2019-03-06T03:17:34.737,,03:17:34.733,03:17:34.733,0,750,,,00:00:28,28.264,-1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,28.264,755.0,745.0,10.0
16,16,16,pert-josh,M1@bmm,1,433,8097,1,814,,2516871,2516871,2516871,,LIMIT,SELL,2,755,2019-03-06T03:17:34.958,2019-03-06T03:17:34.962,,03:17:34.958,03:17:34.958,0,750,,,00:00:28,28.489,-1,,,,,,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,28.489,755.0,745.0,10.0
17,17,17,pert-josh,M5@bmm,5,433,8097,1,814,,2516873,2516872,2516872,2516874.0,LIMIT,SELL,1,745,2019-03-06T03:17:39.211,2019-03-06T03:17:39.225,,03:17:39.211,03:17:39.211,0,750,,,00:00:33,32.742,-1,1.0,2516874.0,2516873.0,1.0,1.0,,,,,,,,,,,,,24.0,11.0,20.0,12.0,18.0,11.0,20.0,12.0,7255.0,16745.0,10000.0,16000.0,17385.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,32.742,745.0,745.0,0.0
18,18,18,pert-josh,M1@bmm,1,433,8097,1,814,,2516874,2516858,2516858,2516873.0,LIMIT,BUY,1,745,2019-03-06T03:17:39.215,2019-03-06T03:17:39.225,,03:17:39.215,03:17:39.215,1,750,745.0,-5.0,00:00:33,32.746,1,,,,,,5.0,2516873.0,0.0,-1.0,-5.0,,,,-5.0,,,,25.0,11.0,20.0,12.0,17.0,11.0,20.0,12.0,6510.0,16745.0,10000.0,16000.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,32.746,745.0,745.0,0.0
19,19,19,pert-josh,M1@bmm,1,433,8097,1,814,,2516875,2516858,2516858,2516877.0,LIMIT,BUY,1,745,2019-03-06T03:17:20.973,2019-03-06T03:17:40.910,,03:17:20.973,03:17:20.973,0,750,,,00:00:15,14.504000000000001,1,4.0,2516877.0,2516875.0,1.0,-1.0,,,,,,,,,,,,,25.0,11.0,20.0,12.0,17.0,11.0,20.0,12.0,6510.0,16745.0,10000.0,16000.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,14.504000000000001,800.0,745.0,55.0
20,20,20,pert-josh,M4@bmm,4,433,8097,1,814,,2516877,2516876,2516876,2516875.0,LIMIT,SELL,1,745,2019-03-06T03:17:40.904,2019-03-06T03:17:40.910,,03:17:40.904,03:17:40.904,1,750,745.0,-5.0,00:00:34,34.435,-1,,,,,,1.0,2516875.0,0.0,1.0,-5.0,,,-5.0,,,,,26.0,11.0,20.0,11.0,17.0,11.0,20.0,12.0,5765.0,16745.0,10000.0,16745.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,34.435,755.0,745.0,10.0
21,21,21,pert-josh,M8@bmm,8,433,8097,1,814,,2516878,2516878,2516878,,LIMIT,SELL,2,790,2019-03-06T03:17:42.087,2019-03-06T03:17:42.092,,03:17:42.087,03:17:42.087,0,750,,,00:00:36,35.618,-1,,,,,,,,,,,,,,,,,,26.0,11.0,20.0,11.0,17.0,11.0,20.0,12.0,5765.0,16745.0,10000.0,16745.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,35.618,755.0,745.0,10.0
22,22,22,pert-josh,M3@bmm,3,433,8097,1,814,,2516880,2516879,2516879,2516881.0,LIMIT,SELL,1,745,2019-03-06T03:17:42.300,2019-03-06T03:17:42.316,,03:17:42.300,03:17:42.300,0,750,,,00:00:36,35.830999999999996,-1,1.0,2516881.0,2516880.0,1.0,1.0,,,,,,,,,,,,,26.0,11.0,20.0,11.0,17.0,11.0,20.0,12.0,5765.0,16745.0,10000.0,16745.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,35.830999999999996,745.0,745.0,0.0
23,23,23,pert-josh,M1@bmm,1,433,8097,1,814,,2516881,2516859,2516859,2516880.0,LIMIT,BUY,1,745,2019-03-06T03:17:42.304,2019-03-06T03:17:42.317,,03:17:42.304,03:17:42.304,1,750,745.0,-5.0,00:00:36,35.835,1,,,,,,3.0,2516880.0,0.0,-1.0,-5.0,,-5.0,,,,,,27.0,11.0,19.0,11.0,17.0,11.0,20.0,12.0,5020.0,16745.0,10745.0,16745.0,18130.0,16615.0,10000.0,16000.0,745.0,25135.0,24940.0,24900.0,24940.0,30795.0,24810.0,24900.0,24940.0,35.835,745.0,745.0,0.0
24,24,24,pert-josh,M1@bmm,1,433,8097,1,814,,2516882,2516859,2516859,2516896.0,LIMIT,BUY,1,745,2019-03-06T03:17:21.254,2019-03-06T03:17:52.261,,03:17:21.254,03:17:21.254,0,750,,,00:00:15,14.785,1,2.0,2516896.0,2516882.0,1.0,-1.0,,,,,,,,,,,,,27.0,11.0,19.0,11.0,17.0,11.0,20.0,12.0,5020.0,16745.0,10745.0,16745.0,18130.0,16615.0,10000.0,16000.0,755.0,25405.0,25050.0,25090.0,25050.0,30965.0,24920.0,25100.0,25060.0,14.785,800.0,745.0,55.0
25,25,25,pert-josh,M7@bmm,7,433,8097,1,814,,2516884,2516883,2516883,2516885.0,LIMIT,BUY,1,755,2019-03-06T03:17:43.390,2019-03-06T03:17:43.403,,03:17:43.390,03:17:43.390,0,750,,,00:00:37,36.921,1,1.0,2516885.0,2516884.0,1.0,-1.0,,,,,,,,,,,,,27.0,11.0,19.0,11.0,17.0,11.0,20.0,12.0,5020.0,16745.0,10745.0,16745.0,18130.0,16615.0,10000.0,16000.0,755.0,25405.0,25050.0,25090.0,25050.0,30965.0,24920.0,25100.0,25060.0,36.921,755.0,755.0,0.0
26,26,26,pert-josh,M1@bmm,1,433,8097,1,814,,2516885,2516865,2516865,2516884.0,LIMIT,SELL,1,755,2019-03-06T03:17:43.394,2019-03-06T03:17:43.403,,03:17:43.394,03:17:43.394,1,750,755.0,5.0,00:00:37,36.925,-1,,,,,,7.0,2516884.0,0.0,1.0,5.0,,,,,,5.0,,26.0,11.0,19.0,11.0,17.0,11.0,21.0,12.0,5775.0,16745.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,755.0,25405.0,25050.0,25090.0,25050.0,30965.0,24920.0,25100.0,25060.0,36.925,755.0,755.0,0.0
27,27,27,pert-josh,M1@bmm,1,433,8097,1,814,,2516886,2516865,2516865,,LIMIT,SELL,1,755,2019-03-06T03:17:32.832,2019-03-06T03:17:43.403,,03:17:32.832,03:17:32.832,0,750,,,00:00:26,26.363000000000003,-1,,,,,,,,,,,,,,,,,,26.0,11.0,19.0,11.0,17.0,11.0,21.0,12.0,5775.0,16745.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,26.363000000000003,755.0,745.0,10.0
28,28,28,pert-josh,M1@bmm,1,433,8097,1,814,,2516887,2516887,2516887,,LIMIT,SELL,2,755,2019-03-06T03:17:48.190,2019-03-06T03:17:48.194,,03:17:48.190,03:17:48.190,0,750,,,00:00:42,41.721000000000004,-1,,,,,,,,,,,,,,,,,,26.0,11.0,19.0,11.0,17.0,11.0,21.0,12.0,5775.0,16745.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,41.721000000000004,755.0,745.0,10.0
29,29,29,pert-josh,M6@bmm,6,433,8097,1,814,,2516888,2516888,2516888,,LIMIT,BUY,1,615,2019-03-06T03:17:49.048,2019-03-06T03:17:49.052,,03:17:49.048,03:17:49.048,0,750,,,00:00:43,42.57899999999999,1,,,,,,,,,,,,,,,,,,26.0,11.0,19.0,11.0,17.0,11.0,21.0,12.0,5775.0,16745.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,42.57899999999999,755.0,745.0,10.0
30,30,30,pert-josh,M2@bmm,2,433,8097,1,814,,2516896,2516895,2516895,2516882.0,LIMIT,SELL,1,745,2019-03-06T03:17:52.244,2019-03-06T03:17:52.261,,03:17:52.244,03:17:52.244,1,750,745.0,-5.0,00:00:46,45.775,-1,,,,,,1.0,2516882.0,0.0,1.0,-5.0,-5.0,,,,,,,27.0,10.0,19.0,11.0,17.0,11.0,21.0,12.0,5030.0,17490.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,45.775,755.0,745.0,10.0
31,31,31,pert-josh,M2@bmm,2,433,8097,1,814,,2516897,2516895,2516895,2516898.0,LIMIT,SELL,1,745,2019-03-06T03:17:52.249,2019-03-06T03:17:52.261,,03:17:52.249,03:17:52.249,0,750,,,00:00:46,45.78,-1,1.0,2516898.0,2516897.0,1.0,1.0,,,,,,,,,,,,,27.0,10.0,19.0,11.0,17.0,11.0,21.0,12.0,5030.0,17490.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,45.78,745.0,745.0,0.0
32,32,32,pert-josh,M1@bmm,1,433,8097,1,814,,2516898,2516860,2516860,2516897.0,LIMIT,BUY,1,745,2019-03-06T03:17:52.252,2019-03-06T03:17:52.262,,03:17:52.252,03:17:52.252,1,750,745.0,-5.0,00:00:46,45.783,1,,,,,,2.0,2516897.0,0.0,-1.0,-5.0,-5.0,,,,,,,28.0,9.0,19.0,11.0,17.0,11.0,21.0,12.0,4285.0,18235.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,45.783,745.0,745.0,0.0
33,33,33,pert-josh,M1@bmm,1,433,8097,1,814,,2516899,2516860,2516860,2516901.0,LIMIT,BUY,1,745,2019-03-06T03:17:21.544,2019-03-06T03:17:52.557,,03:17:21.544,03:17:21.544,0,750,,,00:00:15,15.075,1,4.0,2516901.0,2516899.0,1.0,-1.0,,,,,,,,,,,,,28.0,9.0,19.0,11.0,17.0,11.0,21.0,12.0,4285.0,18235.0,10745.0,16745.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,15.075,800.0,745.0,55.0
34,34,34,pert-josh,M4@bmm,4,433,8097,1,814,,2516901,2516900,2516900,2516899.0,LIMIT,SELL,1,745,2019-03-06T03:17:52.551,2019-03-06T03:17:52.557,,03:17:52.551,03:17:52.551,1,750,745.0,-5.0,00:00:46,46.082,-1,,,,,,1.0,2516899.0,0.0,1.0,-5.0,,,-5.0,,,,,29.0,9.0,19.0,10.0,17.0,11.0,21.0,12.0,3540.0,18235.0,10745.0,17490.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,46.082,755.0,745.0,10.0
35,35,35,pert-josh,M3@bmm,3,433,8097,1,814,,2516904,2516904,2516904,,LIMIT,BUY,2,610,2019-03-06T03:17:57.795,2019-03-06T03:17:57.799,,03:17:57.795,03:17:57.795,0,750,,,00:00:51,51.326,1,,,,,,,,,,,,,,,,,,29.0,9.0,19.0,10.0,17.0,11.0,21.0,12.0,3540.0,18235.0,10745.0,17490.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,51.326,755.0,745.0,10.0
36,36,36,pert-josh,M1@bmm,1,433,8097,1,814,,2516905,2516905,2516905,2516914.0,LIMIT,BUY,2,740,2019-03-06T03:17:59.437,2019-03-06T03:18:10.234,,03:17:59.437,03:17:59.437,0,750,,,00:00:53,52.968,1,3.0,2516914.0,2516905.0,1.0,-1.0,,,,,,,,,,,,,29.0,9.0,19.0,10.0,17.0,11.0,21.0,12.0,3540.0,18235.0,10745.0,17490.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,52.968,755.0,745.0,10.0
37,37,37,pert-josh,M6@bmm,6,433,8097,1,814,,2516906,2516906,2516906,,LIMIT,BUY,1,630,2019-03-06T03:18:01.713,2019-03-06T03:18:01.717,,03:18:01.713,03:18:01.713,0,750,,,00:00:55,55.244,1,,,,,,,,,,,,,,,,,,29.0,9.0,19.0,10.0,17.0,11.0,21.0,12.0,3540.0,18235.0,10745.0,17490.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,55.244,755.0,745.0,10.0
38,38,38,pert-josh,M3@bmm,3,433,8097,1,814,,2516909,2516908,2516908,2516861.0,LIMIT,SELL,2,745,2019-03-06T03:18:07.897,2019-03-06T03:18:07.902,,03:18:07.897,03:18:07.897,1,750,745.0,-5.0,00:01:01,61.428000000000004,-1,,,,,,1.0,2516861.0,0.0,1.0,-5.0,,-5.0,,,,,,31.0,9.0,17.0,10.0,17.0,11.0,21.0,12.0,2050.0,18235.0,12235.0,17490.0,18130.0,16615.0,9245.0,16000.0,745.0,25145.0,24940.0,24900.0,24940.0,30795.0,24810.0,24890.0,24940.0,61.428000000000004,755.0,745.0,10.0
39,39,39,pert-josh,M3@bmm,3,433,8097,1,814,,2516914,2516913,2516913,2516905.0,LIMIT,SELL,2,740,2019-03-06T03:18:10.222,2019-03-06T03:18:10.235,,03:18:10.222,03:18:10.222,1,750,740.0,-10.0,00:01:04,63.753,-1,,,,,,1.0,2516905.0,0.0,1.0,-10.0,,-10.0,,,,,,33.0,9.0,15.0,10.0,17.0,11.0,21.0,12.0,570.0,18235.0,13715.0,17490.0,18130.0,16615.0,9245.0,16000.0,740.0,24990.0,24895.0,24815.0,24890.0,30710.0,24755.0,24785.0,24880.0,63.753,755.0,740.0,15.0
40,40,40,pert-josh,M5@bmm,5,433,8097,1,814,,2516918,2516918,2516918,2516923.0,LIMIT,SELL,1,640,2019-03-06T03:18:16.889,2019-03-06T03:18:19.229,,03:18:16.889,03:18:16.889,0,750,,,00:01:10,70.42,-1,3.0,2516923.0,2516918.0,1.0,1.0,,,,,,,,,,,,,33.0,9.0,15.0,10.0,17.0,11.0,21.0,12.0,570.0,18235.0,13715.0,17490.0,18130.0,16615.0,9245.0,16000.0,640.0,21690.0,23995.0,23315.0,23890.0,29010.0,23655.0,22685.0,23680.0,70.42,640.0,630.0,10.0
41,41,41,pert-josh,M3@bmm,3,433,8097,1,814,,2516923,2516922,2516922,2516918.0,LIMIT,BUY,1,640,2019-03-06T03:18:19.220,2019-03-06T03:18:19.229,,03:18:19.220,03:18:19.220,1,750,640.0,-110.0,00:01:13,72.751,1,,,,,,5.0,2516918.0,0.0,-1.0,,,-110.0,,-110.0,,,,33.0,9.0,16.0,10.0,16.0,11.0,21.0,12.0,570.0,18235.0,13075.0,17490.0,18770.0,16615.0,9245.0,16000.0,640.0,21690.0,23995.0,23315.0,23890.0,29010.0,23655.0,22685.0,23680.0,72.751,640.0,640.0,0.0
42,42,42,pert-josh,M3@bmm,3,433,8097,1,814,,2516924,2516922,2516922,2516926.0,LIMIT,BUY,1,640,2019-03-06T03:18:19.207,2019-03-06T03:18:23.595,,03:18:19.207,03:18:19.207,0,750,,,00:01:13,72.738,1,5.0,2516926.0,2516924.0,1.0,-1.0,,,,,,,,,,,,,33.0,9.0,16.0,10.0,16.0,11.0,21.0,12.0,570.0,18235.0,13075.0,17490.0,18770.0,16615.0,9245.0,16000.0,640.0,21690.0,23995.0,23315.0,23890.0,29010.0,23655.0,22685.0,23680.0,72.738,640.0,640.0,0.0
43,43,43,pert-josh,M2@bmm,2,433,8097,1,814,,2516925,2516925,2516925,,LIMIT,SELL,2,745,2019-03-06T03:18:22.253,2019-03-06T03:18:22.265,,03:18:22.253,03:18:22.253,0,750,,,00:01:16,75.78399999999998,-1,,,,,,,,,,,,,,,,,,33.0,9.0,16.0,10.0,16.0,11.0,21.0,12.0,570.0,18235.0,13075.0,17490.0,18770.0,16615.0,9245.0,16000.0,640.0,21690.0,23995.0,23315.0,23890.0,29010.0,23655.0,22685.0,23680.0,,,,
