,hr,time
584,90.3511,0.0
586,93.1503,1.0
588,92.6302,2.0
590,93.5118,3.0
592,91.1081,4.0
594,87.3916,5.0
596,88.4559,6.0
598,90.4111,7.0
600,89.71700000000001,8.0
602,88.8876,9.0
604,87.8936,10.0
606,86.8028,11.0
608,87.2423,12.0
610,90.9297,13.0
612,94.5482,14.0
614,94.5587,15.0
616,97.5821,16.0
618,95.1054,17.0
620,92.0702,18.0
622,93.1579,19.0
624,88.8569,20.0
626,88.5197,21.0
628,90.2842,22.0
630,94.6188,23.0
632,93.9469,24.0
634,91.0914,25.0
636,94.0655,26.0
638,97.7769,27.0
640,98.4652,28.0
642,99.6481,29.0
644,94.8317,30.0
646,94.8317,31.0
648,94.8317,32.0
650,94.1409,33.0
652,98.1483,34.0
654,96.6363,35.0
656,93.7464,36.0
658,94.4723,37.0
660,96.4188,38.0
662,100.211,39.0
664,101.529,40.0
666,104.648,41.0
668,103.619,42.0
670,98.1817,43.0
672,92.7401,44.0
674,88.7249,45.0
676,90.4308,46.0
678,96.5867,47.0
680,101.514,48.0
682,97.5805,49.0
684,94.2528,50.0
686,94.6913,51.0
688,92.3762,52.0
690,91.1642,53.0
692,90.7273,54.0
694,91.1584,55.0
696,88.4652,56.0
698,89.3013,57.0
700,96.0488,58.0
702,94.3306,59.0
704,95.6126,60.0
706,92.8314,61.0
708,93.818,62.0
710,93.7005,63.0
712,90.9682,64.0
714,90.9682,65.0
716,85.7608,66.0
718,87.7902,67.0
720,84.6281,68.0
722,81.4734,69.0
724,83.4017,70.0
726,88.6742,71.0
728,89.4735,72.0
730,86.0991,73.0
732,82.095,74.0
734,79.1826,75.0
736,84.9917,76.0
738,74.0083,77.0
740,74.0083,78.0
742,92.147,79.0
744,85.7637,80.0
746,87.4688,81.0
748,83.1867,82.0
750,74.73,83.0
752,71.7788,84.0
754,74.4712,85.0
756,75.7673,86.0
758,82.4813,87.0
760,82.6752,88.0
762,83.0181,89.0
764,83.611,90.0
766,80.8347,91.0
768,82.3021,92.0
770,77.9866,93.0
772,79.2923,94.0
774,83.9454,95.0
776,85.0715,96.0
778,84.7447,97.0
780,78.1059,98.0
782,78.1059,99.0
784,89.0684,100.0
786,94.244,101.0
788,93.6679,102.0
790,91.8911,103.0
792,92.7553,104.0
794,91.3603,105.0
796,88.9428,106.0
798,83.0548,107.0
800,79.8963,108.0
802,79.4016,109.0
804,87.1927,110.0
806,88.568,111.0
808,86.9098,112.0
810,87.425,113.0
812,89.1456,114.0
814,88.0018,115.0
816,83.2416,116.0
818,83.2416,117.0
820,75.9171,118.0
822,76.1256,119.0
824,77.03399999999999,120.0
826,79.4463,121.0
828,81.1429,122.0
830,78.7068,123.0
832,77.5994,124.0
834,78.4151,125.0
836,78.8561,126.0
838,78.8842,127.0
840,79.094,128.0
842,84.4444,129.0
844,91.8919,130.0
846,92.789,131.0
848,87.454,132.0
850,85.0391,133.0
852,85.3829,134.0
854,85.5933,135.0
856,83.7507,136.0
858,82.3392,137.0
860,82.508,138.0
862,83.0899,139.0
864,83.1083,140.0
866,89.0892,141.0
868,88.0222,142.0
870,86.3886,143.0
872,82.1707,144.0
874,81.6217,145.0
876,85.15899999999999,146.0
878,84.0483,147.0
880,84.1313,148.0
882,83.3841,149.0
884,84.189,150.0
886,84.189,151.0
888,85.6806,152.0
890,83.1738,153.0
892,88.1911,154.0
894,88.5602,155.0
896,85.714,156.0
898,80.6683,157.0
900,80.1891,158.0
902,84.2154,159.0
904,80.0603,160.0
906,79.453,161.0
908,78.0148,162.0
910,83.3369,163.0
912,90.4019,164.0
914,89.6703,165.0
916,81.6604,166.0
918,75.3152,167.0
920,73.2121,168.0
922,75.1783,169.0
924,76.3646,170.0
926,75.3339,171.0
928,78.0543,172.0
930,80.9772,173.0
932,87.6518,174.0
934,86.1955,175.0
936,80.508,176.0
938,74.3476,177.0
940,75.4474,178.0
942,82.0897,179.0
944,81.7766,180.0
946,82.9395,181.0
948,84.3745,182.0
950,80.477,183.0
952,81.4622,184.0
954,84.6633,185.0
956,82.31700000000001,186.0
958,82.3985,187.0
960,83.25200000000001,188.0
962,84.1121,189.0
964,89.8293,190.0
966,90.7294,191.0
968,88.0741,192.0
970,89.9806,193.0
972,90.5422,194.0
974,93.5346,195.0
976,89.8873,196.0
978,86.3405,197.0
980,84.7468,198.0
982,84.9552,199.0
984,84.779,200.0
986,78.9552,201.0
988,79.1011,202.0
990,80.6928,203.0
992,84.0401,204.0
994,86.8167,205.0
996,90.1203,206.0
998,87.1679,207.0
1000,86.0144,208.0
1002,86.3402,209.0
1004,83.6177,210.0
1006,80.2995,211.0
1008,78.3907,212.0
1010,79.8614,213.0
1012,84.8992,214.0
1014,84.4079,215.0
1016,84.2737,216.0
1018,82.5806,217.0
1020,81.6553,218.0
1022,81.337,219.0
1024,82.6982,220.0
1026,82.6982,221.0
1028,88.4043,222.0
1030,91.1442,223.0
1032,95.1347,224.0
1034,96.7274,225.0
1036,91.3085,226.0
1038,83.0956,227.0
1040,77.11399999999999,228.0
1042,73.6803,229.0
1044,74.4648,230.0
1046,77.0284,231.0
1048,80.01,232.0
1050,82.2688,233.0
1052,85.3127,234.0
1054,86.2014,235.0
1056,87.6777,236.0
1058,88.5913,237.0
1060,90.1672,238.0
1062,84.8727,239.0
1064,77.51899999999999,240.0
1066,75.1514,241.0
1068,74.6069,242.0
1070,76.7351,243.0
1072,79.965,244.0
1074,82.7062,245.0
1076,83.5315,246.0
1078,84.0,247.0
1080,87.4313,248.0
1082,92.8002,249.0
1084,91.0093,250.0
1086,88.6977,251.0
1088,84.8543,252.0
1090,82.2455,253.0
1092,84.1632,254.0
1094,85.5033,255.0
1096,89.9013,256.0
1098,92.0966,257.0
1100,91.3953,258.0
1102,90.0942,259.0
1104,91.5042,260.0
1106,88.1454,261.0
1108,89.1312,262.0
1110,92.5395,263.0
1112,92.3664,264.0
1114,90.41,265.0
1116,91.1573,266.0
1118,93.5747,267.0
1120,94.6418,268.0
1122,91.7118,269.0
1124,89.1174,270.0
1126,86.4808,271.0
1128,82.1402,272.0
1130,82.3784,273.0
1132,80.7712,274.0
1134,82.0438,275.0
1136,83.4521,276.0
1138,83.7057,277.0
1140,85.1915,278.0
1142,85.7467,279.0
1144,87.4919,280.0
1146,87.7296,281.0
1148,86.9095,282.0
1150,87.057,283.0
1152,85.1166,284.0
1154,82.5357,285.0
1156,87.1134,286.0
1158,91.027,287.0
1160,94.831,288.0
1162,93.5239,289.0
1164,90.8112,290.0
1166,92.0978,291.0
1168,89.4944,292.0
1170,88.4963,293.0
1172,88.4671,294.0
1174,87.8392,295.0
1176,89.1033,296.0
1178,84.921,297.0
1180,84.0557,298.0
1182,86.4461,299.0
1184,88.8459,300.0
1186,86.5864,301.0
1188,82.0372,302.0
1190,81.69800000000001,303.0
1192,81.3327,304.0
1194,84.5987,305.0
1196,84.613,306.0
1198,84.9501,307.0
1200,85.916,308.0
1202,85.916,309.0
1204,85.916,310.0
1206,94.3668,311.0
1208,98.31,312.0
1210,121.96600000000001,313.0
1212,142.43200000000002,314.0
1214,111.156,315.0
1216,159.13,316.0
1218,102.35,317.0
1220,97.5262,318.0
1222,95.7246,319.0
1224,93.6757,320.0
1226,90.8291,321.0
1228,97.07,322.0
1230,99.3806,323.0
1232,95.7003,324.0
1234,87.2228,325.0
1236,82.5602,326.0
1238,83.4783,327.0
1240,80.1155,328.0
1242,79.0227,329.0
1244,76.4668,330.0
1246,77.9825,331.0
1248,81.5623,332.0
1250,83.7795,333.0
1252,87.8562,334.0
1254,91.3123,335.0
1256,91.6334,336.0
1258,89.7405,337.0
1260,92.6182,338.0
1262,88.8376,339.0
1264,83.4712,340.0
1266,84.5435,341.0
1268,88.9198,342.0
1270,92.4096,343.0
1272,96.1392,344.0
1274,96.5483,345.0
1276,91.7436,346.0
1278,90.3363,347.0
1280,92.1484,348.0
1282,93.62299999999999,349.0
1284,90.7579,350.0
1286,87.0178,351.0
1288,89.82700000000001,352.0
1290,88.9358,353.0
1292,86.8209,354.0
1294,88.2529,355.0
1296,88.3894,356.0
1298,90.7131,357.0
1300,90.6287,358.0
1302,90.1998,359.0
1304,89.5317,360.0
1306,91.9246,361.0
1308,92.4615,362.0
1310,90.8513,363.0
1312,88.3558,364.0
1314,91.7298,365.0
1316,88.9684,366.0
1318,85.1444,367.0
1320,83.6206,368.0
1322,83.5555,369.0
1324,84.2365,370.0
1326,84.2365,371.0
1328,84.2365,372.0
1330,89.6593,373.0
1332,89.5391,374.0
1334,86.4478,375.0
1336,84.7263,376.0
1338,79.5248,377.0
1340,83.10600000000001,378.0
1342,90.4711,379.0
1344,88.6787,380.0
1346,82.4762,381.0
1348,71.4195,382.0
1350,68.2558,383.0
1352,69.6479,384.0
1354,71.381,385.0
1356,74.0987,386.0
1358,80.5325,387.0
1360,84.5217,388.0
1362,84.8219,389.0
1364,82.3343,390.0
1366,80.14399999999999,391.0
1368,79.0374,392.0
1370,81.9607,393.0
1372,85.956,394.0
1374,88.6967,395.0
1376,85.4424,396.0
1378,84.7709,397.0
1380,91.4987,398.0
1382,86.3899,399.0
1384,83.8961,400.0
1386,80.8504,401.0
1388,80.4789,402.0
1390,82.9485,403.0
1392,88.257,404.0
