,hr,time
0,80.4188,0.0
2,80.0569,1.0
4,77.0077,2.0
6,75.6548,3.0
8,77.1229,4.0
10,72.6067,5.0
12,72.6574,6.0
14,74.3181,7.0
16,79.7172,8.0
18,79.874,9.0
20,78.5102,10.0
22,79.1468,11.0
24,78.6642,12.0
26,73.2281,13.0
28,76.471,14.0
30,72.9266,15.0
32,70.5497,16.0
34,70.6814,17.0
36,77.40100000000001,18.0
38,80.0507,19.0
40,75.4799,20.0
42,76.7831,21.0
44,74.3931,22.0
46,72.7073,23.0
48,73.2458,24.0
50,74.0696,25.0
52,74.0696,26.0
54,74.0696,27.0
56,74.0696,28.0
58,105.14399999999999,29.0
60,90.4883,30.0
62,85.1848,31.0
64,81.7325,32.0
66,77.7334,33.0
68,79.2069,34.0
70,82.699,35.0
72,82.4485,36.0
74,82.0813,37.0
76,84.0355,38.0
78,85.5137,39.0
80,85.4109,40.0
82,82.2197,41.0
84,81.4661,42.0
86,86.3695,43.0
88,84.7612,44.0
90,81.1189,45.0
92,79.3227,46.0
94,82.5304,47.0
96,80.5023,48.0
98,78.009,49.0
100,77.1705,50.0
102,77.9738,51.0
104,76.8573,52.0
106,76.6415,53.0
108,77.5187,54.0
110,81.617,55.0
112,81.0632,56.0
114,80.35,57.0
116,81.0448,58.0
118,79.7362,59.0
120,76.8955,60.0
122,73.9088,61.0
124,77.1365,62.0
126,76.836,63.0
128,73.6322,64.0
130,77.1748,65.0
132,79.1272,66.0
134,74.2012,67.0
136,77.0106,68.0
138,80.2013,69.0
140,77.5818,70.0
142,73.28699999999999,71.0
144,76.1653,72.0
146,76.1216,73.0
148,76.0888,74.0
150,76.1194,75.0
152,79.8655,76.0
154,84.2984,77.0
156,82.46799999999999,78.0
158,78.2934,79.0
160,79.0905,80.0
162,78.6376,81.0
164,75.0889,82.0
166,76.1839,83.0
168,83.1293,84.0
170,83.2409,85.0
172,81.6382,86.0
174,80.8428,87.0
176,80.1768,88.0
178,78.1679,89.0
180,80.8887,90.0
182,76.8583,91.0
184,75.6061,92.0
186,79.2707,93.0
188,77.7035,94.0
190,80.3319,95.0
192,85.1013,96.0
194,80.5957,97.0
196,73.9726,98.0
198,70.5486,99.0
200,76.4974,100.0
202,73.5564,101.0
204,74.4971,102.0
206,77.934,103.0
208,79.7409,104.0
210,78.6743,105.0
212,81.7619,106.0
214,82.538,107.0
216,82.538,108.0
218,82.538,109.0
220,73.0325,110.0
222,71.3449,111.0
224,71.3039,112.0
226,72.7545,113.0
228,78.61,114.0
230,77.5457,115.0
232,80.4872,116.0
234,80.6942,117.0
236,87.1983,118.0
238,84.7753,119.0
240,76.868,120.0
242,75.7128,121.0
244,75.4347,122.0
246,74.0993,123.0
248,72.5745,124.0
250,70.766,125.0
