,hr,time
0,79.3798,0.0
2,79.3798,1.0
4,78.0263,2.0
6,79.7163,3.0
8,78.9133,4.0
10,70.002,5.0
12,68.1119,6.0
14,72.8482,7.0
16,73.2401,8.0
18,72.0284,9.0
20,76.9512,10.0
22,74.6623,11.0
24,73.4214,12.0
26,80.5194,13.0
28,79.8426,14.0
30,74.9514,15.0
32,78.2727,16.0
34,73.7298,17.0
36,69.0688,18.0
38,72.3261,19.0
40,73.1296,20.0
42,70.8717,21.0
44,76.2845,22.0
46,79.0104,23.0
48,73.9346,24.0
50,73.2962,25.0
52,79.0066,26.0
54,73.3503,27.0
56,73.9489,28.0
58,79.4634,29.0
60,77.3762,30.0
62,78.8168,31.0
64,82.3592,32.0
66,79.6567,33.0
68,80.4577,34.0
70,82.2564,35.0
72,79.025,36.0
74,81.8552,37.0
76,80.62100000000001,38.0
78,77.4753,39.0
80,80.5389,40.0
82,82.7531,41.0
84,82.5936,42.0
86,87.2584,43.0
88,85.6557,44.0
90,82.3618,45.0
92,86.87,46.0
94,89.2371,47.0
96,89.0719,48.0
98,84.2802,49.0
100,86.7982,50.0
102,80.2755,51.0
104,80.6332,52.0
106,84.3397,53.0
108,81.3091,54.0
110,82.2397,55.0
112,85.17299999999999,56.0
114,76.6546,57.0
116,74.3227,58.0
118,78.2947,59.0
120,71.3044,60.0
122,70.0172,61.0
124,76.2279,62.0
126,78.2626,63.0
128,78.5452,64.0
130,85.944,65.0
132,85.0943,66.0
134,78.98100000000001,67.0
136,78.98100000000001,68.0
138,68.6844,69.0
140,70.6115,70.0
142,66.4382,71.0
144,67.3259,72.0
146,75.1385,73.0
148,74.3826,74.0
150,74.6621,75.0
152,79.6024,76.0
154,74.9648,77.0
156,68.1215,78.0
158,70.3584,79.0
160,68.5519,80.0
162,64.4174,81.0
164,67.3262,82.0
166,73.8082,83.0
168,73.1201,84.0
170,71.1012,85.0
172,73.92399999999999,86.0
174,68.199,87.0
176,63.9179,88.0
178,67.0697,89.0
180,74.7664,90.0
182,69.2633,91.0
184,69.9121,92.0
186,77.2116,93.0
188,71.9031,94.0
190,69.4342,95.0
192,73.0282,96.0
194,70.7519,97.0
196,66.4306,98.0
198,69.8839,99.0
200,75.4074,100.0
202,75.0802,101.0
204,76.5275,102.0
206,72.718,103.0
208,64.8426,104.0
210,68.0439,105.0
212,73.58,106.0
214,69.6417,107.0
216,69.1031,108.0
218,75.5506,109.0
220,70.5616,110.0
222,63.5437,111.0
224,70.1361,112.0
226,73.9937,113.0
228,74.6578,114.0
230,81.1328,115.0
232,75.5588,116.0
