,hr,time
558,80.1479,0.0
560,70.8237,1.0
562,74.2212,2.0
564,76.5196,3.0
566,72.6987,4.0
568,77.6456,5.0
570,72.8259,6.0
572,74.6368,7.0
574,75.0673,8.0
576,73.3066,9.0
578,78.6248,10.0
580,74.7544,11.0
582,73.8862,12.0
584,77.8338,13.0
586,73.2595,14.0
588,77.3828,15.0
590,74.2945,16.0
592,72.6673,17.0
594,75.8922,18.0
596,73.0983,19.0
598,77.0798,20.0
600,82.5711,21.0
602,80.1116,22.0
604,87.5994,23.0
606,81.3267,24.0
608,80.523,25.0
610,80.3561,26.0
612,77.3633,27.0
614,77.7813,28.0
616,73.9126,29.0
618,80.2955,30.0
620,76.0493,31.0
622,76.1436,32.0
624,76.1436,33.0
626,82.9759,34.0
628,85.8174,35.0
630,87.9104,36.0
632,79.9946,37.0
634,81.4071,38.0
636,82.7585,39.0
638,75.0022,40.0
640,83.1665,41.0
642,76.2801,42.0
644,79.553,43.0
646,73.9043,44.0
648,82.1371,45.0
650,86.5951,46.0
652,85.7181,47.0
654,87.1138,48.0
656,81.2266,49.0
658,81.9129,50.0
660,81.4526,51.0
662,85.90299999999999,52.0
664,85.9669,53.0
666,88.3228,54.0
668,88.3481,55.0
670,89.1597,56.0
672,86.5596,57.0
674,86.5596,58.0
676,96.969,59.0
678,96.969,60.0
680,77.9485,61.0
682,80.5218,62.0
684,80.4472,63.0
686,75.0,64.0
688,76.5702,65.0
690,68.5305,66.0
692,71.6877,67.0
694,70.7005,68.0
696,68.25399999999999,69.0
698,75.5416,70.0
700,72.123,71.0
702,77.3618,72.0
704,72.9808,73.0
706,64.2624,74.0
708,74.9497,75.0
710,67.5507,76.0
712,68.8397,77.0
714,70.4258,78.0
716,67.9038,79.0
718,73.4969,80.0
720,67.5106,81.0
722,71.5513,82.0
724,72.2248,83.0
726,71.2345,84.0
728,71.8138,85.0
730,68.9973,86.0
732,75.5824,87.0
734,70.6479,88.0
736,69.7619,89.0
738,70.2975,90.0
740,68.1395,91.0
742,72.8925,92.0
744,68.8739,93.0
746,67.3691,94.0
748,71.1967,95.0
750,70.3824,96.0
752,75.9741,97.0
754,69.5341,98.0
756,68.9221,99.0
758,72.7069,100.0
760,70.0237,101.0
762,74.1911,102.0
764,73.2254,103.0
766,74.8201,104.0
768,81.7785,105.0
770,76.1386,106.0
772,75.8472,107.0
774,70.2498,108.0
776,68.7311,109.0
778,69.0337,110.0
780,66.8309,111.0
782,73.1669,112.0
784,73.3355,113.0
786,72.4776,114.0
788,74.4957,115.0
790,71.7817,116.0
792,73.3583,117.0
794,69.6342,118.0
796,70.8698,119.0
798,73.3333,120.0
800,68.7521,121.0
802,75.917,122.0
804,71.2246,123.0
806,72.4022,124.0
808,72.7199,125.0
810,77.9113,126.0
812,71.3946,127.0
814,65.078,128.0
816,66.4951,129.0
818,69.0495,130.0
820,70.0753,131.0
822,79.8035,132.0
824,84.7687,133.0
826,92.104,134.0
828,95.0219,135.0
830,88.7034,136.0
832,75.7651,137.0
834,64.3274,138.0
836,65.7146,139.0
838,65.4227,140.0
840,66.8418,141.0
842,70.8646,142.0
844,67.8012,143.0
846,69.4007,144.0
848,69.1869,145.0
850,64.6523,146.0
852,66.1776,147.0
854,65.1876,148.0
856,63.228,149.0
858,69.4821,150.0
860,69.3742,151.0
862,61.6364,152.0
864,65.1072,153.0
866,64.5692,154.0
868,60.4357,155.0
870,61.2683,156.0
872,63.63,157.0
874,61.2735,158.0
876,63.6467,159.0
878,66.26,160.0
880,61.8877,161.0
882,60.8615,162.0
884,62.4833,163.0
886,63.8751,164.0
888,69.6012,165.0
890,69.7739,166.0
892,65.4557,167.0
894,68.1135,168.0
896,62.7964,169.0
898,63.3846,170.0
900,66.38,171.0
902,63.7323,172.0
904,65.8909,173.0
906,66.5403,174.0
908,65.53,175.0
910,68.6797,176.0
912,65.9112,177.0
914,59.9792,178.0
916,66.9778,179.0
918,63.0518,180.0
920,63.5707,181.0
922,66.6717,182.0
924,66.5581,183.0
926,66.6528,184.0
928,70.157,185.0
930,68.202,186.0
932,64.2579,187.0
934,70.578,188.0
936,66.0981,189.0
938,65.6841,190.0
940,72.0212,191.0
942,68.7173,192.0
944,70.8432,193.0
946,65.6609,194.0
948,61.04600000000001,195.0
950,63.8027,196.0
952,63.2558,197.0
