,hr,time
0,14.3083,0.0
2,14.3083,1.0
4,14.3083,2.0
6,14.3083,3.0
8,14.3083,4.0
10,40.4211,5.0
12,94.6178,6.0
14,89.445,7.0
16,88.3285,8.0
18,61.9174,9.0
20,44.1419,10.0
22,44.7162,11.0
24,75.2503,12.0
26,46.758,13.0
28,89.899,14.0
30,61.9772,15.0
32,45.2207,16.0
34,44.9123,17.0
36,74.2222,18.0
38,45.5111,19.0
40,72.4715,20.0
42,43.6984,21.0
44,73.4521,22.0
46,46.056999999999995,23.0
48,84.4704,24.0
50,91.1353,25.0
52,86.1016,26.0
54,86.8216,27.0
56,86.3351,28.0
58,86.9167,29.0
60,88.5861,30.0
62,88.1799,31.0
64,90.0747,32.0
66,87.7415,33.0
68,90.4036,34.0
70,87.1195,35.0
72,89.4808,36.0
74,86.4104,37.0
76,90.5375,38.0
78,88.7305,39.0
80,91.2311,40.0
82,87.7097,41.0
84,87.5582,42.0
86,85.1177,43.0
88,83.1501,44.0
90,87.4969,45.0
92,85.3358,46.0
94,89.5081,47.0
96,89.5852,48.0
98,92.7434,49.0
100,88.7878,50.0
102,89.0475,51.0
104,87.6005,52.0
106,89.4204,53.0
108,91.6823,54.0
110,87.3643,55.0
112,88.7748,56.0
114,86.8555,57.0
116,92.1087,58.0
118,91.2595,59.0
120,95.302,60.0
122,92.6258,61.0
124,88.1261,62.0
126,82.414,63.0
128,88.2074,64.0
130,88.0787,65.0
132,87.4173,66.0
134,93.2153,67.0
136,88.6729,68.0
138,89.9836,69.0
140,89.911,70.0
142,92.3563,71.0
144,93.6609,72.0
146,90.9394,73.0
148,86.2941,74.0
150,81.92,75.0
152,81.92,76.0
154,67.1945,77.0
156,67.1945,78.0
158,91.0451,79.0
160,88.899,80.0
162,88.2664,81.0
164,86.6459,82.0
166,87.8889,83.0
168,82.1509,84.0
170,82.1509,85.0
172,71.572,86.0
174,88.7863,87.0
176,89.1524,88.0
178,89.5122,89.0
180,87.8595,90.0
182,86.589,91.0
184,82.9429,92.0
186,84.9681,93.0
188,84.663,94.0
190,78.2182,95.0
192,57.1298,96.0
194,88.4476,97.0
196,87.1688,98.0
198,83.4783,99.0
200,85.1087,100.0
202,82.9394,101.0
204,84.9294,102.0
206,83.4138,103.0
208,89.1901,104.0
210,85.2864,105.0
212,84.8525,106.0
214,82.8187,107.0
216,82.2586,108.0
218,82.2586,109.0
220,83.9189,110.0
222,88.2077,111.0
224,75.2041,112.0
226,75.2041,113.0
228,38.0903,114.0
230,92.2707,115.0
232,87.6902,116.0
234,84.2271,117.0
236,84.4561,118.0
238,85.2018,119.0
240,92.0207,120.0
242,96.12100000000001,121.0
244,101.58,122.0
246,99.52,123.0
248,95.4219,124.0
250,97.0447,125.0
252,92.3012,126.0
254,92.4232,127.0
256,84.895,128.0
258,84.3708,129.0
260,66.8792,130.0
262,61.7071,131.0
264,86.7095,132.0
266,86.9011,133.0
268,89.0231,134.0
270,91.7787,135.0
272,87.721,136.0
274,88.5508,137.0
276,81.3401,138.0
278,67.9874,139.0
280,60.4136,140.0
282,78.7101,141.0
284,80.2487,142.0
286,79.5023,143.0
288,84.62200000000001,144.0
290,83.5858,145.0
292,90.3917,146.0
294,85.698,147.0
296,84.7085,148.0
298,83.9035,149.0
300,81.4353,150.0
302,85.1639,151.0
304,82.2774,152.0
306,84.3149,153.0
308,80.8543,154.0
310,81.3725,155.0
312,80.2302,156.0
314,72.0965,157.0
316,72.0965,158.0
318,72.0965,159.0
320,79.0402,160.0
322,97.956,161.0
324,97.2168,162.0
326,97.2168,163.0
328,83.6612,164.0
330,86.5312,165.0
