,hr,time
0,70.137,0.0
2,70.137,1.0
4,69.6324,2.0
6,65.2585,3.0
8,64.8564,4.0
10,64.2674,5.0
12,67.0725,6.0
14,68.4187,7.0
16,67.688,8.0
18,65.4285,9.0
20,64.4921,10.0
22,63.1873,11.0
24,63.3984,12.0
26,62.0085,13.0
28,63.3331,14.0
30,65.214,15.0
32,68.154,16.0
34,66.6907,17.0
36,63.9715,18.0
38,62.9508,19.0
40,67.1376,20.0
42,66.8367,21.0
44,61.6609,22.0
46,63.8719,23.0
48,66.4352,24.0
50,66.2248,25.0
52,64.07300000000001,26.0
54,62.2408,27.0
56,61.6225,28.0
58,63.8743,29.0
60,65.3152,30.0
62,64.5914,31.0
64,62.6327,32.0
66,61.4453,33.0
68,60.6703,34.0
70,59.8064,35.0
72,59.9217,36.0
74,60.5714,37.0
76,63.8397,38.0
78,65.8464,39.0
80,65.0884,40.0
82,63.2692,41.0
84,61.3454,42.0
86,61.0355,43.0
88,64.3573,44.0
90,68.6738,45.0
92,68.3258,46.0
94,66.7302,47.0
96,65.9498,48.0
98,66.4765,49.0
100,67.8492,50.0
102,67.8492,51.0
104,67.8492,52.0
106,67.8492,53.0
108,67.8492,54.0
110,67.8492,55.0
112,123.04799999999999,56.0
114,86.7757,57.0
116,90.0931,58.0
118,88.9201,59.0
120,85.5384,60.0
122,83.5355,61.0
124,84.1,62.0
126,80.7613,63.0
128,77.4692,64.0
130,73.8587,65.0
132,73.3884,66.0
134,74.5631,67.0
136,71.6842,68.0
138,70.2045,69.0
140,80.4566,70.0
142,69.722,71.0
144,74.0251,72.0
146,77.1407,73.0
148,75.5887,74.0
150,72.6216,75.0
152,71.7694,76.0
154,69.9864,77.0
156,69.3454,78.0
158,70.8435,79.0
160,73.2449,80.0
162,79.859,81.0
164,87.1584,82.0
166,79.7932,83.0
168,76.95,84.0
170,75.7462,85.0
172,75.6335,86.0
174,70.5721,87.0
176,68.0433,88.0
178,67.3634,89.0
180,67.6035,90.0
182,72.793,91.0
184,80.4649,92.0
186,76.7005,93.0
188,73.0942,94.0
190,71.044,95.0
192,69.1861,96.0
194,69.1643,97.0
196,72.8997,98.0
198,75.9035,99.0
200,73.4381,100.0
202,70.0643,101.0
204,68.0397,102.0
206,68.1879,103.0
208,72.03699999999999,104.0
210,79.4151,105.0
212,76.7721,106.0
214,73.0165,107.0
216,69.4797,108.0
218,68.9874,109.0
220,71.1223,110.0
222,73.5259,111.0
224,73.5379,112.0
226,71.8216,113.0
